lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
PG (44:4),-0.1168139702080252,6.0570705707777615,0.042987932663379524,0.8357479962760797,0.99988633890637435,PG,42994.663024902344,31155.66227722168,37252.70248413086,33523.26232910156,36113.30276489258,35939.44256591797,36859.12268066406,28805.081985473633
PG (44:5),-0.09453286414221818,6.006618922933013,0.02813472502384684,0.8667924760029285,0.99988633890637435,PG,44946.94287109375,33023.262268066406,35485.38265991211,31194.802139282227,34946.762603759766,35725.982360839844,36506.70275878906,22608.84161376953
PG (44:6),-0.08731564258874759,6.075254101198749,0.023997698908885923,0.8768907665947657,0.99988633890637435,PG,45148.56329345703,33732.92266845703,35773.90287780762,33014.842376708984,35425.34240722656,38206.00277709961,35387.64245605469,29619.32179260254
PG (44:7),-0.19265599705879807,6.1474383764826985,0.11716904672766759,0.7321254029678818,0.99988633890637435,PG,44898.802978515625,34147.74264526367,38421.242919921875,33340.382263183594,39800.88275146485,41860.48272705078,37747.86277770996,30537.3224029541
PG (44:8),-0.15623542770896556,6.163402519867372,0.07698282149931401,0.7814286177902587,0.99988633890637435,PG,46435.10307312012,32788.08201599121,39977.22344970703,37485.542877197266,38250.26290893555,40996.06311035156,42299.7428894043,27194.722106933594
PGo (20:0),-0.5467360455717752,7.148972363277801,0.9498405618942343,0.32975988422790803,0.99988633890637435,PG,114376.78848266602,99179.10736083984,9004.700626373291,1752.1801261901855,107032.38772583008,112998.56848144533,2096.8401527404785,129101.58911132812
PGo (28:0),-0.0663592145780805,6.422608749420208,0.013852353905804193,0.9063085178101611,0.99988633890637435,PG,50857.20318603515,44760.9430847168,42382.58331298828,49329.743713378906,45792.54333496094,47109.96301269531,43562.302978515625,39178.362701416016
PGo (30:0),-0.2523339869274293,7.648713129020209,0.20130568596368903,0.6536689917093348,0.99988633890637435,PG,123809.14752197266,79108.62628173828,144128.23057556152,107639.56756591795,124834.84765625,118421.48690795898,129981.07046508788,36833.5026550293
PGo (30:1),-0.07417318714803701,6.757828413257629,0.017311167046955234,0.8953229062703775,0.99988633890637435,PG,65055.28451538086,57333.80349731445,63989.965423583984,62933.76449584961,54072.783752441406,63302.0439453125,66229.48439025879,31758.76239013672
PGo (32:0),-0.06133297867552815,6.559131997692189,0.011831662922759278,0.9133821845049606,0.99988633890637435,PG,59870.904205322266,48537.143615722656,51577.30422973633,47509.843505859375,49651.88299560547,53017.70394897461,47567.543701171875,42436.62286376953
PGo (32:1),-0.10919729321265824,6.217857691643979,0.03755692145261946,0.8463355548576172,0.99988633890637435,PG,43894.94357299805,38342.92288208008,41316.342849731445,35941.222747802734,38855.72317504883,40278.74264526367,40180.48254394531,36412.56280517578
PGo (34:0),-0.020518145006949838,7.83453725715418,0.001322499228763263,0.970990378798513,0.99988633890637435,PG,167314.27221679688,113057.68807983398,140704.85055541992,103531.3472290039,111612.10733032228,129640.26983642578,129005.35140991212,83248.26483154297
PGo (34:2),-0.1442913778596601,6.736029648837785,0.06564283007131166,0.7977897934507988,0.99988633890637435,PG,63146.04479980469,57613.323486328125,54465.34353637695,55877.66387939453,58538.74411010742,60914.184509277344,58075.86437988281,43904.3034362793
PGo (34:3),-0.1039883830547146,6.570946442152651,0.034054894599535146,0.8535900991613798,0.99988633890637435,PG,60478.383850097656,46906.86361694336,48718.64352416992,50387.72393798828,51776.42431640625,55654.40444946289,46732.243255615234,42189.14324951172
PGo (34:4),-0.07434373150343308,6.539110634475447,0.017390734110392714,0.895084007267506,0.99988633890637435,PG,61385.48443603515,51455.54376220703,45702.043365478516,47100.96328735352,49149.02374267578,51076.18356323242,50440.663665771484,38706.40280151367
PGo (36:0),-0.12503751397455923,6.775649842376801,0.04926705940022205,0.8243435878934081,0.99988633890637435,PG,67894.82437133789,56470.32360839844,65157.86471557617,57598.74435424805,62443.60369873047,64263.56329345703,59897.085052490234,34644.582427978516
PGo (36:1),-0.32810109080554267,8.655563281735827,0.34090795927295403,0.5593055989267894,0.99988633890637435,PG,230704.6149291992,150245.22924804688,307595.07818603516,218115.9921875,285783.7366333008,224637.09796142575,266618.97576904297,53039.72396850586
PGo (36:2),-0.0960469571630385,6.725310222357874,0.029045593082400956,0.8646738074417396,0.99988633890637435,PG,67103.504638671875,55921.523834228516,56361.884857177734,54165.26373291016,53417.90362548828,62212.984130859375,58624.18405151367,42934.363037109375
PGo (36:4),-0.15696656063129769,6.6236867513370665,0.07770849230354318,0.7804271485540967,0.99988633890637435,PG,62151.44415283203,49680.02340698242,51396.08380126953,52823.943908691406,52028.80285644531,60861.964111328125,55364.96389770508,36157.40249633789
PGo (36:5),-0.1087444052894336,6.562934999317507,0.03724632919124815,0.8469643870385045,0.99988633890637435,PG,59320.704345703125,46413.14306640625,52142.023681640625,48857.323822021484,49421.10395812988,54335.72375488281,51333.34359741211,40131.24282836914
PGo (38:0),-0.09300927306219908,8.038204678903677,0.027236030484800722,0.8689176755175121,0.99988633890637435,PG,155034.89208984375,120346.66806030272,239445.99801635745,123637.14877319336,143249.34857177734,152169.31298828125,173180.0138244629,38564.10284423828
PGo (38:1),-0.06650799304696955,6.909273524883509,0.013914942298470123,0.9060980733255187,0.99988633890637435,PG,69299.405029296875,70490.60546875,69651.224853515625,64217.26419067383,66932.4848022461,65572.30456542969,65872.94485473633,41037.882232666016
PGo (38:2),-0.16794184456636663,7.13846046915711,0.08898320386373368,0.7654738027989123,0.99988633890637435,PG,81405.80499267578,71116.94439697266,96534.127685546875,66282.70516967773,77546.48443603516,84578.005615234375,82885.78546142578,44233.76318359375
PGo (38:3),-0.20812354028374072,7.325257699629527,0.1367989402206149,0.7114842675698598,0.99988633890637435,PG,102999.38684082033,77985.62548828125,106422.64846801758,71745.64501953125,102217.14749145508,94767.346923828125,87379.40594482422,43287.62268066406
PGo (38:4),-0.08146995952788909,7.04776912835274,0.020889426733390337,0.8850805868434587,0.99988633890637435,PG,83205.18591308594,75568.14498901367,68758.68542480469,68570.02490234375,66897.48486328125,80640.86560058594,71416.92556762695,49617.46328735352
PGo (38:6),-0.11466832257478234,6.735647046411993,0.041422289837782955,0.8387249681066121,0.99988633890637435,PG,62539.08416748047,52358.62384033203,60699.52423095703,60136.244049072266,54999.484130859375,63028.8639831543,60036.14419555664,40650.76266479492
PGo (40:0),-0.28364516510674065,7.268647341477969,0.2545401262464111,0.6138962231907517,0.99988633890637435,PG,102478.54705810548,71142.16455078125,85162.96621704102,72680.26531982422,100427.04815673828,93013.345458984375,84274.74530029297,47382.54318237305
PGo (40:1),-0.21837334162765673,6.983434211903859,0.1506413970673748,0.6979231683588017,0.99988633890637435,PG,71901.48519897461,64559.40512084961,77493.76443481445,62264.8447265625,76822.50582885742,73884.94479370117,70736.5443725586,42035.14306640625
PGo (40:2),-0.049538690393449075,6.905212979050765,0.007716063406405738,0.9300029503074384,0.99988633890637435,PG,69324.22463989258,60411.30471801758,87120.08511352539,54822.10385131836,61305.5849609375,67165.044921875,65676.56460571289,47293.36334228515
PGo (40:4),-0.020187224769907974,6.618260473244823,0.0012801212023987318,0.9714587521787369,0.99988633890637435,PG,61135.78384399414,53703.48419189453,55063.844146728516,53548.64385986328,53854.50396728515,53457.72344970703,49574.54382324219,37771.54263305664
PGo (40:5),-0.054199896250643365,6.652909168891159,0.00923764951164685,0.9234310714313887,0.99988633890637435,PG,63562.32467651367,50655.46398925781,57307.144134521484,51800.1237487793,49527.46350097656,55823.5442199707,56264.34368896485,43497.00296020508
PGo (40:6),-0.07804118587149204,7.76722273722215,0.019166480411513476,0.8898902689700272,0.99988633890637435,PG,125998.02877807616,104974.52770996094,129591.58856201172,103898.68588256836,106125.02682495116,115162.54913330078,119155.5092163086,117214.88705444336
PGo (40:9),-0.17024333376440787,8.939300181584603,0.09144736766529604,0.7623451286268245,0.99988633890637435,PG,269319.83880615234,101213.80633544922,612374.8541870117,217792.73303222656,247498.19506835935,232130.27764892575,444719.8696899414,40586.04315185547
PGo (42:0),-0.196344868723507,6.469475833270298,0.12171269647974015,0.7271843048909432,0.99988633890637435,PG,55096.283447265625,43748.38275146485,45940.32308959961,44321.06332397461,50446.10366821289,51210.94323730469,48612.52342224121,36547.522888183594
PGo (42:1),-0.08599556208570062,6.6155878236886725,0.02327740527402969,0.8787379004503009,0.99988633890637435,PG,62784.88461303711,47595.622955322266,60541.04409790039,48821.02349853515,52096.18359375,56030.16375732422,53552.804290771484,37186.402770996094
PGo (42:2),-0.051057689152298906,7.2903788279117725,0.008197016217991404,0.9278601951764729,0.99988633890637435,PG,96294.626953125,95882.7466430664,93256.12655639648,81612.76623535156,81075.36456298828,93059.50799560548,90816.74588012695,41483.44284057617
PGo (42:4),-0.22252907882225983,8.126331014901677,0.15644881331672877,0.6924472786233917,0.99988633890637435,PG,145619.43072509766,112220.50759887695,117360.78512573242,115833.44854736328,137700.07131958008,125004.08850097656,133589.42797851562,260236.63716125488
PGo (42:6),-0.21104914037771116,7.20268773187146,0.14068133843920805,0.7076046070739489,0.99988633890637435,PG,88599.08703613281,70965.725830078125,76203.62435913086,73886.56579589844,78712.88482666016,85612.80584716797,85340.52587890625,65426.144622802734
PGp (16:0),-0.03589013470947157,7.609744586431392,0.004048357380270318,0.949267468612292,0.99988633890637435,PG,122069.18914794922,101734.8468017578,102588.56823730467,79185.10583496094,95155.78619384766,101443.34777832033,91221.5474243164,126885.62969970705
PGp (20:0),-0.5153086044989293,6.041935824513915,0.8434148894120881,0.3584219336559039,0.99988633890637435,PG,58984.74429321289,47526.68353271485,1536.0001068115234,2121.320156097412,50748.52404785156,55009.34324645996,1516.7800979614258,51600.16357421875
PGp (28:0),-0.10992132496501536,6.6165987140213,0.03805832671400822,0.8453260651703363,0.99988633890637435,PG,52739.06344604492,51070.86331176758,54693.92346191406,58634.88412475586,53166.40361022949,53483.803802490234,56327.744384765625,37398.582275390625
PGp (30:1),-0.22308067846989701,7.066900398553178,0.1572244981586835,0.6917248161288346,0.99988633890637435,PG,78239.08456420898,56960.34420776367,87349.36724853516,71705.98443603516,78523.48532104492,74333.00527954102,84479.60583496094,41657.723571777344
PGp (34:4),-0.016533161940839376,6.561981772791059,8.585331188442069e-4,0.976624740066244,0.99988633890637435,PG,56967.36407470703,47266.22341918945,62098.104248046875,47672.543701171875,50230.42370605469,49507.12350463867,49620.623779296875,39228.48287963867
PGp (36:5),-0.18196374848700286,7.420746361089111,0.10450136836243473,0.7464932602060794,0.99988633890637435,PG,105093.00598144533,91574.78665161131,85710.74560546875,81570.76574707031,99507.02731323242,99188.92712402344,86896.5054321289,75559.30596923828
PGp (38:6),-0.30908391087974857,8.1173094715715,0.30241385022782197,0.5823730958952003,0.99988633890637435,PG,176993.6121826172,136844.36950683594,124424.86944580078,126596.38885498048,171103.37353515625,179790.9522705078,133670.15032958984,122761.30865478516
PGp (42:2),-0.153157824136429,6.595736525407916,0.07397517091635564,0.7856344990778052,0.99988633890637435,PG,58250.90368652344,46171.34356689453,52098.22317504883,46996.38366699219,54688.58361816406,50129.403381347656,51375.883697509766,48403.54284667969
PGp (42:4),-0.08576504277843612,6.2777850684923715,0.023152187573828087,0.8790619808166897,0.99988633890637435,PG,50016.62373352051,37711.06271362305,45208.54302978515,38542.30252075195,40814.92303466797,41654.24267578125,43746.80310058594,32466.142684936523
PI (14:1),0.31361717139723183,9.511475476822744,0.3050204055434733,0.5807520613653028,0.99988633890637435,PI,70079.9447593689,550871.9754638672,619566.3386230469,593264.8675537109,87930.18745422363,591114.2644042969,403640.1101951599,276031.0588378906
PI (20:1),-0.02490314508905152,7.909980492046608,0.0019484498188830912,0.964791813264882,0.99988633890637435,PI,80597.725830078125,156028.97131347656,135442.548828125,153404.39111328125,51636.04315185547,212258.8922119141,126028.8702392578,119808.26794433594
PI (24:0),0.44955618489286936,6.91212527516102,0.6227105096043033,0.4300418235297931,0.99988633890637435,PI,24730.181701660156,76735.80584716797,131636.69116210938,82418.206298828125,24467.201652526855,86344.14608764648,54428.62454223633,46573.70297241211
PI (26:0),0.3410051818751541,6.9953155147709545,0.3601579797823433,0.5484185106711489,0.99988633890637435,PI,30201.982330322266,76965.00576782227,136643.06964111328,71160.0844116211,28669.461959838867,81403.72564697266,66312.02551269531,63134.92413330078
PI (26:1),0.12101014670094588,8.097666507812667,0.045773788640872226,0.8305875317303583,0.99988633890637435,PI,107050.32697677612,173937.8916015625,175526.85180664062,164137.63232421875,83967.46563720703,170603.53125,152212.65161132812,144399.28955078125
PI (28:0),0.2781564413007581,7.5922645414502785,0.2403129797839938,0.623980155634991,0.99988633890637435,PI,33278.442321777344,145623.56951904297,210847.853515625,99512.1669921875,35015.34257507324,132350.24908447266,120998.14569091795,71032.00482177734
PI (28:1),0.25721435673243176,6.776558516571292,0.20566970173814525,0.6501828287299587,0.99988633890637435,PI,23009.561557769775,81748.34619140625,103639.18815612792,62457.46334838867,24566.401596069336,77621.08575439453,59733.483337402344,45244.50390625
PI (28:2),0.18570179542341922,6.040644060082036,0.10751736258021083,0.742988481389672,0.99988633890637435,PI,14813.681037902832,44569.30319213867,49293.24336242676,39313.843338012695,13028.300888061523,47503.14274597168,33366.50263214111,40523.60314178467
PI (30:0),0.12104984151211885,9.41150098473802,0.04580446671889149,0.8305316314415098,0.99988633890637435,PI,180620.233127594,503670.7768554687,600745.92333984375,371013.24755859375,153856.65075683594,453233.1123046875,483270.1123046875,232384.59716796875
PI (30:1),0.18657731977857628,8.324155334187955,0.10853908268472878,0.7418135387493373,0.99988633890637435,PI,58668.24398803711,259149.7164306641,331844.76916503906,163220.0106201172,62417.544036865234,225333.3770751953,223326.7996826172,90841.666259765625
PI (30:2),0.13217437645378444,7.247587969456401,0.05458525740004916,0.8152684462999756,0.99988633890637435,PI,27674.90180587769,117826.70809936523,113952.34664916992,77401.26596069336,26180.82194519043,107158.80743408205,88728.66516113281,94457.12591552734
PI (30:3),-0.011964411750832547,6.167982629578904,4.4952021107746987e-4,0.9830846052751503,0.99988633890637435,PI,13624.020961761476,46468.0036315918,44443.52345275879,36983.30267333984,15421.001209259031,49826.68344116211,37546.80274963379,59143.68330383301
PI (30:4),0.11695570723933942,6.268164181555199,0.042761818494909676,0.8361744055420024,0.99988633890637435,PI,14883.041118621826,56594.64394378662,55272.86380004883,51849.923263549805,16516.641235351562,65357.46495056152,37512.02251434326,35465.4022064209
PI (32:0),0.1826482007905371,10.108733026331622,0.10403356116444229,0.7470418673512108,0.99988633890637435,PI,280792.08029556274,841673.45556640625,1022960.29296875,603373.828125,226664.05493164065,733344.2294921875,776586.3583984375,359021.90576171875
