lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
Lyso_PC(19:3),-0.12235866500914741,8.284042089455012,0.05437818526252158,0.8156128564722802,0.9816582409588678,PC,130253.2294921875,210616.69409179688,138164.80932617188,197804.59448242188,178467.05395507812,137885.70971679688,152351.45092773438,107093.76697540285,208153.85693359375,188297.5947265625,159312.2529296875
Lyso_PC(2:0),-0.09063012997895431,6.164701761959512,0.029835511298870188,0.8628639838285654,0.9816582409588678,PC,33852.34246826172,39532.8630065918,38088.52294921875,38086.94342041016,42160.02310180664,44733.5026550293,44887.962799072266,15113.241039276125,37693.32278442383,40071.822998046875,45205.82272338867
Lyso_PC(24:0),0.09705721567591845,10.916493275307054,0.034218880267644636,0.8532420091277817,0.9816582409588678,PC,905414.0150756836,1308010.9286499023,1414161.6682128906,1309800.9198608398,1256138.128540039,1468265.4787597656,1134539.7198486328,44237.36316680908,1433342.056213379,1385462.0940551758,249146.82150268555
Lyso_PC(24:1),0.10495125543504767,10.923257010955089,0.04001027596859785,0.8414604907514068,0.9816582409588678,PC,928934.9002685548,1346795.9471435547,1380433.6245117188,1301702.474609375,1279635.0307006836,1471875.2385253906,1122963.7706298828,42183.00256729126,1438057.685974121,1403771.258972168,247757.91528320312
Lyso_PC(3:1),0.07774949543750041,10.065874962380581,0.021960062527796254,0.8821933922086623,0.9816582409588678,PC,342455.3679962158,391694.5922546387,462022.26528930664,1056775.1565856934,782946.4729614258,352601.72232055664,508490.60052490234,12429.800842285156,1194990.3062286377,683363.1746520996,770069.5003662109
Lyso_PC(5:0),-0.08340000075856131,6.8229300486623154,0.025266336868298822,0.8737052079437693,0.9816582409588678,PC,75979.125732421875,51544.48376464844,60532.964294433594,55331.143981933594,54267.083251953125,64614.064208984375,60352.72399902344,42157.622829437256,53584.90350341797,51147.44317626953,69228.88464355469
Lyso_PC(9:0),-0.09195995759871546,5.938187033548295,0.030716785014533343,0.860873732485849,0.9816582409588678,PC,29398.52230834961,29474.40216064453,31710.582153320312,35239.42236328125,34842.96243286133,29399.28204345703,31403.7021484375,20586.58145904541,33972.28268432617,31551.982147216797,43231.78256225586
Lyso_PE(13:0),-0.12485152574634416,5.845906016234929,0.056611235425705814,0.811934489612119,0.9816582409588678,PE,26497.222137451172,28641.182067871097,26822.44187927246,34287.042739868164,35841.38235473633,28990.161987304688,33368.94271850586,17703.06117248535,33250.40270996094,30601.722366333008,36036.30244445801
Lyso_PE(17:1),-0.05757222733855791,5.539684421064547,0.012040559355227742,0.9126239178490042,0.9816582409588678,PE,37845.54318237305,38700.102600097656,7709.800525665283,29517.88215637207,26436.281982421875,38675.24255371094,47636.50294494629,2714.660186767578,28049.86210632324,23299.381759643555,1598.3600997924805
Lyso_PE(18:0),0.10420094271164015,6.320946158232003,0.03943761195432671,0.8425842175311324,0.9816582409588678,PE,43599.70327758789,73440.18518066406,48091.863372802734,31256.942657470703,30830.662368774418,47029.2839050293,50721.58410644531,23118.761688232426,34492.34281921387,26548.48194885254,52732.1637878418
Lyso_PE(20:0),0.1153669696492578,6.179769443848295,0.04833970460549608,0.8259779134505917,0.9816582409588678,PE,44762.562927246094,75812.76611328125,49080.04412841797,4900.200382232666,25299.60173034668,52587.543548583984,57130.44374084473,23385.261459350582,1436.4401016235352,21332.281631469727,55170.40365600586
Lyso_PE(20:5),-0.13402812496470645,6.954470058032447,0.06523887768707937,0.7983994791417797,0.9816582409588678,PE,88404.50671386719,89564.74597167969,103115.2081298828,1853.3801307678225,19617.9813079834,94399.26623535156,98108.04699707033,58538.56414794922,2594.0201683044434,19712.52143096924,100372.34777832033
Lyso_PE(21:0),0.1158416487427277,6.258020282412271,0.04873852898037967,0.8252730473320347,0.9816582409588678,PE,63802.24407958984,48138.98374938965,49230.18395996094,33164.922134399414,19359.12112045288,53722.484375,50359.08319091797,25166.681762695312,32205.122344970703,10522.180694580078,46612.263763427734
Lyso_PE(22:1),-0.13443856468477985,5.891711540663781,0.06563578378711554,0.7978004112579646,0.9816582409588678,PE,31979.582061767574,38788.56283569336,31403.34242248535,26229.52165985107,23706.12205505371,36719.82263183594,37670.64259338379,20484.941497802734,27124.181701660156,20827.98110961914,42536.28253173828
Lyso_PE(22:4),-0.07086873272408956,6.1671973814301655,0.018244174027017834,0.892555741640606,0.9816582409588678,PE,39084.862548828125,51413.483337402344,40798.08288574219,34205.90241241455,26155.061248779297,48533.28366088867,48978.94323730469,20839.98159790039,33255.52199554443,23278.001876831055,46962.02322387695
Lyso_PE(22:5),0.05239160629282572,6.785481214961485,0.009971762150598806,0.9204564963425869,0.9816582409588678,PE,56901.76361083984,132278.2305908203,60386.42401123047,42371.982681274414,35357.463150024414,82316.40533447266,86590.78717041016,21650.18165588379,52856.0234375,36109.64303588867,47812.822982788086
Lyso_PE(22:6),-0.09313224560069906,6.230116902907313,0.03150540874901253,0.8591175264574715,0.9816582409588678,PE,39414.1826171875,71531.96566772461,42222.24278259277,25962.40167236328,24246.961589813232,52234.62341308594,54092.623596191406,24926.161743164062,32862.62208557129,20846.861347198486,43074.343338012695
Lyso_PE(24:6),-0.07837303053269863,6.266229122540936,0.022312198920872106,0.8812595643889535,0.9816582409588678,PE,38327.22302246094,50562.64358520508,43156.54330444336,46110.922706604,36347.462547302246,52567.98432922363,49621.32345581055,21272.301467895508,46052.22380065918,28195.1219329834,36389.14225769043
Lyso_PG(16:1) | PG (16:1),-0.11733245699598242,5.4071114006200824,0.04999941178721201,0.8230642972950228,0.9816582409588678,PG,1501.0600967407229,1482.2400932312012,1545.260097503662,58599.92401123047,70007.10418701172,1470.2001037597656,1463.5801048278809,1450.0401077270508,64573.56439208984,66019.54489135742,1547.0800971984863
Lyso_PG(20:0),0.1051461189748947,6.7671869632972905,0.040156971092415006,0.841173981668151,0.9816582409588678,PG,59278.34423828125,67833.32440185547,66394.34454345703,57505.143981933594,59631.864238739014,24966.14186096191,80667.50579833984,29744.1220703125,66104.90548706055,55315.6637840271,68203.16497802734
Lyso_PG(20:4) | PG (20:4),0.06673742768519346,6.1573273610667645,0.016179190792627196,0.8987841251308079,0.9816582409588678,PG,41831.763092041016,46034.82400512695,43288.06301879883,34530.76208496094,24966.221740722656,22074.70171356201,62411.18392944336,20803.881607055664,33355.48222732544,21874.181476593018,59044.60400390625
Lyso_PG(20:4) | PG (20:4)_2,0.11736772353801146,6.132352649824291,0.05003040591441277,0.8230103736623062,0.9816582409588678,PG,41418.62301635742,49828.68328857422,44380.00296020508,31546.76222229004,25858.201763153076,22651.281490325928,58297.76396179199,19744.78142547607,32439.761947631836,23845.56146621704,54664.10339355469
Lyso_PG(20:5) | PG (20:5)_2,0.10822475941158956,6.930928220481437,0.04254245863376127,0.8365892023425072,0.9816582409588678,PG,79279.96588134766,94927.96716308594,84972.46643066406,51972.80401992798,18534.06114578247,40075.10256958008,110495.84802246094,43231.74279785156,53899.28333663941,15377.94104385376,100433.68798828124
Lyso_PG(21:0),0.10127577166534127,6.768305812751402,0.03725579325100625,0.8469451857996262,0.9816582409588678,PG,59670.00411987305,69381.48477172852,67264.46476745605,61262.1640625,61799.223724365234,29722.102321624756,72337.72518920898,20359.28140258789,65967.38375854492,84339.94592285156,55121.823150634766
Lyso_PI(16:1) | PI (16:1),0.07668960865011935,6.449372100434028,0.021364535443353816,0.8837902484130944,0.9816582409588678,PI,1493.8201026916504,1551.360107421875,1495.920093536377,158491.15286254883,133583.4295349121,1461.440097808838,1534.800106048584,1457.540096282959,131743.10919189453,126482.3278503418,1462.5600929260254
Lyso_PS(14:1) | PS (14:1),-0.11310246187426466,10.563246027839147,0.04646485685589141,0.8293330105926653,0.9816582409588678,PS,310236.50410461426,283956.6777610779,499643.1551513672,2019083.532714844,1399402.146484375,282551.25748443604,483356.6866378784,226702.7564468384,2609042.2309570312,863961.20263671875,359968.5234375
Lyso_PS(14:1) | PS (14:1)_2,-0.12050342247114741,10.565032556001594,0.052742929066880606,0.8183573102103737,0.9816582409588678,PS,326401.11850357056,283205.55752182007,504826.7169189453,2027265.5493164065,1366494.2841796875,332829.76709365845,440786.5257072449,229778.75658416748,2635965.3212890625,840923.5263671875,350454.306640625
Lyso_PS(16:1) | PS (16:1)_2,-0.057027568403904313,5.350721612006839,0.0118137503750404,0.9134475188787039,0.9816582409588678,PS,1463.2201042175293,1492.1600952148438,1474.760108947754,59639.08438110352,66766.80487060547,1510.8800926208496,1457.3400993347168,1491.6401023864746,60528.24490356445,61965.103942871094,1661.680118560791
Lyso_PS(17:0) | PSo (18:0),-0.05761771865700948,10.584966585871145,0.012060767970979214,0.9125509175868883,0.9816582409588678,PS,196158.55406570435,264401.6774787903,718753.8912353516,2134706.1748046875,1419614.7587890625,359486.72465133667,260469.17935943604,216954.95475006104,2845912.8603515625,796387.73974609375,320243.1005859375
Lyso_PS(17:0) | PSo (18:0)_3,-0.062204299394267214,10.73220042440038,0.01405720686307177,0.9056215070951072,0.9816582409588678,PS,446125.8094329834,246916.8966331482,652264.4158935547,2317702.9331054688,1549653.1533203125,316393.36210250854,554797.9565811157,185860.8109703064,3138156.794921875,885992.79541015625,282656.58251953125
Lyso_PS(17:1) | PSp (18:0),-0.08434686136895869,6.274263959534242,0.025842702473710233,0.8722850645724481,0.9816582409588678,PS,8278.260597229004,20156.321586608887,20749.081424713135,78891.426025390625,82797.80599975586,23404.44175720215,8963.56063079834,19546.821445465088,74312.28494262695,65121.16470336914,56043.78454589844
Lyso_PS(17:1) | PSp (18:0)_2,-0.1202570260087254,6.34023296909338,0.052524123698276526,0.8187279122654977,0.9816582409588678,PS,14554.2209815979,21175.861499786377,19557.861598968502,79398.90576171875,83881.50701904297,24745.4016456604,16017.641410827637,20363.84140777588,76683.08563232422,67814.50503540039,54849.643005371094
Lyso_PS(22:0 | PS (22:0)_2,-0.05181464550324527,7.20975798827565,0.009753442513101618,0.9213292107863789,0.9816582409588678,PS,89391.30450439453,62177.744064331055,68333.04535675049,94667.2865600586,87196.6460571289,61787.863830566406,64074.88482666016,55667.10418701172,91692.10675048828,84399.2060546875,83450.10632324219
Lyso_Sphinganine-1-phosphocholine,0.053011835970393925,8.391707860640707,0.010209558256519813,0.9195168348218512,0.9816582409588678,SM,153746.052734375,150175.46923828125,176523.90893554688,205671.07287597656,215744.57739257812,151694.17260742188,181463.50799560547,52212.203968048096,223580.6982421875,185214.31298828125,277995.00061035156
PC (42:4),0.13031857227131796,11.410456945708757,0.061681824692641385,0.803857226636995,0.9816582409588678,PC,1318710.5771484375,1510711.7170410156,1621512.194946289,1501094.4555664062,1591186.6384277344,1507683.9969482422,1863818.8801269531,93142.60642242432,1547012.9473876953,1555030.7080078125,2184479.3193359375
PC (46:0),0.05471207670282769,4.849588014452876,0.010873038826787251,0.9169520179030582,0.9816582409588678,PC,12503.100967407228,24155.062061309814,13427.6608543396,15316.241031646729,17018.660942077637,19419.341346740723,15894.72103881836,5631.00040435791,13646.681007385254,15330.32116317749,17567.020946502686
PC (46:1),0.10403259730728176,4.943792404485509,0.03930611919105331,0.8428434381746788,0.9816582409588678,PC,12847.840896606443,29201.221519470215,12868.660934448242,18608.521293640137,15565.30117034912,20110.701496124268,16264.381126403809,5528.560356140137,14000.321033477783,16987.061317443848,20106.161293029785
PC (48:0),-0.08160200578121266,4.474712202506891,0.024184116232685682,0.8764173545471705,0.9816582409588678,PC,9747.900745391846,17404.98136138916,9534.820709228516,11942.38077545166,12420.960651397703,14961.46097946167,11734.300796508787,5261.620380401611,11677.00076675415,12865.101150512695,12625.621112823486
PC (48:2),-0.06305713731131823,4.558749995321492,0.014441966458292654,0.9043447328214008,0.9816582409588678,PC,10556.960807800291,17581.121349334717,11314.360912322998,12986.58097076416,12525.000831604004,16038.521057128906,13198.960906982422,5415.740329742432,12542.240982055664,12377.600952148438,13504.820762634276
PC (50:0),-0.091488691745022,4.6489826354506585,0.030398726755720418,0.8615885941086612,0.9816582409588678,PC,11969.54086303711,14793.620861053469,10350.320644378662,13067.801044464111,15232.32098388672,15151.860919952393,11386.740661621094,6645.4404373168945,13957.200981140137,13714.20092010498,18455.32135772705
PC (52:0),0.07580180698674281,4.905770662168797,0.02087004237318979,0.885133548929881,0.9816582409588678,PC,12095.040786743164,17332.121131896973,13467.780906677246,19612.341594696045,23095.64176940918,16761.941108703613,15944.981044769287,4934.320369720459,18183.301330566406,17090.90128326416,19176.16144180298
PC (52:4),-0.05540134381874479,4.849347432208993,0.011148676146405023,0.9159098082198417,0.9816582409588678,PC,12246.500770568848,15800.001014709473,13222.681056976318,19182.56148147583,18303.461151123047,16647.541149139404,15095.961139678957,7232.040496826172,17152.641242980957,15457.721054077148,17922.90128326416
PE (14:0),-0.05815047194165244,6.599162286334757,0.012284152175652707,0.9117480669804675,0.9816582409588678,PE,48928.42367553711,53708.48370361328,50730.38311767578,53620.844177246094,55631.8840637207,58971.143615722656,57926.92395019531,24161.241821289062,49770.22366333008,50617.84362792969,59260.464416503906
PE (14:1),0.052051161157313106,9.690242032269724,0.009842998479143716,0.9209700371354013,0.9816582409588678,PE,359739.5070800781,436414.8861083984,420445.9923095703,460673.0041503906,529507.4289550781,410812.9877929687,481691.4931640625,55148.66369628906,486370.91833496094,565031.8288574219,711571.7490234375
PE (16:0),-0.09017989239173724,7.2871471456422015,0.029540957299104775,0.8635359345901321,0.9816582409588678,PE,1537.8201179504397,1490.5401077270508,2250.480167388916,163964.63549804688,180418.65380859375,1619.7001152038574,1439.160099029541,3116.1801986694336,166691.07040405273,174662.65118408203,236901.22357177737
PE (18:2),-0.11521807453068073,6.776195660139672,0.04821659836488834,0.8261961017423628,0.9816582409588678,PE,48551.96383666992,58744.50396728515,54389.484130859375,60452.323974609375,61922.22448730469,61602.143615722656,60553.564453125,22914.801681518555,63662.90414428711,66093.02392578125,80650.22483825684
PE (20:4),-0.1334041667349418,7.087533221455308,0.06463361959032454,0.7993167710877288,0.9816582409588678,PE,73870.44610595703,114944.06872558594,92810.72589111328,4949.40034866333,57864.22412109375,114246.46685791016,110980.0086669922,37210.50256347656,1482.1401100158691,64498.644775390625,101760.58801269533
PE (20:5),-0.08137299948695718,10.30102928299418,0.024054368534962123,0.8767466538925752,0.9816582409588678,PE,686516.0478515625,727879.431640625,1178587.748046875,10062.600883483889,558403.560546875,804336.9345703125,822345.8017578125,587340.6416015625,13481.920692443848,489169.251953125,1053810.58984375
PE (21:0),0.0761309319132306,6.294225910199981,0.021053863936828066,0.8846323156751418,0.9816582409588678,PE,53215.3037109375,50042.46340942383,46344.54382324219,36880.842514038086,24313.441703796387,53262.98329162598,48697.822845458984,22095.24156188965,41261.082916259766,9883.400672912598,61122.763763427734
PE (28:2),0.06264402936291122,8.126479147993035,0.014256387461500708,0.9049583701922504,0.9816582409588678,PE,136401.10986328125,133948.8095703125,286470.91857910156,117456.06787109376,128674.48828125,159809.47241210938,149105.7510986328,96404.38732910156,138182.89025878906,111071.52807617188,146885.65112304688
PE (30:1),0.12124050260623986,6.5870974838406875,0.053386970796282185,0.817271136321709,0.9816582409588678,PE,72877.64569091797,51599.76361083984,54257.9836730957,49837.723693847656,44739.76364135742,58493.304260253906,58463.10354614258,23301.601669311523,40476.20318603515,45335.68305969238,54649.66275024414
