lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
PE (36:8),0.07555476965552642,7.426396481583181,0.022138617294899632,0.8817189354156272,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,83571.00604248047,104450.46752929688,120997.8685913086,86935.56707763672,76622.62548828125,86112.32513427734,96662.26696777344,84890.08526611328,58118.60437011719
PE (38:0),0.2566732983154087,8.347627733377374,0.2525786957157834,0.6152651630533169,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,169398.33056640625,158546.96911621094,358387.5340576172,150278.93170166016,131781.13012695312,149930.8895263672,225327.65673828125,113506.56823730467,72184.90588378906
PE (38:0)_2,0.25020195424539304,8.331130971529001,0.2401063569341204,0.6241293087460694,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,169547.97143554688,156172.0499267578,351369.9623413086,149333.89208984375,132917.36853027344,146967.1522216797,215894.55401611328,122821.02966308594,67109.26397705078
PE (38:1),0.16362417840013402,7.754086878872096,0.10326548239027034,0.7479455704465328,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,110074.7080078125,115817.72680664062,195293.1737060547,98840.40789794922,96826.90588378906,100431.00604248048,140369.54998779297,90295.8671875,59624.66455078125
PE (38:2),0.11168063762653022,7.536861859632122,0.048264265237662585,0.8261115843926209,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,103179.02770996094,98100.92639160156,142802.6103515625,99562.4263305664,73704.22540283203,92766.9267578125,109904.38763427734,83524.74517822266,60375.42492675781
PE (38:3),0.33410399145120545,8.333569318890152,0.4257104018597606,0.5141013305753283,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,168522.21020507812,160741.451171875,371555.9915161133,156816.45068359375,125058.34942626952,147001.27270507812,202386.41528320312,118903.52838134766,65347.90435791016
PE (38:5),0.34920573206106975,8.88352716800079,0.46458114890992874,0.4954907137615204,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,222908.3555908203,249111.99951171875,599726.0632324219,217657.87768554688,188465.0720214844,197832.57446289065,352413.5667114258,151106.4708251953,57860.28399658203
PE (38:6),0.4657029788831185,9.603207611989871,0.8194076302461326,0.3653534177510872,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,356927.0231933594,381135.8875732422,1115205.1264648438,353961.6632080078,307938.2802734375,282491.89978027344,590891.3835449219,231611.75469970703,71421.02490234375
PE (38:7),0.344763662786532,9.51272881105154,0.4529793434212479,0.5009234968970498,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,485848.49822998047,379863.7474365234,455524.1460571289,580218.8879394531,345931.1182861328,383508.4016113281,415435.1082763672,267203.1423339844,115742.64880371094
PE (38:8),0.012565233084113857,7.438413908514304,6.145975648905733e-4,0.9802216073322159,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,94263.0675048828,99839.7866821289,97801.46746826172,86126.366455078125,83107.08563232422,93463.6859741211,89312.165283203125,89875.74639892578,66760.24517822266
PE (38:9),0.09572410771378284,7.5516931343258795,0.03549263391902713,0.8505671065392868,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,98409.28582763672,104569.90887451172,138363.89068603516,91818.386962890625,80365.54522705078,100935.9467163086,101014.24725341795,84849.7055053711,68791.42498779297
PE (40:0) | PEp (42:6),-0.0715543744300569,10.266235792925608,0.020026722730108304,0.8874624760413425,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,685876.4397583008,626185.5817871094,621580.4085693359,507540.6408691406,545803.5051269531,557503.52197265625,607879.9024658203,701361.3684692383,739565.6359863281
PE (40:0) | PEp (42:6)_2,-0.009081894396755847,10.156257933324328,3.214861899323296e-4,0.9856946676224284,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,603920.4534912109,574450.5363769531,615475.5221557617,464967.7630004883,532328.8236694336,487129.6883544922,568996.9581298828,620193.7921142578,704371.3571777344
PE (40:1),-0.1619411793341363,6.963089172628679,0.10306900625801065,0.7481773347365551,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,70193.66497802734,70061.24523925781,59299.28472900391,58536.724853515625,49855.70364379883,71274.3447265625,69832.504638671875,63568.88497924805,60797.52395629883
PE (40:10),-0.16116391731360719,7.873600901736219,0.10208111423344235,0.749346365965346,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,128756.5101928711,108774.78576660156,117412.88708496094,135896.91082763672,118259.14825439452,146715.71026611328,171900.79125976562,94585.52642822266,67112.2446899414
PE (40:2),-0.18847000498394514,7.843659051387746,0.13979827699040467,0.7084816346362615,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,121558.4896850586,113159.72845458984,109192.7885131836,101073.14654541016,104079.0881652832,129332.84777832033,124192.74731445312,120437.58758544922,124172.42895507812
PE (40:3),0.03816696068815615,7.382294791087696,0.005662025442973118,0.9400186421022962,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,99568.70654296876,91197.46649169922,112052.3486328125,77745.90509033203,67894.10467529297,92540.687255859375,92942.1456298828,74585.004638671875,64576.34442138672
PE (40:4),0.43252259948873084,8.671528177659797,0.7085092465422349,0.39993915054644774,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,206671.3326416016,186923.17456054688,534348.9006347656,185356.9742431641,164087.21118164062,167750.0499267578,264756.27966308594,138631.69067382812,70988.00439453125
PE (40:5),0.4153365136986065,8.801165666611263,0.654134077958588,0.4186385050133918,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,229401.3387451172,230035.23852539065,556275.206237793,214503.39739990237,174250.95190429688,186610.83282470703,299146.661315918,148760.04888916016,68147.14532470703
PE (40:7),0.27188358022010684,8.492367831833056,0.2831133226354723,0.5946678577672591,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,178487.8927001953,197748.89331054688,395570.04162597656,151515.53149414062,154594.8302001953,158646.5330810547,248377.6788330078,130629.56872558594,76985.52502441406
PE (40:8),-0.07492329672009557,7.443663479079812,0.021960152593692328,0.8821931523890857,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,91292.78619384766,95728.7465209961,87262.92626953125,79471.10559082031,91176.8257446289,99832.7667236328,100581.88745117188,81155.48602294922,73820.48571777344
PE (40:9),-0.09100435140334408,7.178275676058012,0.03242679664208481,0.8570941444134271,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,84437.10498046875,74746.0249633789,70963.60485839844,73400.885498046875,61082.20391845703,89809.8062133789,74011.14520263672,67562.84533691406,68818.30487060547
PE (42:0),-0.10421406963241026,6.9637017172920235,0.04255376817019396,0.8365677894413984,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,67245.54425048828,61247.244689941406,53130.303955078125,50731.26400756836,61826.44454956055,66159.804931640625,64139.60467529297,59271.90423583984,80385.34509277344
PE (42:1),0.05854645565466303,7.076648160251329,0.013306596198958687,0.9081643633662245,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,80931.18585205078,67585.94512939453,77086.88595581055,83888.76574707031,59171.94430541992,71888.465087890625,77468.50564575195,62800.86407470703,44949.74362182617
PE (42:10),0.0027831051219457015,7.518460119221986,3.016859591298271e-5,0.9956175655708798,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,107693.86767578124,94947.025634765625,116823.02947998048,88718.505859375,66012.46405029297,103112.56860351562,103937.26721191406,74799.66519165039,88553.50668334961
PE (42:11),-0.09020287494776207,9.296202113678904,0.0318580281133336,0.8583396081744014,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,346742.6225585937,283145.6584472656,258766.63671875,237020.95642089844,238649.720703125,263724.90228271484,246769.03442382807,348091.9440917969,567797.3109130859
PE (42:2),0.1028608774466761,7.511462590016359,0.04096435223254957,0.8396067469600799,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,117680.9093017578,103222.68853759766,122090.12731933594,101732.84631347656,68732.46490478516,95642.40655517578,122957.4476928711,67429.12515258789,54594.463134765625
PE (42:2)_2,0.09351211684066238,7.4588928365591345,0.03387579110642491,0.8539712711922905,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,112319.08764648438,89643.6879272461,118007.04833984376,106556.0085144043,67236.50393676758,91042.88702392578,121785.66833496094,65120.36389160156,50915.143798828125
PE (42:3),-0.25703494480967043,7.356301262180906,0.26089855933696526,0.6095035035739288,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,87045.94512939453,82296.60626220703,74656.765380859375,64348.70471191406,80232.68664550781,93023.08709716795,101776.8462524414,83910.36584472656,82177.765625
PE (42:4),-0.06374482336013387,6.706841871604888,0.015885828283103365,0.8997010570735842,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,58046.42401123047,57864.52429199219,51978.54415893555,51386.68353271485,46916.50384521485,60501.84405517578,54475.76351928711,50886.80407714844,47901.96307373047
PE (42:5),-0.10673782162240998,6.749959154827056,0.04464560668034778,0.8326570295200529,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,62555.6845703125,61479.06393432617,55426.86389160156,53681.083984375,40450.782958984375,69497.70495605469,55772.56414794922,49341.88391113281,48342.28338623047
PE (42:6),-0.05112320345452144,6.83116892707709,0.01021065729696602,0.9195125177280866,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,67285.26477050781,63977.62438964844,57907.48416137695,54569.403747558594,48987.8235168457,67328.8247680664,58967.30383300781,54063.96420288086,51214.32336425781
PE (42:7),-0.00711340739856026,6.9918739183156875,1.9719305828402867e-4,0.9887960387102629,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,72783.185546875,67896.20495605469,68594.784423828125,57633.584228515625,58357.80419921875,68473.36474609375,70139.68548583984,56842.0036315918,62931.244384765625
PE (42:9),0.10232237519402163,7.500322172785451,0.04053785879409588,0.8404326047316442,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,107519.7681274414,89783.24523925781,119554.20770263672,108842.04736328124,74801.06546020508,94125.627197265625,112393.64776611328,73462.26458740234,60611.303955078125
PE (44:0),-0.03361132272045299,6.329227184832071,0.0044090759370192245,0.9470586751740613,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,46133.062911987305,38993.24252319336,37687.82267761231,40903.2229309082,38189.98310089111,47681.32361984253,40775.26218795776,35409.06221008301,41320.12312316895
PE (44:1),-0.15279790431034912,6.316387003816469,0.09171171773351716,0.7620122360333559,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,48105.443534851074,42884.48335266113,33211.82206726074,34496.642486572266,32477.08213043213,47551.18375778198,42756.82312011719,36020.92266082764,46303.14366149902
PE (44:12),-0.0120052386657713,6.787884725620699,5.618184254672087e-4,0.9810897449505231,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,63115.54428100586,60814.26461791992,63058.24493408203,52271.24353027344,45284.84371948242,63922.90521240234,60711.14459228516,46399.50323486328,52815.76443481445
PE (44:2),-0.07014123866465954,6.361370726526918,0.019240279950054173,0.8896798402012739,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,48847.063720703125,42078.56301879883,37326.122467041016,41859.74298095703,36952.54260253906,50957.34332275391,42253.22280883789,36627.66255187988,39921.40255737305
PE (44:3),-0.024259219291569205,6.430465290828735,0.0022956297962082317,0.9617857931375337,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,53781.003662109375,47251.063079833984,39392.663146972656,39965.14294433594,34507.78244018555,50228.783203125,39460.24249267578,39721.48281860352,49494.123046875
PE (44:4),-0.06881800489359478,6.316642001861475,0.018519769705790168,0.8917522193760578,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,46217.0032043457,42603.64315795898,37414.7024230957,41697.40301513672,32990.74230957031,47040.003173828125,42586.46282958984,35995.18258666992,39237.1830444336
PE (44:5),-0.07278076893385764,6.453698224702549,0.020718761255011486,0.8855477458423904,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,52107.263916015625,48135.52359008789,41476.62298583984,44645.2431640625,35618.16244506836,54834.64392089844,43527.80340576172,40315.62258911133,42072.36312866211
PE (44:6),-0.2005769178435478,6.563297284102555,0.15842501034808265,0.6906107300604177,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,51879.00360107422,51018.64340209961,39126.06280517578,42397.7825012207,42033.2829284668,58426.00473022461,49402.683197021484,47195.40316772461,50487.563568115234
PE (44:7),-0.0022830024480621556,6.604211221847146,2.030582209044951e-5,0.9964045862075429,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,55814.10443115234,49461.36349487305,46872.10357666016,54745.50347900391,46005.40362548828,57923.92456054688,51558.08392333984,42413.98318481445,42247.16329956055
PE (44:8),-0.1625753062791334,6.551610580089509,0.10387904803275205,0.7472233671933883,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,52956.44409179688,47017.22338867188,46999.82354736328,46520.28317260742,38027.8427734375,54874.14385986328,54885.46337890625,44967.56280517578,44680.182678222656
PE (46:1),-0.08250268538509757,6.0270650179268275,0.02663697449281699,0.870354370343172,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,38747.24267578125,36345.42250061035,30332.142250061035,31683.722274780277,26652.742156982426,37620.06265258789,34513.40249633789,30911.962329864506,32585.64263916016
PE (52:4),-0.08799975916990777,5.592217879465588,0.030312718555705942,0.8617825656810295,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,30461.942443847656,25062.161849975582,24132.681579589844,22938.481689453125,20333.54136657715,28340.042053222656,28180.481994628903,21441.26141357422,21515.601501464844
PEo (18:0),0.022910545196769348,6.948124359131057,0.002041984975207356,0.9639571977622753,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,75195.80480957031,77633.92565917969,54051.38371276856,86090.86529541016,64943.70495605469,69466.42578125,70017.66452026367,71102.585205078125,12523.880874633787
PEo (18:1),0.32476233102398366,7.872959615765847,0.4024938253171513,0.5258041439862284,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,158602.2300415039,122476.92971801758,66611.02384567261,274937.6385192871,121009.78741455078,143689.90783691406,126090.60876464844,89539.92742919922,2986.280235290528
PEo (20:0),-0.21503268774358414,6.128836799231812,0.18220877538260538,0.6694818853336305,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,40041.042572021484,40742.703048706055,38724.642822265625,1850.440143585205,36070.58264160156,37974.64291381836,33909.082748413086,36208.162353515625,50394.444076538086
PEo (28:0),-0.07731573326661001,6.808848277504586,0.02338742092955215,0.8784539003682761,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,63986.66418457031,63499.80505371094,58432.163330078125,48085.54341125488,41661.06266784668,59384.1044921875,59947.50506591797,53012.38439941406,64770.42544555664
PEo (30:0),0.6030003005693478,10.003210468720525,1.3596238670652383,0.24360267933809265,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,626733.8186645508,455000.4356689453,576084.8134155273,1273750.7508239746,485816.0946044922,489825.76431274414,607526.670501709,277419.37954711914,42619.00257873535
PEo (32:1),0.017059539112756626,7.107507216679296,0.0011325680076623712,0.9731533417429862,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,75853.8853149414,74267.864990234375,70745.60565185547,68659.60461425781,59904.74444580078,69745.10552978516,69501.40545654297,66611.84454345703,74534.8853149414
PEo (32:5),0.06887336627845947,6.549933071472427,0.0184029306601019,0.8920921247695812,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,53400.50442504883,60795.96453857422,46805.18371582031,42115.44345092773,45443.84313964844,48942.24349975586,47289.7834777832,44685.58303833008,42055.64291381836
PEo (34:0),0.017559710555457988,6.884318455648051,0.0011999072075354889,0.9723670629752695,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,65457.22470092773,69974.40460205078,61835.984802246094,56280.56362915039,49094.22314453125,58837.88394165039,59794.783752441406,58835.3835144043,61414.24447631836
PEo (34:1),0.13199482348883895,7.231652275860307,0.06733330621426603,0.7952598038860715,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,73200.68493652344,80553.64520263672,106589.8076171875,65107.44403076172,60272.403717041016,69691.9644165039,78173.4248046875,62287.56393432617,89238.78762817383
PEo (34:2),0.1778628172682074,7.594442094516553,0.12190856575034559,0.7269736444587421,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,108891.08917236328,107043.6278076172,133152.11010742188,101592.7670288086,92836.445556640625,100358.84600830078,112603.0889892578,75709.00469970703,64707.64520263672
PEo (34:3),0.17721869938406912,6.706259563133152,0.12102759878371216,0.7279226372615701,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,57484.90466308594,67618.66436767578,47562.083251953125,43781.14343261719,62328.14392089844,53741.103759765625,50033.38357543945,44003.56335449219,51130.02337646485
PEo (34:4),-0.03626269941451903,6.669034213219919,0.0051329921116973765,0.9428845045208815,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,58479.184814453125,55940.00427246094,51588.544006347656,42871.7428894043,45886.32293701172,53788.363830566406,51407.92370605469,50269.283111572266,54821.24423217773
PEo (36:0),-0.07521066185284529,6.5738804923087955,0.022128416182795263,0.8817459890829485,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,54289.54406738281,52963.563720703125,45341.52301025391,45229.48300170898,41163.12274169922,54260.34365844727,50479.32360839844,45195.02310180664,47888.66329956055
PEo (36:1),0.09997026206406466,7.225797017869235,0.03870082278626796,0.844042551946118,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,76431.76574707031,93994.16650390624,105679.7280883789,76137.96612548828,66060.06414794922,71095.06549072266,83505.84606933594,77814.52600097656,46045.10409545898
PEo (36:2),0.25379278775252057,7.63049263214104,0.2469848725745578,0.6192061688357023,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,100296.9267578125,112921.82720947266,173537.15338134766,95388.74813842772,91405.28717041016,89990.64569091797,119662.0675048828,79316.70516967773,60238.78433227539
PEo (36:3),0.18147589412852352,7.641018256526003,0.12688263942618505,0.7216863777550824,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,100696.9871826172,105139.56744384766,193511.09552001956,102788.56784057616,73165.22476196289,92813.78649902344,134241.3094482422,77434.42501831055,54553.723693847656
PEo (36:4),0.0917492244802347,7.1243324834191695,0.03261364178922577,0.8566874633615752,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,81378.62673950195,72804.32510375977,106236.46823120116,58444.88400268555,56807.60443115234,75299.44439697266,77296.0248413086,57665.16436767578,58951.66506958008
PEo (36:5),0.06031806646217038,6.800865459416643,0.014122385843393204,0.9054039836852729,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,63926.264709472656,59815.3844909668,75385.804443359375,50145.38333129883,44420.403259277344,57749.58419799805,56975.46438598633,52657.30404663086,52111.863830566406
PEo (38:0),0.3516456479900773,9.167590371295306,0.4710169515528835,0.4925196949615167,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,383186.3036499024,295294.8049926758,341314.2416381836,494076.2807006836,252335.26147460935,299715.5195922852,338284.18463134766,196594.5511474609,98827.6455078125
PEo (38:1),0.05735776014429702,7.313647292169222,0.012772743624395844,0.9100174235764156,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,85975.98712158203,95049.90692138672,86823.70587158203,77584.14562988281,79237.06536865234,80095.40545654297,82706.02575683594,80843.02569580078,64799.56494140625
PEo (38:2),0.08496693299408896,7.438849730644036,0.027982008629351185,0.8671511270857394,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,92128.80651855467,90515.62713623048,127150.20770263672,92239.80603027344,71845.06579589844,86306.96551513672,102332.26788330078,78835.7857055664,62723.40478515625
PEo (38:3),0.11623095747699838,7.295571609177266,0.05226224941861801,0.8191725320872969,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,76704.62469482422,80887.96551513672,136916.41033935547,76127.92590332031,64373.92431640625,84834.74645996094,92710.3471069336,63081.64385986328,53738.78381347656
PEo (38:4),0.12402390472813585,7.739036152926429,0.059477318932067647,0.8073239743660794,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,124398.29125976562,117253.56768798828,182581.85223388672,100827.88739013672,83645.90628051758,105212.7470703125,134540.74963378906,93779.18688964844,57848.88397216797
PEo (38:5),0.24787427338100787,7.708880345368108,0.2356930644800741,0.6273342645891551,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,109767.1459350586,105052.427734375,213687.83728027344,100836.4460144043,89518.86560058594,94667.5464477539,136186.59075927734,82799.765380859375,47719.54364013672
PEo (38:6),0.3254704651849603,7.8619869146987025,0.40423055891733384,0.5249124680963123,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,123169.03021240234,109189.86755371094,272596.5817260742,106280.40716552734,93796.7269897461,98189.86712646484,153218.76983642578,87432.166015625,48624.98318481445
PEo (40:0),0.32102245742549884,8.445269296195873,0.39338194578886077,0.5305270429679926,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,174776.1739501953,186638.49291992188,395599.3834228516,154034.88897705078,144443.37109375,146661.47204589844,240076.25756835935,122394.50854492188,74184.26550292969
PEo (40:2),-0.023159199781275296,7.077068519399839,0.0020921059428928857,0.9635178447211072,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,76449.68591308594,69752.38439941406,69678.72454833984,70114.944580078125,57209.94396972656,74735.5458984375,71195.14465332031,62257.204650878906,67354.98455810547
PEo (40:3),-0.09857736466044976,7.62154841696746,0.03806448662180628,0.8453137063524996,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,108766.36822509766,91917.6264038086,100672.12701416016,116152.62786865234,98312.94677734376,119468.7681274414,138081.34881591797,77269.96514892578,62180.68426513672
PEo (40:4),0.07361949465236803,7.511341916987625,0.021021522697537876,0.8847203393344643,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,100833.28759765624,94851.506591796875,136259.24810791016,88499.02600097656,77087.80517578125,97157.80670166016,105567.22717285156,80072.88568115234,65576.48498535156
PEo (40:5),0.1236973950994581,8.09719541394935,0.059166161033544995,0.8078187437199573,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,146543.62841796875,137195.9110107422,213344.9549560547,135659.03076171875,117780.38763427734,125988.20935058594,156156.95056152344,130290.14910888672,103374.60748291016
