Lipid,Parent_Ion,Product_Ion,Species,Class,DB Location,FA mass,[FA+AMP]+
FA(25:2)_<B>_n-19,295.4,183.0,25:2,FA,<B>,378.3,545.4
FA(25:2)_<F>_n-20,283.4,183.0,25:2,FA,<F>,378.3,545.4
FA(25:2)_<B>_n-20,281.4,183.0,25:2,FA,<B>,378.3,545.4
FA(25:2)_<F>_n-21,269.4,183.0,25:2,FA,<F>,378.3,545.4
FA(25:2)_<B>_n-21,267.4,183.0,25:2,FA,<B>,378.3,545.4
FA(25:2)_<F>_n-22,255.4,183.0,25:2,FA,<F>,378.3,545.4
FA(25:2)_<B>_n-22,253.4,183.0,25:2,FA,<B>,378.3,545.4
FA(25:2)_<F>_n-23,241.4,183.0,25:2,FA,<F>,378.3,545.4
FA(25:3)_<BF>_n-2,533.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-2,531.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-3,521.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-3,519.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-3,517.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-4,507.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-4,505.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-4,503.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-5,493.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-5,491.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-5,489.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-6,479.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-6,477.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-6,475.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-7,465.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-7,463.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-7,461.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-8,451.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-8,449.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-8,447.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-9,437.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-9,435.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-9,433.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-10,423.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-10,421.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-10,419.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-11,409.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-11,407.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-11,405.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-12,395.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-12,393.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-12,391.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-13,381.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-13,379.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-13,377.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-14,367.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-14,365.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-14,363.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-15,353.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-15,351.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-15,349.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-16,339.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-16,337.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-16,335.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-17,325.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-17,323.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-17,321.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-18,311.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-18,309.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-18,307.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-19,297.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-19,295.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-19,293.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-20,283.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-20,281.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-20,279.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-21,269.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-21,267.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<BB>_n-21,265.4,183.0,25:3,FA,<BB>,376.3,543.4
FA(25:3)_<FF>_n-22,255.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:3)_<BF>_n-22,253.4,183.0,25:3,FA,<BF>,376.3,543.4
FA(25:3)_<FF>_n-23,241.4,183.0,25:3,FA,<FF>,376.3,543.4
FA(25:4)_<BBF>_n-2,531.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-2,529.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<BFF>_n-3,519.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-3,517.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-3,515.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-4,507.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-4,505.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-4,503.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-4,501.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-5,493.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-5,491.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-5,489.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-5,487.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-6,479.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-6,477.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-6,475.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-6,473.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-7,465.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-7,463.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-7,461.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-7,459.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-8,451.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-8,449.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-8,447.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-8,445.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-9,437.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-9,435.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-9,433.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-9,431.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-10,423.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-10,421.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-10,419.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-10,417.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-11,409.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-11,407.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-11,405.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-11,403.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-12,395.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-12,393.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-12,391.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-12,389.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-13,381.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-13,379.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-13,377.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-13,375.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-14,367.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-14,365.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-14,363.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-14,361.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-15,353.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-15,351.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-15,349.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-15,347.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-16,339.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-16,337.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-16,335.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-16,333.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-17,325.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-17,323.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-17,321.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-17,319.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-18,311.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-18,309.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-18,307.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-18,305.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-19,297.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-19,295.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-19,293.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-19,291.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-20,283.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-20,281.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-20,279.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<BBB>_n-20,277.4,183.0,25:4,FA,<BBB>,374.3,541.4
FA(25:4)_<FFF>_n-21,269.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-21,267.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<BBF>_n-21,265.4,183.0,25:4,FA,<BBF>,374.3,541.4
FA(25:4)_<FFF>_n-22,255.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:4)_<BFF>_n-22,253.4,183.0,25:4,FA,<BFF>,374.3,541.4
FA(25:4)_<FFF>_n-23,241.4,183.0,25:4,FA,<FFF>,374.3,541.4
FA(25:5)_<BBBF>_n-2,529.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-2,527.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<BBFF>_n-3,517.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-3,515.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-3,513.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<BFFF>_n-4,505.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-4,503.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-4,501.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-4,499.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-5,493.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-5,491.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-5,489.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-5,487.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-5,485.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-6,479.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-6,477.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-6,475.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-6,473.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-6,471.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-7,465.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-7,463.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-7,461.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-7,459.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-7,457.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-8,451.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-8,449.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-8,447.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-8,445.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-8,443.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-9,437.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-9,435.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-9,433.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-9,431.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-9,429.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-10,423.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-10,421.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-10,419.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-10,417.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-10,415.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-11,409.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-11,407.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-11,405.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-11,403.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-11,401.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-12,395.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-12,393.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-12,391.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-12,389.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-12,387.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-13,381.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-13,379.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-13,377.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-13,375.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-13,373.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-14,367.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-14,365.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-14,363.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-14,361.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-14,359.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-15,353.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-15,351.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-15,349.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-15,347.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-15,345.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-16,339.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-16,337.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-16,335.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-16,333.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-16,331.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-17,325.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-17,323.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-17,321.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-17,319.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-17,317.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-18,311.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-18,309.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-18,307.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-18,305.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-18,303.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-19,297.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-19,295.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-19,293.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-19,291.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<BBBB>_n-19,289.4,183.0,25:5,FA,<BBBB>,372.3,539.4
FA(25:5)_<FFFF>_n-20,283.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-20,281.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-20,279.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<BBBF>_n-20,277.4,183.0,25:5,FA,<BBBF>,372.3,539.4
FA(25:5)_<FFFF>_n-21,269.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-21,267.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<BBFF>_n-21,265.4,183.0,25:5,FA,<BBFF>,372.3,539.4
FA(25:5)_<FFFF>_n-22,255.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-22,253.4,183.0,25:5,FA,<BFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-23,241.4,183.0,25:5,FA,<FFFF>,372.3,539.4
FA(25:6)_<BBBBF>_n-2,527.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-2,525.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<BBBFF>_n-3,515.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-3,513.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-3,511.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<BBFFF>_n-4,503.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-4,501.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-4,499.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-4,497.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<BFFFF>_n-5,491.4,183.0,25:6,FA,<BFFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-5,489.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-5,487.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-5,485.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-5,483.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<FFFFF>_n-6,479.4,183.0,25:6,FA,<FFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-6,477.4,183.0,25:6,FA,<BFFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-6,475.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-6,473.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-6,471.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-6,469.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<FFFFF>_n-7,465.4,183.0,25:6,FA,<FFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-7,463.4,183.0,25:6,FA,<BFFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-7,461.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-7,459.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-7,457.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-7,455.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<FFFFF>_n-8,451.4,183.0,25:6,FA,<FFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-8,449.4,183.0,25:6,FA,<BFFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-8,447.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-8,445.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-8,443.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-8,441.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<FFFFF>_n-9,437.4,183.0,25:6,FA,<FFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-9,435.4,183.0,25:6,FA,<BFFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-9,433.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-9,431.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-9,429.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-9,427.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<FFFFF>_n-10,423.4,183.0,25:6,FA,<FFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-10,421.4,183.0,25:6,FA,<BFFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-10,419.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-10,417.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-10,415.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBB>_n-10,413.4,183.0,25:6,FA,<BBBBB>,370.3,537.4
FA(25:6)_<FFFFF>_n-11,409.4,183.0,25:6,FA,<FFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-11,407.4,183.0,25:6,FA,<BFFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-11,405.4,183.0,25:6,FA,<BBFFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-11,403.4,183.0,25:6,FA,<BBBFF>,370.3,537.4
FA(25:6)_<BBBBF>_n-11,401.4,183.0,25:6,FA,<BBBBF>,370.3,537.4
