Lipid,Parent_Ion,Chain length,DB Number,DB Location,FA mass,[FA+AMP]+
FA(28:6)_<BBBBB>_n-8,483.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-9,469.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-10,455.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-11,441.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-12,427.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-13,413.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-14,399.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-15,385.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-16,371.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-17,357.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-18,343.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-19,329.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-20,315.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBB>_n-21,301.5,28,6,<BBBBB>,412.4,579.5
FA(28:6)_<BBBBF>_n-2,569.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-3,555.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-4,541.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-5,527.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-6,513.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-7,499.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-8,485.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-9,471.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-10,457.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-11,443.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-12,429.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-13,415.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-14,401.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-15,387.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-16,373.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-17,359.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-18,345.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-19,331.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-20,317.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-21,303.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBBF>_n-22,289.5,28,6,<BBBBF>,412.4,579.5
FA(28:6)_<BBBFF>_n-3,557.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-4,543.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-5,529.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-6,515.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-7,501.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-8,487.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-9,473.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-10,459.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-11,445.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-12,431.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-13,417.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-14,403.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-15,389.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-16,375.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-17,361.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-18,347.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-19,333.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-20,319.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-21,305.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-22,291.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBBFF>_n-23,277.5,28,6,<BBBFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-4,545.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-5,531.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-6,517.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-7,503.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-8,489.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-9,475.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-10,461.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-11,447.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-12,433.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-13,419.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-14,405.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-15,391.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-16,377.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-17,363.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-18,349.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-19,335.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-20,321.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-21,307.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-22,293.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-23,279.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BBFFF>_n-24,265.5,28,6,<BBFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-5,533.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-6,519.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-7,505.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-8,491.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-9,477.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-10,463.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-11,449.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-12,435.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-13,421.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-14,407.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-15,393.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-16,379.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-17,365.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-18,351.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-19,337.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-20,323.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-21,309.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-22,295.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-23,281.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-24,267.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<BFFFF>_n-25,253.5,28,6,<BFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-6,521.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-7,507.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-8,493.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-9,479.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-10,465.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-11,451.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-12,437.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-13,423.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-14,409.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-15,395.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-16,381.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-17,367.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-18,353.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-19,339.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-20,325.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-21,311.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-22,297.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-23,283.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-24,269.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-25,255.5,28,6,<FFFFF>,412.4,579.5
FA(28:6)_<FFFFF>_n-26,241.5,28,6,<FFFFF>,412.4,579.5
FA(29:1)_<>_n-2,591.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-3,577.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-4,563.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-5,549.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-6,535.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-7,521.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-8,507.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-9,493.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-10,479.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-11,465.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-12,451.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-13,437.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-14,423.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-15,409.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-16,395.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-17,381.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-18,367.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-19,353.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-20,339.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-21,325.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-22,311.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-23,297.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-24,283.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-25,269.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-26,255.5,29,1,<>,436.4,603.5
FA(29:1)_<>_n-27,241.5,29,1,<>,436.4,603.5
FA(29:2)_<B>_n-2,589.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-3,575.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-4,561.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-5,547.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-6,533.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-7,519.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-8,505.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-9,491.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-10,477.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-11,463.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-12,449.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-13,435.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-14,421.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-15,407.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-16,393.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-17,379.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-18,365.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-19,351.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-20,337.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-21,323.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-22,309.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-23,295.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-24,281.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-25,267.5,29,2,<B>,434.4,601.5
FA(29:2)_<B>_n-26,253.5,29,2,<B>,434.4,601.5
FA(29:2)_<F>_n-2,591.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-3,577.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-4,563.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-5,549.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-6,535.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-7,521.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-8,507.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-9,493.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-10,479.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-11,465.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-12,451.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-13,437.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-14,423.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-15,409.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-16,395.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-17,381.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-18,367.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-19,353.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-20,339.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-21,325.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-22,311.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-23,297.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-24,283.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-25,269.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-26,255.5,29,2,<F>,434.4,601.5
FA(29:2)_<F>_n-27,241.5,29,2,<F>,434.4,601.5
FA(29:3)_<BB>_n-2,587.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-3,573.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-4,559.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-5,545.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-6,531.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-7,517.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-8,503.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-9,489.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-10,475.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-11,461.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-12,447.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-13,433.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-14,419.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-15,405.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-16,391.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-17,377.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-18,363.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-19,349.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-20,335.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-21,321.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-22,307.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-23,293.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-24,279.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BB>_n-25,265.5,29,3,<BB>,432.4,599.5
FA(29:3)_<BF>_n-2,589.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-3,575.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-4,561.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-5,547.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-6,533.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-7,519.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-8,505.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-9,491.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-10,477.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-11,463.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-12,449.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-13,435.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-14,421.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-15,407.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-16,393.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-17,379.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-18,365.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-19,351.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-20,337.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-21,323.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-22,309.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-23,295.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-24,281.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-25,267.5,29,3,<BF>,432.4,599.5
FA(29:3)_<BF>_n-26,253.5,29,3,<BF>,432.4,599.5
FA(29:3)_<FF>_n-3,577.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-4,563.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-5,549.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-6,535.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-7,521.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-8,507.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-9,493.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-10,479.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-11,465.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-12,451.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-13,437.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-14,423.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-15,409.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-16,395.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-17,381.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-18,367.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-19,353.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-20,339.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-21,325.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-22,311.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-23,297.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-24,283.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-25,269.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-26,255.5,29,3,<FF>,432.4,599.5
FA(29:3)_<FF>_n-27,241.5,29,3,<FF>,432.4,599.5
FA(29:4)_<BBB>_n-2,585.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-3,571.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-4,557.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-5,543.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-6,529.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-7,515.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-8,501.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-9,487.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-10,473.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-11,459.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-12,445.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-13,431.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-14,417.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-15,403.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-16,389.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-17,375.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-18,361.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-19,347.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-20,333.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-21,319.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-22,305.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-23,291.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBB>_n-24,277.5,29,4,<BBB>,430.4,597.5
FA(29:4)_<BBF>_n-2,587.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-3,573.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-4,559.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-5,545.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-6,531.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-7,517.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-8,503.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-9,489.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-10,475.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-11,461.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-12,447.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-13,433.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-14,419.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-15,405.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-16,391.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-17,377.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-18,363.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-19,349.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-20,335.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-21,321.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-22,307.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-23,293.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-24,279.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BBF>_n-25,265.5,29,4,<BBF>,430.4,597.5
FA(29:4)_<BFF>_n-3,575.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-4,561.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-5,547.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-6,533.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-7,519.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-8,505.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-9,491.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-10,477.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-11,463.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-12,449.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-13,435.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-14,421.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-15,407.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-16,393.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-17,379.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-18,365.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-19,351.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-20,337.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-21,323.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-22,309.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-23,295.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-24,281.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-25,267.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<BFF>_n-26,253.5,29,4,<BFF>,430.4,597.5
FA(29:4)_<FFF>_n-4,563.5,29,4,<FFF>,430.4,597.5
FA(29:4)_<FFF>_n-5,549.5,29,4,<FFF>,430.4,597.5
FA(29:4)_<FFF>_n-6,535.5,29,4,<FFF>,430.4,597.5
FA(29:4)_<FFF>_n-7,521.5,29,4,<FFF>,430.4,597.5
FA(29:4)_<FFF>_n-8,507.5,29,4,<FFF>,430.4,597.5
FA(29:4)_<FFF>_n-9,493.5,29,4,<FFF>,430.4,597.5
FA(29:4)_<FFF>_n-10,479.5,29,4,<FFF>,430.4,597.5
FA(29:4)_<FFF>_n-11,465.5,29,4,<FFF>,430.4,597.5
