lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA20:4,2.0699815876343988,12.752232212774427,17.850187423472992,2.3899572876516434e-5,7.075589144267755e-4,TAG,14076399.078125,80844417.96875,53732889.3671875,29231120.17578125,10083637.212890623,5716249.962890625,855493.60546875
[TG(57:11)|TG(56:4)]_FA18:1,2.0711457399035087,8.965459427627755,17.867724636249477,2.368033219917785e-5,7.075589144267755e-4,TAG,1729387.2676391602,4613641.12109375,4994340.529052734,1702132.4145507812,637430.6478271484,529302.0594482422,41847.18273925781
[TG(54:6)]_FA20:4,2.060810537652104,12.173776339444514,17.711420393479862,2.570785374189483e-5,7.541749456826784e-4,TAG,7209395.051269531,51856425.2265625,42965502.7109375,17849353.150390625,7577147.212890625,2987670.273925781,240371.81713867188
[TG(57:11)|TG(56:4)]_FA18:2,2.058102548426,8.422013575828398,17.670364759047516,2.626875705897528e-5,7.636871984622813e-4,TAG,1310881.4432373047,3502541.3828125,2682525.8408203125,1373933.6539916992,406535.2286376953,402002.8051757813,51036.283752441406
[TG(54:7)|TG(53:0)]_FA16:1,2.032914340618018,7.638716666019362,17.291358157392096,3.2064177171954364e-5,9.238491047669351e-4,TAG,1842102.9296875,1274743.956665039,1253341.3029785156,807252.1903076172,224683.9942626953,250057.37774658203,52460.543548583984
PI(34:5),-1.7628941854334073,5.396957481398821,17.27230390808836,3.2387329250258974e-5,9.249018715981036e-4,PI,118847.74865722656,87151.38641357422,131220.4298095703,90683.36651611328,344006.5641784668,184502.89361572263,38821.34286499024
DG(40:6)|DG(dO-40:0)_C16:1,-1.761559327941616,8.602245554300142,17.246668305888306,3.2827269015175346e-5,9.292420799295689e-4,DAG,1070961.2985916138,87594.94638061523,819256.7672653198,1280419.2182617188,2398856.5033569336,1609769.2290649414,1100294.9600830078
[TG(45:4)]_FA16:1,2.025735684054602,11.112328484157393,17.18401946144877,3.39278470759129e-5,9.520448914258342e-4,TAG,393077.7829589844,1248332.965576172,295831.6232910156,7606515.200439453,223686.57678222656,700101.18798828125,20843483.146850582
[TG(52:6)]_FA18:3,2.0228405634114837,10.403958576339198,17.140833027513562,3.470804370144998e-5,9.655418709015438e-4,TAG,2202447.7857666016,14099722.978027344,12418957.298828123,6348699.351074219,2073301.8115234373,1132844.6987304688,91084.34631347656
[TG(52:5)]_FA16:1,2.0185943964682176,10.389200606947453,17.077434138947112,3.5886184089002304e-5,9.813958987729698e-4,TAG,2812605.356201172,13118733.21484375,13869488.4453125,4966075.661621094,2101236.0590820312,1070923.3186035156,94951.92645263672
FA(25:1),-1.7532758231899699,7.5275202015990095,17.083454685896868,3.577259797634179e-5,9.813958987729698e-4,FA,360950.1691894531,187868.03216552731,1049086.271484375,413714.4680175781,1511388.5588378906,968111.0533447266,43555.403259277344
[TG(58:7)|TG(57:0)]_FA22:6,2.0068667751595872,8.538620269235519,16.902653464014293,3.9346541709763e-5,0.0010669856310706318,TAG,2926085.5932617188,2816822.921020508,2158779.5513916016,1728801.0262451172,456366.3117675781,441491.4929199219,82954.885498046875
[TG(52:4)]_FA18:1,2.0047837292522495,10.227159121406133,16.871772653101775,3.9991917868756475e-5,0.0010754493246873094,TAG,1636097.7728271484,12514096.646972656,11595023.20703125,5273957.392089844,1984406.1142578125,863661.2342529297,58547.94396972656
[TG(59:13)|TG(58:6)]_FA22:5,2.0026547138849344,8.394174808543179,16.84005284761224,4.066590970534532e-5,0.0010845362861086722,TAG,2700700.8056640625,2586146.1247558594,1940465.4990234373,1477881.306274414,397797.2065429688,419280.1114501953,77172.36541748047
[TG(50:5)]_FA22:5,-1.7357711899006631,6.2981094518106575,16.740895918860588,4.284736698497795e-5,0.0011333479775452772,TAG,228867.5173339844,172057.77313232422,231668.99713134769,207180.93603515625,640610.6741943359,381974.80877685547,40883.10287475586
[TG(55:9)|TG(54:2)]_FA18:0,1.988793516159553,12.150147303883033,16.634803274228677,4.531188629113183e-5,0.0011887923338331902,TAG,10897411.421875,57749567.3203125,30752217.77050781,16983914.890625,6518961.537109375,4528823.998046875,511983.2807617188
DG(36:3)_C18:0,-1.7270443291099191,6.783086240368296,16.571601514704525,4.684729555571851e-5,0.0012191630867605132,DAG,59030.08438491821,58519.24393081665,57437.42406845093,995385.1899681092,515416.0616493225,975274.7439804076,65619.12463378906
[TG(45:2)]_FA16:0,1.983211395048905,9.124660089205353,16.551647416108608,4.7342838952404375e-5,0.0012222027303952713,TAG,128231.72814941406,234490.09497070312,114180.607421875,1327776.6122436523,71907.184814453125,102204.96673583984,5510563.080871582
[TG(54:6)]_FA16:0,1.973464696269667,7.611901723145483,16.4084516512155,5.105706846255866e-5,0.0013076282534021967,TAG,1760710.8986816406,1210249.590637207,1274242.2525024414,803429.6561279297,221164.49658203125,262588.25732421875,56072.563537597656
[TG(59:13)|TG(58:6)]_FA20:4,1.9682010995512518,8.49692549985549,16.33117578245583,5.318179394834388e-5,0.0013513200714276039,TAG,1176706.655517578,3561067.4975585938,3036244.9418945312,1509237.7260742188,499000.1796875,392782.7057495117,51030.26315307617
[TG(52:4)]_FA16:0,1.965765996721052,10.247153398644816,16.295507430445664,5.419228169129533e-5,0.0013662382267016408,TAG,2829650.803955078,11294375.028320312,12653907.200195312,4698419.847167969,1943153.1022949216,1037057.5737304688,62756.04425048828
[TG(57:12)|TG(56:5)]_FA18:3,1.9572868309094271,8.51501180757659,16.171118688347633,5.7869740624579803e-5,0.0014476407208954963,TAG,1462046.788330078,3595000.4487304688,2923269.1791992188,1397563.9431152344,460937.4327392578,454779.32946777344,62687.90417480469
[TG(51:8)|TG(50:1)]_FA16:0,1.9302636540247247,10.47877203797214,15.777314271508972,7.125174646218549e-5,0.001763551251349008,TAG,13686527.881347656,9667321.171875,4554878.7265625,5731591.080078125,1392936.30859375,1954812.9765625,1707462.140625
[TG(57:10)|TG(56:3)]_FA18:1,1.929651470693571,8.29324091765778,15.768319063077797,7.159132752609855e-5,0.001763551251349008,TAG,1153755.5366210938,3112014.184936523,2613663.984863281,1159069.5668945312,410461.2081298828,388751.3073730469,45031.72344970703
[TG(55:11)|TG(54:4)]_FA18:2,1.9233730580922668,12.649761694925767,15.677457722749715,7.511409320302311e-5,0.0018363119603496635,TAG,17258326.552734375,73999389.046875,47583899.3125,25500714.728515625,10033104.984375,6156983.380859375,661027.271484375
[TG(58:8)|TG(57:1)]_FA22:5,1.9222083607951252,8.658731219038227,15.6604870565061,7.579113590763574e-5,0.001838932297548425,TAG,1127911.9031982422,4018195.4786376953,3335192.1372680664,1866207.271728516,578197.6359863281,448379.7933959961,52418.30358886719
[TG(58:9)|TG(57:2)]_FA22:6,1.915036882240717,8.816045855909794,15.556819984252797,8.006231298279334e-5,0.0019280677910110007,TAG,1212081.3287963867,4386463.037963867,3830376.834472656,2090926.7958984373,680581.3310546875,461050.3158569336,65577.12463378906
[TG(54:5)]_FA18:3,1.8888965498324992,12.654550155692807,15.181092564992802,9.767655457505201e-5,0.002334831419360688,TAG,19196420.65234375,72305130.765625,48681706.8203125,24288603.046875,10091001.6484375,6521340.521484375,720653.3662109375
[TG(56:8)|TG(55:1)]_FA22:6,1.8821511898249423,8.247360079542702,15.084509555366822,1.0280343832424848e-4,0.0024393139372966897,TAG,1505005.1517944336,2553099.9453125,2456352.6484375,1252687.40234375,417961.3940429688,373882.8656616211,57026.84387207031
[TG(54:5)]_FA20:4,1.8733079085573587,12.13294320657776,14.958545456743746,1.098991969946561e-4,0.002588647508771936,TAG,21964424.596679688,44302128.66992188,29785159.05859375,17555615.984375,7421205.326171875,4029313.510742188,1147714.1220703125
[TG(51:9)|TG(50:2)]_FA16:1,1.8703118002725605,10.670249182160713,14.915884559176762,1.1241246995088678e-4,0.0026037736405259077,TAG,14698297.885253906,10829372.733398438,5812106.1953125,6596399.8818359375,1719955.1640625,2202181.9228515625,2063598.873046875
[TG(52:4)]_FA18:2,1.8696633585218316,12.05452296526717,14.906684998945657,1.129619800661999e-4,0.0026037736405259077,TAG,8464221.0908203125,47752305.224609375,36815894.7109375,15305682.774414062,7133311.4375,3897765.247070313,400788.845703125
[TG(57:12)|TG(56:5)]_FA20:4,1.8711931772338173,10.457778978417897,14.92842085903634,1.1166797762860908e-4,0.0026037736405259077,TAG,6005187.646972656,14128884.047851562,9712525.75,5880548.323242188,2056776.2368164065,1609700.2045898438,269438.8798828125
[TG(53:8)|TG(52:1)]_FA18:0,1.8666308547669253,11.578560108137797,14.863580957610331,1.1557291342949075e-4,0.0026450623520352244,TAG,15174724.48046875,33017479.728515625,19740279.9375,9819208.091796877,4625189.2333984375,3357850.041015625,529076.7412109375
DG(35:3)_C16:0,-1.6360184900394972,1.6925671576468289,14.831871734329242,1.1753233599588225e-4,0.0026709637201317747,DAG,2675.9801864624023,2634.5201873779297,2629.900188446045,5739.160369873047,2655.0401649475098,14320.860980987549,23162.98149871826
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:1,1.8640415313238572,2.257302543377853,14.81789684537489,1.1840647614763626e-4,0.002672011877821134,DAG,78845.845703125,33282.022159576416,4323.400299072266,3423.520206451416,3527.30025100708,9142.540592193604,2929.0802116394043
[TG(55:10)|TG(54:3)]_FA18:1,1.8561520599049723,12.519886430331645,14.714999507534955,1.250475413672323e-4,0.002792774588861782,TAG,14899053.809570312,67976102.9765625,46036114,20457025.31640625,9611188.2734375,5802124.306640625,573113.1435546875
[TG(56:7)|TG(55:0)]_FA22:5,1.8556934075869014,8.101935654972399,14.70835899306985,1.2548878691817736e-4,0.002792774588861782,TAG,1375087.3900146484,2308582.494140625,2162971.098510742,1162872.5083007812,378289.5460205078,350653.70416259766,50567.42346191406
[TG(55:8)|TG(54:1)]_FA18:0,1.8538515158233535,10.017424800776348,14.68241517493152,1.2722776530273608e-4,0.0028120821824104748,TAG,4907126.787597656,10886984.630371094,6787521.0634765625,3636975.2709960938,1373665.4599609375,1380709.6528320312,226154.87475585935
[TG(57:11)|TG(56:4)]_FA20:4,1.8495529986028294,9.242844351508346,14.621638757176697,1.313971148264568e-4,0.002884479520714123,TAG,2230474.912597656,8954063.809082031,1785906.6938476562,1726353.83203125,695438.74755859375,889477.26513671875,324038.5205078125
[TG(52:5)]_FA18:3,1.8445177362212872,12.097284150967303,14.550661735389555,1.3644072428898777e-4,0.002974960927571375,TAG,9473487.7109375,47717170.80078125,36923930.3984375,17100241.12109375,7327592.705078125,4207742.01953125,522388.6748046875
FA(16:0),1.8425397328056998,5.767674480428305,14.521844223352673,1.3854371527717113e-4,0.003000540732882089,FA,889395.47265625,151978.0284423828,60268.34362792969,56955.70397949219,63378.08367919922,53583.12365722656,127026.0908203125
[TG(58:10)|TG(57:3)]_FA22:6,1.8303417331675769,8.383162881917972,14.351214884780347,1.5168178773500608e-4,0.003263180860139097,TAG,1391298.368103027,2800345.434753418,2750787.289550781,1569536.441772461,510791.8190307617,382913.1640625,51388.26345825195
[TG(58:9)|TG(57:2)]_FA22:5,1.8228174542538809,8.226437408520667,14.245811086788308,1.6041745876183862e-4,0.0034282592014864455,TAG,1253722.723388672,2553249.62097168,2437707.6112976074,1382830.235107422,443064.81396484375,365560.2700195313,46568.583251953125
[TG(52:4)]_FA18:3,1.816322106930506,12.297384113477076,14.155190999480162,1.6833200500277414e-4,0.003563947035367781,TAG,35482852.91796875,46082745.693359375,27926101.8828125,18944232.3046875,7657196.09765625,5942121.16796875,816298.306640625
[TG(53:10)|TG(52:3)]_FA18:2,1.8158077192799342,12.218590676693962,14.148012888704363,1.6897548695731963e-4,0.003563947035367781,TAG,31324470.21875,45630541.927734375,27187146.54296875,17306602.958007812,7288888.158203125,5590460.18359375,750925.296875
[TG(55:10)|TG(54:3)]_FA18:2,1.8109018767718372,10.470366072978836,14.079601417174626,1.752339417167706e-4,0.003671947596883238,TAG,7565749.037109375,13741380.848632812,9016045.732421877,5523232.711425781,1953302.3857421875,1911005.4975585935,313728.6240234375
PI(34:1)|PI(O-35:1)|PI(P-35:0),1.8059802259449644,10.315607981861305,14.01110531046288,1.8173410784797102e-4,0.003783586877583242,PI,11879421.126953123,6071796.953125,3989106.158935547,5255490.177246094,1246290.1040039062,1684268.647705078,2675812.8022460938
[TG(58:8)|TG(57:1)]_FA22:6,1.8016648489673457,8.886540852856275,13.951108876863145,1.8762694924283875e-4,0.0038812318282476963,TAG,2735676.716186523,4121374.4208984375,2984423.1606445312,2156949.3994140625,666555.0549316406,629352.17138671875,98223.98724365234
[TG(57:12)|TG(56:5)]_FA18:0,1.789564387225607,8.648568868996637,13.783500556353829,2.0512985049136483e-4,0.0042162676913097726,TAG,2620220.3984375,2764983.8326416016,3365654.332763672,1547886.635986328,538635.1541137695,583835.5451660156,48617.743591308594
[TG(58:7)|TG(57:0)]_FA22:5,1.786517587503645,8.738766290273253,13.741424166044453,2.0977638362408538e-4,0.0042575370437416575,TAG,2509249.6142578125,3787507.645263672,2665275.0895996094,1860753.44921875,586287.18017578125,599420.43310546875,84692.72625732422
DG(dO-38:9)|DG(35:2)_C16:0,-1.5750485396824423,2.8578050083523316,13.749492259789804,2.0887727242720945e-4,0.0042575370437416575,DAG,28859.00202178955,3366.960247039795,7610.800563812256,16320.901191711426,25677.301807403564,36735.66283798218,29762.2021484375
[TG(59:12)|TG(58:5)]_FA18:0,1.7769954467152884,6.837200378582108,13.609965626028497,2.249880088520002e-4,0.004537726903533779,TAG,819448.7545166016,792661.0575561523,752097.374420166,506568.4602050781,147963.03118896484,168094.6925048828,40942.642822265625
[TG(45:3)]_FA16:1,1.7751858486779735,9.23559769914477,13.585102600569371,2.279876561907362e-4,0.004569665630605626,TAG,171961.85217285156,411505.5238037109,148042.03204345703,2216058.4987182617,100084.64764404295,235748.07720947263,5501317.548217773
[TG(52:6)]_FA18:0,-1.5643782977386356,5.5469409287569365,13.566092473662138,2.3030832923441664e-4,0.004587685052095448,TAG,139445.24938964844,119664.2276611328,118988.36907958984,142902.78936767578,350855.1860961914,213975.7191162109,37933.282958984375
[TG(55:7)|TG(54:0)]_FA18:0,1.766267747170412,8.939815909804667,13.462960892007686,2.433194638031662e-4,0.0048171282803240335,TAG,1753036.8046875,7363106.166503906,1303075.37109375,1320595.7958984375,530899.376953125,823255.814453125,295591.6416015625
PC(56:12),-1.5571118699450595,5.9843160598952485,13.438843152362097,2.4646755835408887e-4,0.004849700065906371,PC,116405.12716674805,149935.48963546753,208128.43594360352,262035.61862182617,531807.2033843994,257792.63636779785,22354.98147964477
DG(34:2)_C18:0,-1.554893058309777,6.453007193713127,13.400020205799592,2.5162158764325274e-4,0.004921108262574404,DAG,82352.78586959839,88538.02632522583,85142.44581985474,412263.4671020508,333170.84453582764,409426.8328704834,361707.8221435547
[TG(56:10)|TG(55:3)]_FA18:0,1.7560641896806628,6.5694548705473315,13.32311854355794,2.621538177897534e-4,0.005065690838368468,TAG,213843.7562866211,1026385.3880615234,703580.6931152344,376872.3681640625,136095.6102294922,125151.669921875,42357.52313232422
[TG(56:7)|TG(55:0)]_FA18:2,1.7564988609589927,8.773580678819753,13.329370031002327,2.612812833638487e-4,0.005065690838368468,TAG,2829934.789367676,3022529.806152344,3699054.2209472656,1627907.5694580078,618206.7783203125,624803.0654296875,60424.36410522461
[TG(55:11)|TG(54:4)]_FA18:3,1.7513684203559687,10.499420537022145,13.259471257594429,2.7120613338608757e-4,0.005209417812124432,TAG,8333420.059570312,13703065.451660156,9031496.4228515625,5427714.572265625,2053039.4921875,2045663.09765625,289580.8388671875
[TG(57:12)|TG(56:5)]_FA16:0,1.7336744131945432,6.6824701695852635,13.018856291271732,3.083700922645522e-4,0.005888226554661006,TAG,572156.4974365234,520493.5732421875,585809.8892822266,483766.012878418,112376.52752685548,133102.62969970703,214990.258392334
LPE(19:1)|LPE(P-20:0),-1.5232224211933172,3.458872759351753,12.849646380140257,3.3754302522377423e-4,0.006407360837630114,PE,4838.520351409912,4394.700309753418,20656.34160232544,61368.74443054199,46132.1830444336,52532.2033996582,39778.52243041992
[TG(53:9)|TG(52:2)]_FA18:1,1.7172689152620286,12.07191046058121,12.798019076881321,3.469865657158653e-4,0.006548103202135072,TAG,26704033.073242188,40632178.90039063,25882454.16796875,15744950.166015623,7500942.93359375,4778325.642578125,568842.640625
[TG(54:8)|TG(53:1)]_FA20:4,1.7136114156161961,6.6538537589788636,12.748531458604702,3.562887945314375e-4,0.006684557790424122,TAG,200923.87396240237,872797.7036743164,949319.4505615234,471824.1096191406,170186.35083007812,113709.44738769533,30783.98208618164
[TG(54:6)]_FA22:5,1.7061163907047463,7.464467200522724,12.648230356713611,3.759213458648537e-4,0.007012128226045566,TAG,1654038.6044311523,1201957.653137207,822103.6355285645,741435.3477783203,221243.95440673828,291246.99981689453,64635.42422485352
[TG(55:9)|TG(54:2)]_FA18:1,1.703578473862003,10.280877888573771,12.614450690845603,3.82776007564907e-4,0.007076646935860544,TAG,6426123.841796875,11827305.372070312,8487566.8486328125,4471452.915039063,1847265.62109375,1774099.2543945312,241709.57763671875
PI(36:4),1.7032186715665119,9.564167312255336,12.60962201235816,3.837661028123939e-4,0.007076646935860544,PI,2338611.46875,5935572.970825195,7813660.733154297,3135415.521972656,1375696.0106201172,806929.80029296875,51105.0234375
[TG(53:10)|TG(52:3)]_FA18:1,1.7005294644509414,11.89485825239316,12.57373234807833,3.912065078043861e-4,0.007172860231163375,TAG,7012539.479003906,41884178.62304688,33074835.2109375,13862517.69140625,7592889.494140625,3281136.3857421875,236402.71728515625
[TG(54:7)|TG(53:0)]_FA22:6,1.6989348274355802,7.546395038227533,12.552262869276092,3.957268063277208e-4,0.007214748045308221,TAG,1724464.2192993164,1229904.9142456057,909973.5055541992,811099.6333618164,240583.8780517578,303064.0025024414,68682.12454223633
[TG(56:8)|TG(55:1)]_FA18:3,1.697436794896132,8.805565219853955,12.532386088045314,3.9995873226301136e-4,0.007250937241644593,TAG,3053838.209838867,2946722.086791992,3715366.401367188,1633332.9552001953,642845.0220947266,672112.54638671875,76574.96600341797
