Lipid,Genotype_5xFAD__Brain_Region_cortex,Genotype_5xFAD__Brain_Region_cortex,Genotype_5xFAD__Brain_Region_cortex,Genotype_5xFAD__Brain_Region_cortex,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo
TAG(56:2)_FA 18:0,33849.142517089844,47093.48352050781,47724.40351867676,33548.28256225586,63486.44418334961,43493.32345581055,34653.502685546875,44264.12294769287,37505.38345336914
TAG(56:2)_FA 18:1,32901.822174072266,44846.9033203125,44837.76300048828,26285.261672973636,47968.28414916992,37629.922790527344,36234.98272705078,42444.74299621582,31226.962142944336
TAG(56:2)_FA 18:2,41446.243103027344,52598.72344970703,53298.704010009766,40872.14280700684,68450.08505249023,43104.1227722168,45282.24298095703,48647.56318664551,42139.94303894043
TAG(56:2)_FA 20:0,126684.88684082033,161870.3726196289,154717.27099609375,90474.9873046875,196004.2930297852,138887.73168945312,167154.5537109375,140943.81192016602,95789.64739990234
TAG(56:2)_FA 20:4,19992.381355285645,20702.981506347656,19080.50144958496,16807.761192321777,31986.18204498291,20230.541717529297,19179.02133178711,16289.28119277954,17459.681182861328
TAG(56:3)_FA 16:0,36191.16262817383,33438.742126464844,31870.022338867188,29165.16227722168,55886.6637878418,32032.722106933597,29196.28224182129,29773.70196533203,27750.621673583984
TAG(56:3)_FA 16:1,34451.44241333008,52903.28407287598,37201.6424407959,28846.982109069824,42064.38269042969,36646.76268005371,27319.441871643063,34244.54239654541,30214.50171661377
TAG(56:3)_FA 18:0,108849.84762573242,112039.92868041992,154421.21216583252,151697.17221069336,99143.0867767334,69682.00455474854,92841.86643981934,142418.7703704834,113891.2888031006
TAG(56:3)_FA 18:1,43967.62251281738,52332.76306152344,56779.882904052734,35577.32260131836,80311.6067199707,55927.36361694336,43628.74295043945,49954.78294372559,45263.82251739502
TAG(56:3)_FA 18:2,36503.962463378906,53533.96469116211,56212.90406799317,35263.88269042969,55776.52445983887,41175.483139038086,40758.702880859375,49263.08363342285,41829.90257263184
TAG(56:3)_FA 20:0,47817.223236083984,91390.86611938477,76384.0461730957,37765.06253051758,63645.10467529297,56558.2236328125,59098.78381347656,59504.74296569824,45259.922912597656
TAG(56:3)_FA 20:4,34181.58224487305,32479.58233642578,39598.50256347656,30219.102142333984,42396.58297729492,34265.76254272461,30032.70211791992,34782.68257141113,31463.422302246094
TAG(56:4)_FA 16:0,37293.462310791016,36387.46258544922,38043.102767944336,36677.08251953125,58159.964279174805,34719.18257141113,30338.822006225582,39241.32262420654,32373.48223876953
TAG(56:4)_FA 16:1,36086.242599487305,39725.18347167969,32547.902374267574,31436.78239440918,53107.54370117188,33603.78221130371,30029.841995239258,27644.28205871582,28153.06219482422
TAG(56:4)_FA 18:0,1081914.4838256836,940356.2775268556,1396293.1130981443,1473491.635803223,528228.3597412109,418144.907409668,728260.7382736206,1242158.3147125244,948129.274116516
TAG(56:4)_FA 18:1,98930.16709136964,85979.48587036133,134194.80751037598,112522.92791748048,101242.36807250977,72957.00549316406,81054.58605957031,105302.02702331544,88032.56678771973
TAG(56:4)_FA 18:2,38953.28248596192,52862.90467834473,56033.48385620117,37263.482902526855,83407.84541320801,58350.26409912109,44078.48350524902,49213.203144073486,48514.802978515625
TAG(56:4)_FA 20:0,53757.54391479492,100890.9469909668,85093.1459350586,58056.06315612793,74122.44529724121,56397.245361328125,65194.14410400391,82988.2251586914,67798.16455078125
TAG(56:4)_FA 20:4,169199.0126953125,192189.69506835935,220351.61694335935,161885.69140625,210696.89453125,180392.05151367188,184171.27294921875,197299.8935546875,192513.9150390625
TAG(56:5)_FA 16:0,50766.78381347656,51300.76377868652,55488.08407592773,49605.6240234375,68235.52554321289,46077.64359283447,38498.86245727539,47043.08313751221,43458.46286010742
TAG(56:5)_FA 16:1,38740.44239807129,35791.72236633301,43635.24305725098,37087.0625,59696.44413757324,35000.46257019043,32272.382217407227,36917.442390441895,31110.202575683597
TAG(56:5)_FA 18:0,241764.3969116211,198799.87841796875,254397.55963134769,290106.8412475586,154493.78982543945,109390.24819946288,144925.57055664062,257327.620513916,197902.5546875
TAG(56:5)_FA 18:1,868390.4983520508,640880.0054321289,1176088.0549316406,1008719.0228881836,526429.2896728516,413256.55111694336,638478.0075683594,844812.6567840576,613592.855682373
TAG(56:5)_FA 18:2,99958.58764648438,91072.96661376952,147125.89100646973,112275.2075805664,109363.72732543944,73511.4242553711,87914.9260559082,111287.28692626952,82284.32611083984
TAG(56:5)_FA 20:0,24009.841873168945,32776.68231201172,25186.641815185547,20164.96131134033,46203.20311355591,27875.741981506348,27508.16178894043,20587.02167892456,22229.64178466797
TAG(56:5)_FA 20:4,94263.72619628906,175689.77124023438,203461.15557861328,100880.08740234376,270674.5979003906,170129.2315673828,134986.47106933594,187370.3760986328,137773.189453125
TAG(56:6)_FA 16:0,114412.96936035156,107024.6082763672,134016.62982177734,115794.58865356444,66715.10494995117,56572.7643737793,65414.6848449707,78465.86489868164,65645.20449829102
TAG(56:6)_FA 16:1,49567.52313232422,50740.64376831055,53543.163986206055,45643.3836517334,69423.3656616211,48866.10317993164,37394.80244445801,50796.72355651856,39995.88288116455
TAG(56:6)_FA 18:0,77011.30529785156,82826.86560058594,104271.80920410156,89214.04565429688,74392.08435058594,58772.82403564453,56816.08410644531,73622.58581542969,64279.66442871094
TAG(56:6)_FA 18:1,195534.87454223636,139990.65017700195,216495.93350219727,197317.17642211917,158477.49017333984,110575.22705078124,131672.80961608887,193679.61408996585,133954.2307434082
TAG(56:6)_FA 18:2,861346.7537841797,650853.4294433594,1154738.3102416992,990685.4310913086,521921.1123962402,401637.56564331055,644182.914352417,872190.9426269531,603636.9887237549
TAG(56:6)_FA 20:0,27108.981994628903,25244.28173828125,23750.40156555176,18656.061309814453,33034.30242919922,27021.281661987305,24702.121963500977,23381.241928100582,18033.32129669189
TAG(56:6)_FA 20:4,181965.77307128903,377625.5628662109,439604.4080810547,199043.5538330078,364963.8693847656,269574.7639160156,303896.67834472656,347637.7253417969,241842.1187744141
TAG(56:7)_FA 16:0,59181.04412841797,77358.2456665039,69161.96524047852,56993.52508544922,63885.26373291016,44233.043518066406,52155.103759765625,72630.84509277344,53495.8639831543
TAG(56:7)_FA 16:1,120569.50909423828,117083.34826660156,137540.0881652832,112666.68865966795,79119.62557983398,56414.70413208008,68458.72547912598,76198.1852722168,67863.26454162598
TAG(56:7)_FA 18:0,66603.04486083984,65841.38426208496,145218.54914855957,78687.80503845215,59029.50379943848,86909.74519348145,61420.50352478027,100858.96688842772,45670.06282043457
TAG(56:7)_FA 18:1,75569.70538330078,67982.48443603516,95320.96664428712,73830.68536376953,78290.28567504883,64293.48400878906,61139.36437988281,68801.28540039062,59400.84439086914
TAG(56:7)_FA 18:2,196867.7940979004,148117.21185302734,209846.97595214844,206363.2973022461,150463.8507385254,111108.98835754396,136535.6694946289,198095.3359680176,131992.60848236084
TAG(56:7)_FA 20:0,24664.78199005127,53576.26408386231,33334.34254074097,24899.721755981445,29968.06202697754,26199.50186920166,27006.341766357426,29098.582443237305,26805.002311706543
TAG(56:7)_FA 20:4,78261.26458740234,263853.7944335937,218175.3532104492,93297.80596923828,104654.78790283205,100574.08721923828,135754.20922851562,168195.95306396484,112511.58627319336
TAG(56:8)_FA 16:0,52574.70327758789,59451.6841583252,54265.70388793945,54245.06373596192,62556.024841308594,42848.26327514648,53443.22364807129,47735.58377075195,42655.54273986816
TAG(56:8)_FA 16:1,57795.94415283203,74753.82586669922,73561.58420562744,58329.1838684082,60580.70411682129,43292.06289672852,49228.60266113281,69994.1658782959,54712.9430847168
TAG(56:8)_FA 18:0,31679.84228515625,66720.5048828125,50581.5036315918,35458.14242553711,46007.98371887207,34559.082763671875,38018.14265441895,43159.32295227051,37384.64254760742
TAG(56:8)_FA 18:1,66575.34494018555,64820.764488220215,135102.16955566406,68078.64498901367,63518.9440612793,92543.90469360352,60054.104888916016,101355.78584289552,47476.34341430664
TAG(56:8)_FA 18:2,76685.50604248047,68910.74478149414,94502.18743896484,75188.00595092773,84688.30541992188,64908.50424194336,59093.90435791016,65800.64465332031,57398.30401611328
TAG(56:8)_FA 20:0,26597.74201202393,173175.7313232422,37737.922424316406,23624.361877441406,37894.34281921387,27957.861923217773,31767.6219329834,33068.42205810547,22972.82148742676
TAG(56:8)_FA 20:4,81157.88632202148,209956.21307373047,179515.49221801758,90647.80819702148,101394.80767822266,88465.90673828125,132490.5880126953,162905.01080322266,116906.1655883789
TAG(58:0)_FA 16:0,40376.26301574707,42417.06294250488,38439.30296325684,31142.261993408203,49168.12365722656,38400.92247009277,33765.62217712402,38927.6022644043,31988.18231201172
TAG(58:0)_FA 16:1,67200.20513916016,91294.7860107422,62058.704010009766,52752.66323852539,93356.027053833,72419.58576965332,53729.763580322266,69607.18472290039,60708.96401977539
TAG(58:0)_FA 18:0,84380.36560058594,101504.48705291748,112081.50674438477,88767.86622619629,108152.00631713869,161491.31071472168,95092.30612182616,106232.70895385742,77286.62408447266
TAG(58:0)_FA 18:1,35450.68272399902,26219.141540527344,28129.522003173828,24328.06162261963,48471.38354492188,33600.26200866699,27994.262008666992,26154.30177307129,25396.96184539795
TAG(58:0)_FA 18:2,24780.141960144043,21425.461669921875,21335.06150817871,18652.04133605957,34462.16246032715,24475.6016998291,19382.12134170532,18042.94130706787,17685.941329956055
TAG(58:0)_FA 20:0,27608.681915283203,28178.962173461918,32198.882095336918,26893.20164489746,53572.883880615234,27872.761993408203,28510.961959838867,30343.281951904297,22633.28164672852
TAG(58:0)_FA 20:4,48166.763244628906,25764.18197631836,51175.22462463379,25984.841735839844,43597.74295425415,38771.84316253662,31078.4418258667,34860.30291748047,22104.601474761963
TAG(58:1)_FA 16:0,25055.161712646484,33924.282653808594,28797.6619720459,23265.741729736328,36049.20261001587,25735.121673583984,22599.841262817383,28956.02193450928,22240.78143310547
TAG(58:1)_FA 16:1,40188.1828918457,44645.50273132324,40561.36279296875,30851.022338867188,49253.3631439209,37708.022521972656,31741.242233276367,38269.46269226074,30331.80212402344
TAG(58:1)_FA 18:0,26031.10173034668,49639.1233215332,40291.50303649902,27519.06188964844,41016.343505859375,28095.061950683597,30083.862365722656,38622.28286743164,30955.342254638672
TAG(58:1)_FA 18:1,92331.74649047852,106890.82995605467,110288.64561462402,111081.32710266112,119836.3081665039,172542.2278289795,124638.72784423828,113047.08764648438,86404.50646972656
TAG(58:1)_FA 18:2,34888.48258972168,28687.521865844727,27601.701736450195,25999.44189453125,43535.20303344727,36361.302421569824,30006.30210876465,28027.841789245605,26258.721603393555
TAG(58:1)_FA 20:0,22969.541778564453,28590.42172241211,29898.782318115234,20684.32159423828,33921.042404174805,27976.88229370117,25459.801971435547,26789.402053833008,22514.16148376465
TAG(58:1)_FA 20:4,22857.841827392574,19736.081298828125,21746.24133300781,20748.56113433838,34204.962463378906,20376.541358947758,20653.9015045166,18600.341094970703,15289.241012573242
TAG(58:10)_FA 16:0,27064.92196655273,25616.40168762207,27975.401977539062,24088.061767578125,38040.28211212158,23499.9217376709,21255.10124206543,21010.981189727783,20574.061447143555
TAG(58:10)_FA 16:1,26481.12203979492,26468.02212905884,25588.921730041504,21287.82145690918,50244.80363464356,25284.54165649414,22545.321395874023,22831.36155700684,21487.961418151852
TAG(58:10)_FA 18:0,38352.102279663086,33060.66246032715,46083.964012146,30256.462028503414,47865.52297973633,36685.04216003418,28170.221923828125,33837.20196533203,24155.98145294189
TAG(58:10)_FA 18:1,32917.44255065918,29872.34230041504,31071.96237182617,23490.121696472168,35900.162925720215,27507.241928100582,22977.581741333008,27015.341873168945,23783.3819732666
TAG(58:10)_FA 18:2,45868.84346008301,52903.96420288086,45545.26344299317,57161.624099731445,56408.243591308594,47649.12350463867,43945.64343261719,46773.10270690918,42565.88342285156
TAG(58:10)_FA 20:0,25711.401809692383,23881.081832885742,22531.821701049805,16585.48126220703,41912.82267761231,22371.021560668945,22097.04148864746,20283.90163421631,20225.20132446289
TAG(58:10)_FA 20:4,35930.16307067871,35634.66247558594,42180.52275085449,32737.96209716797,43806.862701416016,34584.842376708984,32488.342346191406,35099.16223144531,28770.06202697754
TAG(58:2)_FA 16:0,25689.12174987793,29743.46209716797,21724.98169708252,19266.42126464844,34452.42239379883,27844.222282409668,18720.50141143799,19070.181182861328,17658.46128463745
TAG(58:2)_FA 16:1,23759.601669311523,33006.102478027344,29892.1823387146,18804.36117553711,36474.54232788086,24606.401878356934,22886.86166381836,27084.78192138672,23011.921836853027
TAG(58:2)_FA 18:0,32864.602294921875,59222.40362548828,36279.80258178711,21938.881759643555,40754.38261413574,37895.26265716553,28345.121826171875,33632.30295562744,27220.121955871586
TAG(58:2)_FA 18:1,32299.682388305664,45958.90327453613,38872.22265625,24116.46171569824,41995.36267089844,30439.66241455078,33958.06265258789,35139.42227172852,31275.462394714355
TAG(58:2)_FA 18:2,91168.32626342772,105058.16790771484,105777.7862548828,101502.10615539552,111850.60754394533,160847.86883544922,120963.4302520752,102581.76666259766,87463.98551940918
TAG(58:2)_FA 20:0,26816.42155456543,26717.301872253414,30441.561729431152,22400.52138519287,46862.2430267334,34745.46240234375,27386.20196533203,24602.441986083984,23323.661544799805
TAG(58:2)_FA 20:4,48604.24319458008,51454.18342590332,43820.46282958984,41591.9631652832,55790.28332519531,52438.94372558594,50586.003662109375,48279.50344848633,42721.602783203125
TAG(58:3)_FA 16:0,29685.962127685547,30701.581985473636,23325.30167388916,22987.861618041992,53076.20413208008,32259.52227783203,25635.622131347656,21812.5814743042,22758.66152191162
TAG(58:3)_FA 16:1,23635.5817565918,26128.5818939209,21351.2816696167,19010.721389770508,36166.58247375488,23861.501693725582,19641.94146728516,19913.10125732422,20205.281356811523
TAG(58:3)_FA 18:0,31932.402153015137,33866.50244140625,30324.08242034912,24578.221633911133,48670.92333984375,26257.121894836426,23281.72149658203,24925.36198425293,25066.64193725586
TAG(58:3)_FA 18:1,48493.32325744629,52537.12367248535,49261.50346374512,27983.662078857426,49589.30363464356,46375.94268798828,32096.88188934326,37987.34293746948,36251.14220428467
TAG(58:3)_FA 18:2,34313.82231140137,42830.80308532715,42798.20295715332,25898.141876220703,40526.74282836914,30554.48207092285,33010.38246154785,33703.40275192261,31020.38208770752
TAG(58:3)_FA 20:0,21740.381591796875,24587.86125183105,22797.121585845947,18874.381355285645,36305.58265686035,33081.10224151611,24312.841789245605,19891.86131668091,19770.04158782959
TAG(58:3)_FA 20:4,36731.02226257324,39542.92289733887,39282.06246185303,29145.182136535645,48618.623680114746,42159.22338867188,39680.60306549072,35113.48258972168,30192.402046203613
TAG(58:4)_FA 16:0,23708.88163757324,21664.20150756836,18379.881423950195,19777.04132080078,34804.42224121094,19541.58123779297,17019.30126953125,17276.10121154785,15240.340980529783
TAG(58:4)_FA 16:1,31269.90203857422,31189.88201904297,23785.581909179688,24256.9620513916,51184.84358215332,33525.162773132324,25497.96203613281,20607.041347503666,22988.041877746586
TAG(58:4)_FA 18:0,26557.301849365234,31423.162078857426,36307.262535095215,27210.422164916992,71563.30522155762,30029.622283935547,27783.84197998047,31122.482421875,27206.2421875
TAG(58:4)_FA 18:1,30578.862091064453,31222.522521972656,27578.94190979004,20400.00146484375,51693.84371948242,32931.782165527344,30766.86197662353,23394.18141937256,23046.68184661865
TAG(58:4)_FA 18:2,48488.182693481445,55514.98388671875,42702.52290344238,29156.86183166504,52005.66400146485,44303.38342285156,32580.20211791992,35651.56241607666,37322.743350982666
TAG(58:4)_FA 20:0,34065.94227600098,32736.802673339844,33353.962310791016,26414.4022064209,59456.20398712158,38736.76286315918,33596.90231323242,30858.30239868164,27482.321784973145
TAG(58:4)_FA 20:4,29015.861892700195,31559.162155151367,35537.90312194824,25089.001525878903,54621.34341430664,28945.722061157227,25690.90193176269,29335.481826782227,24718.141883850098
TAG(58:5)_FA 16:0,28749.001983642574,26719.92170715332,21022.42163085937,19621.601333618164,40418.80316162109,23739.061477661133,19295.44132232666,20015.64129638672,20949.58144378662
TAG(58:5)_FA 16:1,23014.141479492188,21282.461669921875,19391.76124572754,18211.641357421875,33259.842361450195,20213.62127685547,18149.72135925293,19837.96142578125,16621.061225891113
