Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8568.220588684082,7539.040561676025,9405.820568084717,9459.980648040771,10246.540729522703,13441.081062316896,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA16:1,TAG,51441.78378295898,39422.72283935547,36075.642578125,58951.264221191406,46640.20373535156,29599.202087402344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:0,TAG,67321.90545654297,73163.40557861328,48061.02307128906,75527.1650390625,59661.864196777344,32205.882263183597,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:1,TAG,83441.12603759766,68262.0849609375,56687.24417114258,89713.94592285156,65975.7451171875,29908.762084960938,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:2,TAG,107961.18811035156,88359.02606201172,76378.30612182617,111006.3080444336,83191.32604980469,43807.20303344727,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:3,TAG,1297857.9350585938,888134.6793212891,448737.04901123047,830983.5203857422,1041202.3284301758,186836.7515869141,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA20:4,TAG,485756.3494873047,324477.1013183594,306194.7798156738,441300.3696289063,317087.70001220703,188007.2918701172,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA22:5,TAG,162101.31259155273,112429.70886230467,123820.00997924805,220229.2171020508,203275.6773681641,38552.02296447754,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA22:6,TAG,132260.27032470703,123599.44848632812,113143.48803710938,165414.7110900879,124281.80947875977,42256.94290161133,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA14:0,TAG,32409.582458496094,25762.4020690918,28008.14192199707,32826.06234741211,28307.80195617676,24124.301864624023,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA16:0,TAG,35855.202575683594,32611.102630615234,33160.002380371094,43808.7431640625,34164.082275390625,29103.56187438965,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA16:1,TAG,132778.53076171875,93211.9066772461,72159.00524902344,188665.41455078125,140187.26794433594,113748.1686706543,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:0,TAG,120683.7084350586,156226.7100830078,73012.6450805664,139077.2504272461,99446.82684326172,33802.68249511719,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:1,TAG,81632.90634155273,79480.32604980469,52663.283752441406,86890.76647949219,65051.80493164063,33218.442321777344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:2,TAG,91176.82537841795,78922.34619140625,64887.14477539063,98665.46685791016,74995.90563964844,32623.38217163086,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:3,TAG,114203.98809814452,102443.92797851562,91374.56622314452,127982.06939697266,99165.62670898438,48935.08364868164,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA20:4,TAG,118576.26824951172,107157.04736328124,93425.04608154295,126225.8892211914,102043.3468017578,53927.4033203125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA22:5,TAG,145398.71084594727,116893.0874633789,112798.56860351562,145179.79098510742,104657.6273803711,54561.42428588867,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA22:6,TAG,224732.03717041016,126152.30899047852,150379.85125732422,261588.88360595703,254051.59939575195,41723.98324584961,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA14:0,TAG,36823.62243652344,29465.522064208984,30575.781982421875,41200.44314575195,32422.202239990234,27575.16192626953,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA16:0,TAG,39806.70307922363,38686.86297607422,31253.262268066406,44444.16293334961,36350.96228027344,22011.641494750977,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA16:1,TAG,40723.96301269531,38851.06274414063,33301.922302246094,46934.90328979492,41246.762786865234,26685.201873779297,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:0,TAG,156999.57165527344,208669.8731689453,87347.58557128906,178184.83209228516,117667.50802612305,40942.642822265625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:1,TAG,134614.3673095703,160608.85021972656,81220.02630615234,152187.79095458984,113189.1068725586,31791.20227050781,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:2,TAG,81961.94519042969,81205.18530273438,59475.28399658203,91792.9868774414,73224.90521240234,34046.92236328125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:3,TAG,101846.06768798828,86067.7055053711,73252.30480957031,117037.9482421875,89674.78674316406,37640.34274291992,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA20:4,TAG,128760.84973144533,152449.69180297852,94958.14688110352,159645.39141845703,119718.56805419922,51291.50341796875,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA22:5,TAG,400868.8121948242,339757.3809814453,185316.99212646484,358370.5222167969,307012.7799682617,97316.64739990234,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA22:6,TAG,168954.09329223633,125585.62829589844,127348.02960205078,168180.25204467773,120356.66830444336,61942.564025878906,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA14:0,TAG,32585.222106933597,28669.80221557617,28534.741760253903,35585.722564697266,32531.52227783203,22651.981689453125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA16:0,TAG,55469.34332275391,47331.48321533203,39834.94290161133,63053.58471679688,41679.04284667969,26473.56185913086,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA16:1,TAG,43843.30290222168,39188.58270263672,37671.162658691406,52182.2834777832,45254.48318481445,24047.56164550781,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:0,TAG,352874.0048828125,354264.14697265625,161607.2315673828,370401.3662109375,169151.5321044922,95682.38696289062,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:1,TAG,159740.01171875,210762.89141845703,92370.96630859376,185140.19439697263,139008.46899414062,39422.4228515625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:2,TAG,141719.84991455078,165706.29162597656,91715.1064453125,150813.64868164062,114184.78833007812,34909.642333984375,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:3,TAG,87338.46667480469,90904.40686035156,65645.66436767578,108387.626953125,84489.96600341797,39568.08279418945,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA20:4,TAG,334443.8873901367,351835.1658935547,240785.65655517575,324790.9639892578,374577.0485839844,51030.26315307617,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA22:5,TAG,390142.4860839844,585312.1575927734,224022.33685302731,514291.3785400391,366830.0858154297,77172.36541748047,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA22:6,TAG,456400.588684082,347785.9631347656,211914.27264404297,385832.8649902344,346509.46643066406,105849.52697753906,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA14:0,TAG,33493.922302246094,29678.14224243164,32761.32235717773,38110.06289672852,30766.00213623047,22791.30157470703,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA16:0,TAG,45475.083404541016,38280.76281738281,35068.022521972656,54281.98361206055,37008.80276489258,29333.76203918457,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA16:1,TAG,53713.64343261719,45390.82345581055,40657.04296875,61193.384521484375,46865.52365112305,26459.201934814453,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:0,TAG,74321.94494628906,70548.0648803711,55375.863830566406,83202.76580810547,62348.52453613281,33522.38247680664,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:1,TAG,100210.94750976562,80088.92553710938,71970.42504882812,106108.76763916016,77514.56524658203,37992.70236206055,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:2,TAG,1163039.3454589844,760138.2473144531,374630.2473754883,715040.1770629883,870663.3243408203,164365.67236328125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:3,TAG,171823.85284423828,131541.04913330078,87041.2258605957,137942.74951171875,141940.109375,49770.7633972168,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA20:4,TAG,318603.6223144531,263443.677734375,253862.3582763672,309812.4216308594,250273.2593994141,172834.35400390625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA22:5,TAG,121875.8685913086,115591.18908691406,106083.02758789062,146786.21014404297,116805.18762207033,40094.48281860352,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA22:6,TAG,136763.84997558594,121062.90802001952,126300.94787597656,176660.51278686523,120663.4287109375,47992.16329956055,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA14:0,TAG,29208.101928710938,25272.24169921875,26827.022003173828,25178.58168029785,24766.16186523437,28249.182067871094,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA16:0,TAG,39509.22286987305,34405.882385253906,30601.08203125,36778.80256652832,29169.541931152344,25585.501983642574,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA16:1,TAG,44374.383392333984,34915.802490234375,32906.022216796875,47796.38342285156,37258.54266357422,24130.681640625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:0,TAG,60866.40365600586,52243.76370239258,38457.34259033203,49094.6233215332,38531.60287475586,25587.9619140625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:1,TAG,60303.02377319336,46778.94323730469,40359.642822265625,54236.48370361328,45953.96310424805,26076.081832885742,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:2,TAG,95083.70721435548,71234.74447631836,65665.2651977539,89092.7861328125,70558.6245727539,42380.82293701172,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA18:3,TAG,121382.0888671875,98831.42657470705,84555.58544921875,125360.70874023438,96883.02661132812,51920.20379638672,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA20:4,TAG,235551.1162109375,222950.2360839844,119413.20874023438,280253.43981933594,165731.15087890625,210904.8147583008,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA22:5,TAG,194820.53482055664,185332.2534790039,173233.34936523438,223629.19583129883,117345.4480895996,54932.18392944336,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(60:10)|TG(59:3)]_FA22:6,TAG,573746.1508178711,424379.9083251953,314701.7606201172,456179.7717285156,356404.7458190918,40546.14306640625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
