Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(66:9)|TG(65:2)]_FA16:1,TAG,48756.10372924805,59060.32481384277,52455.46342468262,42809.28285217285,57158.66346740723,52009.784255981445,38318.80296325684,42256.343032836914,58510.56359863281,23217.901748657227,31725.34246826172,41805.52278518677,36811.2430267334,60920.54476928711,38108.88238525391,46629.44378662109,40346.00305175781,58613.523864746094,32926.14224243164,34694.742431640625,18785.38140106201,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA18:0,TAG,36877.42273712158,47948.96337890625,20039.06143188477,30258.54217529297,35141.88233947754,26352.60188293457,27824.242218017574,24903.20157623291,27091.262084960938,29171.061782836918,37498.18244934082,27676.18194580078,23779.461685180664,25993.70205688477,27850.941833496094,29218.202102661133,31874.5622253418,34553.22229003906,28062.721740722656,22384.301300048828,39362.023529052734,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA18:1,TAG,50363.28416442871,138518.91186523438,49076.82458496094,60812.70338439941,63014.16468811035,64114.42388916016,47733.3432006836,54974.9245300293,69237.38528442383,44742.04316711426,102550.26631164552,44640.64279174805,37020.042572021484,55609.22398376465,45966.74306488037,35498.16279602051,62221.12405395508,103758.54873657228,40952.88304138184,28491.161895751957,26903.02210998535,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA18:2,TAG,59507.38555908203,241186.41807556152,30568.782501220703,57816.10409545898,80090.88529968262,86747.82611083984,73234.04609680176,83553.88648986816,118025.0698852539,62964.00440979004,190277.17721557617,56251.303787231445,50934.50311279297,87917.98447418213,88135.7282409668,47513.26318359375,116486.26710510254,108546.76887512208,69435.30485534668,36257.542404174805,21010.4814453125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA18:3,TAG,33457.28260803223,68935.68392181396,29950.22216796875,42854.22305297852,34191.64280700684,33778.042530059814,33110.00273132324,36169.38275146485,46370.32321166992,30068.242263793945,54881.46391296387,31780.222343444824,32523.30241012573,39583.64246368408,38982.06270217896,33665.46223449707,45689.50322341919,62593.00430297852,36282.68295288086,30017.40233230591,19978.48167037964,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA20:4,TAG,33906.26217651367,31722.602237701416,42415.56354522705,35286.54232788086,31001.06224822998,35455.60234832764,30277.16235733032,27994.56191253662,27704.4020690918,27520.36192703247,31800.76206970215,27107.701766967773,27901.461975097656,29799.061992645264,28212.36210632324,33590.76232910156,33125.56253051758,36024.24262237549,30852.20240020752,31739.182189941406,19452.92133331299,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA22:5,TAG,75693.52568817139,58360.32396697998,84910.00637435913,65849.44438934326,86814.08639144897,65288.82467651367,67545.22478103638,54185.18409729004,78093.30543136597,40830.322914123535,32801.38232040405,65164.364795684814,59695.4640045166,84578.98691177368,48017.523220062256,81296.68604278564,39758.40284729004,52004.70412063599,43015.86315917969,46655.64321899414,52062.76383972168,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA22:6,TAG,76622.6851272583,74903.32509994507,99629.96712875366,76794.32563781738,88207.22638320923,71044.92498397827,83324.14666366577,55255.9642944336,92835.3058166504,41660.00301742554,37208.782787323,74252.98427963257,66094.42473983765,96170.32759857178,57779.62385559082,95454.5071296692,45376.563385009766,63564.344203948975,51635.36387634277,56716.78353500366,38178.82256317139,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:0/26:0),Cer,23573.74172592163,25616.341590881348,24008.62170791626,23368.181674957275,24180.1417427063,24659.52183914185,23630.5216217041,22919.741539001465,22558.661739349365,24577.201583862305,24430.741706848145,24028.681785583496,23938.601707458496,25312.281982421875,24674.98173522949,24452.6817779541,21441.32131958008,22060.341506958008,23356.96175384521,24469.601718902588,203341.87295532227,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:0/28:0),Cer,11012.600830078123,11092.12086868286,10769.740741729736,10186.120746612549,10147.820739746094,9974.66077041626,8860.62057876587,10134.90069961548,9492.16062927246,9355.120609283447,8452.980628967285,8658.980628967285,10568.400733947754,9783.060653686523,11021.060859680176,9809.220722198486,9937.900703430176,9636.760704040527,9500.900661468506,10223.62073135376,15195.06105041504,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:0/30:0),Cer,9981.66081237793,8173.800579071045,8585.880615234375,9608.780681610107,8763.520584106445,8461.220626831055,8795.360649108887,10371.040771484377,9275.340759277344,9046.640678405762,8694.900619506836,9406.040676116943,9682.380672454834,8439.120628356934,9404.520694732666,8668.06065750122,8520.68055343628,8281.780612945557,8277.640613555908,8723.840591430664,14667.620876312256,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:0/31:0),Cer,8337.580581665039,8389.520523071289,7295.720527648926,7426.720474243164,8552.14055633545,8318.320568084717,7772.420585632324,8476.580554962158,8685.480602264404,8322.500602722168,8359.68058013916,7954.400608062744,9387.480682373049,7198.500503540039,8601.280632019043,8154.820579528809,9011.340606689451,8074.480541229248,7887.900547027588,7303.240528106689,10269.740734100342,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:0/32:0),Cer,7574.920486450195,7790.020557403564,7540.860549926758,8692.86058807373,8080.620590209961,8128.520530700684,7853.100551605225,8417.860622406006,8116.00061416626,8429.300594329834,8338.540565490723,8368.760581970215,8186.380573272705,8484.380546569824,8263.700611114502,8660.180583953857,7996.560573577881,8206.340557098389,8589.640613555908,8168.320606231689,11941.180839538574,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:0/33:0),Cer,8424.220642089844,7581.340534210205,9092.96061706543,8679.320613861084,9021.820602416992,8085.3005027771,8020.30057144165,7604.680572509766,8669.16056060791,8085.880588531494,8117.640579223633,8270.040592193604,7860.580551147461,7273.880527496338,8466.180644989014,8900.50061416626,7374.180583953857,8835.700626373291,7745.420547485352,8400.740589141846,11156.840755462646,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:0/34:0),Cer,9196.240650177002,8931.1806640625,9111.800563812256,8821.820652008057,8400.960556030273,8086.560550689697,7862.900543212891,8999.420631408691,9075.90058517456,7283.440521240234,7964.240535736084,8579.50065612793,7596.920528411865,8843.840633392334,6709.060497283936,9459.860649108889,8235.540538787842,6192.140419006348,7472.880462646484,8100.48055267334,9813.820762634276,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/26:0),Cer,6170.060470581055,6270.860408782959,6381.88045501709,7294.580509185791,6943.120487213135,5147.800365447998,6000.780460357666,6903.580532073975,7799.940509796143,6060.360446929932,6434.540435791016,6335.440418243408,6008.620429992676,5850.040435791016,6550.380477905273,6342.320419311523,5350.3603439331055,5957.280429840088,6126.080417633057,5919.360401153564,26717.66234588623,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,5621.1403884887695,5242.760395050049,6329.140419006348,5949.7604331970215,6178.100414276123,4675.920303344727,6158.660453796387,4901.340351104736,6180.02046585083,5662.900375366211,6106.080402374268,6357.160427093506,5230.560352325439,5236.040420532227,5606.920440673828,5535.620384216309,5665.220405578613,6412.36047744751,5097.060333251953,5966.080448150635,10171.120719909668,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/28:0),Cer,5303.860366821289,4282.160285949707,5879.820472717285,5471.480369567871,5267.120376586914,5153.940376281738,4789.160335540772,5429.9804039001465,5972.360450744629,6103.160438537598,5651.280437469482,4563.680290222168,4628.980323791504,5299.620338439941,4438.3803062438965,5286.840377807617,5087.100353240967,5618.300415039063,4818.660316467285,5085.1403732299805,9640.820655822754,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/29:0),Cer,3656.200275421143,6085.080375671387,5100.72038269043,5694.260341644287,4484.960289001465,4805.700332641602,4103.08032989502,4215.600296020508,5555.640399932861,5301.220390319824,4907.880386352539,4814.180328369141,4376.260326385498,4719.400341033936,5651.940391540527,5360.02033996582,4847.320327758789,4757.020343780518,4350.080276489258,5206.680366516113,7571.480571746826,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/30:0),Cer,4708.800346374512,4496.3203201293945,4712.0603675842285,4922.080333709717,4499.820381164551,5063.680366516113,4340.900302886963,4856.200340270996,4072.040298461914,5270.220375061035,5309.920352935791,5195.400386810303,5523.600357055664,3891.000286102295,4345.4202880859375,5373.820346832275,4680.64030456543,3927.68030166626,5265.160369873047,4377.5603103637695,10168.9806098938,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/31:0),Cer,4375.840305328369,4631.580314636231,4476.940322875977,4558.520336151123,3912.160263061523,4128.100318908691,3902.680294036865,4518.780349731445,4269.920295715332,5553.580432891846,4221.240295410156,4130.560287475586,4940.680347442627,4351.560317993164,4216.660335540772,4568.540321350098,4181.180290222168,3768.660289764404,3544.5202598571777,4175.320281982422,10113.140518188477,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/32:0),Cer,4394.820327758789,3389.820255279541,4296.840305328369,4823.640354156494,4194.380268096924,4411.200290679932,3587.2002487182617,5142.3403396606445,4203.460315704346,4559.480316162109,3872.700244903565,5445.220378875732,4229.780311584473,4497.160301208496,4038.1802978515625,4465.4203453063965,4650.960395812988,3707.440250396729,4654.960330963135,4564.600303649902,8242.940532684326,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/33:0),Cer,4872.260368347168,3906.880241394043,4084.0602989196777,4213.080261230469,3505.380241394043,4474.9003257751465,4740.100288391113,4104.860282897949,4612.080280303955,3974.440280914306,3927.960247039795,3460.320255279541,3981.600296020508,3700.480255126953,4726.980354309082,4429.380290985107,3585.300262451172,3230.1202430725098,3972.820297241211,3800.2402725219727,6084.100444793701,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:1/34:0),Cer,3885.740280151367,3725.1202545166016,4408.560314178467,5180.460372924805,4869.980369567871,3964.820285797119,3651.8802642822266,3763.560276031494,4161.860305786133,3409.5202445983887,4918.360359191895,4727.040393829346,4624.980358123779,3827.780277252197,4100.160297393799,3708.5802612304688,3563.300235748291,4081.300262451172,3923.680267333984,4431.4603271484375,5265.760425567627,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:2/30:0),Cer,10351.52074432373,9767.82071685791,8895.640762329102,9557.44073486328,8640.420631408691,9001.260627746582,8704.900646209717,8507.000583648682,9588.66065979004,9421.000637054443,8477.860557556152,10819.140769958496,9825.400791168213,9668.46074295044,9308.000701904297,10162.540687561035,8514.800624847412,8633.840644836426,8198.78065109253,8741.440620422363,12613.620910644531,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:2/31:0),Cer,8372.800605773926,5983.880470275879,7209.260513305664,5947.160461425781,5786.780406951904,5949.88041305542,4814.980373382568,6260.840431213379,6018.820400238037,6130.960468292236,6462.680419921875,7137.660549163818,5142.340377807617,6121.04040145874,5825.840469360352,7372.080532073975,5768.760417938232,6665.000465393066,6411.280448913574,6148.320453643799,9447.300746917725,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:2/32:0),Cer,8992.680656433105,8532.300624847412,7808.740585327148,6935.740470886231,7259.260551452637,7592.400512695312,7837.14058303833,8174.860569000244,8184.680610656738,7941.740550994873,6807.580467224121,5669.180377960205,8228.240535736084,7616.960544586182,6918.760482788086,8618.780666351318,6561.020454406738,7220.620555877686,8406.740619659424,7534.080471038818,11079.10073852539,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:2/34:0),Cer,7184.440505981445,7336.740478515625,6026.880424499512,6190.320449829102,6782.860481262207,5724.740375518799,6957.440517425537,6475.840446472168,7820.740516662598,8350.180583953857,6174.900409698486,7775.760559082031,6704.880474090576,6719.98046875,5381.960411071777,4839.440330505371,5690.980434417725,6090.000461578369,6864.9404296875,4889.92036819458,9230.960613250732,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d19:0/28:0),Cer,9557.380626678469,7871.140571594238,7162.960525512695,7473.400539398193,8552.120567321777,8330.60062789917,9118.400680541992,8307.800605773926,6539.26042175293,6997.960548400879,7424.3205642700195,8037.14058303833,6604.520526885986,6482.920467376709,10703.66077041626,7428.980525970459,7230.000469207764,6170.9404296875,9626.50059890747,6409.900478363037,292982.6442718506,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d19:0/34:0),Cer,7426.240566253662,5563.820369720459,6138.700420379639,8448.76058959961,6072.700435638428,8722.4206199646,6222.120388031006,6279.540477752686,5331.380344390869,4554.880336761475,6293.340465545654,7247.54048538208,8414.300594329834,5282.920421600342,6599.440456390381,6191.200466156006,6579.240447998047,5193.900375366211,7106.7004318237305,5643.240406036377,188728.65522766116,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d19:1/34:0),Cer,4312.020313262939,3863.7202644348154,5023.900341033936,4383.02029800415,3938.380271911621,4361.060276031494,4622.200294494629,4169.260303497314,3920.300277709961,4472.920265197754,4261.880310058594,3175.1202239990234,3780.800273895264,3609.880260467529,4449.440296173096,4541.3203125,4292.860324859619,3609.120265960693,3911.360298156738,4653.820339202881,5305.840312957764,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d20:1/34:0),Cer,21174.22149276733,20475.601543426517,18553.221237182617,20110.14134979248,19510.701461791992,21165.54158782959,20707.041484832764,18954.221363067627,22036.90163803101,20994.96145248413,20159.621452331543,18875.50136947632,20911.461517333984,19941.441471099854,20656.181427001957,20337.24138259888,19175.10137939453,21347.401473999023,19524.18136978149,19959.641468048096,25501.64182281494,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
