lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(57:8)|TG(56:1)]_FA20:4,1.1625376324704755,5.734746035008087,31.1154320120512,2.4313075253574716e-8,1.6832200235528614e-7,TAG,180753.8134765625,193277.25524902344,187660.23638916016,132344.0498046875,407564.4710083008,923014.9667358398,305448.4013671875,151921.91076660156,766648.517578125,774768.8180541992,245821.21905517575,155656.62915039062,346468.0880126953,207383.77575683597,188871.1744995117,136300.9287109375,85165.5053100586,92903.46710205078,100787.8471069336,82628.02597045898,85840.20593261719,94590.54669189452,76389.74530029297,96198.60754394533,107521.38787841795,99642.826904296875,96974.22674560548,88563.40521240234,42022.04315185547
PI(40:10)|PI(39:3)|PI(O-40:3)|PI(P-40:2),1.1624860403387403,4.976230951567705,31.111771861431635,2.435896346449291e-8,1.6832200235528614e-7,PI,109259.0482788086,139677.02908325195,126292.18978881836,107759.62631225586,260357.67868041992,466080.314819336,153767.29010009766,113240.88916015624,375279.02658081055,399836.3899230957,152100.95010375977,102307.52655029295,200083.67556762692,174472.19332885742,126084.4090576172,104087.80735778809,52096.223876953125,52813.003662109375,53052.98435974121,46689.82345581055,54689.48400878906,50046.00396728516,47404.62364196777,71475.6254272461,62126.344177246094,55892.28430175781,58367.54391479492,49031.36315917969,28578.182067871097
[TG(55:9)|TG(54:2)]_FA18:2,1.1614994661173423,8.787475160521568,31.063490520067724,2.4972461947967866e-8,1.7219259552583826e-7,TAG,1708337.0869140625,1848387.9892578125,2456081.0439453125,1837757.2236328125,2546618.14453125,3158329.4453125,9390344.5126953125,1475053.0151367188,2863682.845703125,2820959.9951171875,1762646.326171875,1615581.60546875,2456238.22265625,1666798.333984375,1773361.556640625,1815604.546875,688769.1728515625,714954.21337890625,770690.470703125,553014.03857421875,697039.3447265625,641366.7255859375,669284.2666015625,985581.0712890624,1048671.724609375,840837.01904296875,962022.9638671876,640912.44140625,431071.24853515625
[TG(63:12)|TG(62:5)]_FA22:5,1.1613094970547493,11.917684529580983,31.053931087695865,2.5095754698467967e-8,1.726737748655781e-7,TAG,23953278.556152344,21708936.1015625,18835187.34423828,37643102.32763672,32235336.431152344,13590199.073242188,22214023.177246097,39383942.55078125,12402436.472167969,28251584.165039062,25667999.60839844,19374738.36376953,14731223.065917969,17012377.07763672,21933419.72998047,17534117.747070312,10380134.20361328,9181460.8798828125,2450179.6689453125,2987563.334228516,8220500.884765625,2632493.298828125,3968795.28515625,9825324.81982422,9204428.919433594,4770224.136230469,11404658.623535156,6291452.643554688,1611737.7868652344
[TG(56:7)|TG(55:0)]_FA18:0,1.15911039291119,7.0941887902606595,30.940783423277026,2.6602238801158862e-8,1.8264983959859502e-7,TAG,806418.115234375,941274.4923095704,740574.3737792969,450146.0980834961,719188.9157714844,1178146.469116211,641404.5244140625,363626.4256591797,877602.3720703125,1209251.607421875,857824.3013916016,689350.6796875,1302240.9373779297,873213.9553222656,953619.2958984376,676972.3459472656,170078.5506591797,182442.1527099609,248398.9576416016,136208.40954589844,162069.4708251953,195771.8739013672,244094.61657714844,252971.498046875,337687.9455566406,378742.4644775391,308564.32470703125,267267.48010253906,60471.68432617188
[TG(39:0)]_FA14:0,-1.1150085498902025,5.01307830886236,30.840129476307993,2.8018359484242703e-8,1.9196442899289e-7,TAG,79683.40643310547,136171.44995117188,115615.14678955078,90585.4268798828,88790.68670654297,75933.02545166016,81110.18524169922,94223.486572265625,78727.185791015625,100936.72747802734,151578.1697998047,86392.80603027344,75379.1455078125,113082.74853515624,84317.88623046875,107846.60754394533,146861.21099853516,83010.24627685547,60083.00421142578,125595.65075683594,158725.7924194336,461425.4254760742,90396.467041015625,101047.4653930664,91823.48498535156,128199.83026123048,90767.5264892578,83996.38604736328,38063.52276611328
FA(27:0) | FA(28:7)_2,-1.1139891620386102,5.193693284803389,30.784335107180596,2.8835624045637977e-8,1.9714525168490202e-7,FA,100107.10668945312,112627.56927490234,158520.85316085815,115519.89056396484,142447.82918930054,111957.02655029295,107370.12649536131,94721.86654663086,114748.06757354736,62846.364112854,165621.03283691406,107450.60717391968,84687.32582855225,75375.32458496094,108064.64651870728,97783.78643798828,209552.733795166,117908.82775878906,166171.83102416992,284503.5628051758,307194.90047454834,152628.0325012207,176276.09549713135,177899.89113998413,14155.281009674072,12359.760864257812,201517.0131149292,15034.141132354736,38998.02291870117
[TG(62:11)|TG(61:4)]_FA22:5,1.1555681090185501,7.163992847449881,30.7598106993255,2.9202367521375534e-8,1.992305285232111e-7,TAG,1117880.4973144531,830756.01953125,1178031.2215576172,361964.4655151367,943391.4089355468,994832.4865722656,1001387.147705078,428017.73291015625,1233153.9907226562,921913.165649414,896996.87646484375,596070.5687255859,1033326.6531982422,616973.2437744141,710155.0736083984,347505.5837402344,270769.079284668,185438.3311767578,229766.8375244141,168856.03161621094,204531.57495117188,283938.2596435547,227951.19677734372,235313.5164794922,292176.80114746094,334913.8861694336,300621.5424194336,138863.84997558594,480302.69158935547
[TG(58:7)|TG(57:0)]_FA18:0,1.1553890636306527,7.859388049400301,30.750909153234716,2.933663595863116e-8,1.9972431273945726e-7,TAG,1554559.2924804688,1559014.3845214844,2165831.018798828,556973.5393066406,1068148.3791503906,1789059.8896484375,1349487.5622558594,502395.91796875,1647995.4965820312,1694415.5317382812,1420124.3489990234,1150339.9111328125,2305825.0762939453,1248778.4428710938,1597336.9775390625,918904.7072753906,324559.0422363281,306605.4411621094,440461.8308105469,214130.0760498047,276929.7414550781,337700.9052734375,411056.8676757813,355704.4250488281,625988.7448730469,699263.7937011719,524210.31396484375,411768.50646972656,81399.46569824219
[TG(59:9)|TG(58:2)]_FA18:2,1.1531039370765084,8.393149094302638,30.6345293629679,3.1150046379276134e-8,2.1162357824405073e-7,TAG,2842192.06628418,2618714.487182617,2143719.2545166016,1702745.031616211,1665333.4578857422,1691993.0767822266,1336029.3027954102,1723818.4516601562,822159.6494140625,2100391.547973633,2235100.931640625,2508030.181762696,2582134.5234375,1741462.760986328,2215284.08190918,1989371.705444336,515766.06854248047,492663.3407592773,500510.8045043945,374630.2473754883,368662.462890625,320858.6604003906,555317.9134521484,715040.1770629883,705690.8685302734,879785.89501953125,788199.4456787109,870663.3243408203,164365.67236328125
PE(34:1)|PE(O-35:1)|PE(P-35:0),1.1502984581723636,8.28843834443641,30.491783956982545,3.352834543029611e-8,2.2730245946127212e-7,PE,1180064.310546875,3483166.6595458984,2051664.803955078,603311.9455566406,1401475.7341308594,2151868.8321533203,1668408.707763672,2103671.1135253906,2711496.908935547,3730881.174682617,3123230.396850586,1756486.5932617188,986727.3205566406,2204433.140991211,1164647.368774414,643481.4313964844,721080.83154296875,395656.6053466797,787192.97607421875,298811.4217529297,315519.3399658203,381315.8688964844,657982.16552734375,562199.9061279297,824069.50048828125,976025.5106201172,526339.0185546875,229791.91870117188,129344.28930664062
[TG(59:12)|TG(58:5)]_FA22:5,1.146985875356363,7.335301348049527,30.323403486054307,3.6568689841214014e-8,2.473944698482131e-7,TAG,1141145.4870605469,1180321.3827514648,1309239.8153076172,677678.0306396484,804143.8512573242,1088587.4877929688,1063741.5229492188,609876.4065551758,753307.4794921875,1010297.4241333008,1055529.9906311035,1013296.3248291016,1094054.6228027344,726431.8922119141,1069172.8752441406,785993.3737792969,279001.0586547852,223733.6761474609,218369.89364624023,185316.99212646484,217777.61560058597,285434,260555.9766235352,358370.5222167969,273415.16015625,436984.65393066406,355357.4034423828,307012.7799682617,97316.64739990234
[TG(56:10)|TG(55:3)]_FA18:3,1.144572915378493,7.331936049213956,30.20118591824667,3.894712455053104e-8,2.629338303861165e-7,TAG,910788.1580810548,1089947.6700439453,883724.44091796875,484699.0866699219,864016.10009765625,1399537.569946289,733847.2474365234,430007.8321533203,970250.1783447266,1404496.1354980469,978508.1683349608,812500.4953613281,1651528.1201171875,998113.0863037108,1171447.97265625,819553.97705078125,196901.873046875,211142.35412597656,290329.72009277344,164673.29193115234,183018.3936767578,229780.03771972656,259397.41796875,294996.8428955078,429240.8142089844,465617.2697753906,369685.7646484375,335146.3623046875,72522.68505859375
PE(36:4)|PE(O-37:4),1.1419022351834753,8.073004122056773,30.0663538804547,4.1751262706880505e-8,2.812762520983369e-7,PE,703695.5944824219,3307400.5643310547,1464704.9040527344,717675.7144775391,854111.2164306641,2280871.6212158203,1389636.8743896484,1832106.3175048828,1681061.4528808594,3512245.492675781,2277212.911376953,2063991.4517822263,656390.5906982422,2218425.670898437,882658.7141113281,772470.1588134766,426957.650756836,414488.7325439453,721939.2474365234,309810.0848388672,221076.1768798828,421888.1517333984,542979.5572509766,661249.7674560547,487404.7336425781,863531.0770263672,413081.2314453125,267715.6186523437,98054.26770019533
FA(26:2),-1.0989635340138513,4.99175368888856,29.964152485724753,4.401078705321263e-8,2.9588085379316075e-7,FA,9602.080642700195,7000.000553131104,264885.80322647095,5365.4603271484375,167365.93071746826,91683.34508132936,4854.560371398926,68287.74380493164,178936.8706932068,209646.29370117188,78246.36608886719,92027.54776000977,106023.98699951172,101244.90676879884,113214.1280822754,109976.40966796876,88714.30767822266,116781.6495361328,203133.47793579104,204157.1524658203,198780.59747314453,78945.125732421875,128678.28900146484,80691.28625488281,77618.42614746094,77002.48568725586,195935.43298339844,145893.10864257812,36913.302490234375
FA(12:5),-1.0981154500442334,4.020409282902181,29.916172149696195,4.511342714643465e-8,3.0266326278907404e-7,FA,26411.42196655273,27195.001983642574,133547.4696044922,27253.081970214844,74694.16552734375,26440.46188354492,55722.14318847656,29098.362060546875,67231.42474365234,85616.38635253906,29630.36215209961,25862.821868896484,41875.60357666016,29069.181915283203,32710.54211425781,49206.68322753906,51876.90350341797,83964.26574707031,116413.62902832033,80030.98583984375,108553.10791015624,24239.181671142574,69764.62536621094,32565.142517089844,31843.342224121097,29850.242126464844,112640.38830566406,33831.402282714844,65303.58435058594
[TG(58:13)|TG(57:6)]_FA22:6,1.1381498511221844,7.687712537810257,29.87701536379428,4.603377249698312e-8,3.081970619248227e-7,TAG,1654771.945678711,2193801.499633789,888427.1097412109,385138.7470703125,415154.02655029297,1427238.0822143557,548818.3981323242,359444.20501708984,401378.1891479492,1258838.865600586,1514106.3393554688,1366464.172607422,2784459.552734375,1494081.2993164062,2057360.978149414,1020153.8127441406,234671.03607177731,337414.42071533203,314709.38079833984,237555.09884643555,189976.09240722656,558952.0974121094,318091.9620361328,291385.8989868164,330049.0422973633,660698.8503417969,329784.5816040039,552161.6536865234,81246.90493774414
[TG(55:7)|TG(54:0)]_FA18:3,1.1378538843182013,6.496393490463855,29.861653109362123,4.6399965357119226e-8,3.1000556564684006e-7,TAG,296297.01934814453,379502.41033935547,287211.1390991211,192278.55310058597,698076.7669677734,1635887.9783325195,489955.77264404297,260828.8206787109,1269871.3920288086,1422585.926513672,448065.6490478516,252768.97729492188,634501.310546875,299302.36224365234,265860.67810058594,184523.45239257807,152422.79223632812,168129.93292236328,192346.9951171875,158797.51068115234,138974.07000732422,160425.93139648438,138738.93017578125,137120.3497314453,180984.27154541016,153407.73071289062,160266.0516357422,163120.07110595703,52098.62387084961
PI(35:2)|PI(O-36:2)|PI(P-36:1),1.1375479395460357,6.093397691437251,29.846002027413768,4.677604456114069e-8,3.118725119809938e-7,PI,263943.257232666,277235.62145996094,316263.0895385742,176285.513671875,689753.7551269531,974183.5401611328,337804.3198852539,180510.9109802246,897303.9041137695,836201.6054077148,267032.9985961914,194004.2721252441,549850.6392211914,274780.3408203125,317604.20330810547,193531.89385986328,96475.1473388672,115209.62799072266,125377.52807617188,76024.765869140625,80663.3251953125,113533.52758789062,72028.08544921875,109099.1470336914,345490.98724365234,129535.80987548828,133810.50982666016,72951.58465576172,47512.38354492188
[TG(51:7)|TG(50:0)]_FA16:1,-1.0962696892295574,6.6146041419825705,29.81950426319781,4.741973342310297e-8,3.155123293945429e-7,TAG,227420.0380859375,320622.8022460937,431856.1083984375,285197.1413574219,273981.28125,299419.2436523437,547938.0441894531,246618.6748046875,264271.9396972656,283073.6186523437,237953.4157714844,214432.5948486328,252582.85888671875,260964.21923828125,295432.04150390625,254956.37866210935,312600.58459472656,409214.8894042969,461604.5944824219,512360.3005371094,431071.0891113281,428178.7442626953,368620.0043945313,365445.4289550781,394098.5900878906,398151.3090820313,413851.4111328125,413388.2083740234,147937.61083984375
FA(6:2),-1.095996446175478,3.975162701275153,29.80147864491573,4.786267991939555e-8,3.1780425534956677e-7,FA,38275.8229675293,41608.10369873047,69821.62561035156,38013.34289550781,58802.64465332031,47333.90316772461,38607.903259277344,31196.26251220703,79174.86532592773,66504.60479736328,34036.562591552734,31895.862182617188,47988.103515625,42909.16345214844,44116.26251220703,48660.8232421875,44214.14315795898,69603.426025390625,74099.04577636719,91005.145751953125,80284.68664550781,35443.68203735352,64404.08441162109,32074.162475585938,47236.86395263672,72745.2658996582,120793.44873046876,43772.723083496094,36849.022521972656
FA(19:6),-1.0956482718170597,5.085577824649489,29.784717948162324,4.827826176325577e-8,3.199054429363991e-7,FA,43764.52325439453,47484.84356689453,261371.6566162109,56135.50421142578,291713.423828125,45178.80316162109,171637.7537841797,57657.663665771484,112988.62707519533,286149.11584472656,41078.122619628906,47520.48352050781,39552.90307617188,42832.083068847656,48577.08322143555,54498.66394042969,74241.0053100586,110698.9481201172,289069.6989746094,187915.79431152344,335601.6022949219,45173.94287109375,124365.80981445312,60244.92370605469,55358.36401367188,37986.422424316406,264163.6572265625,60992.52416992188,108003.88793945312
[TG(63:13)|TG(62:6)]_FA22:6,1.1339089394900619,12.080971340885736,29.66412460651417,5.1376901315424616e-8,3.3904552258665694e-7,TAG,26320480.432128903,24641822.06835937,20532846.544433597,43922640.443847656,36192951.00292969,15244403.053222656,24389634.03955078,43907597.36669922,14224197.209472656,29774221.528808597,30342692.70751953,20993707.44873047,15951207.451660156,19117115.0546875,24027503.06689453,18902255.35498047,12054131.083251951,10985909.403808594,2826503.2524414062,3483530.9897460938,9837375.020996094,2893032.267089844,4502342.1796875,10591312.298828123,10143168.70361328,5239128.674804688,12781196.473144531,6968792.619140625,1656073.8100585938
PI(39:6)|PI(O-40:6)|PI(P-40:5),1.1339859627240203,5.5248454565928675,29.666369696805706,5.131743194436417e-8,3.3904552258665694e-7,PI,267477.30322265625,331429.2664489746,371856.1244506836,289884.8984680176,285065.7803039551,270807.6976928711,202032.5133056641,278588.89935302734,300789.0180358887,298550.1607666016,212650.47634887692,228430.78051757807,224001.8142089844,275322.5407409668,271643.2367553711,227521.41778564453,90733.80651855467,85281.72637939453,81352.72659301758,70935.62466430664,66339.4652709961,68715.6654663086,63085.86447143555,93667.96670532228,93640.32723999023,84174.96572875977,102569.86727905272,61392.28479003906,68958.7048034668
[TG(52:9)|TG(51:2)]_FA16:0,1.1337521897428102,6.073248811732027,29.655188356513925,5.1614295530608126e-8,3.3991700342300494e-7,TAG,255437.6351928711,242930.93817138672,303494.16149902344,191474.11682128903,673858.0726318359,956390.6300048828,430024.83123779297,184965.11248779297,797502.4102783203,850113.5211181641,295717.3419189453,177807.99353027344,560592.4385986328,243741.1563110352,248608.2391357422,211213.5757446289,90582.8057861328,106989.36724853516,124117.58807373048,69001.8247680664,76985.8857421875,118357.3487548828,71552.82470703125,111179.52764892578,362231.0673828125,120785.18920898438,133685.66961669922,71834.58544921875,42355.14306640625
