Parent_Ion,Product_Ion,OzESI_Intensity,Lipid,Class,Sample,Sample_Name,Sup_Pel,Intensity_Subtracted
499.4,183.0,4696.0,FA(22:4),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,224.0
501.4,183.0,6622.0,FA(22:3),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,1781.0
503.4,183.0,5390.0,FA(22:2),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,627.0
505.4,183.0,6175.0,FA(22:1),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,1035.0
507.4,183.0,6225.0,FA(22:0),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,706.0
521.4,183.0,6752.0,FA(23:0),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,-15.0
533.4,183.0,4702.0,FA(24:1),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,170.0
535.4,183.0,4617.0,FA(24:0),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,126.0
561.4,183.0,4772.0,FA(26:1),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,220.0
563.4,183.0,4454.0,FA(26:0),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,84.0
589.4,183.0,4860.0,FA(28:1),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,434.0
591.4,183.0,5099.0,FA(28:0),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,265.0
617.4,183.0,4508.0,FA(30:1),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,67.0
619.4,183.0,4732.0,FA(30:0),FA,FA_AMP_MED_p3_N1_9_6_24,MED,p3,452.0
339.3,183.0,75812.0,FA(10:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,57375.0
353.3,183.0,4899.0,FA(11:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,441.0
365.3,183.0,5385.0,FA(12:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,295.0
367.3,183.0,4542.0,FA(12:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,35.0
381.3,183.0,4880.0,FA(13:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,382.0
393.4,183.0,5723.0,FA(14:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,1147.0
395.3,183.0,5294.0,FA(14:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,273.0
407.3,183.0,4894.0,FA(15:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,576.0
409.3,183.0,4686.0,FA(15:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,228.0
421.4,183.0,4590.0,FA(16:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,354.0
423.3,183.0,4385.0,FA(16:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,222.0
435.4,183.0,4557.0,FA(17:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-149.0
437.4,183.0,4295.0,FA(17:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-153.0
443.4,183.0,4638.0,FA(18:4),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,168.0
445.4,183.0,4671.0,FA(18:3),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-121.0
447.4,183.0,4330.0,FA(18:2),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,16.0
449.4,183.0,8139.0,FA(18:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-4089.0
451.4,183.0,4380.0,FA(18:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-277.0
469.4,183.0,4295.0,FA(20:5),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,40.0
471.4,183.0,4491.0,FA(20:4),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,97.0
473.4,183.0,4265.0,FA(20:3),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-148.0
475.4,183.0,4337.0,FA(20:2),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-97.0
477.4,183.0,4429.0,FA(20:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-998.0
479.4,183.0,4349.0,FA(20:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-75.0
493.4,183.0,25636.0,FA(21:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-17079.0
495.4,183.0,5266.0,FA(22:6),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-28.0
497.4,183.0,4536.0,FA(22:5),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-89.0
499.4,183.0,4604.0,FA(22:4),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,132.0
501.4,183.0,5561.0,FA(22:3),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,720.0
503.4,183.0,5334.0,FA(22:2),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,571.0
505.4,183.0,4745.0,FA(22:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-395.0
507.4,183.0,5026.0,FA(22:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-493.0
521.4,183.0,5522.0,FA(23:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-1245.0
533.4,183.0,4619.0,FA(24:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,87.0
535.4,183.0,4419.0,FA(24:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-72.0
561.4,183.0,4178.0,FA(26:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-374.0
563.4,183.0,4204.0,FA(26:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-166.0
589.4,183.0,4354.0,FA(28:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-72.0
591.4,183.0,5260.0,FA(28:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,426.0
617.4,183.0,4333.0,FA(30:1),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,-108.0
619.4,183.0,4530.0,FA(30:0),FA,FA_AMP_SV21_s1_N1_9_6_24,SV21,s1,250.0
339.3,183.0,104363.0,FA(10:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,85926.0
353.3,183.0,5479.0,FA(11:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,1021.0
365.3,183.0,5532.0,FA(12:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,442.0
367.3,183.0,5386.0,FA(12:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,879.0
381.3,183.0,5249.0,FA(13:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,751.0
393.4,183.0,8409.0,FA(14:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,3833.0
395.3,183.0,6606.0,FA(14:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,1585.0
407.3,183.0,5384.0,FA(15:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,1066.0
409.3,183.0,4798.0,FA(15:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,340.0
421.4,183.0,4754.0,FA(16:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,518.0
423.3,183.0,5993.0,FA(16:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,1830.0
435.4,183.0,4794.0,FA(17:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,88.0
437.4,183.0,4740.0,FA(17:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,292.0
443.4,183.0,4452.0,FA(18:4),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,-18.0
445.4,183.0,5033.0,FA(18:3),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,241.0
447.4,183.0,4736.0,FA(18:2),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,422.0
449.4,183.0,10321.0,FA(18:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,-1907.0
451.4,183.0,5441.0,FA(18:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,784.0
469.4,183.0,4747.0,FA(20:5),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,492.0
471.4,183.0,4813.0,FA(20:4),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,419.0
473.4,183.0,4607.0,FA(20:3),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,194.0
475.4,183.0,4733.0,FA(20:2),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,299.0
477.4,183.0,5199.0,FA(20:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,-228.0
479.4,183.0,4799.0,FA(20:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,375.0
493.4,183.0,29229.0,FA(21:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,-13486.0
495.4,183.0,5512.0,FA(22:6),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,218.0
497.4,183.0,5000.0,FA(22:5),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,375.0
499.4,183.0,4717.0,FA(22:4),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,245.0
501.4,183.0,5473.0,FA(22:3),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,632.0
503.4,183.0,5531.0,FA(22:2),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,768.0
505.4,183.0,5594.0,FA(22:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,454.0
507.4,183.0,6054.0,FA(22:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,535.0
521.4,183.0,6019.0,FA(23:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,-748.0
533.4,183.0,4867.0,FA(24:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,335.0
535.4,183.0,4602.0,FA(24:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,111.0
561.4,183.0,4681.0,FA(26:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,129.0
563.4,183.0,4511.0,FA(26:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,141.0
589.4,183.0,4835.0,FA(28:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,409.0
591.4,183.0,5819.0,FA(28:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,985.0
617.4,183.0,4518.0,FA(30:1),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,77.0
619.4,183.0,4650.0,FA(30:0),FA,FA_AMP_SV21_p2_N1_9_6_24,SV21,p2,370.0
339.3,183.0,146950.0,FA(10:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,128513.0
353.3,183.0,4660.0,FA(11:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,202.0
365.3,183.0,4950.0,FA(12:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-140.0
367.3,183.0,4485.0,FA(12:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-22.0
381.3,183.0,4786.0,FA(13:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,288.0
393.4,183.0,6225.0,FA(14:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,1649.0
395.3,183.0,4598.0,FA(14:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-423.0
407.3,183.0,4482.0,FA(15:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,164.0
409.3,183.0,4726.0,FA(15:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,268.0
421.4,183.0,4401.0,FA(16:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,165.0
423.3,183.0,5058.0,FA(16:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,895.0
435.4,183.0,4388.0,FA(17:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-318.0
437.4,183.0,4147.0,FA(17:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-301.0
443.4,183.0,4364.0,FA(18:4),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-106.0
445.4,183.0,4639.0,FA(18:3),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-153.0
447.4,183.0,4428.0,FA(18:2),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,114.0
449.4,183.0,10534.0,FA(18:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-1694.0
451.4,183.0,4599.0,FA(18:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-58.0
469.4,183.0,4403.0,FA(20:5),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,148.0
471.4,183.0,4430.0,FA(20:4),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,36.0
473.4,183.0,4664.0,FA(20:3),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,251.0
475.4,183.0,4632.0,FA(20:2),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,198.0
477.4,183.0,5159.0,FA(20:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-268.0
479.4,183.0,4339.0,FA(20:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-85.0
493.4,183.0,33215.0,FA(21:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-9500.0
495.4,183.0,5845.0,FA(22:6),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,551.0
497.4,183.0,4349.0,FA(22:5),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-276.0
499.4,183.0,4563.0,FA(22:4),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,91.0
501.4,183.0,5258.0,FA(22:3),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,417.0
503.4,183.0,5071.0,FA(22:2),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,308.0
505.4,183.0,5004.0,FA(22:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-136.0
507.4,183.0,5033.0,FA(22:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-486.0
521.4,183.0,6063.0,FA(23:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-704.0
533.4,183.0,4524.0,FA(24:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-8.0
535.4,183.0,4422.0,FA(24:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-69.0
561.4,183.0,4523.0,FA(26:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-29.0
563.4,183.0,4452.0,FA(26:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,82.0
589.4,183.0,4426.0,FA(28:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,0.0
591.4,183.0,4853.0,FA(28:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,19.0
617.4,183.0,4353.0,FA(30:1),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,-88.0
619.4,183.0,5062.0,FA(30:0),FA,FA_AMP_SV23_s1_N1_9_6_24,SV23,s1,782.0
339.3,183.0,125493.0,FA(10:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,107056.0
353.3,183.0,6094.0,FA(11:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,1636.0
365.3,183.0,5927.0,FA(12:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,837.0
367.3,183.0,4824.0,FA(12:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,317.0
381.3,183.0,5033.0,FA(13:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,535.0
393.4,183.0,7618.0,FA(14:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,3042.0
395.3,183.0,6266.0,FA(14:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,1245.0
407.3,183.0,4936.0,FA(15:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,618.0
409.3,183.0,4972.0,FA(15:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,514.0
421.4,183.0,4648.0,FA(16:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,412.0
423.3,183.0,4831.0,FA(16:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,668.0
435.4,183.0,4635.0,FA(17:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-71.0
437.4,183.0,4708.0,FA(17:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,260.0
443.4,183.0,4542.0,FA(18:4),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,72.0
445.4,183.0,5100.0,FA(18:3),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,308.0
447.4,183.0,4636.0,FA(18:2),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,322.0
449.4,183.0,10674.0,FA(18:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-1554.0
451.4,183.0,4617.0,FA(18:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-40.0
469.4,183.0,4745.0,FA(20:5),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,490.0
471.4,183.0,4652.0,FA(20:4),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,258.0
473.4,183.0,5190.0,FA(20:3),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,777.0
475.4,183.0,4653.0,FA(20:2),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,219.0
477.4,183.0,5109.0,FA(20:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-318.0
479.4,183.0,4718.0,FA(20:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,294.0
493.4,183.0,33079.0,FA(21:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-9636.0
495.4,183.0,5221.0,FA(22:6),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-73.0
497.4,183.0,4552.0,FA(22:5),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-73.0
499.4,183.0,4658.0,FA(22:4),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,186.0
501.4,183.0,5535.0,FA(22:3),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,694.0
503.4,183.0,5554.0,FA(22:2),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,791.0
505.4,183.0,5797.0,FA(22:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,657.0
507.4,183.0,5437.0,FA(22:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-82.0
521.4,183.0,6303.0,FA(23:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-464.0
533.4,183.0,4369.0,FA(24:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-163.0
535.4,183.0,4562.0,FA(24:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,71.0
561.4,183.0,4495.0,FA(26:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-57.0
563.4,183.0,4502.0,FA(26:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,132.0
589.4,183.0,4725.0,FA(28:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,299.0
591.4,183.0,5377.0,FA(28:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,543.0
617.4,183.0,4407.0,FA(30:1),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,-34.0
619.4,183.0,4797.0,FA(30:0),FA,FA_AMP_SV23_p2_N1_9_6_24,SV23,p2,517.0
339.3,183.0,55006.0,FA(10:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,36569.0
353.3,183.0,5904.0,FA(11:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,1446.0
365.3,183.0,6362.0,FA(12:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,1272.0
367.3,183.0,5572.0,FA(12:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,1065.0
381.3,183.0,5477.0,FA(13:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,979.0
393.4,183.0,6628.0,FA(14:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,2052.0
395.3,183.0,6160.0,FA(14:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,1139.0
407.3,183.0,4776.0,FA(15:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,458.0
409.3,183.0,4988.0,FA(15:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,530.0
421.4,183.0,4612.0,FA(16:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,376.0
423.3,183.0,5176.0,FA(16:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,1013.0
435.4,183.0,4956.0,FA(17:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,250.0
437.4,183.0,4750.0,FA(17:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,302.0
443.4,183.0,4591.0,FA(18:4),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,121.0
445.4,183.0,5042.0,FA(18:3),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,250.0
447.4,183.0,4906.0,FA(18:2),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,592.0
449.4,183.0,10240.0,FA(18:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,-1988.0
451.4,183.0,4875.0,FA(18:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,218.0
469.4,183.0,4751.0,FA(20:5),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,496.0
471.4,183.0,4712.0,FA(20:4),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,318.0
473.4,183.0,4948.0,FA(20:3),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,535.0
475.4,183.0,5019.0,FA(20:2),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,585.0
477.4,183.0,4981.0,FA(20:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,-446.0
479.4,183.0,4791.0,FA(20:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,367.0
493.4,183.0,27048.0,FA(21:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,-15667.0
495.4,183.0,5925.0,FA(22:6),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,631.0
497.4,183.0,4602.0,FA(22:5),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,-23.0
499.4,183.0,4649.0,FA(22:4),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,177.0
501.4,183.0,6157.0,FA(22:3),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,1316.0
503.4,183.0,5832.0,FA(22:2),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,1069.0
505.4,183.0,5169.0,FA(22:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,29.0
507.4,183.0,5747.0,FA(22:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,228.0
521.4,183.0,5642.0,FA(23:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,-1125.0
533.4,183.0,4853.0,FA(24:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,321.0
535.4,183.0,4452.0,FA(24:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,-39.0
561.4,183.0,4597.0,FA(26:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,45.0
563.4,183.0,4609.0,FA(26:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,239.0
589.4,183.0,4825.0,FA(28:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,399.0
591.4,183.0,5243.0,FA(28:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,409.0
617.4,183.0,4404.0,FA(30:1),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,-37.0
619.4,183.0,4774.0,FA(30:0),FA,FA_AMP_SV23_p3_N1_9_6_24,SV23,p3,494.0
339.3,183.0,65446.0,FA(10:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,47009.0
353.3,183.0,5568.0,FA(11:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,1110.0
365.3,183.0,5742.0,FA(12:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,652.0
367.3,183.0,5155.0,FA(12:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,648.0
381.3,183.0,5451.0,FA(13:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,953.0
393.4,183.0,7324.0,FA(14:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,2748.0
395.3,183.0,5583.0,FA(14:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,562.0
407.3,183.0,5152.0,FA(15:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,834.0
409.3,183.0,4932.0,FA(15:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,474.0
421.4,183.0,5047.0,FA(16:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,811.0
423.3,183.0,5441.0,FA(16:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,1278.0
435.4,183.0,4718.0,FA(17:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,12.0
437.4,183.0,5187.0,FA(17:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,739.0
443.4,183.0,5129.0,FA(18:4),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,659.0
445.4,183.0,5022.0,FA(18:3),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,230.0
447.4,183.0,4932.0,FA(18:2),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,618.0
449.4,183.0,10460.0,FA(18:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-1768.0
451.4,183.0,5095.0,FA(18:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,438.0
469.4,183.0,4490.0,FA(20:5),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,235.0
471.4,183.0,4643.0,FA(20:4),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,249.0
473.4,183.0,5044.0,FA(20:3),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,631.0
475.4,183.0,5095.0,FA(20:2),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,661.0
477.4,183.0,5054.0,FA(20:1),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,-373.0
479.4,183.0,4891.0,FA(20:0),FA,FA_AMP_SV21_p3_N1_9_6_24,SV21,p3,467.0
