lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA18:0,-0.28566191535311347,4.571500152153246,0.45117530375046044,0.50177734917255,0.9991512009554627,TAG,247889.63026428223,89906.90728759766,84429.405517578125,56713.64352416992,81491.68560791016,68576.98533630371,64644.225914001465,89833.6077041626,182807.50924682617,138427.408203125,37545.58267211914,17253.341415405273
[TG(66:7)]_FA18:1,-0.17386855851944855,3.22462602620585,0.1669090308273553,0.6828735878293317,0.9991512009554627,TAG,61603.18371582031,33544.44235229492,41121.782485961914,40220.26271057129,38008.022689819336,52750.123611450195,26451.02180480957,33114.98289489746,52273.48262023926,47633.54350280762,29789.162139892574,14740.22119140625
[TG(66:7)]_FA18:2,-0.03505851530143623,2.784699133025982,0.006770037309223653,0.934423870157362,0.9991512009554627,TAG,26738.34178161621,22875.681648254395,40960.0026550293,35964.74269104004,34839.66242980957,48216.84358215332,22230.921756744385,22490.76165008545,25839.601852416992,25289.70185470581,31931.14234161377,16690.941120147705
[TG(66:7)]_FA18:3,-0.12018034175512951,3.150320787638739,0.0796801713303239,0.7777313012839803,0.9991512009554627,TAG,30078.382022857662,24931.6018409729,42791.86289978027,40014.46291732788,42311.122955322266,94490.80619430542,26473.46199798584,25821.06191253662,30170.88214111328,29493.02199935913,67428.30435943604,17639.88109588623
[TG(66:7)]_FA20:4,0.05446008976327341,3.142414142580934,0.016305766748473616,0.8983911102890294,0.9991512009554627,TAG,30038.401874542236,25944.301780700684,46722.703174591064,61396.78467941284,50846.52293395996,53538.00395965576,26536.28186416626,23188.301692962646,28157.202198028564,38097.14290237427,38060.86259460449,28940.60190963745
[TG(66:7)]_FA22:5,-0.25907269607700806,4.289707680671993,0.37099102565866815,0.5424645692350535,0.9991512009554627,TAG,63611.88471984863,74138.6057510376,116588.9686203003,106895.52825927734,124057.42822265624,96022.9466934204,44793.4430770874,135102.1879272461,66745.20468139648,88241.70694351196,69700.0644493103,26183.961894989017
[TG(66:7)]_FA22:6,0.14468751869398788,4.731927492442213,0.11484308588205794,0.7346963173914023,0.9991512009554627,TAG,117202.667427063,112018.2286529541,151949.46891784668,132483.63021087646,177052.05141448975,218169.85525512695,47308.36379623413,148220.42924499512,89928.38621520996,121175.30732727052,79438.38524627686,27021.281940460205
[TG(66:8)|TG(65:1)]_FA14:0,-0.03330223920364953,2.910607887454778,0.00610856897674239,0.9377029000839074,0.9991512009554627,TAG,33408.86195373535,27599.461807250977,41261.90316772461,30994.52215576172,50935.304107666016,39054.66275024414,20933.781448364258,29280.881790161133,32495.302505493164,30625.64192199707,22269.561477661133,19785.941482543945
[TG(66:8)|TG(65:1)]_FA16:0,-0.1335065735383398,2.86801151474336,0.09834827740223773,0.7538208418830267,0.9991512009554627,TAG,33552.82209777832,28607.70213317871,33621.522552490234,34732.00247955322,39866.72296142578,37232.88227844238,22180.56153869629,28052.64195251465,33628.78224182129,27834.341796875,25925.8018951416,18176.721229553223
[TG(66:8)|TG(65:1)]_FA16:1,-0.03585326863100351,3.641430014480831,0.007081045847705525,0.9329380058608477,0.9991512009554627,TAG,69689.62454223633,50748.34353637695,67135.88526916504,51110.60363769531,93694.88771057127,58282.24383544922,20987.42138671875,53812.7043762207,75144.12673950195,61768.824295043945,32028.36196899414,14929.10089111328
[TG(66:8)|TG(65:1)]_FA18:0,-0.2461931895203772,3.8267153371638845,0.3349663588751355,0.5627492465890017,0.9991512009554627,TAG,116005.2287902832,53348.743896484375,55979.32470703125,43338.96295166016,57584.623931884766,48009.44337463379,39310.42263793945,55251.304290771484,91302.92758178712,69852.32516479492,30263.12176513672,26103.721786499023
[TG(66:8)|TG(65:1)]_FA18:1,-0.33102078041984634,4.633175059494807,0.6060710454160017,0.4362709777377344,0.9991512009554627,TAG,257647.3777770996,92833.06774902344,85227.40539550781,63790.86429595947,76194.52502441406,68994.58448791504,68799.98580932617,92460.04609680176,199784.24975585935,144720.126663208,38618.782302856445,17076.481033325195
[TG(66:8)|TG(65:1)]_FA18:2,-0.07131833299504961,3.2267754649105784,0.028036328900384433,0.8670234421029889,0.9991512009554627,TAG,62771.384674072266,33527.32241821289,45625.48306274414,39243.00273132324,41189.143325805664,54147.74380493164,29034.901947021484,32687.042694091797,37243.28299713135,51173.142837524414,33341.98254394531,15927.00114440918
[TG(66:8)|TG(65:1)]_FA18:3,-0.1904898822298746,3.0100745186124733,0.20038881995913016,0.6544071846465929,0.9991512009554627,TAG,29398.542221069336,22420.181442260742,41971.72315597534,43361.76290893555,42927.6427154541,56174.064350128174,27735.862155914307,27649.022003173828,33205.14238357544,29898.98224639893,39672.52325439453,19081.481327056885
[TG(66:8)|TG(65:1)]_FA20:4,-0.05694973669340114,2.9245049104816956,0.01787210967518149,0.8936503938377118,0.9991512009554627,TAG,29667.502082824707,26939.521865844727,38756.76272583008,36280.86240386963,38455.22261810303,57128.344383239746,22647.241676330566,24139.581901550293,26020.80171585083,28803.6619682312,42164.16295623779,18858.44131088257
[TG(66:8)|TG(65:1)]_FA22:5,0.13062211661889933,4.100786843434015,0.09363274258112142,0.7596086983759316,0.9991512009554627,TAG,64412.70484161377,61753.1042175293,106853.90864562988,94124.14623641968,127078.9090194702,108504.0283126831,38078.582748413086,85615.56602859497,56217.263999938965,58381.62453079224,58228.684200286865,36712.62273788452
[TG(66:8)|TG(65:1)]_FA22:6,-0.24218791393598754,4.397020503274398,0.3241497494907435,0.5691244051140536,0.9991512009554627,TAG,68919.42422103882,83111.80568695068,127158.46754074097,114251.20742797852,129786.24895477296,106465.24877929688,48819.583568573,144392.93176651,72199.64468383789,90342.70692825316,78588.10537719727,26852.26189804077
[TG(66:9)|TG(65:2)]_FA14:0,0.09951251452077367,3.087709646352769,0.05438393689610166,0.815603280811767,0.9991512009554627,TAG,42051.28249359131,32116.26237487793,47734.183013916016,38306.20240020752,70528.04455566406,47248.06335449219,15220.86107635498,34987.02256774902,39965.68312835693,38312.2032623291,26946.92205810547,13965.881072998049
[TG(66:9)|TG(65:2)]_FA16:0,-0.12456098208037983,2.817083425819188,0.08559722101819034,0.769850826309001,0.9991512009554627,TAG,32898.60202026367,20392.921508789062,35031.162536621094,30525.982189178467,34441.602310180664,42204.282958984375,24537.901863098145,21765.26153564453,26378.38192749023,25634.821746826172,29509.182083129883,23777.98171234131
[TG(66:9)|TG(65:2)]_FA16:1,-0.10935149935728081,3.533292304750786,0.06595752907546792,0.7973162019584432,0.9991512009554627,TAG,59060.32481384277,52009.784255981445,59214.724182128906,45942.383850097656,74515.76611328125,51704.16323852539,23217.901748657227,60920.54476928711,58613.523864746094,54603.24333190918,27106.501846313477,18785.38140106201
[TG(66:9)|TG(65:2)]_FA18:0,-0.05169769079708514,3.225451681853271,0.0147264103334237,0.903411900003503,0.9991512009554627,TAG,47948.96337890625,26352.60188293457,43928.58319091797,42379.16326904297,42725.363357543945,47714.663146972656,29171.06178283691,25993.70205688477,34553.22229003906,34659.38229370117,34006.78237915039,39362.023529052734
[TG(66:9)|TG(65:2)]_FA18:1,-0.2211768436554065,4.00706192981001,0.27027448944522803,0.6031477018979136,0.9991512009554627,TAG,138518.91186523438,64114.42388916016,60737.62420654297,53825.38383483887,52257.50407409668,55905.14416503906,44742.04316711426,55609.22398376465,103758.54873657228,88592.10501098633,34361.90267944336,26903.02210998535
[TG(66:9)|TG(65:2)]_FA18:2,-0.10528684049536134,4.5028024956533,0.06114368445378204,0.804697347403891,0.9991512009554627,TAG,241186.41807556152,86747.82611083984,88140.36532592773,56089.92332458496,88803.74613952637,78101.96588134766,62964.00440979004,87917.98447418213,108546.76887512208,163099.29438781738,43494.50296020508,21010.4814453125
[TG(66:9)|TG(65:2)]_FA18:3,-0.23402730769050045,3.4675270679992942,0.302631816185567,0.5822371933261458,0.9991512009554627,TAG,68935.68392181396,33778.042530059814,54057.224060058594,45340.40307998657,47674.54323196411,61299.76462554932,30068.242263793945,39583.64246368408,62593.004302978516,53759.384048461914,41019.52323913574,19978.48167037964
[TG(66:9)|TG(65:2)]_FA20:4,-0.1411122205764337,3.160616448167487,0.10988917685267552,0.7402703416491446,0.9991512009554627,TAG,31722.602237701416,35455.60234832764,47053.32359313965,39769.12292098999,40287.282623291016,68273.20504379272,27520.36192703247,29799.061992645264,36024.24262237549,34355.62225341797,48531.963680267334,19452.92133331299
[TG(66:9)|TG(65:2)]_FA22:5,-0.049104983937159716,4.000585007280756,0.013286370338903453,0.9082338756256629,0.9991512009554627,TAG,58360.32396697998,65288.82467651367,75854.62598800659,88387.3660621643,90994.185962677,76135.02565765381,40830.322914123535,84578.98691177368,52004.704120635986,51228.14408111572,47440.343212127686,52062.76383972168
[TG(66:9)|TG(65:2)]_FA22:6,0.10624555297334823,4.229439659060427,0.06198542840377286,0.8033849699434953,0.9991512009554627,TAG,74903.32509994507,71044.92498397827,115969.78693389893,100598.98712921144,133767.1678314209,111953.94734191896,41660.00301742554,96170.32759857178,63564.344203948975,61375.78421783447,65500.14489364624,38178.82256317139
1-O-behenoyl-Cer(d18:1/16:0),-0.4434252372352859,1.2888196675252666,1.0877553620780418,0.29696908367595565,0.9991512009554627,Cer,8577.140621185303,8411.740604400635,8606.400630950928,8032.560604095459,9455.100658416748,8996.280673980713,8556.320613861084,9057.300678253174,9157.600639343262,8372.62056350708,7941.820571899414,13441.081062316896
1-O-carboceroyl-Cer(d18:1/18:0),-0.4762322676699389,0.6822688579663752,1.2543873553265001,0.2627161676257296,0.9991512009554627,Cer,5413.460395812988,5130.460311889648,5083.880325317383,4992.280368804932,5169.5403327941895,5385.900367736816,5586.460422515869,5187.240390777588,5140.6403884887695,5207.060371398926,5650.460433959961,10754.940727233889
1-O-cerotoyl-Cer(d18:1/16:0),-0.44770039174348814,1.5385131181742258,1.1088006941479307,0.2923427996390283,0.9991512009554627,Cer,7802.7805519104,8101.120586395264,7682.240562438965,7889.780548095703,7599.900527954102,8540.080627441406,8935.140686035156,7529.460517883301,7177.440525054932,9290.400688171389,7143.50057220459,27056.321769714355
1-O-cerotoyl-Cer(d18:1/18:0),-0.4611449486202336,2.1938381492842542,1.1763619493899569,0.2780978767152593,0.9991512009554627,Cer,7725.420509338379,7911.000511169434,6025.6804122924805,6531.6804122924805,6861.660495758057,6835.160507202148,7825.100547790527,7308.280502319336,7817.520641326904,6837.580448150635,5950.34041595459,68355.16482543945
1-O-eicosanoyl-Cer(d18:1/16:0),-0.3998722803518411,1.3979351216236315,0.8844507760700826,0.3469855385991155,0.9991512009554627,Cer,9810.380699157717,10066.900783538818,10164.000652313232,9522.38064956665,9627.140628814695,8906.200630187988,11419.08081817627,8188.940574645996,9193.160587310793,9565.300636291504,8808.120651245117,13193.50090789795
1-O-lignoceroyl-Cer(d18:1/16:0),-0.4933083830495184,1.2368734427278532,1.346383300419319,0.24591138960350478,0.9991512009554627,Cer,7057.380542755127,9158.640632629396,8036.820648193359,7571.140548706055,8321.620628356934,8472.860595703125,9121.740673065186,7323.460487365723,8253.400569915771,8650.7205810546875,9187.500675201416,13192.94090270996
1-O-pentacosanoyl-Cer(d18:1/16:0),-0.4789377269463886,1.2818788281889244,1.2690742973451,0.25994041293027786,0.9991512009554627,Cer,8940.48063659668,9711.52070236206,7200.280479431152,7675.76053237915,7982.120601654053,8871.46057510376,8972.260669708252,9798.38064956665,7844.500450134277,9663.680641174316,7633.620571136475,12938.94090270996
1-O-tricosanoyl-Cer(d18:1/16:0),-0.37245394005641674,1.2745028988584894,0.7671604207853306,0.38109693486484664,0.9991512009554627,Cer,9297.44063949585,8682.920627593994,9140.360649108889,8521.640590667725,7924.540603637695,8394.86054611206,9035.960704803469,7791.880554199219,7576.020568847656,9130.02063369751,8344.720603942871,13541.00082397461
1-O-tricosanoyl-Cer(d18:1/18:0),-0.49397811719546897,0.47489593608313546,1.3495594385933027,0.24535515110462222,0.9991512009554627,Cer,5353.00036239624,4756.000324249268,4806.460300445557,4541.100345611572,4736.000328063965,4317.760311126709,5664.36043548584,5018.540355682373,4554.840305328369,4670.720272064209,4828.840335845947,7750.14049911499
CAR,-0.4765893397179773,3.533741410456099,1.2571504013644699,0.2621911707279089,0.9991512009554627,CAR,44588.18323516846,45051.662799835205,45573.5832824707,43828.32273101807,42878.10280609131,45222.9833984375,46690.843338012695,45878.46336364746,44235.50297164917,47234.3635559082,45410.30307006836,43366.06298828125
CAR_QUAL,-0.4593192843975626,4.497656100192961,1.1676973703670228,0.27987487449677506,0.9991512009554627,CAR,88460.34618759155,89660.52685546875,88528.766357421875,84843.66586303711,89301.62599945068,87332.805908203125,86680.88653564453,89352.04627990723,91265.92630004884,89744.96591186523,92163.32698440552,81529.0259399414
CAR(10:0),-0.4551417832270861,6.434967328228692,1.1465798890712904,0.2842662447097606,0.9991512009554627,CAR,326281.06273651123,331376.14420318604,331718.70194625854,329772.5221824646,326426.52296829224,323925.32470703125,325325.32315444946,335961.30155944824,335777.3225479126,340525.80432128906,328064.2437477112,359584.14599609375
CAR(10:0)_QUAL,-0.461392135408836,8.579260179058158,1.178319127735449,0.2776984535458331,0.9991512009554627,CAR,1531624.4029922483,1535708.4461669922,1471178.2422294617,1420216.2540550232,1469332.7677192688,1504513.7513008118,1480806.9035568235,1524868.5276794434,1523881.3316841123,1553006.9069480896,1552883.4630699158,1358931.08203125
CAR(10:1),-0.43584016227975786,6.9906543404221715,1.0513322635233635,0.3052004540461871,0.9991512009554627,CAR,462996.2899551392,473156.8574142456,456883.1327896118,465105.2358818054,458949.93338775635,462073.6529541016,452669.6117248535,471916.7936515808,461430.33322906494,472870.6527290344,465064.4133415222,634009.9052734375
CAR(10:1)_QUAL,-0.4389541904563257,8.232323242941712,1.0664268744876608,0.301753927208965,0.9991512009554627,CAR,1225996.6278457642,1235450.905921936,1161861.2991142273,1133688.3053627014,1159647.360107422,1178396.0200195312,1152608.801185608,1192826.0019073486,1209490.2474975586,1223388.7229423523,1205198.602191925,1046036.49609375
CAR(10:2),-0.444928818439426,7.014610952989589,1.095670978203998,0.2952181103544431,0.9991512009554627,CAR,465503.0145187378,479235.2310333252,466466.7318916321,460608.3939208984,473931.9167480469,477851.7532348633,457558.5531387329,476367.7107849121,477712.733215332,477107.171875,486582.8288574219,642041.1708984375
CAR(10:2)_QUAL,-0.3638336153527521,7.333003716773015,0.7323764412503806,0.39211397429823147,0.9991512009554627,CAR,625800.6659698486,654185.5482177734,686649.5900878906,652079.50244140625,665449.4080810547,632789.7221069336,583119.983165741,625976.7437744141,613562.1617736816,639425.8439941406,651245.6447753906,585456.421875
CAR(10:3),-0.4475023935284247,6.978164592203955,1.1083917885553092,0.2924318053357677,0.9991512009554627,CAR,452021.83361816406,474795.994140625,467282.83181762695,451108.0492782593,459617.4909515381,461934.0142211914,460000.71240234375,464155.4952850342,468188.3310546875,465020.26988220215,472539.2971191406,611447.3291015625
CAR(10:3)_QUAL,-0.3833742996863152,7.446883269598396,0.8132548823050456,0.3671596902042355,0.9991512009554627,CAR,685624.3889160156,697903.6512451172,746274.6158752441,682222.3889465332,736102.3311386108,659423.4671554565,642235.74609375,659595.4996337891,709130.7650985718,670706.4097900391,702346.127243042,633677.98193359375
CAR(11:0),-0.45933062423132814,5.945974062352005,1.167788240541995,0.2798561639834825,0.9991512009554627,CAR,226792.97513198853,230251.3971862793,217638.55546569824,220808.29425430295,215391.51430511475,219324.81494140625,217053.09909439087,235199.47663497925,229641.99746704104,228364.27590179443,222769.0371246338,307762.5842285156
CAR(11:0)_QUAL,-0.4619179288562695,7.932448388677126,1.1810059693234507,0.2771512953327747,0.9991512009554627,CAR,970676.92817688,986055.2133140564,934787.2282104492,918568.4296531676,939842.6645050048,949083.5850601196,954711.986038208,973990.7679748536,977671.6344985962,971594.3958740234,989258.566810608,870968.1220703125
CAR(12:0),-0.4433786021491325,10.740116451693895,1.0880527217908362,0.2969030658010661,0.9991512009554627,CAR,6678902.369693756,6738613.562194824,6607863.245319366,6664555.5596961975,6635573.870006561,6636016.132194519,6587197.182506561,6841519.090320587,6707013.297504425,6697081.9528160095,6676301.0075035095,6397297.76171875
CAR(12:0)_QUAL,-0.43917316281609764,8.323332398324593,1.0674920500605367,0.3015126201483788,0.9991512009554627,CAR,1204854.1464118958,1221828.444656372,1231349.6988372805,1221284.5914916992,1306356.8415679932,1193412.1874275208,1186442.9816474917,1270938.2918777466,1232741.0681304932,1241054.7493286133,1213965.2067642212,1316580.955078125
