lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
PC(30:0)|PC(O-31:0),0.26375751895095884,8.782594249810336,0.7957434355771515,0.3723690672232829,0.8595407277348992,PC,2036018.8149414065,1210475.6586914062,1334067.792175293,1229522.9963378906,2817855.3959960938,1413599.4697265625,2043388.2644042969,1941445.0865478516,2749528.6772460938,1875062.5537109375,1817412.34375,1290876.2788085938,1310941.187866211,1046823.3438720704,1067239.324584961,1024285.1580810548,1399480.594116211,871169.57958984375,1395548.5615234375,915025.6640625,861151.69970703125,921329.3118896484,356523.9649658203
[TG(41:1)]_FA18:0,-0.26129227121888804,4.543226690664551,0.7895578369591183,0.37423385937395603,0.8632219685559434,TAG,61973.44403076172,64946.14440917969,54480.42352294922,55726.023864746094,98507.82818603516,72662.96466064453,83650.70587158203,78059.28643798828,91110.94610595705,90013.16638183594,118601.42822265624,86206.2861328125,59548.8837890625,53077.024475097656,64888.903869628906,66021.26477050781,72108.98583984375,63939.82470703125,81769.36584472656,58221.26385498047,97658.487548828125,72417.06524658203,37963.42251586914
[TG(55:9)|TG(54:2)]_FA18:2,0.2622077231678417,8.606994057449215,0.7864574308223382,0.3751734747643457,0.8635262779122371,TAG,895903.609375,967919.8466796876,915454.138671875,691654.7265625,1848387.9892578125,1837757.2236328125,3158329.4453125,1475053.0151367188,2820959.9951171875,1615581.60546875,1666798.333984375,1815604.546875,714954.21337890625,553014.03857421875,641366.7255859375,985581.0712890624,840837.01904296875,640912.44140625,2521389.4013671875,692366.01171875,1460978.34765625,831762.3232421875,431071.24853515625
[TG(61:13)|TG(60:6)]_FA14:0,-0.26092019810087486,4.616471240429737,0.787310715932108,0.37491454666858515,0.8635262779122371,TAG,122034.66804504396,90555.66586303712,75957.02397155762,78823.76670837402,100645.58584594728,47743.52313232422,63490.16418457031,65787.44436645508,124578.58798217772,61366.74398803711,104472.98806762695,53495.00378417969,30314.842559814453,52213.76377868652,86249.16632080078,52365.16354370117,164654.64965820312,35113.962829589844,183065.8906097412,41537.242736816406,69941.12493896484,45299.04330444336,20302.66131591797
[TG(64:8)|TG(63:1)]_FA22:5,0.2622073701168484,6.903447376769727,0.7864487751445779,0.37517610260247025,0.8635262779122371,TAG,308511.9196777344,397921.9475097656,292888.3016357422,219437.65966796875,420507.9922485352,545675.6179199219,435075.5499267578,854867.0745849609,662731.7237548828,799777.99560546875,449273.7322998047,463468.4100952149,213031.69342041016,193717.69427490231,328382.1782836914,580464.2024536133,195027.13568115231,316246.28240966797,260965.2982788086,196948.53338623047,174842.97229003906,423348.85009765625,156789.3511352539
[TG(42:3)]_FA18:3,-0.2605774182618856,6.1924238496958015,0.7852687964443702,0.375534582629063,0.8635946566727833,TAG,204614.8728027344,206734.85229492188,174534.01342773438,176441.67211914062,289239.6208496094,240566.814453125,256744.6579589844,261916.6774902344,291579.60205078125,247117.71801757812,358333.8464355469,275174.080078125,198459.75439453125,177689.8525390625,198585.65356445312,252960.0603027344,201082.31518554688,204354.07348632812,206843.83447265625,223738.03564453125,284996.9020996094,200165.33520507812,120483.86853027344
[TG(64:9)|TG(63:2)]_FA22:6,0.26189297411991536,7.218385006808666,0.7845734215297853,0.3757460642576921,0.8635946566727833,TAG,405710.3674926758,528317.2359619141,345345.0619506836,266287.5811767578,554292.8783569336,713581.5260009766,516784.12072753906,1032320.0492553712,810409.8963012695,972152.94970703125,522775.61907958984,565981.0062866211,268110.42041015625,241648.4578857422,405428.9475708008,714842.9681396484,234028.05541992188,401330.10900878906,314295.0450439453,233286.51544189453,217464.81524658203,541529.4234008789,212773.0953369141
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:2,-0.26028862028160854,5.763331437722129,0.7835194577937727,0.3760669211418711,0.8637111687432197,DAG,143023.29153442383,152035.13149261475,114393.92782592772,132921.76876449585,119247.82801055908,240896.8991470337,291867.8628540039,166774.77152633667,133153.30823516846,196567.4918289185,159032.331741333,125760.2880973816,117561.34869766235,110259.34765625,120637.5493812561,181793.75442504883,121923.04781341551,173547.37297439575,128040.2882232666,181083.0146408081,151860.91025543213,157615.9719734192,264463.9578895569
[TG(51:9)|TG(50:2)]_FA22:5,-0.25971194154902394,5.161920507853775,0.7800386094695568,0.3771293319000892,0.8655294142746484,TAG,79455.62512207031,96098.62680053712,113713.72924804688,85607.02600097656,125863.64944458008,110559.34750366212,138317.1687927246,111584.4070892334,167840.1307373047,152901.7082824707,157572.71090698242,125151.28930664062,49927.84324645996,91957.90628051758,162464.54977416992,116351.56893920898,76856.54522705078,62058.224533081055,114982.54745483398,59425.724517822266,83566.06573486328,229008.8952331543,52129.36393737793
[TG(50:4)]_FA14:0,0.26077178556770936,7.130737139217787,0.7778977555954043,0.37778485291097075,0.8657908062769702,TAG,219647.49169921875,154880.9926147461,191754.71295166016,206956.95288085935,422480.64489746094,200198.03173828125,2279337.0709228516,269324.07946777344,3075846.830810547,270387.8775024414,362172.8475952149,225765.25634765625,179513.83514404297,203549.3344116211,234056.31829833984,149993.4312133789,201820.1557006836,231141.23455810547,1730191.6923828125,203014.4532775879,420599.8497314453,172545.97302246094,42804.84313964844
DG(29:1)_C16:1,0.2608601907654297,4.663815059457848,0.7783850959808092,0.3776354902832449,0.8657908062769702,DAG,97078.28643798828,102906.9274597168,69398.56479263306,51808.70375061035,116194.6692199707,128722.20907592772,96447.52716064452,83207.78608703613,58944.40424346924,96762.96691131592,190783.0124206543,91841.2461090088,84785.02624511719,48017.403339385986,44404.32332229614,51109.303745269775,48696.043449401855,66117.4248123169,95391.00662231444,49725.28350067139,54423.403842926025,51799.60368347168,66462.46450805664
[TG(47:5)]_FA18:0,-0.25793040711900583,4.528540248446088,0.7693433048618772,0.3804202829073413,0.8658297600090272,TAG,61424.50439453125,72268.58581542969,63160.46403503418,66157.66485595703,69738.36419677734,81247.14459228516,59971.244720458984,71411.42572021484,74345.84494018555,82257.4857788086,169848.71069335938,80644.84603881836,54620.86407470703,65582.60446166992,73745.70553588867,81453.30627441406,62477.48474121094,57936.204040527344,66079.84436035156,56621.46408081055,90402.40588378906,78236.36627197266,25352.20181274414
[TG(48:3)]_FA18:1,0.2592140136118999,5.532961021663467,0.768654420186067,0.38063364034080155,0.8658297600090272,TAG,99193.3662109375,93339.9467163086,86501.56652832031,56808.62420654297,156262.07037353516,90011.38623046875,578373.1856689453,144286.54998779297,815341.821472168,110420.50759887695,163350.29138183594,111742.60791015624,78484.52575683594,56734.28356933594,77027.38488769531,86783.827392578125,76637.3051147461,66870.90496826172,424397.53143310547,61472.68408203125,208554.99609375,75693.0258178711,32116.142303466797
[TG(52:4)]_FA18:2,-0.2577921731190318,12.828720339836012,0.7685619093711011,0.3806623051419831,0.8658297600090272,TAG,5405333.463378906,1331580.1474609375,2922700.978515625,1039741.9404296876,16607130.829101562,3331929.3486328125,154451018.515625,10069088.485351562,142734082.1533203,6784304.91015625,15805425.666015623,5960757.330078125,4184281.209472656,918628.2783203124,9391646.5234375,1335286.2202148438,4405087.896972656,698688.4267578125,195132594.890625,2470174.240234375,33639957.2109375,1480474.2685546875,400788.845703125
[TG(52:9)|TG(51:2)]_FA20:4,-0.2585538398960771,4.817877645156476,0.7730801164350394,0.37926587708679804,0.8658297600090272,TAG,81573.82595825195,79236.16595458984,66399.1646118164,81942.06573486328,100305.4072265625,81806.14590454102,112455.44900512695,84616.5259399414,120760.14855957033,91422.786376953125,150955.11083984375,103020.60647583008,66480.824951171875,71351.3646850586,63499.98486328125,85605.52673339844,80646.90563964844,76878.96496582031,97127.66619873048,81076.58544921875,115201.96813964844,96971.04724121094,42306.14288330078
[TG(54:5)]_FA14:0,0.2591376613460507,4.5592129381322595,0.7681791628524475,0.3807809329285869,0.8658297600090272,TAG,56945.04431152344,55281.264221191406,52377.80407714844,45452.463470458984,118849.96862792967,89166.56549072266,150297.68951416016,89908.82598876953,167013.6708984375,109401.96716308594,144376.9697265625,91415.38684082033,48874.602966308594,47630.703704833984,49287.34362792969,55395.943786621094,53554.52404785156,46214.303314208984,93256.86724853516,43133.922912597656,84688.18591308594,48917.4033203125,49211.30383300781
[TG(54:7)|TG(53:0)]_FA18:3,0.2591568240011534,12.858527256537721,0.7683399192181355,0.38073110201778504,0.8658297600090272,TAG,3651136.2509765625,965683.175048828,1333831.4477539062,772356.70849609375,25890571.84765625,2286638.6440429688,183182782.95263672,16535804.180664062,172857275.6508789,9379285.220703123,21853852.785888672,6008349.302978516,1944963.9223632812,577781.5974121094,4909741.412109375,975192.14892578125,2528559.6713867188,511894.5944824219,179313762.45947266,1760123.6467285156,20870356.518066406,982648.3714599608,209595.373046875
[TG(56:7)|TG(55:0)]_FA16:0,0.2599248946384814,7.440548389801518,0.7728747142282373,0.37932920305772017,0.8658297600090272,TAG,440668.9899902344,445841.9139404297,243584.5179443359,378189.06787109375,1256884.849609375,501478.09912109375,1334642.754638672,521362.392578125,1319493.0712890625,954064.62939453125,991108.036743164,732199.89208984375,272751.0603027344,197002.45434570312,262414.87841796875,338734.7219238281,583558.2009277344,362841.3044433594,776172.537109375,396667.8076171875,724038.7861328125,523463.9543457031,83634.48522949219
[TG(64:9)|TG(63:2)]_FA18:3,-0.25796185293776486,4.66630460451105,0.7695354070567078,0.3803608162451301,0.8658297600090272,TAG,190804.8568725586,82491.9652709961,68033.96475219727,76470.306396484375,81144.72540283203,53399.98352050781,65747.98419189453,73378.56460571289,75500.66513061523,57055.66390991211,132219.2479248047,54094.16368103027,57245.22360229492,51716.68446350098,73587.72637939453,52817.883544921875,191731.7740783691,44095.92333984375,138019.89297485352,48553.14337158203,82091.26513671875,40323.66307067871,21948.90162658691
DG(34:6)_C18:0,-0.25838173924322155,3.92870172011034,0.772013254041914,0.3795949557836104,0.8658297600090272,DAG,40628.462940216064,43334.90337371826,39922.362701416016,43889.46329879761,54672.7040977478,44670.6431312561,41655.002853393555,42542.04306793213,46480.22296142578,44764.42300415039,89622.20645141602,53284.40372085571,41846.20282745361,44281.50318527222,43400.22278594971,40265.84290313721,40825.943099975586,38900.98253250122,41746.02305603027,45110.20331954956,42224.222915649414,42852.66299057007,52143.92370605469
LPE(17:2),-0.2582444539249154,4.604922001521582,0.7712200432612517,0.3798398866267109,0.8658297600090272,PE,64589.44482421875,70791.985107421875,64248.54479980469,61031.40417480469,88979.64636230469,90369.24676513672,80640.586181640625,85354.92584228516,75822.445556640625,77199.38562011719,91079.70739746094,84072.36602783203,70018.08526611328,61124.844482421875,66000.36462402344,69180.94537353516,70634.22497558594,67797.14471435547,64415.68475341797,68250.22509765625,79479.78601074219,64924.904541015625,76645.78509521484
PC(27:0)|PC(O-28:0),-0.25912887862512696,7.660937031588757,0.7765597559969137,0.37819535805921806,0.8658297600090272,PC,695512.9981689453,644615.3243408203,644618.7041015625,590383.4022216797,679822.2476806641,779583.0047607422,576632.20068359375,703765.4089355469,642463.9410400391,698874.6007080078,650580.4481201172,712850.6534423828,760967.4562988281,647908.5494384766,515344.90856933594,592968.3303222656,507240.0563964844,606426.16015625,597175.0085449219,588731.5592041016,550060.75439453125,573401.24267578125,244743.81689453125
CE(20:1),-0.2568989277109521,8.464541336413191,0.7632351112392826,0.3823179952872996,0.8687069160863516,CE,934573.1259689332,875181.8801994324,810750.9358596802,1019692.0112876892,973237.905166626,1032917.3704490662,1173354.4861984253,906467.1030960084,966404.7267951964,1096545.014530182,855256.8803634644,853091.5192146301,821098.6774215698,815365.2763290405,808228.1382980347,905198.8020706176,799617.1160850525,947720.4445266724,815320.9567222595,905280.5792617798,861662.5002746582,822105.8369216919,2816307.859375
[TG(62:10)|TG(61:3)]_FA18:0,0.25770131142303904,4.070127380659682,0.7597024677611444,0.3834216506348559,0.8705958928122403,TAG,55129.0634765625,44622.84255981445,46924.72326660156,37560.422790527344,87257.06619262695,56252.36405944824,118764.24841308594,59174.52407836914,99869.5675048828,66139.1852722168,82871.08697509766,66844.00434875488,37424.30261230469,32348.082122802734,36196.74200439453,42921.70294189453,45052.543518066406,31649.962310791016,54325.283950805664,34651.88264465332,56590.043716430664,37296.22268676758,29730.242126464844
[TG(62:8)|TG(61:1)]_FA14:0,-0.25573945635446826,4.5945140345680295,0.7563123112013272,0.3844850449841645,0.8713018711553088,TAG,106787.00849914552,85837.62551879883,134742.0860595703,75656.0837097168,93454.90579223631,46594.803466796875,53663.10438537598,63491.66424560547,121434.84828186037,54452.68389892578,63990.28439331055,47866.5637512207,31114.5224609375,55467.24378967285,138749.22956848145,45355.66407775879,134977.84603881836,43896.54281616211,140575.82794189453,34221.78283691406,36828.322998046875,72123.9245300293,16025.281311035156
[TG(65:12)|TG(64:5)]_FA14:0,0.2573785807305675,3.763148243580628,0.7577945940144559,0.38401958121024043,0.8713018711553088,TAG,54573.06359863281,42087.72285461426,37873.242431640625,35232.761947631836,73246.10639953613,34782.18246459961,54210.9235534668,44712.6635055542,132595.77030944824,57066.98373413086,73849.98426818848,35811.38243865967,18726.14134216309,27702.461700439453,42341.12315368652,33390.14245605469,54657.683349609375,22295.241539001465,53463.36428833008,22030.66160583496,33580.922424316406,27548.6220703125,17044.561141967773
[TG(66:8)|TG(65:1)]_FA22:6,-0.25570293961483204,4.908494795808292,0.7561050754593452,0.38455018461061646,0.8713018711553088,TAG,68919.42422103882,94013.22653198242,83111.80568695068,61328.10400390625,127158.46754074097,92837.04595184326,114251.20742797852,110796.62894058228,129786.24895477296,129743.75024795532,106465.24877929688,129482.92905807497,48819.583568573,75110.78499984741,144392.93176651,122713.9686164856,72199.64468383789,73353.42539978027,90342.70692825316,64313.104595184326,78588.10537719727,122746.8687133789,26852.26189804077
[TG(53:10)|TG(52:3)]_FA16:0,-0.2552908588220304,11.900780629189551,0.7536994327413424,0.3853074901326052,0.8719386528318842,TAG,2886191.7814941406,609191.5822753906,1870264.4528808591,1360860.2934570312,7625082.950683594,1065265.9020996094,85404964.1628418,4810331.823730469,74882363.97680664,2903152.5239257812,6742592.529663086,2150949.4345703125,2288857.823364258,1543604.0751953125,4451806.241699219,1017476.0952148438,2019213.3184814453,961290.34814453125,105441679.397583,1805933.478027344,11921264.345214844,1153968.7880859375,93157.28674316406
DG(31:2)|DG(P-14:0/18:1)_C18:0,0.25663257424118835,5.758762370423958,0.7534799106683749,0.38537670204925006,0.8719386528318842,DAG,239793.7940788269,172110.93230056763,120651.82996368408,150719.21258544922,142407.28929901123,251113.7739830017,238305.09217071533,156871.3913192749,165651.77264022827,253693.56161499023,225404.896774292,150576.37316131592,78359.60607528687,78031.64563369751,130640.2504234314,186366.67014694217,130392.27084350586,116583.08818435667,89300.08604049683,147815.20906448364,67081.00443649292,132202.24769973755,297979.3842163086
[TG(58:8)|TG(57:1)]_FA16:0,0.25639471486732046,5.742418932982768,0.7520921711429764,0.38581464436584434,0.8723121768299889,TAG,133237.3091430664,143177.89141845703,117743.32800292967,116328.72717285156,278733.3631591797,268830.87872314453,263959.21838378906,272691.64294433594,292435.6983642578,238594.23803710935,250407.3989868164,252722.36010742188,123619.30926513672,100975.18768310548,105867.28759765624,159402.87280273438,131054.56866455078,110296.48651123048,191521.13409423828,117854.70892333984,158667.69079589844,110114.38623046876,83071.10595703125
