lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:1,0,8.887930740069773,0,1,1,TAG,1528095.2150268557,1673431.7823486328,1880427.1838378904,1601187.9430541992,1528095.2150268557,1673431.7823486328,1880427.1838378904,1601187.9430541992,158556.47033691406
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,0,6.230118153389567,0,1,1,TAG,234551.6716003418,232471.5509033203,309077.1399536133,261456.2201538086,234551.6716003418,232471.5509033203,309077.1399536133,261456.2201538086,42400.122802734375
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:3,0,4.621086374962519,0,1,1,TAG,78256.18591308594,76092.9651184082,82586.52648925781,83307.906005859375,78256.18591308594,76092.9651184082,82586.52648925781,83307.906005859375,31166.302368164062
[TG(60:15)|TG(59:8)|TG(58:1)]_FA20:4,0,5.217052174142388,0,1,1,TAG,126684.4893798828,117123.60885620116,117662.10766601562,126104.74935913086,126684.4893798828,117123.60885620116,117662.10766601562,126104.74935913086,44161.42297363281
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:5,0,5.899602281328017,0,1,1,TAG,181496.07299804688,205738.8348388672,227685.83630371097,200831.93328857425,181496.07299804688,205738.8348388672,227685.83630371097,200831.93328857425,42678.04293823242
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,0,6.515255845539557,0,1,1,TAG,304032.2582397461,306968.7216796875,343316.08349609375,311895.8828125,304032.2582397461,306968.7216796875,343316.08349609375,311895.8828125,51021.52337646485
[TG(60:8)|TG(59:1)]_FA14:0,0,3.7948599784772137,0,1,1,TAG,42655.9030456543,44584.08322143555,46336.20309448242,44995.60285949707,42655.9030456543,44584.08322143555,46336.20309448242,44995.60285949707,19406.921310424805
[TG(60:8)|TG(59:1)]_FA16:0,0,4.317709987340639,0,1,1,TAG,61199.764404296875,67015.06423950195,58679.484130859375,71902.10568237305,61199.764404296875,67015.06423950195,58679.484130859375,71902.10568237305,26118.222106933594
[TG(60:8)|TG(59:1)]_FA16:1,0,4.50124632039084,0,1,1,TAG,73567.5657043457,77280.00506591797,63630.684143066406,83010.66595458984,73567.5657043457,77280.00506591797,63630.684143066406,83010.66595458984,26619.24188232422
[TG(60:8)|TG(59:1)]_FA18:0,0,5.255980052059404,0,1,1,TAG,121177.30810546876,122970.40814208984,119811.4282836914,147009.11016845703,121177.30810546876,122970.40814208984,119811.4282836914,147009.11016845703,36806.70263671875
[TG(60:8)|TG(59:1)]_FA18:1,0,5.6806858821928,0,1,1,TAG,160333.2139892578,162118.39099121094,168023.771484375,209463.69451904297,160333.2139892578,162118.39099121094,168023.771484375,209463.69451904297,37119.102783203125
[TG(60:8)|TG(59:1)]_FA18:2,0,4.988393206742302,0,1,1,TAG,103639.5269165039,96216.16735839844,105049.28698730467,116576.14837646484,103639.5269165039,96216.16735839844,105049.28698730467,116576.14837646484,32896.362380981445
[TG(60:8)|TG(59:1)]_FA18:3,0,4.926563743509011,0,1,1,TAG,96418.5672302246,84922.72686767578,105332.32708740234,104340.48699951172,96418.5672302246,84922.72686767578,105332.32708740234,104340.48699951172,42272.28240966797
[TG(60:8)|TG(59:1)]_FA20:4,0,6.226936246599806,0,1,1,TAG,273266.41485595703,197627.7544555664,308032.14193725586,252137.35864257812,273266.41485595703,197627.7544555664,308032.14193725586,252137.35864257812,44606.08319091797
[TG(60:8)|TG(59:1)]_FA22:5,0,6.418229248834188,0,1,1,TAG,290106.2810058594,244553.47265625,356962.26556396484,301777.45724487305,290106.2810058594,244553.47265625,356962.26556396484,301777.45724487305,37697.762603759766
[TG(60:8)|TG(59:1)]_FA22:6,0,7.491388059632932,0,1,1,TAG,697905.9280395508,617070.9970092773,782500.7135314941,461247.7717132568,697905.9280395508,617070.9970092773,782500.7135314941,461247.7717132568,41428.04278564453
[TG(60:9)|TG(59:2)]_FA14:0,0,3.6380350647949267,0,1,1,TAG,38737.702880859375,38160.60250854492,36480.542419433594,42542.682678222656,38737.702880859375,38160.60250854492,36480.542419433594,42542.682678222656,21046.24168395996
[TG(60:9)|TG(59:2)]_FA16:0,0,4.097250128095273,0,1,1,TAG,53652.88330078125,57023.26361083984,55050.96328735352,53829.10357666016,53652.88330078125,57023.26361083984,55050.96328735352,53829.10357666016,24584.76170349121
[TG(60:9)|TG(59:2)]_FA16:1,0,4.514146791421872,0,1,1,TAG,75049.04513549805,79235.94616699219,65096.844299316406,80553.48553466797,75049.04513549805,79235.94616699219,65096.844299316406,80553.48553466797,27092.041931152344
[TG(60:9)|TG(59:2)]_FA18:0,0,4.609033311810372,0,1,1,TAG,80138.16668701172,72660.68524169922,80890.685546875,85825.46618652344,80138.16668701172,72660.68524169922,80890.685546875,85825.46618652344,29133.72198486328
[TG(60:9)|TG(59:2)]_FA18:1,0,5.385594484608096,0,1,1,TAG,139073.97045898438,135285.94885253906,136145.4097290039,151217.63153076172,139073.97045898438,135285.94885253906,136145.4097290039,151217.63153076172,37899.4228515625
[TG(60:9)|TG(59:2)]_FA18:2,0,5.819652180371969,0,1,1,TAG,187078.4130859375,166396.072265625,186462.53381347656,230756.31604003903,187078.4130859375,166396.072265625,186462.53381347656,230756.31604003903,40419.38311767578
[TG(60:9)|TG(59:2)]_FA18:3,0,5.238944457782087,0,1,1,TAG,118880.80767822266,116084.90686035156,131695.75024414062,136035.18908691406,118880.80767822266,116084.90686035156,131695.75024414062,136035.18908691406,38064.66278076172
[TG(60:9)|TG(59:2)]_FA20:4,0,6.5589905384281675,0,1,1,TAG,332577.8844604492,251626.7171630859,371098.1517333984,292460.02014160156,332577.8844604492,251626.7171630859,371098.1517333984,292460.02014160156,99676.787841796875
[TG(60:9)|TG(59:2)]_FA22:5,0,7.810775470985499,0,1,1,TAG,860591.9955444336,578162.3155517578,1013016.9270629884,740120.4506225586,860591.9955444336,578162.3155517578,1013016.9270629884,740120.4506225586,45309.5830078125
[TG(60:9)|TG(59:2)]_FA22:6,0,6.6199395726509325,0,1,1,TAG,351826.0041503906,278022.49697875977,427129.3132324219,320268.060546875,351826.0041503906,278022.49697875977,427129.3132324219,320268.060546875,38988.54260253906
[TG(61:10)|TG(60:3)]_FA14:0,0,3.426593414695335,0,1,1,TAG,31615.542694091797,32738.162078857426,32734.602661132812,30119.98208618164,31615.542694091797,32738.162078857426,32734.602661132812,30119.98208618164,24607.201538085938
[TG(61:10)|TG(60:3)]_FA16:0,0,3.6204829050315728,0,1,1,TAG,34322.08190917969,36531.98260498047,40289.582763671875,41436.10287475586,34322.08190917969,36531.98260498047,40289.582763671875,41436.10287475586,21991.421676635742
[TG(61:10)|TG(60:3)]_FA16:1,0,4.05816188142573,0,1,1,TAG,50524.4436340332,59639.003814697266,51129.0237121582,56610.024169921875,50524.4436340332,59639.003814697266,51129.0237121582,56610.024169921875,20455.301429748535
[TG(61:10)|TG(60:3)]_FA18:0,0,6.386068563849472,0,1,1,TAG,220991.7953491211,374278.9058227539,291806.6012573242,187822.03411865231,220991.7953491211,374278.9058227539,291806.6012573242,187822.03411865231,121849.24783325195
[TG(61:10)|TG(60:3)]_FA18:1,0,4.830324650921166,0,1,1,TAG,84802.68594360352,106364.42846679688,87395.44564819336,93733.48779296876,84802.68594360352,106364.42846679688,87395.44564819336,93733.48779296876,34972.62268066406
[TG(61:10)|TG(60:3)]_FA18:2,0,5.064171627812532,0,1,1,TAG,99971.76696777344,115480.84826660156,94996.24798583984,140410.87042236328,99971.76696777344,115480.84826660156,94996.24798583984,140410.87042236328,29553.54202270508
[TG(61:10)|TG(60:3)]_FA18:3,0,5.4099491659211,0,1,1,TAG,128658.5484008789,138625.13012695312,126096.94891357422,171483.95184326172,128658.5484008789,138625.13012695312,126096.94891357422,171483.95184326172,44228.44329833984
[TG(61:10)|TG(60:3)]_FA20:4,0,6.81014501814536,0,1,1,TAG,362777.58306884766,372583.52056884766,486321.49713134766,346953.3024291992,362777.58306884766,372583.52056884766,486321.49713134766,346953.3024291992,48920.24319458008
[TG(61:10)|TG(60:3)]_FA22:5,0,7.916264625474476,0,1,1,TAG,1198400.9870605469,989338.8240966796,526607.2916259766,631613.431640625,1198400.9870605469,989338.8240966796,526607.2916259766,631613.431640625,140783.5899658203
[TG(61:10)|TG(60:3)]_FA22:6,0,5.632161870136347,0,1,1,TAG,175334.25372314453,159824.7095336914,171650.03063964844,150941.83111572266,175334.25372314453,159824.7095336914,171650.03063964844,150941.83111572266,52341.74368286133
[TG(61:11)|TG(60:4)]_FA14:0,0,3.371366903523109,0,1,1,TAG,29311.32228088379,34787.64270019531,33650.18258666992,33380.40237426758,29311.32228088379,34787.64270019531,33650.18258666992,33380.40237426758,16277.221160888672
[TG(61:11)|TG(60:4)]_FA16:0,0,3.66788490839114,0,1,1,TAG,38045.14268493652,36842.582275390625,35872.46253967285,37907.462799072266,38045.14268493652,36842.582275390625,35872.46253967285,37907.462799072266,30502.50213623047
[TG(61:11)|TG(60:4)]_FA16:1,0,3.8631147357515694,0,1,1,TAG,43510.76307678223,48475.003173828125,42343.04293823242,46551.4231262207,43510.76307678223,48475.003173828125,42343.04293823242,46551.4231262207,25928.1416015625
[TG(61:11)|TG(60:4)]_FA18:0,0,4.3931213375408005,0,1,1,TAG,57305.224060058594,55712.483825683594,64735.66394042969,69500.94540405273,57305.224060058594,55712.483825683594,64735.66394042969,69500.94540405273,48940.26364135742
[TG(61:11)|TG(60:4)]_FA18:1,0,6.380253887158431,0,1,1,TAG,218422.5147705078,378681.52197265625,285293.71990966797,185349.1734619141,218422.5147705078,378681.52197265625,285293.71990966797,185349.1734619141,124051.03155517578
[TG(61:11)|TG(60:4)]_FA18:2,0,4.976696169879387,0,1,1,TAG,93612.08554077148,113559.90771484376,99812.7668762207,106649.6076965332,93612.08554077148,113559.90771484376,99812.7668762207,106649.6076965332,37171.942794799805
[TG(61:11)|TG(60:4)]_FA18:3,0,5.238504141874505,0,1,1,TAG,112353.06817626952,127485.76956176758,114147.02880859376,151204.27056884766,112353.06817626952,127485.76956176758,114147.02880859376,151204.27056884766,36299.34265136719
[TG(61:11)|TG(60:4)]_FA20:4,0,9.896667755167913,0,1,1,TAG,3047169.653137207,3201811.8389282227,4362283.3076171875,2980922.96673584,3047169.653137207,3201811.8389282227,4362283.3076171875,2980922.96673584,184800.55477905273
[TG(61:11)|TG(60:4)]_FA22:5,0,11.396184136462582,0,1,1,TAG,16195405.749633787,11820811.877563477,4717405.499389648,6291816.236877441,16195405.749633787,11820811.877563477,4717405.499389648,6291816.236877441,137564.6700744629
[TG(61:11)|TG(60:4)]_FA22:6,0,8.112865492361154,0,1,1,TAG,1451201.7214355469,1107601.5274658203,585359.17529296875,698468.2705078125,1451201.7214355469,1107601.5274658203,585359.17529296875,698468.2705078125,153258.87084960938
[TG(61:12)|TG(60:5)]_FA14:0,0,3.5214213065422744,0,1,1,TAG,35727.64260864258,37357.00259399414,38607.36264038086,34171.642517089844,35727.64260864258,37357.00259399414,38607.36264038086,34171.642517089844,17690.66120147705
[TG(61:12)|TG(60:5)]_FA16:0,0,3.6864318892183716,0,1,1,TAG,39995.96295166016,41988.44352722168,40861.0032043457,37038.182189941406,39995.96295166016,41988.44352722168,40861.0032043457,37038.182189941406,23010.401885986328
[TG(61:12)|TG(60:5)]_FA16:1,0,4.179497303878535,0,1,1,TAG,57420.704177856445,62409.484954833984,50008.68322753906,51781.94387817383,57420.704177856445,62409.484954833984,50008.68322753906,51781.94387817383,35489.72267150879
[TG(61:12)|TG(60:5)]_FA18:0,0,4.5268212951310725,0,1,1,TAG,75239.78555297852,63053.56463623047,77764.16552734375,86458.48568725586,75239.78555297852,63053.56463623047,77764.16552734375,86458.48568725586,26705.802032470703
[TG(61:12)|TG(60:5)]_FA18:1,0,4.481598551454901,0,1,1,TAG,64295.52456665039,57460.76419067383,66266.78536987305,67000.045654296875,64295.52456665039,57460.76419067383,66266.78536987305,67000.045654296875,58774.70364379883
[TG(61:12)|TG(60:5)]_FA18:2,0,6.4747401858708065,0,1,1,TAG,239832.5767211914,387415.2067260742,314628.7448730469,201335.11407470703,239832.5767211914,387415.2067260742,314628.7448730469,201335.11407470703,129003.18823242188
[TG(61:12)|TG(60:5)]_FA18:3,0,5.109034369572894,0,1,1,TAG,95743.72595214844,130458.8890991211,111900.78814697266,114778.22888183594,95743.72595214844,130458.8890991211,111900.78814697266,114778.22888183594,41385.52279663086
[TG(61:12)|TG(60:5)]_FA20:4,0,5.660236532184501,0,1,1,TAG,144394.2107849121,181772.89385986328,164619.9515991211,197493.43548583984,144394.2107849121,181772.89385986328,164619.9515991211,197493.43548583984,38990.58288574219
[TG(61:12)|TG(60:5)]_FA22:5,0,6.198932571918308,0,1,1,TAG,238579.07482910156,234194.9564819336,288094.68060302734,250067.7557373047,238579.07482910156,234194.9564819336,288094.68060302734,250067.7557373047,45626.92337036133
[TG(61:12)|TG(60:5)]_FA22:6,0,11.61191777996042,0,1,1,TAG,19410951.021484375,13619564.489135742,5246253.037353516,7045603.99520874,19410951.021484375,13619564.489135742,5246253.037353516,7045603.99520874,153794.44931030273
[TG(61:13)|TG(60:6)]_FA14:0,0,4.11783476102567,0,1,1,TAG,47743.52313232422,65787.44436645508,61366.74398803711,53495.00378417969,47743.52313232422,65787.44436645508,61366.74398803711,53495.00378417969,20302.66131591797
[TG(61:13)|TG(60:6)]_FA16:0,0,3.8165239312479255,0,1,1,TAG,44512.24282836914,45293.44299316406,44956.30322265625,45827.523193359375,44512.24282836914,45293.44299316406,44956.30322265625,45827.523193359375,20302.121536254883
[TG(61:13)|TG(60:6)]_FA16:1,0,4.483811459573817,0,1,1,TAG,73429.68493652344,79776.70541381836,66705.94479370117,68253.52487182617,73429.68493652344,79776.70541381836,66705.94479370117,68253.52487182617,31365.082244873047
[TG(61:13)|TG(60:6)]_FA18:0,0,4.79689382116684,0,1,1,TAG,83861.72509765625,84107.225341796875,89118.28692626953,109803.2666015625,83861.72509765625,84107.225341796875,89118.28692626953,109803.2666015625,30731.382354736328
[TG(61:13)|TG(60:6)]_FA18:1,0,4.634710208974302,0,1,1,TAG,82258.6262512207,72191.98516845703,87668.885986328125,85393.52536010742,82258.6262512207,72191.98516845703,87668.885986328125,85393.52536010742,27608.00177001953
[TG(61:13)|TG(60:6)]_FA18:2,0,4.685263290584943,0,1,1,TAG,76419.10543823242,64101.46502685547,76164.56536865234,80180.20568847656,76419.10543823242,64101.46502685547,76164.56536865234,80180.20568847656,64864.04440307617
[TG(61:13)|TG(60:6)]_FA18:3,0,6.639460811878145,0,1,1,TAG,273154.3567199707,433244.15521240234,353672.3236694336,220747.63739013672,273154.3567199707,433244.15521240234,353672.3236694336,220747.63739013672,145126.93072509766
[TG(61:13)|TG(60:6)]_FA20:4,0,6.516112681934659,0,1,1,TAG,316894.1880187988,351609.1853027344,304081.23904418945,314868.08532714844,316894.1880187988,351609.1853027344,304081.23904418945,314868.08532714844,35177.422424316406
[TG(61:13)|TG(60:6)]_FA22:5,0,5.967179265818477,0,1,1,TAG,198248.09399414065,185614.7133178711,247774.9965209961,222299.17504882812,198248.09399414065,185614.7133178711,247774.9965209961,222299.17504882812,44372.30291748047
[TG(61:13)|TG(60:6)]_FA22:6,0,6.399489149824374,0,1,1,TAG,292391.4830932617,267851.91778564453,341767.2639160156,262743.43829345703,292391.4830932617,267851.91778564453,341767.2639160156,262743.43829345703,49654.78381347656
[TG(61:14)|TG(60:7)|TG(59:0)]_FA14:0,0,3.9457500830428325,0,1,1,TAG,44001.5627746582,52217.963134765625,52646.42379760742,53697.36331176758,44001.5627746582,52217.963134765625,52646.42379760742,53697.36331176758,17930.021194458008
[TG(61:14)|TG(60:7)|TG(59:0)]_FA16:0,0,4.28145194708685,0,1,1,TAG,56544.22378540039,59742.464416503906,61133.784240722656,76387.86572265625,56544.22378540039,59742.464416503906,61133.784240722656,76387.86572265625,24011.10173034668
[TG(61:14)|TG(60:7)|TG(59:0)]_FA16:1,0,4.140510710102682,0,1,1,TAG,57541.10433959961,59216.02429199219,53439.38366699219,58495.44403076172,57541.10433959961,59216.02429199219,53439.38366699219,58495.44403076172,23245.881561279297
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:0,0,5.610363268816612,0,1,1,TAG,153358.69024658203,150178.97283935547,153226.27026367188,204027.27380371097,153358.69024658203,150178.97283935547,153226.27026367188,204027.27380371097,40287.16290283203
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:1,0,4.849004098741931,0,1,1,TAG,93208.92578125,92135.18655395508,93455.46673583984,103423.16790771484,93208.92578125,92135.18655395508,93455.46673583984,103423.16790771484,30433.742279052734
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:2,0,4.741235273514743,0,1,1,TAG,94749.88787841795,72734.34536743164,87823.96755981445,93780.24603271484,94749.88787841795,72734.34536743164,87823.96755981445,93780.24603271484,32609.42237854004
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:3,0,4.895735086709067,0,1,1,TAG,77151.70547485352,74517.34564208984,89789.40631103516,88102.46578979492,77151.70547485352,74517.34564208984,89789.40631103516,88102.46578979492,87111.70513916016
[TG(61:14)|TG(60:7)|TG(59:0)]_FA20:4,0,5.5513792065963425,0,1,1,TAG,145989.32989501953,150142.9122314453,174306.61309814453,163076.7516784668,145989.32989501953,150142.9122314453,174306.61309814453,163076.7516784668,39428.54293823242
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,0,7.316749142167896,0,1,1,TAG,592738.2071228027,543342.66015625,677613.0211181641,450283.41052246094,592738.2071228027,543342.66015625,677613.0211181641,450283.41052246094,39342.342681884766
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:6,0,6.074421750949456,0,1,1,TAG,228766.69848632812,202625.712890625,274100.94091796875,219791.13610839844,228766.69848632812,202625.712890625,274100.94091796875,219791.13610839844,43111.44287109375
[TG(62:10)|TG(61:3)]_FA14:0,0,3.4940857590678194,0,1,1,TAG,32668.882263183594,39180.60301208496,39973.44250488281,32973.00245666504,32668.882263183594,39180.60301208496,39973.44250488281,32973.00245666504,16000.741241455078
[TG(62:10)|TG(61:3)]_FA16:0,0,3.917912780116755,0,1,1,TAG,34897.26254272461,35495.282287597656,35272.502365112305,33677.142150878906,34897.26254272461,35495.282287597656,35272.502365112305,33677.142150878906,68392.72344970703
[TG(62:10)|TG(61:3)]_FA16:1,0,3.8004372708310075,0,1,1,TAG,41487.68296813965,45928.62384033203,43658.80320739746,40124.8630065918,41487.68296813965,45928.62384033203,43658.80320739746,40124.8630065918,26509.26171875
[TG(62:10)|TG(61:3)]_FA18:0,0,4.28804333070895,0,1,1,TAG,56252.36405944824,59174.52407836914,66139.1852722168,66844.00434875488,56252.36405944824,59174.52407836914,66139.1852722168,66844.00434875488,29730.242126464844
[TG(62:10)|TG(61:3)]_FA18:1,0,4.334120132494389,0,1,1,TAG,62987.804290771484,66866.084716796875,65243.52462768555,64576.02365112305,62987.804290771484,66866.084716796875,65243.52462768555,64576.02365112305,28146.462036132812
[TG(62:10)|TG(61:3)]_FA18:2,0,4.56671554959857,0,1,1,TAG,75057.50549316406,73207.62515258789,73879.66513061523,85193.88537597656,75057.50549316406,73207.62515258789,73879.66513061523,85193.88537597656,30960.142120361328
[TG(62:10)|TG(61:3)]_FA18:3,0,4.7608503411468375,0,1,1,TAG,81232.18563842773,85424.285888671875,87116.6860961914,102978.06817626952,81232.18563842773,85424.285888671875,87116.6860961914,102978.06817626952,31034.56201171875
[TG(62:10)|TG(61:3)]_FA20:4,0,4.712180965642497,0,1,1,TAG,86853.24615478516,84591.84561157227,85458.58660888672,89357.42642211914,86853.24615478516,84591.84561157227,85458.58660888672,89357.42642211914,28890.62225341797
[TG(62:10)|TG(61:3)]_FA22:5,0,6.4437172266065685,0,1,1,TAG,264081.0366821289,238630.0972290039,279719.57916259766,250396.5375366211,264081.0366821289,238630.0972290039,279719.57916259766,250396.5375366211,195564.51495361328
