lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(64:12)|TG(63:5)]_FA16:0,-0.06418662599738179,2.8621014465106422,0.02658267803280978,0.8704854038514935,0.9964688719442724,TAG,28330.18165588379,30269.842224121097,33104.1024017334,33717.422119140625,33037.722259521484,32294.261962890625,44216.88362121582,30144.101974487305,23360.921783447266,20150.48161315918,34259.82229614258,19663.14129638672,14477.440856933594
[TG(64:12)|TG(63:5)]_FA18:0,-0.1958054605993631,3.4361346959948804,0.2497710976421108,0.6172363007561888,0.9964688719442724,TAG,45029.662994384766,36979.22247314453,45773.363021850586,40076.022521972656,42920.98335266113,40497.52314758301,91529.42517089844,44523.82308959961,32487.622497558594,29849.082061767574,67323.92404174805,27340.321807861328,21357.041442871097
[TG(64:12)|TG(63:5)]_FA18:1,-0.07321736552124915,3.2771715559152,0.034613719212813976,0.8524074129632347,0.9964688719442724,TAG,40700.28314208984,40419.783111572266,45803.60336303711,37555.20251464844,39686.64288330078,39051.52276611328,52338.023681640625,40335.822357177734,32346.382263183594,25594.62187194824,39020.92266845703,26643.261825561523,28142.92189025879
[TG(64:12)|TG(63:5)]_FA18:2,-0.027882731243376875,3.4223255141612157,0.005002810347150444,0.9436122083397277,0.9964688719442724,TAG,49308.66354370117,41422.843170166016,57106.404052734375,46861.703857421875,51276.364013671875,45112.0432434082,52339.083740234375,43941.202865600586,36857.58251953125,34503.462463378906,39637.482971191406,25076.88163757324,25573.101837158203
[TG(64:12)|TG(63:5)]_FA18:3,0.021355651867110324,3.6130422884893107,0.002923698322774726,0.9568784108240591,0.9964688719442724,TAG,55769.54415893555,46162.00271606445,63057.70425415039,54465.68339538574,59141.56430053711,54840.883728027344,67188.34432983398,56688.86358642578,42794.60305786133,35150.00241088867,43806.18324279785,33857.48226928711,23779.281829833984
[TG(64:12)|TG(63:5)]_FA22:6,-0.1429949142168951,5.10602132186203,0.13271946454892714,0.7156289020868432,0.9964688719442724,TAG,156637.93090820312,162057.7723236084,157667.8106994629,146232.82934570312,152965.17083740234,169589.93103027344,224756.45819091797,128335.30926513672,101852.12687683104,77421.9852142334,170466.7533569336,147951.83047485352,34181.76252746582
[TG(64:13)|TG(63:6)]_FA14:0,0.21716480110356304,3.2977392042588005,0.29757847927317016,0.5854044942413997,0.9964688719442724,TAG,56769.26336669922,37223.562591552734,42495.18276977539,39949.6630859375,83626.54719543457,47134.62333679199,50846.24334716797,38039.72280883789,36860.02215576172,22705.08172607422,27359.66180419922,28897.50210571289,16690.261184692383
[TG(64:13)|TG(63:6)]_FA16:0,-0.019531063217249334,3.4342799333731056,0.0024531348360596894,0.9604976223529142,0.9964688719442724,TAG,49509.743560791016,47007.02308654785,43274.6432800293,48189.903579711914,41207.20297241211,47220.62341308594,76234.50482177734,44758.34341430664,33759.10217285156,27350.202102661133,54878.103271484375,27403.88168334961,22006.801513671875
[TG(64:13)|TG(63:6)]_FA16:1,-0.05505412133078348,3.206002424522422,0.019543801627946777,0.8888186869168241,0.9964688719442724,TAG,40257.103088378906,38376.9030456543,43837.363204956055,44295.06359863281,42891.50326538086,41865.302978515625,53233.803161621094,36369.32266235352,31154.482223510742,27221.68214416504,38116.62283325195,26421.221740722656,16492.14112854004
[TG(64:13)|TG(63:6)]_FA18:0,-0.11558152170828104,3.0725681626668306,0.08652650825013097,0.7686403167007844,0.9964688719442724,TAG,35019.68225097656,32956.18228149414,38413.86280822754,34396.04220581055,36652.42276763916,32530.80255126953,50199.523834228516,40564.942642211914,25646.182083129883,26482.1417388916,37652.662658691406,22924.781677246097,18084.721298217773
[TG(64:13)|TG(63:6)]_FA18:2,-0.04214180423988891,3.372242078430319,0.011440285246578696,0.9148212928752409,0.9964688719442724,TAG,44544.82334899902,44696.783294677734,45700.14358520508,40618.523010253906,47113.60317993164,41230.082946777344,61132.52505493164,41425.58279418945,35172.10232543945,30283.76235961914,39866.72248840332,25580.161712646484,28105.282104492188
[TG(64:13)|TG(63:6)]_FA18:3,-0.07885761586810197,3.6787057067146067,0.04017046885428499,0.841147646662059,0.9964688719442724,TAG,53668.363525390625,49329.06369018555,68886.16470336914,56659.063873291016,59155.56439208984,54658.26388549805,64151.36505126953,55113.44400024414,43515.862854003906,42235.76304626465,48408.163330078125,33359.22247314453,27649.40167236328
[TG(64:14)|TG(63:7)|TG(62:0)]_FA14:0,0.13867255329077927,3.3100402445951396,0.12213002639748538,0.7267356886735025,0.9964688719442724,TAG,56662.44435119629,31544.002059936523,43885.463470458984,39986.62272644043,90722.68753051758,46349.34359741211,52544.92330932617,36276.46249389648,40481.58280944824,23521.0615234375,28668.90200805664,29907.482192993164,15659.881072998049
[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:1,0.1388563433200187,3.695075195789411,0.12245609969846782,0.7263857685668463,0.9964688719442724,TAG,59605.32421875,61071.56430053711,50573.34310913086,62909.784729003906,59012.78373718262,57463.1241607666,92960.78645324708,58222.124267578125,40996.2626953125,31819.02255249023,56583.50390625,31934.262298583984,22070.84149169922
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:0,-0.04333199970234316,3.5567210406329064,0.012096970029801923,0.9124202982635106,0.9964688719442724,TAG,56175.664489746094,42793.002838134766,49310.90368652344,51061.62326049805,61678.36422729492,48726.08386230469,66614.90444946289,59122.18359375,39747.5627746582,34619.90249633789,47019.72262573242,33556.6025390625,22074.34146118164
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:1,-0.1361775953869705,3.2142829364134284,0.12029356742260688,0.7287163098912881,0.9964688719442724,TAG,40311.70275878906,38160.0627746582,45616.86294555664,37883.38259887695,39004.52264404297,38608.36294555664,51671.20397949219,41862.64291381836,29542.941833496097,30414.442169189453,40299.74267578125,26050.72166442871,18093.741333007812
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:2,-0.21707311359917658,3.6808777342046,0.3074400634361609,0.5792553295321511,0.9964688719442724,TAG,50792.98370361328,47525.54327392578,49920.943603515625,46575.54318237305,47173.88327026367,48035.58297729492,120411.80950927734,49691.02380371094,36087.32260131836,34361.44258117676,84678.36682128906,34384.24237060547,23421.74137878418
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:3,-0.09478664808541433,3.560935867571804,0.05810611027300183,0.8095147443002473,0.9964688719442724,TAG,52877.763671875,46628.58319091797,52386.34381103515,46936.563232421875,51359.083557128906,50925.903717041016,60475.88409423828,49897.00370025635,36509.40267944336,33579.14254760742,49367.10333251953,33072.222229003906,31820.362548828125
[TG(64:14)|TG(63:7)|TG(62:0)]_FA20:4,0.2195005996156777,4.053079423783378,0.30397300270033156,0.5814023588813656,0.9964688719442724,TAG,88251.98611450195,65507.52487182617,95492.06625366212,70839.32501220703,105651.58642578124,68203.30471801758,93866.16662597656,75680.32537841797,56721.72424316406,38689.24270629883,65556.68444824219,38852.92263793945,27972.14179992676
[TG(64:15)|TG(63:8)|TG(62:1)]_FA14:0,0.017930743344804396,3.0632288428605454,0.00206156147783787,0.9637849568988066,0.9964688719442724,TAG,43198.983001708984,30226.082305908203,34629.162841796875,34816.06213378906,52978.76361083984,37557.26248168945,50550.843353271484,30057.341766357426,31826.742080688477,21881.001586914062,30019.68212890625,23140.781616210938,17481.861236572266
[TG(64:15)|TG(63:8)|TG(62:1)]_FA16:0,0.07159228162303181,3.07137012296494,0.03272668906436138,0.8564419922283555,0.9964688719442724,TAG,38899.12268066406,36378.24272155762,36407.26272583008,37422.242599487305,42197.72314453125,35700.30224609375,45363.223236083984,39847.5227355957,26369.482055664062,24286.281677246097,32580.542205810547,20058.501388549805,18721.061347961426
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:0,-0.14578079894898643,3.7421305725733887,0.13796069509987774,0.7103168330781321,0.9964688719442724,TAG,66185.444580078125,48618.023864746094,65275.72448730469,53579.20349121094,77438.244873046875,46340.123046875,64403.20477294922,70742.74530029297,60524.74447631836,36835.162658691406,62757.284729003906,33989.142486572266,20883.001495361328
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:1,-0.07579386165542035,3.700638578649709,0.03710143681423261,0.8472586696791978,0.9964688719442724,TAG,62568.06457519531,55277.24453735352,54564.92385864258,55149.46368408203,67252.38442993164,51162.48361206055,74990.9448852539,60462.10450744629,41260.22285461426,40760.74282836914,57728.62435913086,35562.26251220703,22234.021423339844
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:2,-0.09255547211530231,3.294695256904584,0.0553925620472171,0.8139322437098571,0.9964688719442724,TAG,46839.803466796875,38873.98260498047,43614.04312133789,39691.3832321167,42569.422790527344,40603.66287231445,58615.08377075195,45403.103103637695,28184.662017822266,30820.062133789062,44317.8430480957,27517.88203430176,19466.641326904297
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:3,-0.17461072346051262,3.9626484367538017,0.19833529143375017,0.6560679194392643,0.9964688719442724,TAG,62585.984466552734,54598.703857421875,60578.204010009766,56334.76362609863,58726.42434692383,58822.86428833008,155397.36920166016,63893.60452270508,41297.10269165039,38244.702880859375,110747.8285522461,40084.42297363281,26155.741744995117
[TG(64:15)|TG(63:8)|TG(62:1)]_FA20:4,-0.23514155164343128,4.345109464682864,0.3612144425301267,0.5478325376545667,0.9964688719442724,TAG,83910.48571777344,79484.44598388672,85291.74609375,83711.046142578125,81833.94580078125,76285.58526611328,103670.14739990234,82054.48638916016,64204.16485595703,64297.62481689453,84545.36560058594,60892.86456298828,58821.60412597656
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:5,0.042684268876861116,4.7055423753859404,0.011661283493367591,0.9140056689782216,0.9964688719442724,TAG,134500.5698852539,110974.38787841795,146326.91171264648,112747.60877990724,141753.2101135254,133977.83032226562,123126.94863891602,108113.96774291992,81818.58587646484,64989.82458496094,81683.20637512207,103347.92623901369,35075.942794799805
[TG(64:16)|TG(63:9)|TG(62:2)]_FA14:0,-0.08744626704490963,3.0418754193298145,0.049425760837806365,0.8240655219168277,0.9964688719442724,TAG,42607.56326293945,29192.742111206055,34035.062408447266,35119.92247009277,50180.643463134766,33334.80261230469,40855.22262573242,30943.802291870117,33071.602462768555,22550.06160736084,31006.182006835938,22546.521575927734,19590.4813079834
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:1,-0.09825200241297351,3.839101588392926,0.062450285508475645,0.8026642569220164,0.9964688719442724,TAG,73384.06512451172,52079.8635559082,76243.32556152344,61121.6442565918,77509.74475097656,47894.52337646485,72179.80484008789,74522.36441040039,65025.84509277344,38910.503005981445,65224.36517333984,35064.36251831055,21235.861541748047
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:3,-0.1175287766487505,3.5616621129070594,0.08948371773735175,0.764834530374457,0.9964688719442724,TAG,53645.08395385742,47629.00331878662,49950.44320678711,50907.64324951172,48896.46353149414,51450.483795166016,67040.00430297852,56922.82339477539,37959.8424987793,37452.44241333008,52146.323638916016,33122.482177734375,22049.201538085938
[TG(64:16)|TG(63:9)|TG(62:2)]_FA20:4,0.18143118593502872,4.058041819141004,0.2083364757434083,0.6480743932682094,0.9964688719442724,TAG,92843.10610961914,71942.92459106445,89310.9856262207,75985.10565185547,81234.52516174316,71758.60549926758,105818.26753234863,68883.16445922852,51290.76387023926,39420.56280517578,72567.94546508789,40839.78298950195,27491.881896972656
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:5,-0.012017934623756379,4.597616525789742,9.283451300916568e-4,0.9756932104108991,0.9964688719442724,TAG,106158.5069580078,100044.90814208984,119314.34869384766,107919.3273010254,125901.66900634766,111181.48791503906,123230.5076751709,103050.22659301758,75276.64611816406,63140.4045715332,77687.34548950195,90311.426025390625,47398.66346740723
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:6,0.10262399392375958,4.880062930307511,0.0670880514888097,0.7956247375138066,0.9964688719442724,TAG,162667.89138793945,137192.84980773926,159786.03176879883,130408.58850097656,155861.5905456543,156471.81005859375,136384.64837646484,115683.78844451904,84132.90646362305,71054.72512817383,93746.0072631836,114599.46795654295,39704.8630065918
[TG(64:17)|TG(63:10)|TG(62:3)]_FA14:0,0.18984948528348278,3.357438114705029,0.22794791098522182,0.633049613806337,0.9964688719442724,TAG,61791.10478210449,31007.46211242676,47704.66390991211,41281.30274963379,98775.1467590332,51750.20341491699,54322.403717041016,32048.08203125,44639.50390625,19950.881622314453,31453.90219116211,30329.46188354492,15646.621032714844
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:0,-0.025429963493026776,2.946305402069275,0.0041603507078988855,0.9485714855177468,0.9964688719442724,TAG,32193.84228515625,28927.742111206055,32823.72247314453,31076.142135620117,34600.62240600586,31193.16192626953,46387.223487854,34750.14222717285,24644.821823120117,20668.821563720703,31013.88200378418,20089.961517333984,21835.301208496097
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:1,-0.09434301980818269,3.2548601676825744,0.057560114840441656,0.8103946856961207,0.9964688719442724,TAG,43432.42306518555,37096.74269104004,44752.763412475586,45559.58337402344,44411.52322387695,36315.58251953125,48931.50341796875,40391.84288024902,35237.262634277344,28059.30209350586,34696.102478027344,27826.201736450195,21714.40170288086
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0,-0.09689285307578047,3.3488740394700933,0.060725645701182884,0.8053526822569087,0.9964688719442724,TAG,40098.24279785156,37105.38261413574,51084.08435058594,41892.56301879883,51382.44366455078,42769.203033447266,59030.96382141113,40620.76271057129,40085.223205566406,29372.28219604492,43188.54299926758,24060.38168334961,24173.081466674805
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:2,-0.07171602896864436,3.9224615253552413,0.033207133248438936,0.8554036078388436,0.9964688719442724,TAG,78694.80624389648,54145.0036315918,78870.96594238281,64977.70477294922,92305.56610107422,55814.96398925781,68979.60525512695,79198.4462890625,70308.42489624023,39332.18258666992,70547.54489135742,35858.6423034668,21409.9815826416
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:3,-0.03481310390023304,3.9803359781864938,0.007803290848855227,0.9296094381895704,0.9964688719442724,TAG,77381.8854675293,63437.624755859375,67190.74478149414,65729.9045715332,79671.42584228516,67708.7248840332,92149.64617919922,78592.62603759766,50251.96354675293,48563.184020996094,66910.58447265625,43604.24319458008,25777.481842041016
[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4,0.12164841885953176,4.35105185052007,0.09412078378147726,0.7590023770976214,0.9964688719442724,TAG,98008.80711364746,100565.58715820312,89982.18771362305,102602.12698364258,83850.16561889648,89133.12602233887,129518.02871704102,97167.40646362305,61901.423828125,56155.264221191406,89034.82733154297,49211.88368225098,31104.522399902344
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,0.028870341132610687,4.727643383487943,0.005340517171134707,0.9417433781447246,0.9964688719442724,TAG,120921.5693359375,118213.1291809082,130516.06915283205,119208.4282836914,138966.28979492188,128248.56875610352,133966.1294555664,107114.12773132324,75223.62579345703,69562.3650970459,89910.14639282227,96457.2868347168,48117.26346588135
[TG(64:6)]_FA16:0,-0.036059486647343944,2.9441819621892984,0.008372065644266513,0.9270961066798207,0.9964688719442724,TAG,34756.582946777344,29874.86210632324,33064.64207458496,37189.302322387695,37005.78288269043,31921.402084350582,48425.18354797363,33194.58236694336,30910.842483520508,22304.141662597656,28521.401885986328,20331.641387939453,14322.280899047852
[TG(64:6)]_FA16:1,0.21899013250648203,4.538516982391643,0.30258015117408377,0.5822694008833181,0.9964688719442724,TAG,109551.22811889648,132279.56671142578,95800.60679626463,132008.9102783203,100568.0262298584,107861.66885375977,99026.46713256836,114176.54779052734,75599.72564697266,62636.46374511719,65919.08528137207,62569.44366455078,44214.002838134766
[TG(64:6)]_FA18:2,-0.1314461534386594,3.0990545199655966,0.11203994781703841,0.7378335301985917,0.9964688719442724,TAG,36837.802734375,32897.302017211914,39176.94268798828,33380.28260803223,34796.74235534668,38799.52249145508,54525.84359741211,35762.302505493164,29078.122146606445,24538.061599731445,40944.282638549805,23163.581573486328,18153.18132019043
[TG(64:6)]_FA18:3,-0.07387726949717166,3.5245496668039467,0.03524328624348527,0.8510867805760916,0.9964688719442724,TAG,47262.12321472168,39241.84295654297,73427.26501464844,47746.32290649414,58289.964294433594,44863.96334838867,62270.98431396485,49408.28318786621,44640.303314208984,31841.86196899414,48706.72341918945,30349.82241821289,22937.22152709961
[TG(64:6)]_FA20:4,-0.043986880541538376,3.9313983499154133,0.012466388636710235,0.911098560180996,0.9964688719442724,TAG,75633.68524169922,55782.7639465332,76606.64566040039,63777.58418273926,86826.96627807617,57694.943939208984,81707.10586547852,77259.92593383789,76808.92532348633,37672.762435913086,65012.54498291016,34460.92237854004,24194.86180114746
[TG(64:6)]_FA22:5,-0.18550352932704758,4.6042149738203495,0.22403239225468496,0.6359844660026343,0.9964688719442724,TAG,115896.04873657228,94425.24642944336,119083.4083404541,96018.04678344728,154970.25115966797,105906.2477722168,108684.60739135742,100798.54679870604,107125.7673187256,55698.46325683594,87455.406005859375,101579.80709838869,34242.322509765625
[TG(64:7)|TG(63:0)]_FA14:0,-0.12634147919560737,3.4844076634168224,0.10347313677942793,0.7477008844746129,0.9964688719442724,TAG,61814.54446411133,34072.74264526367,52547.942810058594,42988.48386383057,96464.08647155762,48957.74377441406,54048.163635253906,37258.68313598633,73632.90530395508,25065.281784057617,31043.822540283203,34357.56266784668,14848.600997924805
[TG(64:7)|TG(63:0)]_FA16:0,-0.17172754952702318,3.3808143589152664,0.19179222502839366,0.6614291316065419,0.9964688719442724,TAG,54690.64404296875,37628.922271728516,42948.60322570801,55484.64337158203,58527.584411621094,40048.5627746582,54442.52404785156,39150.723052978516,67877.60498046875,29025.582176208496,30203.90232849121,26763.401901245117,15416.581130981443
[TG(64:7)|TG(63:0)]_FA16:1,-0.024669724404374392,3.3013174218513384,0.003915291678225685,0.9501070942534009,0.9964688719442724,TAG,50333.82353973389,37265.30267333984,41471.602935791016,45660.10369873047,59391.92445373535,42135.262939453125,61484.60401916504,36248.08280944824,43138.703201293945,26246.281784057617,35195.40246582031,27721.92202758789,16346.72117614746
[TG(64:7)|TG(63:0)]_FA18:2,-0.19102458201543818,3.2856071724309652,0.2376388019675062,0.6259167218466388,0.9964688719442724,TAG,39690.22253417969,37938.262603759766,39483.28273010254,41427.02279663086,37809.0830078125,42301.86276245117,67462.8039855957,39667.782485961914,32647.12274169922,31665.28237915039,46305.70306396485,26612.901893615723,19156.94123840332
[TG(64:7)|TG(63:0)]_FA18:3,-0.2175903544299459,3.361072407735502,0.30890877583999554,0.5783505772411575,0.9964688719442724,TAG,43460.8030090332,39571.7225189209,44052.14294433594,43379.50331115723,39137.42306518555,44843.20333862305,64297.90490722656,40848.04315185547,35431.14259338379,31747.34243774414,49267.56326293945,29601.422149658203,21225.64144897461
[TG(64:7)|TG(63:0)]_FA20:4,-0.10661037653062105,3.581056796740074,0.07357118436220844,0.7862063838297658,0.9964688719442724,TAG,52415.8436126709,47626.06317138672,59973.68467712402,50159.52342224121,61241.94467163086,46167.203033447266,65310.32437133789,47857.76345825195,45076.20301818848,33311.66247558594,53326.683990478516,31142.30209350586,26025.30172729492
[TG(64:7)|TG(63:0)]_FA22:5,-0.02481740470715159,4.967087027728871,0.00396272323678204,0.9498061883638412,0.9964688719442724,TAG,144545.72924804688,129927.52917480467,137374.26831054688,163206.23049926758,171406.4126586914,160368.33364868164,131453.33013916016,132671.06982421875,128325.72987365724,70815.32473754883,103823.1879272461,113967.10815429688,49839.22329711914
[TG(64:7)|TG(63:0)]_FA22:6,-0.15342937268304474,4.734747501811653,0.15290858059643142,0.6957711673189398,0.9964688719442724,TAG,133737.6293334961,113980.7882385254,130133.95025634766,109236.28771972656,165026.8737487793,113834.8487854004,116716.36822509766,106531.56713867188,114513.82835388184,62660.14454650879,93848.2476196289,108768.0480041504,36051.28251647949
[TG(64:8)|TG(63:1)]_FA16:0,-0.14123471494660444,3.087622383966362,0.12943961897053669,0.7190137700572743,0.9964688719442724,TAG,40054.48274230957,35608.14239501953,34524.50228881836,40780.702865600586,46762.663665771484,31764.54217529297,41883.04278564453,32261.48223876953,41295.96272277832,24266.301651000977,25027.82192993164,25741.1219329834,18000.661163330078
[TG(64:8)|TG(63:1)]_FA16:1,-0.17010888732941865,3.76129471251025,0.18817792536628986,0.6644374606651267,0.9964688719442724,TAG,78823.36434936523,51490.083740234375,55180.16357421875,68193.76434326172,95678.2269897461,51154.36378479004,66277.62448120117,44348.70343017578,101896.48864746094,34829.66240692139,35174.042419433594,34366.00256347656,15781.98114013672
[TG(64:8)|TG(63:1)]_FA18:0,-0.1217620542346273,3.5577804942145144,0.09607571658384018,0.7565907429179652,0.9964688719442724,TAG,56214.38363647461,45527.283111572266,49879.22326660156,52338.48355102539,60099.72409057617,48874.12353515625,56297.6435546875,56106.90335083008,45137.843170166016,35478.54260253906,43957.96285247803,35635.00280761719,22522.38163757324
[TG(64:8)|TG(63:1)]_FA18:3,-0.16772802171709064,3.4982585256673993,0.18291140163125874,0.6688830749462444,0.9964688719442724,TAG,47906.103515625,46487.983322143555,45939.743408203125,47645.26321411133,47112.18290710449,49013.903564453125,76125.76501464844,48315.30310058594,39370.52267456055,34311.482177734375,51403.30349731445,34466.34262084961,19146.72152709961
[TG(64:8)|TG(63:1)]_FA20:4,0.182102580582728,3.714113231258001,0.20986319037899648,0.6468746551023911,0.9964688719442724,TAG,58000.98385620117,76930.68556213379,55946.14352416992,74113.24540710449,51299.603607177734,53653.34362792969,60609.62432861328,52331.64421081543,37207.88259887695,34325.042709350586,45910.782958984375,31997.06217956543,33846.80253601074
[TG(64:8)|TG(63:1)]_FA22:6,0.03093288442044429,5.126041053185364,0.006129947639692546,0.9375942043249325,0.9964688719442724,TAG,168191.67245483398,149642.9705810547,158406.51123046875,184604.8342590332,189596.37252807617,182555.25344848633,150913.2101135254,149022.14993286133,140743.07092285156,76432.38562011719,119990.96923828124,121749.28799438477,51021.2236328125
[TG(64:9)|TG(63:2)]_FA14:0,-0.1529310234655847,3.2063795131498884,0.15189712227243035,0.6967289529487601,0.9964688719442724,TAG,48719.42329406738,32141.281997680664,37268.66248321533,39477.96255493164,56631.383880615234,39961.36294555664,49843.02349853515,35583.76281738281,44963.88343811035,21135.401641845703,30310.20205688477,34665.762634277344,15236.540985107422
[TG(64:9)|TG(63:2)]_FA16:1,-0.20217977904639,3.559134336660261,0.2664202138375913,0.6057432952698518,0.9964688719442724,TAG,66879.42517089844,41705.80340576172,47210.1033782959,52033.94354248047,78064.76565551758,46906.92303466797,55748.92367553711,42080.2431640625,63931.32507324219,31522.042449951172,33134.74234008789,42112.68310546875,18836.88146972656
[TG(64:9)|TG(63:2)]_FA18:0,-0.060244324694562645,3.2136195309648636,0.02341161050503615,0.8783915478853062,0.9964688719442724,TAG,42144.60317993164,36500.84240722656,44760.923095703125,42608.16296386719,49067.24328613281,37154.24267578125,48971.90313720703,41281.76281738281,34308.50257873535,26294.481689453125,35362.22244262695,27678.762084960938,17132.201164245605
[TG(64:9)|TG(63:2)]_FA18:1,-0.04424943466006886,3.692472120037395,0.01261564894628009,0.9105701554643281,0.9964688719442724,TAG,59558.76396179199,59192.84419250488,61885.26412963867,58831.764152526855,62390.004455566406,51607.44415283203,67824.884521484375,57339.90451049805,49121.10356140137,36826.022552490234,47716.483642578125,38040.482513427734,22953.64169311523
[TG(64:9)|TG(63:2)]_FA18:2,-0.12452709618326781,3.6845194245233897,0.1005100773922436,0.751218377803462,0.9964688719442724,TAG,64308.785247802734,52897.00372314453,54056.4443359375,58323.74444580078,63660.70468139648,52481.003997802734,68825.54528808594,54210.90376281738,51871.50358581543,42317.68280029297,47442.92353820801,34898.782287597656,22690.021591186523
[TG(64:9)|TG(63:2)]_FA20:4,0.06477057027370586,4.290140941060491,0.02680416634211724,0.869951745519509,0.9964688719442724,TAG,90585.40686035156,102074.82543945312,79695.68589782715,99080.54724121094,79522.28630065918,84119.44514465332,90772.04650878906,100397.68672180176,65650.00454711914,55133.063720703125,71668.82504272461,51904.02359008789,37963.78251647949
[TG(64:9)|TG(63:2)]_FA22:5,-0.03436309925816217,5.450569056529803,0.007603013671541703,0.9305163055896718,0.9964688719442724,TAG,169239.97232055664,160871.63284301758,196987.27438354492,160778.75314331055,331782.9468688965,227140.73510742188,238635.16152954104,165331.71173095703,150126.49139404297,73828.00575256348,69766.624267578125,255340.86010742188,77812.58511352539
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0,-0.09717354397204221,2.61471408152863,0.06107291632949341,0.804808118937459,0.9964688719442724,TAG,28150.76198577881,23346.301780700684,23857.93157196045,24150.751678466797,30347.622158050537,25814.711891174316,30363.95196533203,24435.35173034668,20885.811347961426,17787.29126739502,20480.93144607544,17849.6312789917,18507.92124938965
[TG(65:0)]_FA16:0,-0.05821298030125236,2.851691234561846,0.021855172202918993,0.8824730269071732,0.9964688719442724,TAG,34216.622650146484,25203.741622924805,32021.34211730957,32913.142349243164,41798.56268310547,33560.242248535156,37406.76287841797,29661.602249145508,31655.36267089844,20787.701446533203,24039.24169921875,19903.901260375977,13740.780990600586
[TG(65:12)|TG(64:5)]_FA16:0,0.22560087696312398,4.277417911176813,0.3209411234943218,0.5710426124149963,0.9964688719442724,TAG,87709.1254119873,108760.72779846191,78786.28614807129,100038.54727172852,73780.064208984375,94142.92681884766,79667.54664611816,97581.42584228516,63709.94412231445,52427.823333740234,52038.183685302734,47429.86357116699,47952.02320861816
[TG(65:12)|TG(64:5)]_FA16:1,-0.09196431361633517,3.5416897491142527,0.0546864153820934,0.8151004470076808,0.9964688719442724,TAG,50556.50367736816,46034.443359375,45652.22332763672,53766.003662109375,56829.32440185547,48320.52310180664,90017.84591674805,45068.06314086914,37501.382720947266,28640.521759033203,67477.40521240234,31818.022216796875,17651.96132659912
[TG(65:12)|TG(64:5)]_FA18:1,-0.15221300978403307,3.0109326852657223,0.15046281192391575,0.6980934704671249,0.9964688719442724,TAG,30344.982147216797,34898.122467041016,39539.002670288086,35978.00260925293,33842.222595214844,34023.56260681152,48329.643463134766,31632.222442626953,30405.162139892574,23352.56155395508,37545.462463378906,21916.7215423584,15505.041091918943
[TG(65:12)|TG(64:5)]_FA18:2,-0.030698118861453468,3.2709044878274582,0.0060653509208957734,0.9379232201181896,0.9964688719442724,TAG,42273.12315368652,35201.12257385254,62048.0241394043,34714.68217468262,53898.00401306152,38748.462814331055,52860.063537597656,37642.862731933594,38680.1623840332,26383.661880493164,39668.52264404297,22966.301696777344,20506.401542663574
[TG(65:12)|TG(64:5)]_FA18:3,-0.08137104379156053,3.7036043240246777,0.042780015051505416,0.8361400467873146,0.9964688719442724,TAG,55702.24417114258,47700.20335388184,72588.66535949707,52176.00419616699,65026.8645324707,49717.183166503906,61213.04415893555,51743.80386352539,53713.983657836914,36055.84288024902,50832.403564453125,29385.96209716797,36695.382568359375
[TG(65:12)|TG(64:5)]_FA20:4,-0.04252556103708145,3.697148065053438,0.011650355888455977,0.9140458140855336,0.9964688719442724,TAG,63424.5440826416,52827.88380432129,64875.28454589844,58238.10482788086,65406.80450439453,49666.243713378906,68976.38554382324,62609.00408935547,58045.00373840332,35205.04248046875,54821.92352294922,30615.642318725582,20934.881553649902
