Lipid,Class,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9422.880630493164,8103.28050994873,7853.820575714111,7526.620525360107,9328.74059677124,8502.580646514893,13441.081062316896,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA18:2,TAG,71636.14477539062,64111.40505981445,77221.06503295898,78769.78546142578,47622.94314575195,66179.16467285156,27828.181884765625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA18:3,TAG,69638.4045715332,81708.5853881836,81414.646484375,79476.08520507812,52176.18328857422,56320.1640625,35566.7424621582,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA20:4,TAG,96475.60708618164,149099.65188598633,99190.1078491211,106612.8471069336,54729.303955078125,77367.42504882812,39393.5027923584,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA22:5,TAG,215980.27783203125,245067.8946533203,295106.3820800781,250072.7392578125,170919.93212890625,269001.2188720703,98127.72729492188,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA22:6,TAG,167529.59051513672,160934.07208251953,203910.2751464844,171316.13244628906,110261.40771484376,176017.81329345703,59236.50411987305,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA14:0,TAG,288759.1602783203,241038.19799804688,286896.20471191406,361120.80725097656,151723.51135253906,220199.3748779297,57228.583557128906,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA16:0,TAG,1072965.126953125,965891.1015625,1806700.3833007808,2192028.8544921875,923857.4985351562,1489829.6879882812,149169.271484375,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA16:1,TAG,141975.49102783203,131269.36853027344,136321.16952514648,177506.27197265625,79189.44561767578,105833.96740722656,34905.002685546875,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA18:0,TAG,257349.9771728516,266490.8374023437,478095.2517089844,549705.7001953125,252225.9591064453,465291.92810058594,66953.40454101562,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA18:1,TAG,99913.06671142578,90658.90658569336,94512.60711669922,119255.087890625,71348.74444580078,74275.04541015625,35992.482666015625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA18:2,TAG,93728.98651123048,77769.86639404297,82674.326171875,90344.44583129884,117602.1089477539,179697.63330078125,31198.32241821289,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA18:3,TAG,75648.44534301758,72458.52575683594,86976.98583984375,84626.48626708984,51976.64349365234,67696.72457885742,35048.742614746094,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA20:4,TAG,72996.84503173828,83969.48471069336,77384.3056640625,70390.00485229492,43482.24270629883,46979.88340759277,47773.52322387695,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA22:5,TAG,164660.75149536133,228744.71640014648,221443.6344909668,171002.73043823242,111843.52673339844,288469.55853271484,29719.442001342773,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA22:6,TAG,251531.9378662109,265424.0383300781,316094.4794921875,242341.7979736328,178070.95178222656,274988.0598144531,111141.78845214844,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA14:0,TAG,162378.2703857422,134626.1287841797,124476.86987304688,167335.07299804688,75845.12622070312,80003.6058959961,42736.063415527344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA16:0,TAG,352059.02770996094,340991.1882324219,286112.90087890625,448558.7381591797,159361.63134765625,180667.8531494141,62813.98400878906,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA16:1,TAG,1175312.3400878906,1044223.1279296876,1692250.5842285156,2236520.0649414062,848794.8427734375,1597791.681640625,127154.78881835938,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA18:0,TAG,131225.6700744629,156653.26989746094,149836.2914428711,164013.67254638672,84384.32611083984,103807.84771728516,36912.02279663086,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA18:1,TAG,274753.6003417969,286561.5817871094,477011.3605957031,519857.5981445313,253196.3973388672,464322.9337158203,55061.42388916016,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA18:2,TAG,146437.73107910156,127721.33044433594,142392.27099609375,183627.2131347656,89077.0064086914,95097.92669677734,54384.02368164063,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA18:3,TAG,99320.04724121094,95115.86700439452,93366.46728515624,103125.1870727539,133982.8699951172,177513.79223632812,31842.002075195312,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA20:4,TAG,293552.30419921875,218153.33923339844,180197.83322143555,155317.49127197266,113092.94818115234,99110.10729980467,27336.24185180664,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA22:5,TAG,89239.12623596191,116939.6690673828,117716.84843444824,92733.16555786131,66325.60501098633,101941.34729003906,33437.70259094238,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:8)|TG(47:1)]_FA22:6,TAG,201000.5143432617,252238.63906860352,235565.39819335935,175013.85122680664,118071.4076538086,304470.2413330078,33974.642486572266,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:3)]_FA14:0,TAG,93829.60708618164,93553.22631835938,90373.18658447266,89600.62530517578,53837.24383544922,79683.64569091797,34042.70227050781,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:3)]_FA16:0,TAG,85379.12634277344,95882.40689086914,95196.92706298828,93363.30688476562,46135.3034362793,56882.263916015625,31380.10238647461,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:3)]_FA16:1,TAG,184879.29541015625,207377.31439208984,143796.18896484375,207719.9757080078,89843.92657470703,98803.54748535156,37572.70263671875,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:3)]_FA18:0,TAG,69055.80493164062,75620.74438476562,77546.42565917969,90041.20645141602,55290.303771972656,80387.28533935547,26489.681671142574,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:3)]_FA18:1,TAG,87264.3271484375,95835.00772094728,84769.04528808594,85488.2053527832,60047.32427978516,70195.94500732422,27067.3017578125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:3)]_FA18:2,TAG,407122.885131836,372831.986328125,395488.6452636719,568107.1645507812,207302.33520507807,286642.9626464844,91238.3862915039,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:3)]_FA18:3,TAG,1490921.8168945312,1385252.9145507812,2831572.7509765625,3388353.9213867188,1349517.4975585938,2490591.548095703,203280.43212890625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA14:0,TAG,84464.1452331543,72427.38494873047,68844.76495361328,78761.68579101562,64612.96438598633,124709.06909179688,27751.90209960937,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA16:0,TAG,57453.98385620117,59547.544189453125,58739.00421142578,57455.463439941406,42042.04275512695,38836.94274902344,22939.501831054688,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA16:1,TAG,95942.8071899414,111275.56689453124,93136.22625732422,93889.32647705078,53679.78380584717,66876.98449707031,28972.182006835938,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA18:0,TAG,70467.90441894531,84657.6069946289,80399.60607910156,84639.6849975586,54282.32388305664,67237.6245727539,33099.0224609375,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA18:1,TAG,78536.56591796875,77242.64526367188,77992.52600097656,91596.58578491212,59992.424072265625,83663.90563964844,23560.901458740234,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA18:2,TAG,124230.9878540039,112320.44793701172,105924.86737060548,133608.5489501953,72491.08465576172,76875.08547973633,35482.06262207031,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA18:3,TAG,540591.5025634766,541360.4539794922,481247.6524658203,736025.8503417969,268758.2966308594,321994.8415527344,119336.28930664062,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:4)]_FA20:4,TAG,266454.7595214844,293764.26123046875,309298.321472168,355617.9455566406,151759.9291381836,224714.236328125,71379.56549072266,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:5)]_FA14:0,TAG,83876.7660522461,71986.48522949219,74836.68469238281,76972.94641113281,82541.74578857422,84036.60638427734,35786.88232421875,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:5)]_FA16:0,TAG,63321.783447265625,63602.98428344727,68749.3851928711,65534.204528808594,41155.062927246094,38677.8625793457,25648.701751708984,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:5)]_FA16:1,TAG,66449.40466308594,71450.38485717773,59443.5446472168,66363.08432006836,41429.52313232422,53053.023864746094,22667.24166870117,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:5)]_FA18:0,TAG,92075.4262084961,113372.02728271484,110007.40808105467,95592.42742919922,75422.78540039062,65163.184814453125,40509.162994384766,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:5)]_FA18:1,TAG,80682.64611816406,84870.76513671875,80740.80548095703,82201.9253540039,61322.64410400391,69554.44482421875,31604.58212280273,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:5)]_FA18:2,TAG,91312.88653564452,86396.685546875,89545.12634277344,102771.86630249023,62396.56433105469,93686.80676269533,28106.20196533203,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(49:5)]_FA18:3,TAG,143020.08953857422,161553.47192382812,142205.86975097656,175316.17279052734,84903.70623779297,93429.00769042967,58352.803955078125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
