Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8721.760601043701,7482.000534057617,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,8556.320613861084,9057.300678253174,9157.600639343262,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C16:0,DAG,5263434.057006836,1363326.7835235596,3254173.058166504,357169.2051124573,1248185.9158325195,5987836.217910767,3472349.536804199,493240.4754867554,937155.189567566,19974577.3984375,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C16:1,DAG,578493.0541343689,594528.4251785278,2928.8402137756348,7936.96053314209,294905.582447052,2562404.407539368,2384196.1049804688,58823.12393569946,55226.8634185791,15056646.359405518,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C18:0,DAG,102494.94704437256,100034.6272125244,109248.72749328612,105522.46744537354,101422.38722991943,262946.91856765747,97363.86595153809,98710.24644470216,93557.78645324708,510965.3532714844,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C18:1,DAG,40540.82293319702,43582.52286148071,38111.32259750366,39237.30274581909,41866.302993774414,43699.04281997681,35511.84273147583,35137.18260192871,37744.202419281006,298467.1682128906,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:7)|DG(35:0)_C18:2,DAG,43258.96295928955,41576.64299011231,43425.383266448975,41186.98294830322,43665.362995147705,44043.503299713135,43774.50325393677,41139.20289993286,42808.863136291504,60321.48377990723,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C16:0,DAG,83796.80596923828,36733.84251785278,129288.40892410278,24872.861686706543,87140.92568969727,65046.06453323364,73117.64513397217,37276.482566833496,51875.42324066162,56387.70364379883,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C16:1,DAG,1905404.0719184875,1481716.6491775513,2927.500198364258,9304.880458831787,3550.7402381896973,3436.740257263184,8866230.443603516,2948.5002098083496,2920.1802101135254,47492099.30102539,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:0,DAG,45372.82331085205,46379.583641052246,49846.96348190308,48769.96340560913,49214.94372177124,64909.68488311768,49462.32316589356,42953.9232749939,39940.6427154541,60303.16445922852,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:1,DAG,130138.86933517456,125802.64812469482,116076.74798583984,114847.06786346436,132122.70777893066,126327.92818450928,106025.60702896118,107319.26798248292,113256.00790023804,1486141.7841186523,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:2,DAG,40934.38268661499,42479.92317962647,46711.46371078491,37551.64269256592,47554.18310165405,41625.18307495117,37091.662742614746,39599.44276809693,38410.38275909424,301337.466217041,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C16:0,DAG,5661513.271759033,1538141.663131714,5747844.916275024,35744.962787628174,6325723.439880371,13003199.079925535,616216.1190490723,35689.22253036499,1911860.2387619016,40108.38299560547,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C16:1,DAG,41824.9030456543,35826.00239944458,99150.22639465332,35504.282497406006,87672.04605102539,251822.91831970212,60356.56466674805,35728.12263870239,34895.90242767334,45323.6830444336,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:0,DAG,32395.76247406006,32391.34242248535,31428.88228225708,36676.48239135742,32797.10215377808,48008.18334197998,34667.06234741211,33415.96249771118,32848.9022064209,40832.90298461914,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:1,DAG,64490.34425354004,50249.06354522705,2912.7402153015137,2888.8001976013184,5565.220329284668,2904.4201889038086,62273.94435882568,2896.24019241333,2894.9402084350586,57847.16430664063,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:2,DAG,28300.121982574463,38671.28293991089,33600.142501831055,45478.92302322388,46785.003551483154,43636.983127594,27243.501972198486,32101.78217315674,43017.28317260742,26921.68199539185,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:0,DAG,176912.63325500488,123948.92852783205,238496.61599731445,41692.222873687744,226437.71444702148,296486.501373291,135681.0696105957,40018.5428314209,123236.06858825684,54616.10369873047,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:1,DAG,38325.96268081665,39209.00267410278,3474479.632537842,35378.94260406494,2508539.922626496,13712745.507247925,542675.7545471191,36888.88260650635,34804.762592315674,43886.56324768066,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:0,DAG,25702.941898345947,26800.26181411743,30568.02230072021,28401.34213256836,26261.20195388794,54791.50381469727,27879.28199005127,26055.24191665649,26458.361904144287,45210.60302734375,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:1,DAG,39525.20267105103,36991.342514038086,2883.1601905822754,2888.940196990967,7551.160514831543,2903.440212249756,37956.00249481201,11371.800796508787,2894.920207977295,40262.78248596192,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:2,DAG,10758.560703277588,17935.60134124756,16952.04126739502,28800.7420463562,29274.382190704346,27623.20196914673,8876.500606536865,17669.421272277832,18758.001361846924,12137.02091217041,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:0,DAG,85103.46557617188,111469.52822875977,236931.19651794437,68382.54501342773,119834.38815307616,209341.6134338379,197107.47384643555,62862.08447647095,72718.5052947998,207489.6337890625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:1,DAG,49105.56368637085,55833.524211883545,168121.8719482422,39645.56279373169,113483.00825500488,298114.5402374268,132638.42864990234,39828.3829460144,44352.10312652588,57806.043853759766,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:0,DAG,24310.60182189941,28089.94216156006,29085.662075042725,27613.401920318604,27418.901973724365,40619.163066864014,25004.80159759521,28090.62222290039,24036.34177017212,38894.4229888916,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:1,DAG,32281.802185058597,31457.50230407715,2884.100215911865,2889.0202026367188,10883.44066619873,2903.9202041625977,34951.06262588501,31499.762420654297,11309.060817718506,56453.1436920166,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:2,DAG,3235.6602363586426,3380.640239715576,10102.560661315918,18416.881240844727,16777.26120376587,16070.381114959717,3240.5402488708496,3253.8002166748047,6096.960422515869,6090.140472412109,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:0,DAG,363617.0028076172,436819.4089355469,1009215.8077392578,257419.0959815979,522613.5364990234,901034.0871582032,851647.9005126953,252622.1378326416,302789.9615478516,875594.1683349609,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:1,DAG,113295.20830917358,178654.0105934143,178194.29287719727,62611.18476104736,100039.1475982666,250804.37872314453,193014.67315673828,73733.84452438354,77166.22495269775,240425.3175048828,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:0,DAG,53017.78412628174,86028.126537323,59298.64421081543,68244.02500534058,67290.18436813354,102567.98706436156,37130.20247268677,52403.50410842896,55176.62363433838,153808.18914794922,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:1,DAG,30604.622257232662,32337.18260574341,2882.4601974487305,3261.4802284240723,14119.700984954834,3892.060253143311,32367.6623916626,31753.102111816406,27315.36183166504,40443.82269287109,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:2,DAG,3235.7602195739746,3229.200225830078,3895.580257415772,3238.6802101135254,3231.2402381896973,3231.2202224731445,3240.120231628418,3232.0602226257324,3242.2802238464355,5866.820430755615,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:0,DAG,176023.3524169922,144425.32974243164,511659.03729248047,73437.36582183838,212607.6957397461,379631.8491821289,220169.915222168,75265.32530593872,130193.18829345705,242113.876159668,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:1,DAG,379236.32876968384,545036.0393562317,714030.8047790527,211707.3150558472,419798.6287994385,981183.0268554688,768067.096496582,243513.93878173828,255525.4584884644,959165.8348388672,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:0,DAG,297678.9613456726,400799.0236778259,326124.46546554565,296694.1020469665,330198.2462539673,649968.7440719604,182083.39308929443,241194.836605072,234977.33503341675,851649.2297363281,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:1,DAG,80056.08561706543,95350.50729370116,5642.760345458984,70767.44464492798,74043.42584228516,81572.20729446411,63624.744556427,74440.70518875122,62266.084690094,177927.35278320312,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:2,DAG,3237.080219268799,3228.420249938965,13220.52088546753,3238.300224304199,3231.940242767334,3233.400234222412,3268.100242614746,3232.9002380371094,3241.420223236084,19945.541400909424,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:0,DAG,84128.10618591309,64510.9850769043,128981.96890258788,34866.02233123779,107111.38830566406,107060.66748046876,63502.64456176758,35898.24263381958,67228.98431396484,36975.32287597656,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:1,DAG,45319.402755737305,40687.02291870117,235653.0367164612,38206.062915802,183713.27267456052,248171.87829589844,121626.16830444336,43077.32303619385,39612.68288040161,45506.98309326172,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:0,DAG,30046.862270355225,30962.98212051392,2597.8201751708984,2602.0801887512207,31007.322143554688,47166.98362350464,29126.122062683105,31075.44248199463,30518.08214569092,42154.14288330078,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:1,DAG,7107.560497283936,20162.081329345703,31570.46225738525,30693.36215209961,31224.56240081787,30682.742267608643,2930.100204467773,26991.88175201416,29198.021995544437,2901.940200805664,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:2,DAG,88954.90614700317,86850.48616027832,91793.10722351074,87853.64599609375,92207.94593429564,86377.64631652832,87687.84673690796,89024.72673797607,86428.9864578247,109760.32781982422,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C16:0,DAG,53047.5837097168,55532.70394897461,88549.80574035645,39116.48265075684,77429.08529663086,87138.18627929688,57635.86407470703,40713.24300765991,57874.7841796875,42338.8232421875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C16:1,DAG,44056.963150024414,41059.8830909729,99241.28759384155,33834.882305145264,71131.54518127441,111046.72811889648,71902.10494995117,36406.64255905152,38301.08267593384,43204.962814331055,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C18:0,DAG,20509.30145263672,20766.241512298584,2598.3001823425293,14468.881042480469,21617.261478424072,35861.7225151062,20243.02130889893,20004.981323242188,18671.10129165649,24175.62171936035,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C18:1,DAG,2892.7001991271973,19219.94145965576,33441.862365722656,31403.96228408813,31485.48226547241,30223.04201889038,2890.1001892089844,23758.24155807495,26636.50194168091,3023.700225830078,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C18:2,DAG,39798.30286407471,35285.762577056885,37955.88262176514,39480.0026473999,38896.942920684814,40236.94281768799,39850.0825958252,41308.54302215576,40582.22289657593,45277.14308166504,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
