Lipid,Q1,Q3,Intensity,Filename
"""[TG(54:9),TG(53:2)]_FA18:3""",890.82,595.52,800,20241023_PlasmaExtract22.wiff.scan
"""[TG(55:10),TG(54:3)]_FA18:3""",902.82,607.52,440,20241023_PlasmaExtract22.wiff.scan
"""[TG(55:11),TG(54:4)]_FA18:3""",900.8,605.5,2560,20241023_PlasmaExtract22.wiff.scan
"""[TG(55:8),TG(54:1)]_FA18:3""",906.85,611.55,360,20241023_PlasmaExtract22.wiff.scan
"""[TG(55:9),TG(54:2)]_FA18:3""",904.83,609.53,200,20241023_PlasmaExtract22.wiff.scan
"""[TG(56:9),TG(55:2)]_FA18:3""",918.85,623.55,520,20241023_PlasmaExtract22.wiff.scan
"""[TG(58:7),TG(57:0)]_FA18:3""",950.91,655.61,200,20241023_PlasmaExtract22.wiff.scan
DG(28:2)_C16:1,526.45,255.15,4160,20241023_PlasmaExtract5.wiff.scan
DG(28:1)_C16:1,528.46,257.16,3960,20241023_PlasmaExtract5.wiff.scan
DG(29:2)_C16:1,540.46,269.16,1320,20241023_PlasmaExtract5.wiff.scan
DG(29:1)_C16:1,542.48,271.18,2600,20241023_PlasmaExtract5.wiff.scan
DG(30:3)_C16:1,552.46,281.16,1440,20241023_PlasmaExtract5.wiff.scan
DG(30:2)_C16:1,554.48,283.18,3920,20241023_PlasmaExtract5.wiff.scan
DG(30:1)_C16:1,556.49,285.19,4440,20241023_PlasmaExtract5.wiff.scan
DG(31:3)_C16:1,566.48,295.18,1800,20241023_PlasmaExtract5.wiff.scan
"""DG(31:2),DG(P-14:0/18:1)_C16:1""",568.53,297.23,1200,20241023_PlasmaExtract5.wiff.scan
DG(31:1)_C16:1,570.51,299.21,4800,20241023_PlasmaExtract5.wiff.scan
DG(32:5)_C16:1,576.46,305.16,680,20241023_PlasmaExtract5.wiff.scan
"""DG(32:4),DG(dO-34:4)_C16:1""",578.55,307.25,400,20241023_PlasmaExtract5.wiff.scan
DG(32:3)_C16:1,580.49,309.19,720,20241023_PlasmaExtract5.wiff.scan
DG(32:2)_C16:1,582.51,311.21,4680,20241023_PlasmaExtract5.wiff.scan
DG(32:1)_C16:1,584.53,313.23,6280,20241023_PlasmaExtract5.wiff.scan
DG(33:5)_C16:1,590.48,319.18,1080,20241023_PlasmaExtract5.wiff.scan
DG(33:4)_C16:1,592.49,321.19,800,20241023_PlasmaExtract5.wiff.scan
DG(33:3)_C16:1,594.51,323.21,1040,20241023_PlasmaExtract5.wiff.scan
DG(33:2)_C16:1,596.53,325.23,1880,20241023_PlasmaExtract5.wiff.scan
"""DG(33:1),DG(O-34:1)_C16:1""",598.58,327.28,2640,20241023_PlasmaExtract5.wiff.scan
DG(34:6)_C16:1,602.48,331.18,520,20241023_PlasmaExtract5.wiff.scan
DG(34:5)_C16:1,604.49,333.19,1920,20241023_PlasmaExtract5.wiff.scan
"""DG(34:4),DG(dO-36:4)_C16:1""",606.58,335.28,800,20241023_PlasmaExtract5.wiff.scan
DG(34:3)_C16:1,608.53,337.23,2200,20241023_PlasmaExtract5.wiff.scan
DG(34:2)_C16:1,610.54,339.24,4960,20241023_PlasmaExtract5.wiff.scan
DG(34:1)_C16:1,612.56,341.26,1800,20241023_PlasmaExtract5.wiff.scan
DG(35:6)_C16:1,616.49,345.19,1720,20241023_PlasmaExtract5.wiff.scan
DG(35:5)_C16:1,618.51,347.21,480,20241023_PlasmaExtract5.wiff.scan
"""DG(35:4),DG(O-36:4),DG(dO-37:4)_C16:1""",620.6,349.3,440,20241023_PlasmaExtract5.wiff.scan
DG(35:3)_C16:1,622.54,351.24,680,20241023_PlasmaExtract5.wiff.scan
"""DG(dO-38:9),DG(35:2)_C16:1""",624.56,353.26,2680,20241023_PlasmaExtract5.wiff.scan
"""DG(36:8),DG(35:1)_C16:1""",626.57,355.27,1360,20241023_PlasmaExtract5.wiff.scan
"""DG(36:7),DG(35:0)_C16:1""",628.59,357.29,600,20241023_PlasmaExtract5.wiff.scan
DG(36:6)_C16:1,630.51,359.21,640,20241023_PlasmaExtract5.wiff.scan
DG(36:5)_C16:1,632.53,361.23,520,20241023_PlasmaExtract5.wiff.scan
"""DG(36:4),DG(O-37:4)_C16:1""",634.58,363.28,1080,20241023_PlasmaExtract5.wiff.scan
DG(36:3)_C16:1,636.56,365.26,1560,20241023_PlasmaExtract5.wiff.scan
"""DG(O-38:9),DG(36:2)_C16:1""",638.57,367.27,760,20241023_PlasmaExtract5.wiff.scan
"""DG(O-38:8),DG(36:1)_C16:1""",640.59,369.29,102600,20241023_PlasmaExtract5.wiff.scan
"""DG(37:7),DG(36:0)_C16:1""",642.6,371.3,5640,20241023_PlasmaExtract5.wiff.scan
DG(37:6)_C16:1,644.53,373.23,360,20241023_PlasmaExtract5.wiff.scan
DG(37:5)_C16:1,646.54,375.24,520,20241023_PlasmaExtract5.wiff.scan
DG(37:4)_C16:1,648.56,377.26,280,20241023_PlasmaExtract5.wiff.scan
DG(37:3)_C16:1,650.57,379.27,480,20241023_PlasmaExtract5.wiff.scan
"""DG(38:9),DG(dO-40:9),DG(37:2)_C16:1""",652.59,381.29,600,20241023_PlasmaExtract5.wiff.scan
"""DG(38:8),DG(dO-40:8),DG(37:1)_C16:1""",654.6,383.3,960,20241023_PlasmaExtract5.wiff.scan
"""DG(38:7),DG(37:0)_C16:1""",656.62,385.32,240,20241023_PlasmaExtract5.wiff.scan
"""DG(38:6),DG(dO-40:6)_C16:1""",658.61,387.31,280,20241023_PlasmaExtract5.wiff.scan
DG(38:5)_C16:1,660.56,389.26,320,20241023_PlasmaExtract5.wiff.scan
DG(38:4)_C16:1,662.57,391.27,600,20241023_PlasmaExtract5.wiff.scan
DG(38:3)_C16:1,664.59,393.29,680,20241023_PlasmaExtract5.wiff.scan
"""DG(O-40:9),DG(38:2)_C16:1""",666.6,395.3,560,20241023_PlasmaExtract5.wiff.scan
"""DG(39:8),DG(O-40:8),DG(38:1)_C16:1""",668.62,397.32,640,20241023_PlasmaExtract5.wiff.scan
"""DG(39:7),DG(38:0),DG(dO-40:0)_C16:1""",670.71,399.41,640,20241023_PlasmaExtract5.wiff.scan
DG(39:6)_C16:1,672.56,401.26,1080,20241023_PlasmaExtract5.wiff.scan
DG(39:5)_C16:1,674.57,403.27,520,20241023_PlasmaExtract5.wiff.scan
DG(39:4)_C16:1,676.59,405.29,680,20241023_PlasmaExtract5.wiff.scan
"""DG(40:10),DG(39:3)_C16:1""",678.6,407.3,240,20241023_PlasmaExtract5.wiff.scan
"""DG(40:9),DG(39:2)_C16:1""",680.62,409.32,600,20241023_PlasmaExtract5.wiff.scan
"""DG(40:8),DG(39:1)_C16:1""",682.63,411.33,1120,20241023_PlasmaExtract5.wiff.scan
"""DG(40:7),DG(39:0)_C16:1""",684.65,413.35,880,20241023_PlasmaExtract5.wiff.scan
"""DG(40:6),DG(dO-40:0)_C16:1""",686.7,415.4,800,20241023_PlasmaExtract5.wiff.scan
DG(40:5)_C16:1,688.59,417.29,600,20241023_PlasmaExtract5.wiff.scan
DG(40:4)_C16:1,690.6,419.3,320,20241023_PlasmaExtract5.wiff.scan
DG(40:3)_C16:1,692.62,421.32,880,20241023_PlasmaExtract5.wiff.scan
DG(40:2)_C16:1,694.63,423.33,440,20241023_PlasmaExtract5.wiff.scan
DG(40:1)_C16:1,696.65,425.35,640,20241023_PlasmaExtract5.wiff.scan
"""DG(41:7),DG(40:0)_C16:1""",698.67,427.37,920,20241023_PlasmaExtract5.wiff.scan
DG(41:6)_C16:1,700.59,429.29,800,20241023_PlasmaExtract5.wiff.scan
DG(41:5)_C16:1,702.6,431.3,720,20241023_PlasmaExtract5.wiff.scan
"""DG(42:11),DG(41:4)_C16:1""",704.62,433.32,280,20241023_PlasmaExtract5.wiff.scan
"""DG(42:10),DG(41:3)_C16:1""",706.63,435.33,200,20241023_PlasmaExtract5.wiff.scan
"""DG(42:9),DG(41:2)_C16:1""",708.65,437.35,2080,20241023_PlasmaExtract5.wiff.scan
"""DG(42:8),DG(41:1)_C16:1""",710.67,439.37,520,20241023_PlasmaExtract5.wiff.scan
"""DG(42:7),DG(41:0)_C16:1""",712.68,441.38,480,20241023_PlasmaExtract5.wiff.scan
DG(42:6)_C16:1,714.6,443.3,600,20241023_PlasmaExtract5.wiff.scan
DG(42:5)_C16:1,716.62,445.32,400,20241023_PlasmaExtract5.wiff.scan
DG(42:4)_C16:1,718.63,447.33,280,20241023_PlasmaExtract5.wiff.scan
DG(42:3)_C16:1,720.65,449.35,120,20241023_PlasmaExtract5.wiff.scan
DG(42:2)_C16:1,722.67,451.37,280,20241023_PlasmaExtract5.wiff.scan
DG(42:1)_C16:1,724.68,453.38,960,20241023_PlasmaExtract5.wiff.scan
DG(43:6)_C16:1,728.62,457.32,800,20241023_PlasmaExtract5.wiff.scan
"""DG(44:12),DG(43:5)_C16:1""",730.63,459.33,720,20241023_PlasmaExtract5.wiff.scan
"""DG(44:11),DG(43:4)_C16:1""",732.65,461.35,400,20241023_PlasmaExtract5.wiff.scan
"""DG(44:10),DG(43:3)_C16:1""",734.67,463.37,800,20241023_PlasmaExtract5.wiff.scan
"""DG(44:9),DG(43:2)_C16:1""",736.68,465.38,760,20241023_PlasmaExtract5.wiff.scan
"""DG(44:8),DG(43:1)_C16:1""",738.7,467.4,800,20241023_PlasmaExtract5.wiff.scan
"""DG(44:7),DG(43:0)_C16:1""",740.71,469.41,600,20241023_PlasmaExtract5.wiff.scan
DG(44:6)_C16:1,742.63,471.33,560,20241023_PlasmaExtract5.wiff.scan
DG(44:5)_C16:1,744.65,473.35,360,20241023_PlasmaExtract5.wiff.scan
DG(44:4)_C16:1,746.67,475.37,240,20241023_PlasmaExtract5.wiff.scan
DG(44:3)_C16:1,748.68,477.38,280,20241023_PlasmaExtract5.wiff.scan
DG(44:2)_C16:1,750.7,479.4,840,20241023_PlasmaExtract5.wiff.scan
DG(44:1)_C16:1,752.71,481.41,760,20241023_PlasmaExtract5.wiff.scan
LPI(12:0),534.23,257.23,40,20241023_PlasmaExtract13.wiff.scan
LPI(13:0),548.25,271.25,40,20241023_PlasmaExtract13.wiff.scan
LPI(14:0),562.26,285.26,0,20241023_PlasmaExtract13.wiff.scan
LPI(14:1),560.25,283.25,80,20241023_PlasmaExtract13.wiff.scan
"""LPI(15:0),LPI(O-16:0)""",576.32,299.32,0,20241023_PlasmaExtract13.wiff.scan
"""LPI(15:1),LPI(P-16:0)""",574.3,297.3,0,20241023_PlasmaExtract13.wiff.scan
LPI(16:0),590.3,313.3,40,20241023_PlasmaExtract13.wiff.scan
LPI(16:1),588.28,311.28,40,20241023_PlasmaExtract13.wiff.scan
"""LPI(17:0),LPI(O-18:0)""",604.35,327.35,0,20241023_PlasmaExtract13.wiff.scan
"""LPI(17:1),LPI(P-18:0)""",602.33,325.33,0,20241023_PlasmaExtract13.wiff.scan
LPI(17:2),600.28,323.28,0,20241023_PlasmaExtract13.wiff.scan
LPI(18:0),618.33,341.33,0,20241023_PlasmaExtract13.wiff.scan
LPI(18:1),616.31,339.31,0,20241023_PlasmaExtract13.wiff.scan
LPI(18:2),614.3,337.3,0,20241023_PlasmaExtract13.wiff.scan
LPI(18:3),612.28,335.28,0,20241023_PlasmaExtract13.wiff.scan
LPI(18:4),610.26,333.26,0,20241023_PlasmaExtract13.wiff.scan
"""LPI(19:0),LPI(O-20:0)""",632.38,355.38,0,20241023_PlasmaExtract13.wiff.scan
"""LPI(19:1),LPI(P-20:0)""",630.36,353.36,0,20241023_PlasmaExtract13.wiff.scan
LPI(20:0),646.36,369.36,0,20241023_PlasmaExtract13.wiff.scan
LPI(20:1),644.34,367.34,0,20241023_PlasmaExtract13.wiff.scan
LPI(20:2),642.33,365.33,0,20241023_PlasmaExtract13.wiff.scan
LPI(20:3),640.31,363.31,0,20241023_PlasmaExtract13.wiff.scan
LPI(20:4),638.3,361.3,0,20241023_PlasmaExtract13.wiff.scan
LPI(20:5),636.28,359.28,0,20241023_PlasmaExtract13.wiff.scan
LPI(21:0),660.37,383.37,0,20241023_PlasmaExtract13.wiff.scan
LPI(22:0),674.39,397.39,0,20241023_PlasmaExtract13.wiff.scan
LPI(22:1),672.37,395.37,0,20241023_PlasmaExtract13.wiff.scan
LPI(22:2),670.36,393.36,0,20241023_PlasmaExtract13.wiff.scan
LPI(22:4),666.33,389.33,0,20241023_PlasmaExtract13.wiff.scan
LPI(22:6),662.3,385.3,0,20241023_PlasmaExtract13.wiff.scan
PI(24:0),716.4,439.4,0,20241023_PlasmaExtract13.wiff.scan
PI(25:0),730.42,453.42,0,20241023_PlasmaExtract13.wiff.scan
PI(26:0),744.43,467.43,0,20241023_PlasmaExtract13.wiff.scan
PI(26:1),742.42,465.42,0,20241023_PlasmaExtract13.wiff.scan
"""PI(27:0),PI(O-28:0)""",758.48,481.48,0,20241023_PlasmaExtract13.wiff.scan
"""PI(27:1),PI(P-28:0)""",756.47,479.47,0,20241023_PlasmaExtract13.wiff.scan
"""PI(28:0),PI(O-29:0)""",772.5,495.5,0,20241023_PlasmaExtract13.wiff.scan
"""PI(28:1),PI(P-29:0)""",770.48,493.48,40,20241023_PlasmaExtract13.wiff.scan
PI(28:2),768.43,491.43,0,20241023_PlasmaExtract13.wiff.scan
"""PI(29:0),PI(O-30:0)""",786.52,509.52,0,20241023_PlasmaExtract13.wiff.scan
"""PI(29:1),PI(O-30:1),PI(P-30:0)""",784.5,507.5,0,20241023_PlasmaExtract13.wiff.scan
"""PI(29:2),PI(P-30:1)""",782.48,505.48,0,20241023_PlasmaExtract13.wiff.scan
"""PI(30:0),PI(O-31:0)""",800.53,523.53,0,20241023_PlasmaExtract13.wiff.scan
"""PI(30:1),PI(O-31:1),PI(P-31:0)""",798.52,521.52,0,20241023_PlasmaExtract13.wiff.scan
"""PI(30:2),PI(P-31:1)""",796.5,519.5,0,20241023_PlasmaExtract13.wiff.scan
PI(30:3),794.45,517.45,0,20241023_PlasmaExtract13.wiff.scan
PI(30:4),792.43,515.43,0,20241023_PlasmaExtract13.wiff.scan
"""PI(31:0),PI(O-32:0)""",814.55,537.55,0,20241023_PlasmaExtract13.wiff.scan
"""PI(31:1),PI(O-32:1),PI(P-32:0)""",812.53,535.53,0,20241023_PlasmaExtract13.wiff.scan
"""PI(31:2),PI(P-32:1)""",810.52,533.52,0,20241023_PlasmaExtract13.wiff.scan
PI(31:3),808.46,531.46,0,20241023_PlasmaExtract13.wiff.scan
PI(31:4),806.45,529.45,40,20241023_PlasmaExtract13.wiff.scan
"""PI(32:0),PI(O-33:0)""",828.56,551.56,0,20241023_PlasmaExtract13.wiff.scan
"""PI(32:1),PI(O-33:1),PI(P-33:0)""",826.55,549.55,0,20241023_PlasmaExtract13.wiff.scan
"""PI(32:2),PI(O-33:2),PI(P-33:1)""",824.53,547.53,0,20241023_PlasmaExtract13.wiff.scan
"""PI(32:3),PI(P-33:2)""",822.52,545.52,0,20241023_PlasmaExtract13.wiff.scan
PI(32:4),820.46,543.46,0,20241023_PlasmaExtract13.wiff.scan
PI(32:5),818.45,541.45,0,20241023_PlasmaExtract13.wiff.scan
"""PI(33:0),PI(O-34:0)""",842.58,565.58,0,20241023_PlasmaExtract13.wiff.scan
"""PI(33:1),PI(O-34:1),PI(P-34:0)""",840.56,563.56,0,20241023_PlasmaExtract13.wiff.scan
"""PI(33:2),PI(O-34:2),PI(P-34:1)""",838.55,561.55,0,20241023_PlasmaExtract13.wiff.scan
"""PI(33:3),PI(O-34:3),PI(P-34:2)""",836.53,559.53,0,20241023_PlasmaExtract13.wiff.scan
"""PI(33:4),PI(O-34:4),PI(P-34:3)""",834.52,557.52,40,20241023_PlasmaExtract13.wiff.scan
"""PI(33:5),PI(P-34:4)""",832.5,555.5,0,20241023_PlasmaExtract13.wiff.scan
"""PI(34:0),PI(O-35:0)""",856.59,579.59,0,20241023_PlasmaExtract13.wiff.scan
"""PI(34:1),PI(O-35:1),PI(P-35:0)""",854.58,577.58,0,20241023_PlasmaExtract13.wiff.scan
"""PI(34:2),PI(O-35:2),PI(P-35:1)""",852.56,575.56,0,20241023_PlasmaExtract13.wiff.scan
"""PI(34:3),PI(P-35:2)""",850.55,573.55,0,20241023_PlasmaExtract13.wiff.scan
PI(34:4),848.49,571.49,0,20241023_PlasmaExtract13.wiff.scan
PI(34:5),846.48,569.48,0,20241023_PlasmaExtract13.wiff.scan
PI(34:6),844.46,567.46,0,20241023_PlasmaExtract13.wiff.scan
"""PI(35:2),PI(O-36:2),PI(P-36:1)""",866.58,589.58,80,20241023_PlasmaExtract13.wiff.scan
"""PI(35:3),PI(O-36:3),PI(P-36:2)""",864.56,587.56,0,20241023_PlasmaExtract13.wiff.scan
"""PI(35:4),PI(O-36:4),PI(P-36:3)""",862.55,585.55,40,20241023_PlasmaExtract13.wiff.scan
"""PI(35:5),PI(O-36:5),PI(P-36:4)""",860.53,583.53,0,20241023_PlasmaExtract13.wiff.scan
"""PI(35:6),PI(P-36:5)""",858.52,581.52,0,20241023_PlasmaExtract13.wiff.scan
"""PI(36:1),PI(O-37:1),PI(P-37:0)""",882.61,605.61,0,20241023_PlasmaExtract13.wiff.scan
"""PI(36:2),PI(O-37:2),PI(P-37:1)""",880.59,603.59,0,20241023_PlasmaExtract13.wiff.scan
"""PI(36:3),PI(P-37:2)""",878.58,601.58,0,20241023_PlasmaExtract13.wiff.scan
PI(36:4),876.53,599.53,0,20241023_PlasmaExtract13.wiff.scan
PI(36:5),874.51,597.51,0,20241023_PlasmaExtract13.wiff.scan
PI(36:6),872.49,595.49,0,20241023_PlasmaExtract13.wiff.scan
"""PI(36:7),PI(35:0),PI(O-36:0)""",870.61,593.61,40,20241023_PlasmaExtract13.wiff.scan
"""PI(36:8),PI(35:1),PI(O-36:1),PI(P-36:0)""",868.59,591.59,40,20241023_PlasmaExtract13.wiff.scan
"""PI(37:3),PI(O-38:3),PI(P-38:2)""",892.59,615.59,0,20241023_PlasmaExtract13.wiff.scan
"""PI(37:4),PI(O-38:4),PI(P-38:3)""",890.58,613.58,40,20241023_PlasmaExtract13.wiff.scan
"""PI(37:5),PI(O-38:5),PI(P-38:4)""",888.56,611.56,0,20241023_PlasmaExtract13.wiff.scan
"""PI(37:6),PI(O-38:6),PI(P-38:5)""",886.55,609.55,0,20241023_PlasmaExtract13.wiff.scan
"""PI(37:7),PI(P-38:6),PI(36:0),PI(O-37:0)""",884.62,607.62,40,20241023_PlasmaExtract13.wiff.scan
"""PI(38:2),PI(P-39:1)""",908.62,631.62,0,20241023_PlasmaExtract13.wiff.scan
PI(38:3),906.57,629.57,80,20241023_PlasmaExtract13.wiff.scan
PI(38:4),904.56,627.56,120,20241023_PlasmaExtract13.wiff.scan
PI(38:5),902.54,625.54,0,20241023_PlasmaExtract13.wiff.scan
PI(38:6),900.53,623.53,0,20241023_PlasmaExtract13.wiff.scan
"""PI(38:7),PI(37:0),PI(O-38:0)""",898.64,621.64,0,20241023_PlasmaExtract13.wiff.scan
"""PI(38:8),PI(37:1),PI(O-38:1),PI(P-38:0)""",896.62,619.62,0,20241023_PlasmaExtract13.wiff.scan
"""PI(38:9),PI(37:2),PI(O-38:2),PI(P-38:1)""",894.61,617.61,0,20241023_PlasmaExtract13.wiff.scan
"""PI(39:4),PI(O-40:4),PI(P-40:3)""",918.61,641.61,0,20241023_PlasmaExtract13.wiff.scan
"""PI(39:5),PI(O-40:5),PI(P-40:4)""",916.59,639.59,0,20241023_PlasmaExtract13.wiff.scan
"""PI(39:6),PI(O-40:6),PI(P-40:5)""",914.58,637.58,0,20241023_PlasmaExtract13.wiff.scan
"""PI(39:7),PI(P-40:6),PI(38:0),PI(O-39:0)""",912.66,635.66,0,20241023_PlasmaExtract13.wiff.scan
"""PI(39:8),PI(38:1),PI(O-39:1),PI(P-39:0)""",910.64,633.64,0,20241023_PlasmaExtract13.wiff.scan
"""PI(40:1),PI(P-41:0)""",938.67,661.67,0,20241023_PlasmaExtract13.wiff.scan
"""PI(40:10),PI(39:3),PI(O-40:3),PI(P-40:2)""",920.62,643.62,40,20241023_PlasmaExtract13.wiff.scan
PI(40:2),936.62,659.62,0,20241023_PlasmaExtract13.wiff.scan
PI(40:3),934.6,657.6,0,20241023_PlasmaExtract13.wiff.scan
PI(40:4),932.59,655.59,40,20241023_PlasmaExtract13.wiff.scan
PI(40:5),930.57,653.57,40,20241023_PlasmaExtract13.wiff.scan
PI(40:6),928.56,651.56,0,20241023_PlasmaExtract13.wiff.scan
"""PI(40:7),PI(39:0),PI(O-40:0),PI(dO-41:0)""",926.71,649.71,0,20241023_PlasmaExtract13.wiff.scan
"""PI(40:8),PI(39:1),PI(O-40:1),PI(P-40:0)""",924.66,647.66,0,20241023_PlasmaExtract13.wiff.scan
"""PI(40:9),PI(39:2),PI(O-40:2),PI(P-40:1)""",922.64,645.64,0,20241023_PlasmaExtract13.wiff.scan
"""PI(41:5),PI(P-42:4)""",944.62,667.62,0,20241023_PlasmaExtract13.wiff.scan
"""PI(41:6),PI(O-42:6)""",942.61,665.61,0,20241023_PlasmaExtract13.wiff.scan
"""PI(41:7),PI(P-42:6),PI(40:0),PI(O-41:0)""",940.69,663.69,0,20241023_PlasmaExtract13.wiff.scan
PI(42:0),968.68,691.68,0,20241023_PlasmaExtract13.wiff.scan
PI(42:1),966.67,689.67,0,20241023_PlasmaExtract13.wiff.scan
"""PI(42:10),PI(41:3),PI(P-42:2)""",948.66,671.66,0,20241023_PlasmaExtract13.wiff.scan
"""PI(42:11),PI(41:4),PI(O-42:4)""",946.64,669.64,0,20241023_PlasmaExtract13.wiff.scan
PI(42:2),964.65,687.65,0,20241023_PlasmaExtract13.wiff.scan
PI(42:3),962.64,685.64,0,20241023_PlasmaExtract13.wiff.scan
PI(42:4),960.62,683.62,0,20241023_PlasmaExtract13.wiff.scan
PI(42:5),958.6,681.6,0,20241023_PlasmaExtract13.wiff.scan
PI(42:6),956.59,679.59,0,20241023_PlasmaExtract13.wiff.scan
"""PI(42:7),PI(41:0),PI(O-42:0)""",954.7,677.7,0,20241023_PlasmaExtract13.wiff.scan
"""PI(42:8),PI(41:1),PI(O-42:1),PI(P-42:0)""",952.69,675.69,0,20241023_PlasmaExtract13.wiff.scan
"""PI(42:9),PI(41:2),PI(O-42:2),PI(P-42:1)""",950.67,673.67,0,20241023_PlasmaExtract13.wiff.scan
PI(43:2),978.67,701.67,0,20241023_PlasmaExtract13.wiff.scan
PI(43:4),974.64,697.64,0,20241023_PlasmaExtract13.wiff.scan
PI(43:6),970.6,693.6,0,20241023_PlasmaExtract13.wiff.scan
PI(44:0),996.71,719.71,0,20241023_PlasmaExtract13.wiff.scan
PI(44:1),994.7,717.7,0,20241023_PlasmaExtract13.wiff.scan
PI(44:10),976.56,699.56,0,20241023_PlasmaExtract13.wiff.scan
PI(44:12),972.53,695.53,0,20241023_PlasmaExtract13.wiff.scan
PI(44:2),992.68,715.68,0,20241023_PlasmaExtract13.wiff.scan
PI(44:3),990.67,713.67,0,20241023_PlasmaExtract13.wiff.scan
PI(44:4),988.65,711.65,0,20241023_PlasmaExtract13.wiff.scan
PI(44:5),986.64,709.64,0,20241023_PlasmaExtract13.wiff.scan
PI(44:6),984.62,707.62,0,20241023_PlasmaExtract13.wiff.scan
"""PI(44:7),PI(43:0)""",982.7,705.7,0,20241023_PlasmaExtract13.wiff.scan
"""PI(44:8),PI(43:1)""",980.68,703.68,0,20241023_PlasmaExtract13.wiff.scan
LPS(12:0),442.22,257.22,0,20241023_PlasmaExtract14.wiff.scan
LPS(14:0),470.25,285.25,0,20241023_PlasmaExtract14.wiff.scan
LPS(14:1),468.24,283.24,0,20241023_PlasmaExtract14.wiff.scan
LPS(P-16:0),482.29,297.29,0,20241023_PlasmaExtract14.wiff.scan
LPS(16:1),496.27,311.27,0,20241023_PlasmaExtract14.wiff.scan
LPS(P-18:0),510.32,325.32,0,20241023_PlasmaExtract14.wiff.scan
LPS(17:2),508.27,323.27,0,20241023_PlasmaExtract14.wiff.scan
LPS(18:1),524.3,339.3,0,20241023_PlasmaExtract14.wiff.scan
LPS(18:2),522.28,337.28,0,20241023_PlasmaExtract14.wiff.scan
LPS(18:3),520.27,335.27,0,20241023_PlasmaExtract14.wiff.scan
LPS(18:4),518.25,333.25,0,20241023_PlasmaExtract14.wiff.scan
LPS(P-20:0),538.35,353.35,0,20241023_PlasmaExtract14.wiff.scan
LPS(20:0),554.35,369.35,0,20241023_PlasmaExtract14.wiff.scan
LPS(20:1),552.33,367.33,0,20241023_PlasmaExtract14.wiff.scan
LPS(20:2),550.31,365.31,0,20241023_PlasmaExtract14.wiff.scan
LPS(20:3),548.3,363.3,0,20241023_PlasmaExtract14.wiff.scan
LPS(20:4),546.28,361.28,0,20241023_PlasmaExtract14.wiff.scan
LPS(20:5),544.27,359.27,0,20241023_PlasmaExtract14.wiff.scan
LPS(22:0),582.38,397.38,0,20241023_PlasmaExtract14.wiff.scan
LPS(22:1),580.36,395.36,0,20241023_PlasmaExtract14.wiff.scan
LPS(22:2),578.35,393.35,0,20241023_PlasmaExtract14.wiff.scan
LPS(22:4),574.31,389.31,0,20241023_PlasmaExtract14.wiff.scan
LPS(22:6),570.28,385.28,40,20241023_PlasmaExtract14.wiff.scan
LPS(O-16:0),484.3,299.3,0,20241023_PlasmaExtract14.wiff.scan
LPS(O-20:0),540.37,355.37,0,20241023_PlasmaExtract14.wiff.scan
LPS(13:0),456.24,271.24,0,20241023_PlasmaExtract14.wiff.scan
LPS(O-18:0),512.34,327.34,0,20241023_PlasmaExtract14.wiff.scan
LPS(21:0),568.36,383.36,0,20241023_PlasmaExtract14.wiff.scan
PS(24:0),624.39,439.39,0,20241023_PlasmaExtract14.wiff.scan
PS(25:0),638.4,453.4,0,20241023_PlasmaExtract14.wiff.scan
PS(26:0),652.42,467.42,0,20241023_PlasmaExtract14.wiff.scan
PS(26:1),650.4,465.4,0,20241023_PlasmaExtract14.wiff.scan
PS(O-28:0),666.47,481.47,0,20241023_PlasmaExtract14.wiff.scan
PS(P-28:0),664.46,479.46,0,20241023_PlasmaExtract14.wiff.scan
PS(O-29:0),680.49,495.49,0,20241023_PlasmaExtract14.wiff.scan
PS(P-29:0),678.47,493.47,0,20241023_PlasmaExtract14.wiff.scan
PS(28:2),676.42,491.42,0,20241023_PlasmaExtract14.wiff.scan
PS(O-30:0),694.5,509.5,0,20241023_PlasmaExtract14.wiff.scan
PS(P-30:0),692.49,507.49,0,20241023_PlasmaExtract14.wiff.scan
PS(P-30:1),690.47,505.47,0,20241023_PlasmaExtract14.wiff.scan
PS(O-31:0),708.52,523.52,0,20241023_PlasmaExtract14.wiff.scan
PS(P-31:0),706.5,521.5,0,20241023_PlasmaExtract14.wiff.scan
PS(P-31:1),704.49,519.49,0,20241023_PlasmaExtract14.wiff.scan
PS(30:3),702.43,517.43,0,20241023_PlasmaExtract14.wiff.scan
PS(30:4),700.42,515.42,0,20241023_PlasmaExtract14.wiff.scan
PS(O-32:0),722.53,537.53,0,20241023_PlasmaExtract14.wiff.scan
PS(P-32:0),720.52,535.52,0,20241023_PlasmaExtract14.wiff.scan
PS(P-32:1),718.5,533.5,0,20241023_PlasmaExtract14.wiff.scan
PS(31:3),716.45,531.45,0,20241023_PlasmaExtract14.wiff.scan
PS(31:4),714.43,529.43,0,20241023_PlasmaExtract14.wiff.scan
PS(O-33:0),736.55,551.55,0,20241023_PlasmaExtract14.wiff.scan
PS(P-33:0),734.53,549.53,0,20241023_PlasmaExtract14.wiff.scan
PS(P-33:1),732.52,547.52,0,20241023_PlasmaExtract14.wiff.scan
PS(P-33:2),730.5,545.5,0,20241023_PlasmaExtract14.wiff.scan
PS(32:4),728.45,543.45,0,20241023_PlasmaExtract14.wiff.scan
