Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
[TG(57:11)|TG(56:4)]_FA22:6,928.8,583.5,1656.3401069641113,928.8 -> 583.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,99.90000534057617,TG,TG,11,(57:11),22:6
[TG(57:10)|TG(56:3)]_FA22:6,930.8,585.5,1763.6001358032227,930.8 -> 585.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,262.8400230407715,TG,TG,10,(57:10),22:6
[TG(57:9)|TG(56:2)]_FA22:6,932.9,587.6,2321.400173187256,932.9 -> 587.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,779.4600677490234,TG,TG,9,(57:9),22:6
[TG(57:8)|TG(56:1)]_FA22:6,934.9,589.6,9134.280757904053,934.9 -> 589.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,7617.120643615723,TG,TG,8,(57:8),22:6
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,936.9,591.6,38312.28288269043,936.9 -> 591.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,36756.302768707275,TG,TG,14,(58:14),22:6
[TG(58:13)|TG(57:6)]_FA22:6,938.8,593.5,10621.460670471191,938.8 -> 593.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,8868.100555419922,TG,TG,13,(58:13),22:6
[TG(58:12)|TG(57:5)]_FA22:6,940.8,595.5,4056.940330505371,940.8 -> 595.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,2556.220230102539,TG,TG,12,(58:12),22:6
[TG(58:11)|TG(57:4)]_FA22:6,942.8,597.5,9148.960594177246,942.8 -> 597.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,7604.940483093262,TG,TG,11,(58:11),22:6
[TG(58:10)|TG(57:3)]_FA22:6,944.9,599.6,23898.20216369629,944.9 -> 599.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,22377.862060546875,TG,TG,10,(58:10),22:6
[TG(58:9)|TG(57:2)]_FA22:6,946.9,601.6,46923.90394592285,946.9 -> 601.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,45198.24382019043,TG,TG,9,(58:9),22:6
[TG(58:8)|TG(57:1)]_FA22:6,948.9,603.6,35001.422760009766,948.9 -> 603.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,33429.70264053345,TG,TG,8,(58:8),22:6
[TG(58:7)|TG(57:0)]_FA22:6,950.9,605.6,9712.96070098877,950.9 -> 605.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,8157.560592651367,TG,TG,7,(58:7),22:6
[TG(59:13)|TG(58:6)]_FA22:6,952.8,607.5,3303.0402450561523,952.8 -> 607.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1662.6401252746582,TG,TG,13,(59:13),22:6
[TG(59:12)|TG(58:5)]_FA22:6,954.8,609.5,1969.6401481628418,954.8 -> 609.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,190.70001602172852,TG,TG,12,(59:12),22:6
[TG(59:11)|TG(58:4)]_FA22:6,956.9,611.6,2141.380157470703,956.9 -> 611.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,536.6400451660156,TG,TG,11,(59:11),22:6
[TG(59:10)|TG(58:3)]_FA22:6,958.9,613.6,3627.000270843506,958.9 -> 613.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,2126.500156402588,TG,TG,10,(59:10),22:6
[TG(59:9)|TG(58:2)]_FA22:6,960.9,615.6,9596.100673675537,960.9 -> 615.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,8086.680572509766,TG,TG,9,(59:9),22:6
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,962.9,617.6,13962.641078948975,962.9 -> 617.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,12388.640968322754,TG,TG,15,(60:15),22:6
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,964.9,619.6,7734.880535125732,964.9 -> 619.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,6234.280429840088,TG,TG,14,(60:14),22:6
[TG(60:13)|TG(59:6)]_FA22:6,966.8,621.5,8060.480518341064,966.8 -> 621.5,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,6559.840419769287,TG,TG,13,(60:13),22:6
[TG(60:12)|TG(59:5)]_FA22:6,968.9,623.6,15081.801216125488,968.9 -> 623.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,13581.621116638184,TG,TG,12,(60:12),22:6
[TG(60:11)|TG(59:4)]_FA22:6,970.9,625.6,9321.50068283081,970.9 -> 625.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,7821.060577392578,TG,TG,11,(60:11),22:6
[TG(60:10)|TG(59:3)]_FA22:6,972.9,627.6,9986.160659790039,972.9 -> 627.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,8485.82056427002,TG,TG,10,(60:10),22:6
[TG(60:9)|TG(59:2)]_FA22:6,974.9,629.6,14639.620834350586,974.9 -> 629.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,13138.380737304688,TG,TG,9,(60:9),22:6
[TG(60:8)|TG(59:1)]_FA22:6,976.9,631.6,7849.080539703369,976.9 -> 631.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,6348.840442657471,TG,TG,8,(60:8),22:6
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:6,978.9,633.6,2562.1201705932617,978.9 -> 633.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1061.7800598144531,TG,TG,14,(61:14),22:6
[TG(61:13)|TG(60:6)]_FA22:6,980.9,635.6,2176.3201637268066,980.9 -> 635.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,579.4800415039062,TG,TG,13,(61:13),22:6
[TG(61:12)|TG(60:5)]_FA22:6,982.9,637.6,5676.860401153564,982.9 -> 637.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,4166.580299377441,TG,TG,12,(61:12),22:6
[TG(61:11)|TG(60:4)]_FA22:6,984.9,639.6,9406.340690612793,984.9 -> 639.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,7906.140586853027,TG,TG,11,(61:11),22:6
[TG(61:10)|TG(60:3)]_FA22:6,986.9,641.6,5462.400421142578,986.9 -> 641.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,3962.000331878662,TG,TG,10,(61:10),22:6
[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:6,988.9,643.6,3386.500255584717,988.9 -> 643.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1845.420150756836,TG,TG,16,(62:16),22:6
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:6,990.9,645.6,3146.260223388672,990.9 -> 645.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1646.3001289367676,TG,TG,15,(62:15),22:6
[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:6,993.0,647.7,13065.96091079712,993.0 -> 647.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,11557.980808258057,TG,TG,14,(62:14),22:6
[TG(62:13)|TG(61:6)]_FA22:6,994.9,649.6,12458.801048278809,994.9 -> 649.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,10844.400936126709,TG,TG,13,(62:13),22:6
[TG(62:12)|TG(61:5)]_FA22:6,996.9,651.6,6613.7404136657715,996.9 -> 651.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,5113.800304412842,TG,TG,12,(62:12),22:6
[TG(62:11)|TG(61:4)]_FA22:6,998.9,653.6,8495.740562438965,998.9 -> 653.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,6954.740451812744,TG,TG,11,(62:11),22:6
[TG(62:10)|TG(61:3)]_FA22:6,1000.9,655.6,6481.780517578125,1000.9 -> 655.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,4880.400409698486,TG,TG,10,(62:10),22:6
[TG(62:9)|TG(61:2)]_FA22:6,1002.9,657.6,2750.980194091797,1002.9 -> 657.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1209.5000762939453,TG,TG,9,(62:9),22:6
[TG(62:8)|TG(61:1)]_FA22:6,1005.0,659.7,1815.8401412963867,1005.0 -> 659.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,224.06003189086914,TG,TG,8,(62:8),22:6
[TG(62:7)|TG(61:0)]_FA22:6,1007.0,661.7,1732.960117340088,1007.0 -> 661.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,191.18000030517578,TG,TG,7,(62:7),22:6
[TG(63:13)|TG(62:6)]_FA22:6,1008.9,663.6,6324.500461578369,1008.9 -> 663.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,4783.04035949707,TG,TG,13,(63:13),22:6
[TG(63:12)|TG(62:5)]_FA22:6,1010.9,665.6,5161.740379333496,1010.9 -> 665.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,3619.6202659606934,TG,TG,12,(63:12),22:6
[TG(63:11)|TG(62:4)]_FA22:6,1012.9,667.6,2926.5002098083496,1012.9 -> 667.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1384.380111694336,TG,TG,11,(63:11),22:6
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,1014.9,669.6,3148.900188446045,1014.9 -> 669.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1607.760066986084,TG,TG,17,(64:17),22:6
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:6,1017.0,671.7,3516.980255126953,1017.0 -> 671.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1975.000156402588,TG,TG,16,(64:16),22:6
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:6,1019.0,673.7,2951.500217437744,1019.0 -> 673.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1409.9001121520996,TG,TG,15,(64:15),22:6
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6,1021.0,675.7,4339.860324859619,1021.0 -> 675.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,2770.840217590332,TG,TG,14,(64:14),22:6
[TG(64:13)|TG(63:6)]_FA22:6,1022.9,677.6,3674.8602180480957,1022.9 -> 677.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1974.0601043701172,TG,TG,13,(64:13),22:6
[TG(64:12)|TG(63:5)]_FA22:6,1024.9,679.6,2675.3001976013184,1024.9 -> 679.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1134.4600868225098,TG,TG,12,(64:12),22:6
[TG(64:11)|TG(63:4)]_FA22:6,1026.9,681.6,2212.4801483154297,1026.9 -> 681.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,632.3400497436523,TG,TG,11,(64:11),22:6
[TG(64:10)|TG(63:3)]_FA22:6,1029.0,683.7,1890.5801429748535,1029.0 -> 683.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,348.7200393676758,TG,TG,10,(64:10),22:6
[TG(64:9)|TG(63:2)]_FA22:6,1031.0,685.7,1645.020107269287,1031.0 -> 685.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,79.96000671386719,TG,TG,9,(64:9),22:6
[TG(64:8)|TG(63:1)]_FA22:6,1033.0,687.7,2092.72013092041,1033.0 -> 687.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,550.8800239562988,TG,TG,8,(64:8),22:6
[TG(64:7)|TG(63:0)]_FA22:6,1035.0,689.7,1853.0201263427734,1035.0 -> 689.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,311.04001235961914,TG,TG,7,(64:7),22:6
[TG(64:6)]_FA22:6,1036.9,691.6,1971.6001434326172,1036.9 -> 691.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,429.30004119873047,TG,TG,6,(64:6),22:6
[TG(65:12)|TG(64:5)]_FA22:6,1038.9,693.6,1898.0601234436035,1038.9 -> 693.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,356.9600067138672,TG,TG,12,(65:12),22:6
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,1041.0,695.7,1809.080135345459,1041.0 -> 695.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,267.82001876831055,TG,TG,18,(66:18),22:6
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,1043.0,697.7,1806.6401138305664,1043.0 -> 697.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,264.5800018310547,TG,TG,17,(66:17),22:6
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,1045.0,699.7,3159.7002182006836,1045.0 -> 699.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1618.8201217651367,TG,TG,16,(66:16),22:6
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6,1047.0,701.7,2479.800178527832,1047.0 -> 701.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,937.6000747680664,TG,TG,15,(66:15),22:6
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6,1049.0,703.7,2497.4801712036133,1049.0 -> 703.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,956.6600723266602,TG,TG,14,(66:14),22:6
[TG(66:13)|TG(65:6)]_FA22:6,1050.9,705.6,1769.5001029968262,1050.9 -> 705.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,228.2200050354004,TG,TG,13,(66:13),22:6
[TG(66:12)|TG(65:5)]_FA22:6,1053.0,707.7,1841.140121459961,1053.0 -> 707.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,299.5800094604492,TG,TG,12,(66:12),22:6
[TG(66:11)|TG(65:4)]_FA22:6,1055.0,709.7,1595.2401161193848,1055.0 -> 709.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,1.2000045776367188,TG,TG,11,(66:11),22:6
[TG(66:10)|TG(65:3)]_FA22:6,1057.0,711.7,1641.380111694336,1057.0 -> 711.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,41.76000213623047,TG,TG,10,(66:10),22:6
[TG(66:9)|TG(65:2)]_FA22:6,1059.0,713.7,1754.3801231384277,1059.0 -> 713.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,179.6600227355957,TG,TG,9,(66:9),22:6
[TG(66:8)|TG(65:1)]_FA22:6,1061.0,715.7,2283.2001457214355,1061.0 -> 715.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,741.7000427246094,TG,TG,8,(66:8),22:6
[TG(66:7)]_FA22:6,1062.9,717.6,2049.54012298584,1062.9 -> 717.6,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,507.1000099182129,TG,TG,7,(66:7),22:6
[TG(66:6)]_FA22:6,1065.0,719.7,1775.420124053955,1065.0 -> 719.7,TAG,TAG22_6_E-4PlasmaM_N1_daneman_lab_11_21_23,E-4PlasmaM,p1-f6,E-4,Plasma,M,TAG22,192.06002044677734,TG,TG,6,(66:6),22:6
[TG(46:6)]_FA22:6,784.6,439.3,1694.9601020812988,784.6 -> 439.3,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,105.27999496459961,TG,TG,6,(46:6),22:6
[TG(47:6)]_FA22:6,798.7,453.4,1557.560115814209,798.7 -> 453.4,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,6,(47:6),22:6
[TG(48:8)|TG(47:1)]_FA22:6,808.7,463.4,2091.200138092041,808.7 -> 463.4,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,315.3800048828125,TG,TG,8,(48:8),22:6
[TG(48:7)|TG(47:0)]_FA22:6,810.8,465.5,1874.8601341247559,810.8 -> 465.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,7,(48:7),22:6
[TG(48:6)]_FA22:6,812.7,467.4,1580.2401161193848,812.7 -> 467.4,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,26.040008544921875,TG,TG,6,(48:6),22:6
[TG(49:8)|TG(48:1)]_FA22:6,822.8,477.5,1924.240135192871,822.8 -> 477.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,424.14001846313477,TG,TG,8,(49:8),22:6
[TG(49:7)|TG(48:0)]_FA22:6,824.8,479.5,1835.680118560791,824.8 -> 479.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,191.28000259399414,TG,TG,7,(49:7),22:6
[TG(49:6)]_FA22:6,826.7,481.4,1720.3801193237305,826.7 -> 481.4,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,5.840003967285156,TG,TG,6,(49:6),22:6
[TG(50:9)|TG(49:2)]_FA22:6,834.8,489.5,1725.7601203918457,834.8 -> 489.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,9,(50:9),22:6
[TG(50:8)|TG(49:1)]_FA22:6,836.8,491.5,1642.880111694336,836.8 -> 491.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,24.34000015258789,TG,TG,8,(50:8),22:6
[TG(50:7)|TG(49:0)]_FA22:6,838.8,493.5,1914.940128326416,838.8 -> 493.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,399.1600151062012,TG,TG,7,(50:7),22:6
[TG(50:6)]_FA22:6,840.7,495.4,1610.6801300048828,840.7 -> 495.4,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,108.50002670288086,TG,TG,6,(50:6),22:6
[TG(51:9)|TG(50:2)]_FA22:6,848.8,503.5,1860.9001350402832,848.8 -> 503.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,9,(51:9),22:6
[TG(51:8)|TG(50:1)]_FA22:6,850.8,505.5,1589.0001068115234,850.8 -> 505.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,8,(51:8),22:6
[TG(51:7)|TG(50:0)]_FA22:6,852.8,507.5,1849.1801414489746,852.8 -> 507.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,72.94002151489258,TG,TG,7,(51:7),22:6
[TG(51:6)]_FA22:6,854.7,509.4,1977.1601524353027,854.7 -> 509.4,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,206.98003005981445,TG,TG,6,(51:6),22:6
[TG(52:10)|TG(51:3)]_FA22:6,860.8,515.5,1552.1001167297363,860.8 -> 515.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,10,(52:10),22:6
[TG(52:9)|TG(51:2)]_FA22:6,862.8,517.5,1605.560115814209,862.8 -> 517.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,9,(52:9),22:6
[TG(52:8)|TG(51:1)]_FA22:6,864.8,519.5,1722.380126953125,864.8 -> 519.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,8,(52:8),22:6
[TG(52:7)|TG(51:0)]_FA22:6,866.8,521.5,1554.7401161193848,866.8 -> 521.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,7,(52:7),22:6
[TG(52:6)]_FA22:6,868.7,523.4,1571.880111694336,868.7 -> 523.4,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,6,(52:6),22:6
[TG(53:10)|TG(52:3)]_FA22:6,874.8,529.5,1611.1001091003418,874.8 -> 529.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,110.260009765625,TG,TG,10,(53:10),22:6
[TG(53:9)|TG(52:2)]_FA22:6,876.8,531.5,1667.6201133728027,876.8 -> 531.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,87.86001586914062,TG,TG,9,(53:9),22:6
[TG(53:8)|TG(52:1)]_FA22:6,878.8,533.5,1614.720115661621,878.8 -> 533.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,8,(53:8),22:6
[TG(53:7)|TG(52:0)]_FA22:6,880.8,535.5,1550.8000984191895,880.8 -> 535.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,32.699981689453125,TG,TG,7,(53:7),22:6
[TG(53:6)]_FA22:6,882.8,537.5,1522.6601028442383,882.8 -> 537.5,TAG,TAG22_6_E-4RetinaM_N1_daneman_lab_11_21_23,E-4RetinaM,p1-e2,E-4,Retina,M,TAG22,0.0,TG,TG,6,(53:6),22:6
