Lipid,Class,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
PC (34:1),PC,779118.7934570312,536741.0807495117,1005576.8692016602,151608.24865722656,656020.1268920898,103968.02865600586,439331.15197753906,330412.2041168213,85162.02494812012,82653.5664100647,7028.960487365723,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:2),PC,784041.4350280762,935222.1762695312,982057.9860534668,140906.18795776367,647045.6148986816,302527.4062728882,987141.1896209717,688741.2252655029,191823.49026489258,238129.79373550415,7078.560470581055,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:3),PC,819535.884979248,982939.9408569336,1013040.0764160156,156403.052734375,690556.8792724609,18533.181747436523,66714.42390823364,44197.682750701904,12788.440883636475,16308.120929718018,2145.740161895752,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:5),PC,723626.2180786133,859554.1729736328,874605.430480957,144593.35220336914,607340.8925170898,1848.3401336669922,2116.6601524353027,2703.8201942443848,1947.0601539611816,1939.6801490783691,1845.4201316833496,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:6),PC,462053.4729614258,519589.2384033203,508706.4399719238,87773.98620605469,371943.336517334,2283.660140991211,1731.9801330566406,1890.7601356506348,1931.7201385498047,1874.8001289367676,2155.2601585388184,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:2),PC,568137.9635009766,595438.1477050781,700129.7864990234,144939.9888305664,421310.82678222656,515803.4843673706,449463.8835449219,315851.0205345154,159263.05183410645,311282.93786239624,7865.340538024902,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:3),PC,597560.9814453125,612617.8272094727,739310.6051025391,154134.61279296875,454349.3288574219,216344.19340515137,405973.8032569885,231688.31662368774,93438.30642700195,203963.45601272583,3750.120258331299,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:4),PC,760033.3044433594,837896.5888671875,974832.0047607422,185219.61328125,569375.0965576172,469848.0016479492,709817.2920417786,457933.04595184326,178988.45598602295,433232.81341934204,3069.2602157592773,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:5),PC,993834.5322265625,1033477.9822998047,1221029.6986083984,204802.83276367188,756101.1729125977,33784.082847595215,39953.7622756958,24688.321159362793,7029.300556182861,21294.520931243896,2055.0801429748535,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:6),PC,900876.9567260742,1000760.8273925781,1160095.8842773438,197628.83331298828,681907.6862182617,2233.1001472473145,3476.500286102295,3791.2602195739746,2445.9801902770996,3612.6002883911133,1940.720142364502,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:0),PC,749290.576965332,421028.95904541016,492357.7625732422,164741.8744506836,319247.5016479492,9261.34070968628,11307.10078048706,7758.220554351807,3964.7203063964844,6880.1803855896,2296.800163269043,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:3),PC,812198.576965332,467542.25607299805,540536.2777099609,172718.29302978516,337196.3048095703,34156.50241851807,70980.22420120239,82008.58585739136,10580.960803985596,26796.681812286377,2371.9201622009277,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:4),PC,1229447.4654541016,614077.3972167969,741747.5137939453,163377.38989257812,464100.06884765625,136736.2290534973,344872.6079826355,284697.8437652588,34010.583194732666,95121.68774032593,2426.520149230957,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:5),PC,747288.5485839844,734504.263671875,879024.1754150391,285958.3627319336,563769.5778198242,57716.12557220459,242157.20038986206,166123.19081497192,21687.701538085938,50219.74454879761,1991.5801467895508,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:6),PC,907282.7799072266,945124.8149414062,1095309.7673339844,211094.07360839844,626467.9541625977,144431.65016937256,487405.66873550415,332782.8275299072,41163.38258743286,116208.60820770264,1923.2801208496094,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:0),PC,221553.1376953125,231973.66088867188,240799.01538085938,107948.86840820312,181713.5526123047,33817.44223022461,25310.501953125,28582.501922607422,22133.78160095215,20470.121452331543,18743.481147766113,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:1),PC,220845.6376953125,229493.37170410156,240327.5186767578,108387.5478515625,126975.48815917969,10939.60075378418,8806.68058013916,7507.3605880737305,2783.7001914978027,8021.320495605469,2197.920150756836,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:2),PC,219301.0128173828,228676.95629882812,246401.4744873047,86165.14599609375,180283.48999023438,6575.880584716797,8760.120616912842,6537.580421447754,2625.7602157592773,7453.260410308838,2050.180145263672,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:3),PC,255848.66040039062,255188.1973876953,268122.5830078125,110868.08825683594,203418.5711669922,9938.540843963623,15127.740852355957,12505.800968170166,3041.9202308654785,11587.760955810547,1729.0401306152344,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:4),PC,296481.42517089844,296104.9246826172,316379.26123046875,112251.66821289062,246643.3966064453,3638.620292663574,7464.920448303223,3135.120220184326,1840.4401397705078,3922.440227508545,1654.0401153564453,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:5),PC,370912.8936767578,362529.7085571289,415517.36798095703,91626.30520629883,291188.30419921875,6147.160438537598,5553.1003494262695,4917.960430145264,1844.1001243591309,4978.0002517700195,1763.9001274108887,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:6),PC,536424.5369567871,530890.102355957,624809.2919006348,110604.18719482422,405775.92839050293,20435.78119277954,18945.701419830322,15856.64147567749,4709.720310211182,12504.400573730469,1883.2201309204102,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:0),PC,18563.04119873047,31242.2417678833,32012.64256286621,18340.421127319336,28254.682220458984,1847.3401222229004,1797.3601188659668,1805.300121307373,1582.460117340088,1877.0801391601562,1789.9401168823242,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:1),PC,94304.72778320312,96977.48620605469,91107.94543457031,75315.78430175781,82564.5859375,2839.3802185058594,1910.580150604248,2049.6801414489746,1704.8801307678223,2406.1201667785645,1695.320125579834,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:2),PC,100473.00769042969,107498.50732421875,102669.72741699219,81504.82653808594,92259.5068359375,4031.2002487182617,2931.860206604004,3180.8602333068848,1677.2201080322266,3556.7403106689453,1679.1401290893555,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:3),PC,106197.4287109375,108623.22717285156,105244.12854003906,84038.986328125,94281.68737792969,7767.040550231934,5733.900428771973,6533.020431518555,4443.200359344482,6670.140563964844,1722.7201309204102,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:4),PC,84639.98596191406,117187.86779785156,87073.66662597656,86818.56665039062,99251.44714355469,5266.720306396484,5538.340385437012,4934.860366821289,3404.6003189086914,3633.76021194458,1791.5001335144043,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:5),PC,123108.58837890625,123802.0693359375,115577.32934570312,84211.18640136719,84156.72570800781,9264.360725402832,9209.280612945557,6361.5005531311035,3059.540214538574,6558.860397338867,1922.040126800537,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:6),PC,133667.5712890625,131684.71032714844,132931.1697998047,86295.8662109375,115075.5693359375,2915.500186920166,1998.0201377868652,2094.840156555176,1917.1401443481445,3299.960250854492,1927.040153503418,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:0),PC,10013.440780639648,10276.460674285889,11689.5608253479,9580.880683898926,7663.600517272949,1942.240135192871,1608.0201148986816,1727.6401290893555,1746.040138244629,1586.4201049804688,1628.0001182556152,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:1),PC,10117.860633850098,10703.280769348145,11615.440956115723,6973.320507049561,10911.160667419434,1766.6001319885254,1762.240135192871,1885.660140991211,1585.2401161193848,1618.1801109313965,1612.9001121520996,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:2),PC,11192.980880737305,12151.240676879883,11148.360721588135,8330.500625610352,11549.540878295898,1669.1801261901855,1628.0401229858398,1744.4401245117188,1591.4801216125488,1712.000129699707,1697.1201210021973,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:3),PC,11906.960872650146,9751.440673828125,13143.32088470459,8938.280673980713,11075.54084777832,1784.8801460266113,2173.3201751708984,1842.20015335083,1794.3401260375977,1560.8401184082031,1570.4001159667969,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:4),PC,15726.461097717285,9775.540672302246,13654.2007522583,8587.680656433105,10558.840728759766,1914.7201309204102,2170.6001586914062,1882.68013381958,1955.8401489257812,1942.920150756836,1570.6601219177246,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:5),PC,11137.100833892822,10025.700748443604,9914.840690612793,8344.540641784668,9651.380676269531,3200.740219116211,2296.200164794922,2598.7802238464355,1987.8001327514648,2886.160243988037,1644.5001258850098,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
