Lipid,Class,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
C12:0,FA,397419.16796875,404795.40966796875,357318.04443359375,357572.20361328125,391951.4091796875,397419.16796875,404795.40966796875,357318.04443359375,357572.20361328125,391951.4091796875,317237.04248046875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C12:1,FA,426497.6689453125,497496.1767578125,424308.33056640625,482191.3525390625,437906.232421875,426497.6689453125,497496.1767578125,424308.33056640625,482191.3525390625,437906.232421875,493761.1142578125,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C14:1,FA,770915.7314453125,761247.0703125,627102.865234375,711979.046875,900056.4013671875,770915.7314453125,761247.0703125,627102.865234375,711979.046875,900056.4013671875,590455.8642578125,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C18:0,FA,1564533.484375,1766853.1171875,1603816.03125,1530548.29296875,1617240.10546875,1564533.484375,1766853.1171875,1603816.03125,1530548.29296875,1617240.10546875,1391278.875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C19:0,FA,1213776.84375,1286329.58984375,1193957.34765625,1149673.83984375,1298124.09375,1213776.84375,1286329.58984375,1193957.34765625,1149673.83984375,1298124.09375,1051877.1337890625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C20:0,FA,2752565.697265625,2762564.39453125,2810568.265625,2665492.2744140625,2743455.185546875,2752565.697265625,2762564.39453125,2810568.265625,2665492.2744140625,2743455.185546875,2564121.353515625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C20:1,FA,441928.91015625,467829.6142578125,529655.955078125,396131.97021484375,453412.7529296875,441928.91015625,467829.6142578125,529655.955078125,396131.97021484375,453412.7529296875,363224.00634765625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C22:0,FA,1278306.0625,1312721.728515625,1300567.28515625,1258958.5327148438,1296348.5966796875,1278306.0625,1312721.728515625,1300567.28515625,1258958.5327148438,1296348.5966796875,1176931.611328125,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C22:1,FA,259253.17919921875,299025.6416015625,286784.28173828125,291241.0002441406,270040.63720703125,259253.17919921875,299025.6416015625,286784.28173828125,291241.0002441406,270040.63720703125,306812.91943359375,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C22:4,FA,279612.8603515625,310981.48193359375,307725.20361328125,278677.72021484375,290028.00146484375,279612.8603515625,310981.48193359375,307725.20361328125,278677.72021484375,290028.00146484375,272245.138671875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:0,FA,203958.99472045898,203980.3159866333,209732.3956604004,193793.35398864746,211180.456741333,203958.99472045898,203980.3159866333,209732.3956604004,193793.35398864746,211180.456741333,175408.8727493286,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:1,FA,158470.0103302002,162320.91107940674,160566.03108215332,153225.45236968994,164290.27043914795,158470.0103302002,162320.91107940674,160566.03108215332,153225.45236968994,164290.27043914795,149376.490234375,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:5,FA,279957.46337890625,290178.83984375,282014.162109375,245801.31689453125,279969.77880859375,279957.46337890625,290178.83984375,282014.162109375,245801.31689453125,279969.77880859375,225283.4560546875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C24:6,FA,227795.8779296875,253592.15673828125,240040.35791015625,216336.59399414062,226447.85546875,227795.8779296875,253592.15673828125,240040.35791015625,216336.59399414062,226447.85546875,206195.2138671875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C26:0,FA,183435.07354736328,196148.27264404297,197070.53283691406,175716.4126586914,194878.43353271484,183435.07354736328,196148.27264404297,197070.53283691406,175716.4126586914,194878.43353271484,160921.02989196777,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C26:1,FA,214568.755859375,221483.2352294922,217743.55407714844,210119.41564941406,219799.93627929688,214568.755859375,221483.2352294922,217743.55407714844,210119.41564941406,219799.93627929688,198837.61322021484,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C28:0,FA,213857.89501953125,209184.255859375,203960.65356445312,185559.93432617188,206251.916015625,213857.89501953125,209184.255859375,203960.65356445312,185559.93432617188,206251.916015625,157839.27172851562,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
C34:0,FA,145935.21020507812,139074.66943359375,153991.55078125,128613.92980957031,149589.73046875,145935.21020507812,139074.66943359375,153991.55078125,128613.92980957031,149589.73046875,108167.70788574219,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Cer(d14:2(4E,6E)/16:0)",Cer,1848.160140991211,1804.000129699707,1718.3001098632812,1910.8001403808594,1971.760124206543,1848.160140991211,1804.000129699707,1718.3001098632812,1910.8001403808594,1971.760124206543,2028.8001327514648,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,1962.7601432800293,2049.3801460266113,1831.1801300048828,1938.70015335083,1907.0001335144043,1962.7601432800293,2049.3801460266113,1831.1801300048828,1938.70015335083,1907.0001335144043,1862.980125427246,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,1962.8001289367676,1989.9201431274414,1978.5201416015625,2100.0801544189453,2002.9201393127441,1962.8001289367676,1989.9201431274414,1978.5201416015625,2100.0801544189453,2002.9201393127441,1910.3601417541504,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/14:0),Cer,2305.6401710510254,1936.0401420593262,2050.600143432617,2077.840145111084,2275.8201599121094,2305.6401710510254,1936.0401420593262,2050.600143432617,2077.840145111084,2275.8201599121094,2027.4601364135742,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/16:0),Cer,2419.220188140869,2242.0401496887207,2435.6601791381836,2575.2801971435547,2738.0601921081543,2419.220188140869,2242.0401496887207,2435.6601791381836,2575.2801971435547,2738.0601921081543,1853.7801208496094,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/18:0),Cer,2094.4801445007324,1899.7801361083984,2304.9401512145996,2145.1601638793945,1901.6401290893555,2094.4801445007324,1899.7801361083984,2304.9401512145996,2145.1601638793945,1901.6401290893555,2856.440200805664,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/20:0),Cer,2432.040184020996,2221.140148162842,2090.460136413574,1991.7601432800293,1962.7001266479492,2432.040184020996,2221.140148162842,2090.460136413574,1991.7601432800293,1962.7001266479492,2140.820140838623,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/22:0),Cer,1999.4201469421387,2019.7401580810547,1787.000129699707,1912.9801330566406,2283.220157623291,1999.4201469421387,2019.7401580810547,1787.000129699707,1912.9801330566406,2283.220157623291,1847.5801239013672,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/24:0),Cer,2146.2401428222656,2083.8001556396484,1876.9001274108887,2570.620204925537,2295.100154876709,2146.2401428222656,2083.8001556396484,1876.9001274108887,2570.620204925537,2295.100154876709,2210.4401473999023,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/26:0),Cer,2212.0201416015625,2205.680145263672,2404.820156097412,2400.0201416015625,2429.1001625061035,2212.0201416015625,2205.680145263672,2404.820156097412,2400.0201416015625,2429.1001625061035,2385.380172729492,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/h24:0),Cer,2050.900146484375,2078.260166168213,1837.7001304626465,1822.6801376342773,2035.5801277160645,2050.900146484375,2078.260166168213,1837.7001304626465,1822.6801376342773,2035.5801277160645,1725.860122680664,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:0/h26:0),Cer,2163.500160217285,1879.2401275634766,2042.4801406860352,1941.1801452636719,2047.0201301574707,2163.500160217285,1879.2401275634766,2042.4801406860352,1941.1801452636719,2047.0201301574707,2039.500144958496,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/12:0),Cer,1929.620132446289,1830.780128479004,1996.8001441955566,2262.4601287841797,1863.0401229858398,1929.620132446289,1830.780128479004,1996.8001441955566,2262.4601287841797,1863.0401229858398,1682.500114440918,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/16:0),Cer,3420.7402114868164,2833.6401901245117,2185.5001373291016,2825.5802040100098,2683.680187225342,3420.7402114868164,2833.6401901245117,2185.5001373291016,2825.5802040100098,2683.680187225342,2777.880172729492,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/18:0),Cer,2299.400173187256,2314.3201866149902,2177.6801567077637,2765.900188446045,2491.9201736450195,2299.400173187256,2314.3201866149902,2177.6801567077637,2765.900188446045,2491.9201736450195,1951.2401275634766,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/18:1(9Z)),Cer,2556.62020111084,2970.580219268799,1874.3801612854004,2352.860164642334,2256.7601623535156,2556.62020111084,2970.580219268799,1874.3801612854004,2352.860164642334,2256.7601623535156,2494.66015625,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/20:0),Cer,2526.7401847839355,2435.0401916503906,1785.280128479004,2208.660144805908,2173.1401596069336,2526.7401847839355,2435.0401916503906,1785.280128479004,2208.660144805908,2173.1401596069336,2025.1601371765137,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Cer(d18:1/22:0),Cer,3674.1402320861816,3290.320243835449,2833.580192565918,2256.7001762390137,3733.6002883911133,3674.1402320861816,3290.320243835449,2833.580192565918,2256.7001762390137,3733.6002883911133,1879.9001350402832,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
