,Parent_Ion_new,Product_Ion_new,Intensity_new,Transition,Class,Sample_ID_new,Sample Name_new,Cage,Position_new,Dilution Factor,Sex2,Sex_new,Genotype_new,Brain Region,method_type_new,Blank Subtraction_new,subclasses,chain_length,saturation,between_parenthese,FA_Chain,Parent_Ion_old,Product_Ion_old,Intensity_old,Sample_ID_old,Sample Name_old,Position_old,nickname,Sex_old,Genotype_old,time point,method_type_old,Blank Subtraction_old,Lipid
339,618.3,341.3,400843.1767578125,618.3 -> 341.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(18:0),,618.3,341.3,340090.3605041504,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,283866.37564086914,LPI(18:0)
340,630.4,353.4,54542.76413726807,630.4 -> 353.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI(P-,LPI(P-,1,(19:1),,630.4,353.4,160209.1098022461,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,102786.62515258788,LPI(19:1)|LPI(P-20:0)
341,632.4,355.4,649549.9510498047,632.4 -> 355.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI(O-,LPI(O-,0,(19:0),,632.4,355.4,173906.97537231445,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,0.0,LPI(19:0)|LPI(O-20:0)
342,636.3,359.3,51888.90362548828,636.3 -> 359.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,5,(20:5),,636.3,359.3,61711.00478363037,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,29452.622581481934,LPI(20:5)
343,636.3,359.3,51888.90362548828,636.3 -> 359.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,5,(20:5),,636.3,359.3,66821.06462097168,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,36030.06239318848,LPI(20:5)
344,638.3,361.3,26896.7419128418,638.3 -> 361.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(20:4),,638.3,361.3,66304.12509155273,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,47566.78381347656,LPI(20:4)
345,638.3,361.3,26896.7419128418,638.3 -> 361.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(20:4),,638.3,361.3,66537.04550170898,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,47694.06443786621,LPI(20:4)
346,640.3,363.3,34572.84240722656,640.3 -> 363.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,3,(20:3),,640.3,363.3,70642.9056930542,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,44214.76380157471,LPI(20:3)
347,640.3,363.3,34572.84240722656,640.3 -> 363.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,3,(20:3),,640.3,363.3,72031.86424255371,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,48727.38277053833,LPI(20:3)
348,642.3,365.3,38564.18295288086,642.3 -> 365.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(20:2),,642.3,365.3,168909.3524093628,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,146895.91090393066,LPI(20:2)
349,642.3,365.3,38564.18295288086,642.3 -> 365.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(20:2),,642.3,365.3,142264.3120803833,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,122331.57083892822,LPI(20:2)
350,644.3,367.3,100334.10778808594,644.3 -> 367.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,1,(20:1),,644.3,367.3,137736.35009765625,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,77330.28588867188,LPI(20:1)
351,646.4,369.4,115784.28930664062,646.4 -> 369.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(20:0),,646.4,369.4,81337.72521972656,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,58819.60339355469,LPI(20:0)
352,646.4,369.4,115784.28930664062,646.4 -> 369.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(20:0),,646.4,369.4,97374.4873046875,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,77156.82597351074,LPI(20:0)
353,660.4,383.4,268374.52001953125,660.4 -> 383.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(21:0),,660.4,383.4,63727.78397369385,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,22042.54090118408,LPI(21:0)
354,662.3,385.3,110897.30786132812,662.3 -> 385.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,6,(22:6),,662.3,385.3,80506.0659942627,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,47787.08392333984,LPI(22:6)
355,662.3,385.3,110897.30786132812,662.3 -> 385.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,6,(22:6),,662.3,385.3,53779.18313598633,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27571.741302490234,LPI(22:6)
356,666.3,389.3,32802.56234741211,666.3 -> 389.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(22:4),,666.3,389.3,52720.96405792236,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,34493.12294006348,LPI(22:4)
357,666.3,389.3,32802.56234741211,666.3 -> 389.3,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,4,(22:4),,666.3,389.3,51264.84296417236,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,34829.78178405762,LPI(22:4)
358,670.4,393.4,29403.062118530277,670.4 -> 393.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(22:2),,670.4,393.4,46519.04325866699,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27491.70178222656,LPI(22:2)
359,670.4,393.4,29403.062118530277,670.4 -> 393.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,2,(22:2),,670.4,393.4,56207.983306884766,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,38662.162254333496,LPI(22:2)
360,672.4,395.4,126827.3486328125,672.4 -> 395.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,1,(22:1),,672.4,395.4,72982.16540527344,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,42267.96325683594,LPI(22:1)
361,672.4,395.4,126827.3486328125,672.4 -> 395.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,1,(22:1),,672.4,395.4,69689.60481262207,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,36791.34271240234,LPI(22:1)
362,674.4,397.4,68945.72473144531,674.4 -> 397.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(22:0),,674.4,397.4,246538.17877197263,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,193080.09518432617,LPI(22:0)
363,674.4,397.4,68945.72473144531,674.4 -> 397.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,LPI,LPI,0,(22:0),,674.4,397.4,140295.13034057617,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,88855.76696014404,LPI(22:0)
364,716.4,439.4,176133.53344726562,716.4 -> 439.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,0,(24:0),,716.4,439.4,54982.30364990234,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,25315.04165649414,PI(24:0)
365,742.4,465.4,107115.38745117188,742.4 -> 465.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,1,(26:1),,742.4,465.4,159762.17126464844,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,100967.66674804688,PI(26:1)
366,744.4,467.4,133953.25,744.4 -> 467.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,0,(26:0),,744.4,467.4,67305.12506103516,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27638.00228881836,PI(26:0)
367,756.5,479.5,35374.34262084961,756.5 -> 479.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(27:1),,756.5,479.5,179772.05318450928,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,168690.1322517395,PI(27:1)|PI(P-28:0)
368,758.5,481.5,53437.10363769531,758.5 -> 481.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(27:0),,758.5,481.5,77109.306640625,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,56460.44515991211,PI(27:0)|PI(O-28:0)
369,768.4,491.4,66300.78530883789,768.4 -> 491.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,2,(28:2),,768.4,491.4,38303.36293411255,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,22652.721767425537,PI(28:2)
370,770.5,493.5,97802.46728515624,770.5 -> 493.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(28:1),,770.5,493.5,125503.22973632812,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,81538.34671020508,PI(28:1)|PI(P-29:0)
371,772.5,495.5,110848.18774414062,772.5 -> 495.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(28:0),,772.5,495.5,111279.2668762207,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,74445.64422607422,PI(28:0)|PI(O-29:0)
372,782.5,505.5,6661615.031005859,782.5 -> 505.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(29:2),,782.5,505.5,50393.02362060547,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,0.0,PI(29:2)|PI(P-30:1)
373,784.5,507.5,765987.7363891602,784.5 -> 507.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(29:1),,784.5,507.5,145562.55018615723,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,123081.30869293211,PI(29:1)|PI(O-30:1)|PI(P-30:0)
374,786.5,509.5,131479.52954101562,786.5 -> 509.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(29:0),,786.5,509.5,84478.40634155273,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,43652.96347045898,PI(29:0)|PI(O-30:0)
375,792.4,515.4,28299.081802368164,792.4 -> 515.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,4,(30:4),,792.4,515.4,36640.362533569336,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,22641.18155670166,PI(30:4)
376,796.5,519.5,231924.0571899414,796.5 -> 519.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(30:2),,796.5,519.5,57167.76382446289,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,30450.361991882324,PI(30:2)|PI(P-31:1)
377,798.5,521.5,127435.62915039062,798.5 -> 521.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(30:1),,798.5,521.5,93173.22647094728,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,61920.88383483887,PI(30:1)|PI(O-31:1)|PI(P-31:0)
378,800.5,523.5,219534.15625,800.5 -> 523.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(30:0),,800.5,523.5,158484.3310546875,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,45986.86279296875,PI(30:0)|PI(O-31:0)
379,810.5,533.5,63762.18475341797,810.5 -> 533.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(31:2),,810.5,533.5,37514.44297790527,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,17018.32162475586,PI(31:2)|PI(P-32:1)
380,812.5,535.5,82196.28594970703,812.5 -> 535.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(31:1),,812.5,535.5,113396.8879699707,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,86905.76614379883,PI(31:1)|PI(O-32:1)|PI(P-32:0)
381,820.5,543.5,28123.822204589844,820.5 -> 543.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,4,(32:4),,820.5,543.5,33564.662353515625,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,21494.28151702881,PI(32:4)
382,822.5,545.5,31671.322052001957,822.5 -> 545.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,3,(32:3),,822.5,545.5,42923.62301635742,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,23320.74152374268,PI(32:3)|PI(P-33:2)
383,824.5,547.5,167421.7119140625,824.5 -> 547.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(32:2),,824.5,547.5,125726.78869628906,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,41244.04260253906,PI(32:2)|PI(O-33:2)|PI(P-33:1)
384,826.5,549.5,199953.154296875,826.5 -> 549.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(32:1),,826.5,549.5,135429.55010986328,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,57310.98449707031,PI(32:1)|PI(O-33:1)|PI(P-33:0)
385,832.5,555.5,32398.08221435547,832.5 -> 555.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,5,(33:5),,832.5,555.5,32382.10210418701,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,20165.201217651367,PI(33:5)|PI(P-34:4)
386,834.5,557.5,29816.941955566406,834.5 -> 557.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,4,(33:4),,834.5,557.5,39316.00294494629,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,27379.262134552,PI(33:4)|PI(O-34:4)|PI(P-34:3)
387,836.5,559.5,36472.5424194336,836.5 -> 559.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,3,(33:3),,836.5,559.5,52456.24377441406,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,38791.42267227173,PI(33:3)|PI(O-34:3)|PI(P-34:2)
388,840.6,563.6,135122.7481689453,840.6 -> 563.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(33:1),,840.6,563.6,84016.82513427734,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,51830.14315795898,PI(33:1)|PI(O-34:1)|PI(P-34:0)
389,842.6,565.6,127342.84948730467,842.6 -> 565.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(33:0),,842.6,565.6,79533.1259765625,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,32229.862731933597,PI(33:0)|PI(O-34:0)
390,844.5,567.5,55471.74401855469,844.5 -> 567.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,6,(34:6),,844.5,567.5,55215.804107666016,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,32494.162399291992,PI(34:6)
391,846.5,569.5,38821.34286499024,846.5 -> 569.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,5,(34:5),,846.5,569.5,52534.443283081055,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,0.0,PI(34:5)
392,848.5,571.5,39685.78305053711,848.5 -> 571.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,4,(34:4),,848.5,571.5,47596.30331420898,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,28694.80184173584,PI(34:4)
393,850.5,573.5,40319.40286254883,850.5 -> 573.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,3,(34:3),,850.5,573.5,51376.10418701172,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,35520.44303894043,PI(34:3)|PI(P-35:2)
394,856.6,579.6,1098962.5219726562,856.6 -> 579.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(34:0),,856.6,579.6,160812.6309814453,PI_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PI,17423.40234375,PI(34:0)|PI(O-35:0)
