IDs,Names,Lipid,Transition,Class
"LMGP01011543, LMGP01012071, LMGP01011572, LMGP01011905, LMGP01011876, LMGP01011460, LMGP01011515, LMGP01011718, LMGP01011934, LMGP01011772, LMGP01020066, LMGP01030090, LMGP01020104, LMGP01020157, LMGP01030012, LMGP01030045, LMGP01020267","PC(17:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PC(22:4(7Z,10Z,13Z,16Z)/15:1(9Z)), PC(17:2(9Z,12Z)/20:3(8Z,11Z,14Z)), PC(20:4(5Z,8Z,11Z,14Z)/17:1(9Z)), PC(20:3(8Z,11Z,14Z)/17:2(9Z,12Z)), PC(15:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PC(17:0/20:5(5Z,8Z,11Z,14Z,17Z)), PC(18:4(6Z,9Z,12Z,15Z)/19:1(9Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/17:0), PC(19:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PC(O-16:0/22:5(7Z,10Z,13Z,16Z,19Z)), PC(P-20:0/18:4(6Z,9Z,12Z,15Z)), PC(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PC(P-18:0/20:4(5Z,8Z,11Z,14Z)), PC(P-16:0/22:4(7Z,10Z,13Z,16Z)), PC(O-18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",PC(37:5)|PC(O-38:5)|PC(P-38:4),794.6 -> 184.1,PC
"LMGP01011571, LMGP01011770, LMGP01011717, LMGP01011875, LMGP01011542, LMGP01011904, LMGP01011429, LMGP01011658, LMGP01011771, LMGP01011845, LMGP01010003, LMGP01012070, LMGP01011742, LMGP01011687, LMGP01020231, LMGP01030131, LMGP01030067, LMGP01020102, LMGP01030089, LMGP01020247, LMGP01020100, LMGP01030138, LMGP01020192, LMGP01030088","PC(17:2(9Z,12Z)/20:2(11Z,14Z)), PC(19:1(9Z)/18:3(6Z,9Z,12Z)), PC(18:4(6Z,9Z,12Z,15Z)/19:0), PC(20:3(8Z,11Z,14Z)/17:1(9Z)), PC(17:1(9Z)/20:3(8Z,11Z,14Z)), PC(20:4(5Z,8Z,11Z,14Z)/17:0), PC(15:0/22:4(7Z,10Z,13Z,16Z)), PC(18:3(6Z,9Z,12Z)/19:1(9Z)), PC(19:1(9Z)/18:3(9Z,12Z,15Z)), PC(20:2(11Z,14Z)/17:2(9Z,12Z)), PC(17:0/20:4(5Z,8Z,11Z,14Z)), PC(22:4(7Z,10Z,13Z,16Z)/15:0), PC(19:0/18:4(6Z,9Z,12Z,15Z)), PC(18:3(9Z,12Z,15Z)/19:1(9Z)), PC(O-20:0/18:4(6Z,9Z,12Z,15Z)), PC(P-18:0/20:3(5Z,8Z,11Z)), PC(P-18:0/20:3(8Z,11Z,14Z)), PC(O-18:0/20:4(5Z,8Z,11Z,14Z)), PC(P-20:0/18:3(9Z,12Z,15Z)), PC(O-18:0/20:4(8Z,11Z,14Z,17Z)), PC(O-18:0/20:4(5E,8E,11E,14E)), PC(P-18:1(11Z)/20:2(11Z,14Z)), PC(O-16:0/22:4(7Z,10Z,13Z,16Z)), PC(P-20:0/18:3(6Z,9Z,12Z))",PC(37:4)|PC(O-38:4)|PC(P-38:3),796.6 -> 184.1,PC
"LMGP01011570, LMGP01011874, LMGP01012040, LMGP01011459, LMGP01011514, LMGP01011657, LMGP01011741, LMGP01011769, LMGP01011815, LMGP01011844, LMGP01011686, LMGP01011629, LMGP01011740, LMGP01011541, LMGP01020211, LMGP01020229, LMGP01030087, LMGP01020230, LMGP01030066, LMGP01030044","PC(17:2(9Z,12Z)/20:1(11Z)), PC(20:3(8Z,11Z,14Z)/17:0), PC(22:2(13Z,16Z)/15:1(9Z)), PC(15:1(9Z)/22:2(13Z,16Z)), PC(17:0/20:3(8Z,11Z,14Z)), PC(18:3(6Z,9Z,12Z)/19:0), PC(19:0/18:3(9Z,12Z,15Z)), PC(19:1(9Z)/18:2(9Z,12Z)), PC(20:1(11Z)/17:2(9Z,12Z)), PC(20:2(11Z,14Z)/17:1(9Z)), PC(18:3(9Z,12Z,15Z)/19:0), PC(18:2(9Z,12Z)/19:1(9Z)), PC(19:0/18:3(6Z,9Z,12Z)), PC(17:1(9Z)/20:2(11Z,14Z)), PC(O-18:0/20:3(8Z,11Z,14Z)), PC(O-20:0/18:3(6Z,9Z,12Z)), PC(P-20:0/18:2(9Z,12Z)), PC(O-20:0/18:3(9Z,12Z,15Z)), PC(P-18:0/20:2(11Z,14Z)), PC(P-16:0/22:2(13Z,16Z))",PC(37:3)|PC(O-38:3)|PC(P-38:2),798.6 -> 184.1,PC
"LMGP01011941, LMGP01011724, LMGP01011606, LMGP01011768, LMGP01012039, LMGP01011814, LMGP01011569, LMGP01011428, LMGP01011458, LMGP01011540, LMGP01011793, LMGP01011843, LMGP01011513, LMGP01011628, LMGP01012009, LMGP01011739, LMGP01030043, LMGP01030065, LMGP01030086, LMGP01020191, LMGP01020228, LMGP01020210, LMGP01020266, LMGP01020271","PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z)), PC(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(18:1(9Z)/19:1(9Z)), PC(19:1(9Z)/18:1(9Z)), PC(22:2(13Z,16Z)/15:0), PC(20:1(11Z)/17:1(9Z)), PC(17:2(9Z,12Z)/20:0), PC(15:0/22:2(13Z,16Z)), PC(15:1(9Z)/22:1(11Z)), PC(17:1(9Z)/20:1(11Z)), PC(20:0/17:2(9Z,12Z)), PC(20:2(11Z,14Z)/17:0), PC(17:0/20:2(11Z,14Z)), PC(18:2(9Z,12Z)/19:0), PC(22:1(11Z)/15:1(9Z)), PC(19:0/18:2(9Z,12Z)), PC(P-16:0/22:1(11Z)), PC(P-18:0/20:1(11Z)), PC(P-20:0/18:1(9Z)), PC(O-16:0/22:2(13Z,16Z)), PC(O-20:0/18:2(9Z,12Z)), PC(O-18:0/20:2(11Z,14Z)), PC(O-18:1(9Z)/20:1(11Z)), PC(O-18:2(9Z,12Z)/20:0)",PC(38:9)|PC(37:2)|PC(O-38:2)|PC(P-38:1),800.7 -> 184.1,PC
"LMGP01011912, LMGP01011940, LMGP01011723, LMGP01011939, LMGP01011693, LMGP01011664, LMGP01011959, LMGP01011539, LMGP01011427, LMGP01011457, LMGP01011493, LMGP01011512, LMGP01011738, LMGP01011767, LMGP01011813, LMGP01011792, LMGP01011591, LMGP01011605, LMGP01012008, LMGP01011982, LMGP01020209, LMGP01020260, LMGP01020190, LMGP01030085, LMGP01030064, LMGP01020099, LMGP01030042, LMGP01020227, LMGP01020265","PC(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z)), PC(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z)), PC(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(21:0/16:1(9Z)), PC(17:1(9Z)/20:0), PC(15:0/22:1(11Z)), PC(15:1(9Z)/22:0), PC(16:1(9Z)/21:0), PC(17:0/20:1(11Z)), PC(19:0/18:1(9Z)), PC(19:1(9Z)/18:0), PC(20:1(11Z)/17:0), PC(20:0/17:1(9Z)), PC(18:0/19:1(9Z)), PC(18:1(9Z)/19:0), PC(22:1(11Z)/15:0), PC(22:0/15:1(9Z)), PC(O-18:0/20:1(11Z)), PC(O-16:1(9Z)/22:0), PC(O-16:0/22:1(11Z)), PC(P-20:0/18:0), PC(P-18:0/20:0), PC(O-18:0/20:1(9Z)), PC(P-16:0/22:0), PC(O-20:0/18:1(9Z)), PC(O-18:1(9Z)/20:0)",PC(38:8)|PC(37:1)|PC(O-38:1)|PC(P-38:0),802.7 -> 184.1,PC
"LMGP01011634, LMGP01011306, LMGP01011938, LMGP01011692, LMGP01011722, LMGP01010696, LMGP01011911, LMGP01012103, LMGP01011882, LMGP01011663, LMGP01011910, LMGP01010975, LMGP01011426, LMGP01011470, LMGP01011511, LMGP01011981, LMGP01011791, LMGP01011590, LMGP01011958, LMGP01020226, LMGP01020097, LMGP01020060","PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z)), PC(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PC(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)), PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)), PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z)), PC(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PC(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PC(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z)), PC(19:0/18:0), PC(15:0/22:0), PC(16:0/21:0), PC(17:0/20:0), PC(22:0/15:0), PC(20:0/17:0), PC(18:0/19:0), PC(21:0/16:0), PC(O-20:0/18:0), PC(O-18:0/20:0), PC(O-16:0/22:0)",PC(38:7)|PC(37:0)|PC(O-38:0),804.7 -> 184.1,PC
"LMGP01011909, LMGP01011691, LMGP01012212, LMGP01012179, LMGP01012140, LMGP01011881, LMGP01012137, LMGP01012171, LMGP01011662, LMGP01010650, LMGP01010907, LMGP01011057, LMGP01011115, LMGP01011116, LMGP01012200, LMGP01012201, LMGP01012216, LMGP01010844, LMGP01010943, LMGP01011851, LMGP01012141, LMGP01012175, LMGP01011880, LMGP01011721","PC(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)), PC(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)), PC(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z)), PC(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z)), PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)), PC(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z)), PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)), PC(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)), PC(16:0/22:6(4E,7E,10E,13E,16E,19E)), PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z)), PC(22:6(4E,7E,10E,13E,16E,19E)/16:0), PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0), PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z)), PC(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z)), PC(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)), PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z)), PC(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z)), PC(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))",PC(38:6),806.6 -> 184.1,PC
"LMGP01012211, LMGP01011879, LMGP01011633, LMGP01012156, LMGP01012170, LMGP01012073, LMGP01011908, LMGP01012157, LMGP01011937, LMGP01012199, LMGP01010645, LMGP01010647, LMGP01010805, LMGP01010807, LMGP01010905, LMGP01011497, LMGP01011661, LMGP01011690, LMGP01011849, LMGP01011850, LMGP01012165, LMGP01012208, LMGP01011720, LMGP01011821","PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z)), PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z)), PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)), PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z)), PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z)), PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)), PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z)), PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0), PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z)), PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z)), PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z)), PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PC(18:0/20:5(9Z,11Z,13Z,15Z,17Z)), PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)), PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)), PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z)), PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z)), PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z)), PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z)), PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)), PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",PC(38:5),808.6 -> 184.1,PC
"LMGP01011719, LMGP01012155, LMGP01012072, LMGP01011907, LMGP01012198, LMGP01011878, LMGP01011632, LMGP01012144, LMGP01010642, LMGP01010802, LMGP01010804, LMGP01010904, LMGP01011609, LMGP01011796, LMGP01011819, LMGP01011820, LMGP01011848, LMGP01012197, LMGP01011689, LMGP01011660, LMGP01012154, LMGP01012206","PC(18:4(6Z,9Z,12Z,15Z)/20:0), PC(18:1(11Z)/20:3(8Z,11Z,14Z)), PC(22:4(7Z,10Z,13Z,16Z)/16:0), PC(20:4(5Z,8Z,11Z,14Z)/18:0), PC(20:3(5Z,8Z,11Z)/18:1(9Z)), PC(20:3(8Z,11Z,14Z)/18:1(9Z)), PC(18:2(9Z,12Z)/20:2(11Z,14Z)), PC(18:0/20:4(8Z,11Z,14Z,17Z)), PC(16:0/22:4(7Z,10Z,13Z,16Z)), PC(18:0/20:4(5Z,8Z,11Z,14Z)), PC(18:0/20:4(8Z,10Z,12Z,14Z)), PC(18:1(9Z)/20:3(5Z,8Z,11Z)), PC(18:1(9Z)/20:3(8Z,11Z,14Z)), PC(20:0/18:4(6Z,9Z,12Z,15Z)), PC(20:1(11Z)/18:3(6Z,9Z,12Z)), PC(20:1(11Z)/18:3(9Z,12Z,15Z)), PC(20:2(11Z,14Z)/18:2(9Z,12Z)), PC(20:3(5Z,8Z,11Z)/18:1(11Z)), PC(18:3(9Z,12Z,15Z)/20:1(11Z)), PC(18:3(6Z,9Z,12Z)/20:1(11Z)), PC(18:1(11Z)/20:3(5Z,8Z,11Z)), PC(20:3(8Z,11Z,14Z)/18:1(11Z))",PC(38:4),810.6 -> 184.1,PC
"LMGP01012190, LMGP01012153, LMGP01011608, LMGP01011877, LMGP01012196, LMGP01011631, LMGP01010795, LMGP01010796, LMGP01010799, LMGP01010942, LMGP01011794, LMGP01011795, LMGP01011818, LMGP01010798, LMGP01011496, LMGP01011847, LMGP01011688, LMGP01012042, LMGP01011659","PC(20:2(11Z,14Z)/18:1(11Z)), PC(18:1(11Z)/20:2(11Z,14Z)), PC(18:1(9Z)/20:2(11Z,14Z)), PC(20:3(8Z,11Z,14Z)/18:0), PC(20:3(5Z,8Z,11Z)/18:0), PC(18:2(9Z,12Z)/20:1(11Z)), PC(18:0/20:3(5Z,11Z,14Z)), PC(18:0/20:3(5Z,8Z,11Z)), PC(18:0/20:3(8Z,11Z,14Z)), PC(18:2(9Z,12Z)/20:1(13Z)), PC(20:0/18:3(6Z,9Z,12Z)), PC(20:0/18:3(9Z,12Z,15Z)), PC(20:1(11Z)/18:2(9Z,12Z)), PC(18:0/20:3(5Z,8Z,14Z)), PC(16:1(9Z)/22:2(13Z,16Z)), PC(20:2(11Z,14Z)/18:1(9Z)), PC(18:3(9Z,12Z,15Z)/20:0), PC(22:2(13Z,16Z)/16:1(9Z)), PC(18:3(6Z,9Z,12Z)/20:0)",PC(38:3),812.6 -> 184.1,PC
"LMGP01080002, LMGP01011607, LMGP01011575, LMGP01010791, LMGP01010788, LMGP01010789, LMGP01010790, LMGP01010793, LMGP01010843, LMGP01011296, LMGP01011472, LMGP01011495, LMGP01011774, LMGP01011817, LMGP01011846, LMGP01012011, LMGP01012041, LMGP01010792, LMGP01011962, LMGP01011630","None, PC(18:1(9Z)/20:1(11Z)), PC(17:2(9Z,12Z)/21:0), PC(18:0/20:2(5Z,8Z)), PC(18:0/20:2(11Z,14Z)), PC(18:0/20:2(5Z,11Z)), PC(18:0/20:2(5Z,14Z)), PC(18:0/20:2(8Z,14Z)), PC(18:1(11Z)/20:1(13Z)), PC(20:0/18:2(9Z,12Z)), PC(16:0/22:2(13Z,16Z)), PC(16:1(9Z)/22:1(11Z)), PC(19:1(9Z)/19:1(9Z)), PC(20:1(11Z)/18:1(9Z)), PC(20:2(11Z,14Z)/18:0), PC(22:1(11Z)/16:1(9Z)), PC(22:2(13Z,16Z)/16:0), PC(18:0/20:2(8Z,11Z)), PC(21:0/17:2(9Z,12Z)), PC(18:2(9Z,12Z)/20:0)",PC(O-40:9)|PC(38:2)|PC(P-39:1),814.7 -> 184.1,PC
"LMGP01012106, LMGP01011580, LMGP01080004, LMGP01011984, LMGP01011961, LMGP01011743, LMGP01011545, LMGP01010516, LMGP01010638, LMGP01010783, LMGP01010784, LMGP01010785, LMGP01010786, LMGP01010787, LMGP01010879, LMGP01010902, LMGP01011005, LMGP01011008, LMGP01011009, LMGP01011471, LMGP01011494, LMGP01011773, LMGP01011816, LMGP01011010, LMGP01012010, LMGP01020233, LMGP01030069, LMGP01030091","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:2(9Z,12Z)), PC(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), None, PC(22:0/16:1(9Z)), PC(21:0/17:1(9Z)), PC(19:0/19:1(9Z)), PC(17:1(9Z)/21:0), PC(14:0/24:1(15Z)), PC(16:0/22:1(13Z)), PC(18:0/20:1(11Z)), PC(18:0/20:1(13Z)), PC(18:0/20:1(14Z)), PC(18:0/20:1(5Z)), PC(18:0/20:1(8Z)), PC(18:1(9E)/20:0), PC(18:1(9Z)/20:0), PC(20:0/18:1(11Z)), PC(20:0/18:1(6Z)), PC(20:0/18:1(7Z)), PC(16:0/22:1(11Z)), PC(16:1(9Z)/22:0), PC(19:1(9Z)/19:0), PC(20:1(11Z)/18:0), PC(20:0/18:1(9Z)), PC(22:1(11Z)/16:0), PC(O-20:0/19:1(9Z)), PC(P-18:0/21:0), PC(P-20:0/19:0)",PC(39:8)|PC(O-40:8)|PC(38:1)|PC(O-39:1)|PC(P-39:0),816.7 -> 184.1,PC
"LMGP01011550, LMGP01012105, LMGP01011960, LMGP01011983, LMGP01010470, LMGP01010976, LMGP01010452, LMGP01010515, LMGP01010636, LMGP01010781, LMGP01011004, LMGP01011516, LMGP01020083, LMGP01020232, LMGP01020212","PC(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:1(9Z)), PC(21:0/17:0), PC(22:0/16:0), PC(13:0/25:0), PC(19:0/19:0), PC(12:0/26:0), PC(14:0/24:0), PC(16:0/22:0), PC(18:0/20:0), PC(20:0/18:0), PC(17:0/21:0), PC(O-17:0/22:0), PC(O-20:0/19:0), PC(O-18:0/21:0)",PC(39:7)|PC(P-40:6)|PC(38:0)|PC(O-39:0),818.7 -> 184.1,PC
"LMGP01012104, LMGP01011579, LMGP01011943, LMGP01010720, LMGP01011780, LMGP01012076, LMGP01020110, LMGP01030098","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:0), PC(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/19:1(9Z)), PC(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(22:4(7Z,10Z,13Z,16Z)/17:2(9Z,12Z)), PC(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",PC(39:6)|PC(O-40:6)|PC(P-40:5),820.6 -> 184.1,PC
"LMGP01011942, LMGP01010656, LMGP01011749, LMGP01011779, LMGP01012075, LMGP01010719, LMGP01011549, LMGP01011914, LMGP01020274, LMGP01020107, LMGP01020109, LMGP01030073, LMGP01030097, LMGP01020239","PC(20:5(5Z,8Z,11Z,14Z,17Z)/19:0), PC(16:0/23:5(8E,11E,14E,17E,20E)), PC(19:0/20:5(5Z,8Z,11Z,14Z,17Z)), PC(19:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PC(22:4(7Z,10Z,13Z,16Z)/17:1(9Z)), PC(17:0/22:5(7Z,10Z,13Z,16Z,19Z)), PC(17:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PC(20:4(5Z,8Z,11Z,14Z)/19:1(9Z)), PC(O-20:1(11Z)/20:4(8Z,11Z,14Z,17Z)), PC(O-18:0/22:5(4Z,7Z,10Z,13Z,16Z)), PC(O-18:0/22:5(7Z,10Z,13Z,16Z,19Z)), PC(P-18:0/22:4(7Z,10Z,13Z,16Z)), PC(P-20:0/20:4(5Z,8Z,11Z,14Z)), PC(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",PC(39:5)|PC(O-40:5)|PC(P-40:4),822.6 -> 184.1,PC
"LMGP01011913, LMGP01011967, LMGP01011578, LMGP01011884, LMGP01011520, LMGP01011725, LMGP01012045, LMGP01011748, LMGP01011778, LMGP01012074, LMGP01020238, LMGP01020215, LMGP01030148, LMGP01030096, LMGP01030140, LMGP01020248","PC(20:4(5Z,8Z,11Z,14Z)/19:0), PC(21:0/18:4(6Z,9Z,12Z,15Z)), PC(17:2(9Z,12Z)/22:2(13Z,16Z)), PC(20:3(8Z,11Z,14Z)/19:1(9Z)), PC(17:0/22:4(7Z,10Z,13Z,16Z)), PC(18:4(6Z,9Z,12Z,15Z)/21:0), PC(22:2(13Z,16Z)/17:2(9Z,12Z)), PC(19:0/20:4(5Z,8Z,11Z,14Z)), PC(19:1(9Z)/20:3(8Z,11Z,14Z)), PC(22:4(7Z,10Z,13Z,16Z)/17:0), PC(O-20:0/20:4(5Z,8Z,11Z,14Z)), PC(O-18:0/22:4(7Z,10Z,13Z,16Z)), PC(P-18:1(9Z)/22:2(13Z,16Z)), PC(P-20:0/20:3(8Z,11Z,14Z)), PC(P-18:1(11Z)/22:2(13Z,16Z)), PC(O-20:0/20:4(8Z,11Z,14Z,17Z))",PC(39:4)|PC(O-40:4)|PC(P-40:3),824.7 -> 184.1,PC
"LMGP01011949, LMGP01011730, LMGP01012112, LMGP01011548, LMGP01011965, LMGP01011694, LMGP01011883, LMGP01011665, LMGP01011966, LMGP01011577, LMGP01011853, LMGP01012044, LMGP01011777, LMGP01012014, LMGP01011747, LMGP01030072, LMGP01020237, LMGP01020249, LMGP01030095, LMGP01030147, LMGP01030139","PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z)), PC(17:1(9Z)/22:2(13Z,16Z)), PC(21:0/18:3(6Z,9Z,12Z)), PC(18:3(9Z,12Z,15Z)/21:0), PC(20:3(8Z,11Z,14Z)/19:0), PC(18:3(6Z,9Z,12Z)/21:0), PC(21:0/18:3(9Z,12Z,15Z)), PC(17:2(9Z,12Z)/22:1(11Z)), PC(20:2(11Z,14Z)/19:1(9Z)), PC(22:2(13Z,16Z)/17:1(9Z)), PC(19:1(9Z)/20:2(11Z,14Z)), PC(22:1(11Z)/17:2(9Z,12Z)), PC(19:0/20:3(8Z,11Z,14Z)), PC(P-18:0/22:2(13Z,16Z)), PC(O-20:0/20:3(8Z,11Z,14Z)), PC(O-22:0/18:3(9Z,12Z,15Z)), PC(P-20:0/20:2(11Z,14Z)), PC(P-18:1(9Z)/22:1(13Z)), PC(P-18:1(11Z)/22:1(13Z))",PC(40:10)|PC(39:3)|PC(O-40:3)|PC(P-40:2),826.7 -> 184.1,PC
"LMGP01012110, LMGP01011670, LMGP01012111, LMGP01011948, LMGP01011699, LMGP01011919, LMGP01011576, LMGP01012043, LMGP01012013, LMGP01011547, LMGP01011964, LMGP01011746, LMGP01011519, LMGP01011776, LMGP01011823, LMGP01011852, LMGP01011635, LMGP01011987, LMGP01020236, LMGP01020214, LMGP01030094, LMGP01020272, LMGP01030071","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)), PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)), PC(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(17:2(9Z,12Z)/22:0), PC(22:2(13Z,16Z)/17:0), PC(22:1(11Z)/17:1(9Z)), PC(17:1(9Z)/22:1(11Z)), PC(21:0/18:2(9Z,12Z)), PC(19:0/20:2(11Z,14Z)), PC(17:0/22:2(13Z,16Z)), PC(19:1(9Z)/20:1(11Z)), PC(20:1(11Z)/19:1(9Z)), PC(20:2(11Z,14Z)/19:0), PC(18:2(9Z,12Z)/21:0), PC(22:0/17:2(9Z,12Z)), PC(O-20:0/20:2(11Z,14Z)), PC(O-18:0/22:2(13Z,16Z)), PC(P-20:0/20:1(11Z)), PC(O-18:2(9Z,12Z)/22:0), PC(P-18:0/22:1(11Z))",PC(40:9)|PC(39:2)|PC(O-40:2)|PC(P-40:1),828.7 -> 184.1,PC
