IDs,Names,Lipid,Transition,Class
"LMGL03010115, LMGL03010128, LMGL03010104, LMGL03010100, LMGL03014647, LMGL03015717, LMGL03010114, LMGL03014242","TG(16:0/16:0/20:2(11Z,14Z))[iso3], TG(16:0/17:2(9Z,12Z)/19:0)[iso6], TG(16:0/18:0/18:2(9Z,12Z))[iso6], TG(16:0/18:1(9Z)/18:1(9Z))[iso3], TG(14:1(9Z)/16:0/22:1(11Z))[iso6], TG(16:0/17:1(9Z)/19:1(9Z))[iso6], TG(16:0/16:1(9Z)/20:1(11Z))[iso6], TG(14:0/16:0/22:2(13Z,16Z))[iso6]",[TG(53:9)|TG(52:2)]_FA16:0,876.8 -> 603.5,TG
"LMGL03010096, LMGL03010095, LMGL03010085, LMGL03010110, LMGL03014646, LMGL03015374, LMGL03015713, LMGL03014241","TG(16:0/16:0/20:1(11Z))[iso3], TG(16:0/16:1(9Z)/20:0)[iso6], TG(16:0/18:0/18:1(9Z))[iso6], TG(16:0/17:1(9Z)/19:0)[iso6], TG(14:1(9Z)/16:0/22:0)[iso6], TG(15:1(9Z)/16:0/21:0)[iso6], TG(16:0/17:0/19:1(9Z))[iso6], TG(14:0/16:0/22:1(11Z))[iso6]",[TG(53:8)|TG(52:1)]_FA16:0,878.8 -> 605.5,TG
"LMGL03010318, LMGL03015381, LMGL03014240, LMGL03010080, LMGL03015023, LMGL03010069, LMGL03010093","TG(16:0/17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(15:1(9Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/16:0/22:0)[iso6], TG(16:0/16:0/20:0)[iso3], TG(15:0/16:0/21:0)[iso6], TG(16:0/18:0/18:0)[iso3], TG(16:0/17:0/19:0)[iso6]",[TG(53:7)|TG(52:0)]_FA16:0,880.8 -> 607.5,TG
"LMGL03010502, LMGL03015744, LMGL03015762, LMGL03010248, LMGL03010133, LMGL03015375, LMGL03015025, LMGL03015725, LMGL03010131, LMGL03010171","TG(16:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/16:1(9Z)/21:0)[iso6], TG(16:0/17:0/20:1(11Z))[iso6], TG(15:1(9Z)/16:0/22:0)[iso6], TG(15:0/16:0/22:1(11Z))[iso6], TG(16:0/18:0/19:1(9Z))[iso6], TG(16:0/17:1(9Z)/20:0)[iso6], TG(16:0/18:1(9Z)/19:0)[iso6]",[TG(54:8)|TG(53:1)]_FA16:0,892.8 -> 619.5,TG
"LMGL03010451, LMGL03010446, LMGL03015743, LMGL03015761, LMGL03010586, LMGL03010112, LMGL03015024, LMGL03010149, LMGL03010216","TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/17:0/20:0)[iso6], TG(15:0/16:0/22:0)[iso6], TG(16:0/18:0/19:0)[iso6], TG(16:0/16:0/21:0)[iso3]",[TG(54:7)|TG(53:0)]_FA16:0,894.8 -> 621.5,TG
"LMGL03010399, LMGL03015760, LMGL03015742, LMGL03010525, LMGL03010526, LMGL03010394, LMGL03010403","TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(16:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(54:6)]_FA16:0,896.8 -> 623.5,TG
"LMGL03010469, LMGL03010346, LMGL03010351, LMGL03010355, LMGL03010359, LMGL03010470, LMGL03015741, LMGL03015759","TG(16:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(16:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6]",[TG(54:5)]_FA16:0,898.8 -> 625.5,TG
"LMGL03010307, LMGL03010302, LMGL03010311, LMGL03010315, LMGL03015758, LMGL03010369, LMGL03015740, LMGL03010418","TG(16:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(16:0/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(16:0/16:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(16:0/16:0/22:4(7Z,10Z,13Z,16Z))[iso3]",[TG(55:11)|TG(54:4)]_FA16:0,900.8 -> 627.5,TG
"LMGL03010267, LMGL03010326, LMGL03010417, LMGL03015739, LMGL03010275, LMGL03010271, LMGL03010262","TG(16:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(16:0/16:0/22:3(10Z,13Z,16Z))[iso3], TG(16:0/16:1(9Z)/22:2(13Z,16Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(16:0/18:0/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/20:0)[iso6]",[TG(55:10)|TG(54:3)]_FA16:0,902.8 -> 629.5,TG
"LMGL03010234, LMGL03010230, LMGL03010325, LMGL03010362, LMGL03015710, LMGL03010238, LMGL03012987, LMGL03010370","TG(16:0/18:1(9Z)/20:1(11Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:0)[iso6], TG(16:0/16:1(9Z)/22:1(13Z))[iso6], TG(16:0/17:2(9Z,12Z)/21:0)[iso6], TG(16:0/16:1(9Z)/22:1(11Z))[iso6], TG(16:0/18:0/20:2(11Z,14Z))[iso6], TG(16:0/19:1(9Z)/19:1(9Z))[iso3], TG(16:0/16:0/22:2(13Z,16Z))[iso3]",[TG(55:9)|TG(54:2)]_FA16:0,904.8 -> 631.5,TG
"LMGL03010782, LMGL03010201, LMGL03010285, LMGL03010321, LMGL03015772, LMGL03010205, LMGL03012984, LMGL03010286","TG(16:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:1(9Z)/20:0)[iso6], TG(16:0/16:1(9Z)/22:0)[iso6], TG(16:0/17:1(9Z)/21:0)[iso6], TG(16:0/19:0/19:1(9Z))[iso6], TG(16:0/18:0/20:1(11Z))[iso6], TG(16:0/16:0/22:1(11Z))[iso3], TG(16:0/16:0/22:1(13Z))[iso3]",[TG(55:8)|TG(54:1)]_FA16:0,906.8 -> 633.5,TG
"LMGL03010711, LMGL03010714, LMGL03010249, LMGL03010283, LMGL03010175, LMGL03010257","TG(16:0/17:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/16:0/22:0)[iso3], TG(16:0/17:0/21:0)[iso6], TG(16:0/18:0/20:0)[iso6], TG(16:0/19:0/19:0)[iso3]",[TG(55:7)|TG(54:0)]_FA16:0,908.9 -> 635.6,TG
"LMGL03010999, LMGL03010809, LMGL03010994, LMGL03015751, LMGL03015769, LMGL03010801, LMGL03010341, LMGL03010365, LMGL03010367, LMGL03015774, LMGL03015714, LMGL03010455","TG(16:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(16:0/19:0/20:1(11Z))[iso6], TG(16:0/17:1(9Z)/22:0)[iso6], TG(16:0/17:0/22:1(13Z))[iso6], TG(16:0/19:1(9Z)/20:0)[iso6], TG(16:0/17:0/22:1(11Z))[iso6], TG(16:0/18:1(9Z)/21:0)[iso6]",[TG(56:8)|TG(55:1)]_FA16:0,920.9 -> 647.6,TG
"LMGL03015750, LMGL03015768, LMGL03010925, LMGL03010742, LMGL03010916, LMGL03010735, LMGL03010921, LMGL03010407, LMGL03010297, LMGL03010323","TG(16:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:0/21:0)[iso6], TG(16:0/19:0/20:0)[iso6], TG(16:0/17:0/22:0)[iso6]",[TG(56:7)|TG(55:0)]_FA16:0,922.9 -> 649.6,TG
"LMGL03010766, LMGL03010678, LMGL03010664, LMGL03015749, LMGL03015767, LMGL03010845, LMGL03010671, LMGL03010849, LMGL03010853","TG(16:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(16:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:6)]_FA16:0,924.8 -> 651.5,TG
"LMGL03010603, LMGL03010775, LMGL03010779, LMGL03015748, LMGL03015766, LMGL03010610, LMGL03010616, LMGL03010700, LMGL03010840","TG(16:0/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]",[TG(57:12)|TG(56:5)]_FA16:0,926.8 -> 653.5,TG
"LMGL03010539, LMGL03010771, LMGL03015755, LMGL03015765, LMGL03010636, LMGL03015747, LMGL03010552, LMGL03010546, LMGL03010695, LMGL03010708","TG(16:0/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(16:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6], TG(16:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(16:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(16:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(57:11)|TG(56:4)]_FA16:0,928.8 -> 655.5,TG
"LMGL03015746, LMGL03010576, LMGL03010627, LMGL03010632, LMGL03015734, LMGL03010485, LMGL03010491, LMGL03010704","TG(16:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(16:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(16:0/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(16:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:2(13Z,16Z))[iso6]",[TG(57:10)|TG(56:3)]_FA16:0,930.8 -> 657.5,TG
"LMGL03010435, LMGL03010572, LMGL03010568, LMGL03010640, LMGL03015730, LMGL03010429","TG(16:0/20:0/20:2(11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:1(13Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:0)[iso6], TG(16:0/18:0/22:2(13Z,16Z))[iso6], TG(16:0/18:1(9Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/20:1(11Z))[iso3]",[TG(57:9)|TG(56:2)]_FA16:0,932.9 -> 659.6,TG
"LMGL03010383, LMGL03015780, LMGL03015726, LMGL03010515, LMGL03010511","TG(16:0/20:0/20:1(11Z))[iso6], TG(16:0/19:1(9Z)/21:0)[iso6], TG(16:0/18:0/22:1(11Z))[iso6], TG(16:0/18:0/22:1(13Z))[iso6], TG(16:0/18:1(9Z)/22:0)[iso6]",[TG(57:8)|TG(56:1)]_FA16:0,934.9 -> 661.6,TG
"LMGL03015787, LMGL03010622, LMGL03010335, LMGL03010459","TG(16:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/19:0/21:0)[iso6], TG(16:0/20:0/20:0)[iso3], TG(16:0/18:0/22:0)[iso6]",[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:0,936.9 -> 663.6,TG
"LMGL03011537, LMGL03011529, LMGL03010835, LMGL03015783, LMGL03010885","TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/19:0/22:3(10Z,13Z,16Z))[iso6], TG(16:0/19:1(9Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/21:0)[iso6]",[TG(58:10)|TG(57:3)]_FA16:0,944.9 -> 671.6,TG
"LMGL03011461, LMGL03011445, LMGL03011453, LMGL03010816, LMGL03015782, LMGL03010911","TG(16:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:2(11Z,14Z)/21:0)[iso6], TG(16:0/19:1(9Z)/22:1(11Z))[iso6], TG(16:0/19:0/22:2(13Z,16Z))[iso6]",[TG(58:9)|TG(57:2)]_FA16:0,946.9 -> 673.6,TG
"LMGL03011376, LMGL03011383, LMGL03011368, LMGL03011276, LMGL03015773, LMGL03015781, LMGL03010761, LMGL03010749","TG(16:0/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/19:0/22:1(11Z))[iso6], TG(16:0/19:1(9Z)/22:0)[iso6], TG(16:0/19:0/22:1(13Z))[iso6], TG(16:0/20:1(11Z)/21:0)[iso6]",[TG(58:8)|TG(57:1)]_FA16:0,948.9 -> 675.6,TG
"LMGL03011306, LMGL03011200, LMGL03011360, LMGL03011292, LMGL03011299, LMGL03010690, LMGL03010684","TG(16:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/19:0/22:0)[iso6], TG(16:0/20:0/21:0)[iso6]",[TG(58:7)|TG(57:0)]_FA16:0,950.9 -> 677.6,TG
"LMGL03011192, LMGL03011215, LMGL03011222, LMGL03011228, LMGL03015793, LMGL03011125, LMGL03011284","TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6]",[TG(59:13)|TG(58:6)]_FA16:0,952.8 -> 679.5,TG
"LMGL03011139, LMGL03011208, LMGL03011050, LMGL03011117, LMGL03015792, LMGL03011109, LMGL03011145","TG(16:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6], TG(16:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(59:12)|TG(58:5)]_FA16:0,954.8 -> 681.5,TG
"LMGL03010977, LMGL03015791, LMGL03011132, LMGL03011043, LMGL03011063, LMGL03011035","TG(16:0/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:1(11Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:1(13Z))[iso6], TG(16:0/20:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6]",[TG(59:11)|TG(58:4)]_FA16:0,956.9 -> 683.6,TG
"LMGL03010970, LMGL03015790, LMGL03010963, LMGL03011057, LMGL03010905","TG(16:0/20:2(11Z,14Z)/22:1(13Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:1(11Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:0)[iso6], TG(16:0/20:1(11Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:0/22:3(10Z,13Z,16Z))[iso6]",[TG(59:10)|TG(58:3)]_FA16:0,958.9 -> 685.6,TG
"LMGL03010983, LMGL03015789, LMGL03010899, LMGL03010892","TG(16:0/20:0/22:2(13Z,16Z))[iso6], TG(16:0/20:1(11Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/22:1(13Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:0)[iso6]",[TG(59:9)|TG(58:2)]_FA16:0,960.9 -> 687.6,TG
"LMGL03015788, LMGL03010829, LMGL03010823","TG(16:0/20:0/22:1(11Z))[iso6], TG(16:0/20:0/22:1(13Z))[iso6], TG(16:0/20:1(11Z)/22:0)[iso6]",[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,962.9 -> 689.6,TG
"LMGL03010755, LMGL03011100","TG(16:0/20:0/22:0)[iso6], TG(16:0/21:0/21:0)[iso3]",[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:0,964.9 -> 691.6,TG
"LMGL03012142, LMGL03011604","TG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(16:0/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(60:12)|TG(59:5)]_FA16:0,968.9 -> 695.6,TG
"LMGL03012086, LMGL03011520","TG(16:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/21:0/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(60:11)|TG(59:4)]_FA16:0,970.9 -> 697.6,TG
"LMGL03012015, LMGL03012027, LMGL03011351","TG(16:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(16:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/21:0/22:3(10Z,13Z,16Z))[iso6]",[TG(60:10)|TG(59:3)]_FA16:0,972.9 -> 699.6,TG
"LMGL03011953, LMGL03011899, LMGL03011436","TG(16:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/21:0/22:2(13Z,16Z))[iso6]",[TG(60:9)|TG(59:2)]_FA16:0,974.9 -> 701.6,TG
"LMGL03011820, LMGL03011877, LMGL03011964, LMGL03011267, LMGL03015794","TG(16:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(16:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/21:0/22:1(13Z))[iso6], TG(16:0/21:0/22:1(11Z))[iso6]",[TG(60:8)|TG(59:1)]_FA16:0,976.9 -> 703.6,TG
"LMGL03011888, LMGL03011830, LMGL03015800, LMGL03011740, LMGL03011183","TG(16:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/21:0/22:0)[iso6]",[TG(61:14)|TG(60:7)|TG(59:0)]_FA16:0,978.9 -> 705.6,TG
"LMGL03011760, LMGL03011575, LMGL03011809, LMGL03011750, LMGL03015799","TG(16:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3], TG(16:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(61:13)|TG(60:6)]_FA16:0,980.9 -> 707.6,TG
"LMGL03011678, LMGL03011668, LMGL03011658, LMGL03015798, LMGL03015801","TG(16:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/22:3(10Z,13Z,16Z)/22:2(13Z,16Z))[iso6], TG(16:0/22:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/22:2(13Z,16Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(61:12)|TG(60:5)]_FA16:0,982.9 -> 709.6,TG
"LMGL03011501, LMGL03011729, LMGL03011595, LMGL03015797","TG(16:0/22:1(13Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3], TG(16:0/22:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/22:1(11Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(61:11)|TG(60:4)]_FA16:0,984.9 -> 711.6,TG
"LMGL03011585, LMGL03011427, LMGL03015796","TG(16:0/22:1(13Z)/22:2(13Z,16Z))[iso6], TG(16:0/22:0/22:3(10Z,13Z,16Z))[iso6], TG(16:0/22:1(11Z)/22:2(13Z,16Z))[iso6]",[TG(61:10)|TG(60:3)]_FA16:0,986.9 -> 713.6,TG
"LMGL03012988, LMGL03011417, LMGL03011511","TG(16:0/22:1(11Z)/22:1(11Z))[iso3], TG(16:0/22:1(13Z)/22:1(13Z))[iso3], TG(16:0/22:0/22:2(13Z,16Z))[iso6]",[TG(62:16)|TG(61:9)|TG(60:2)]_FA16:0,988.9 -> 715.6,TG
"LMGL03011342, LMGL03015795","TG(16:0/22:0/22:1(13Z))[iso6], TG(16:0/22:0/22:1(11Z))[iso6]",[TG(62:15)|TG(61:8)|TG(60:1)]_FA16:0,990.9 -> 717.6,TG
LMGL03011258,TG(16:0/22:0/22:0)[iso3],[TG(62:14)|TG(61:7)|TG(60:0)]_FA16:0,993.0 -> 719.7,TG
,,[TG(62:13)|TG(61:6)]_FA16:0,994.9 -> 721.6,TG
,,[TG(62:12)|TG(61:5)]_FA16:0,996.9 -> 723.6,TG
,,[TG(62:11)|TG(61:4)]_FA16:0,998.9 -> 725.6,TG
,,[TG(62:10)|TG(61:3)]_FA16:0,1000.9 -> 727.6,TG
,,[TG(62:9)|TG(61:2)]_FA16:0,1002.9 -> 729.6,TG
