,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,nickname,Sex,Genotype,time point,method_type,Blank Subtraction,IDs,Names
1298,[TG(60:3)]_FA16:0,986.9,713.9,108114.74795532228,986.9 -> 713.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,95245.04710388184,"LMGL03011585, LMGL03011427, LMGL03015796","TG(16:0/22:1(13Z)/22:2(13Z,16Z))[iso6], TG(16:0/22:0/22:3(10Z,13Z,16Z))[iso6], TG(16:0/22:1(11Z)/22:2(13Z,16Z))[iso6]"
1299,[TG(60:3)]_FA16:1,986.9,715.9,96141.4662475586,986.9 -> 715.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,86209.82556915283,"LMGL03011492, LMGL03011586, LMGL03012996","TG(16:1(9Z)/22:1(13Z)/22:1(13Z))[iso3], TG(16:1(9Z)/22:0/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/22:1(11Z)/22:1(11Z))[iso3]"
1300,[TG(60:2)]_FA18:0,988.9,687.9,144868.75122070312,988.9 -> 687.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,131751.73025512695,"LMGL03011272, LMGL03011365, LMGL03011263, LMGL03016204","TG(18:0/20:1(11Z)/22:1(13Z))[iso6], TG(18:0/20:0/22:2(13Z,16Z))[iso6], TG(18:0/20:2(11Z,14Z)/22:0)[iso6], TG(18:0/20:1(11Z)/22:1(11Z))[iso6]"
1301,[TG(60:2)]_FA16:0,988.9,715.9,99826.2866821289,988.9 -> 715.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,88722.38585662842,"LMGL03011417, LMGL03011511, LMGL03012988","TG(16:0/22:1(13Z)/22:1(13Z))[iso3], TG(16:0/22:0/22:2(13Z,16Z))[iso6], TG(16:0/22:1(11Z)/22:1(11Z))[iso3]"
1302,[TG(60:2)]_FA16:1,988.9,717.9,102617.12773895264,988.9 -> 717.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,91822.18701934814,"LMGL03015886, LMGL03011418","TG(16:1(9Z)/22:0/22:1(11Z))[iso6], TG(16:1(9Z)/22:0/22:1(13Z))[iso6]"
1303,[TG(60:1)]_FA18:0,990.9,689.9,147581.55017089844,990.9 -> 689.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,135251.94928741455,"LMGL03016203, LMGL03011197, LMGL03011188","TG(18:0/20:0/22:1(11Z))[iso6], TG(18:0/20:0/22:1(13Z))[iso6], TG(18:0/20:1(11Z)/22:0)[iso6]"
1304,[TG(60:1)]_FA16:0,990.9,717.9,97576.68772888184,990.9 -> 717.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,85709.84690856934,"LMGL03015795, LMGL03011342","TG(16:0/22:0/22:1(11Z))[iso6], TG(16:0/22:0/22:1(13Z))[iso6]"
1305,[TG(60:1)]_FA16:1,990.9,719.9,118693.38827896118,990.9 -> 719.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,107139.78742218018,LMGL03011333,TG(16:1(9Z)/22:0/22:0)[iso3]
1306,[TG(60:0)]_FA18:0,992.9,691.9,205652.0769958496,992.9 -> 691.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,194754.9162826538,"LMGL03011114, LMGL03011478","TG(18:0/20:0/22:0)[iso6], TG(18:0/21:0/21:0)[iso3]"
1307,[TG(60:0)]_FA16:0,992.9,719.9,112033.68894195557,992.9 -> 719.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,101107.908203125,LMGL03011258,TG(16:0/22:0/22:0)[iso3]
1308,[TG(60:0)]_FA16:1,992.9,721.9,104743.48760986328,992.9 -> 721.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,94329.26684570312,,
1309,[TG(48:3)]_FA18:2,818.8,521.8,462342.97354125977,818.8 -> 521.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,436216.0715942383,"LMGL03014633, LMGL03013864, LMGL03014985, LMGL03013462, LMGL03014252","TG(14:1(9Z)/16:0/18:2(9Z,12Z))[iso6], TG(13:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:0/15:1(9Z)/18:2(9Z,12Z))[iso6], TG(12:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:0/16:1(9Z)/18:2(9Z,12Z))[iso6]"
1310,[TG(48:2)]_FA18:2,820.8,523.8,302114.6063232422,820.8 -> 523.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,240165.6417236328,"LMGL03014227, LMGL03012879, LMGL03013841, LMGL03013442","TG(14:0/16:0/18:2(9Z,12Z))[iso6], TG(15:0/15:0/18:2(9Z,12Z))[iso3], TG(13:0/17:0/18:2(9Z,12Z))[iso6], TG(12:0/18:0/18:2(9Z,12Z))[iso6]"
1311,[TG(48:1)]_FA18:2,822.8,525.8,258108.95837402344,822.8 -> 525.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,236512.85708618164,,
1312,[TG(48:0)]_FA18:2,824.8,527.8,162421.84967041016,824.8 -> 527.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,139538.08799743652,,
1313,[TG(50:4)]_FA18:2,846.8,549.8,381142.7266845703,846.8 -> 549.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,325267.7424926758,"LMGL03013489, LMGL03014768, LMGL03015105, LMGL03015434, LMGL03010064, LMGL03012793","TG(12:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(14:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(15:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso3], TG(14:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]"
1314,[TG(50:3)]_FA18:2,848.8,551.8,557102.3598632812,848.8 -> 551.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,387985.0070800781,"LMGL03010053, LMGL03013951, LMGL03014362, LMGL03014748, LMGL03015083, LMGL03015411, LMGL03013488","TG(16:0/16:1(9Z)/18:2(9Z,12Z))[iso6], TG(13:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(14:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/18:0/18:2(9Z,12Z))[iso6], TG(15:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:1(9Z)/17:0/18:2(9Z,12Z))[iso6], TG(12:0/18:2(9Z,12Z)/20:1(11Z))[iso6]"
1315,[TG(50:2)]_FA18:2,850.8,553.8,188993.17321777344,850.8 -> 553.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,161952.81134033203,"LMGL03014342, LMGL03013487, LMGL03013950, LMGL03015060, LMGL03010044","TG(14:0/18:0/18:2(9Z,12Z))[iso6], TG(12:0/18:2(9Z,12Z)/20:0)[iso6], TG(13:0/18:2(9Z,12Z)/19:0)[iso6], TG(15:0/17:0/18:2(9Z,12Z))[iso6], TG(16:0/16:0/18:2(9Z,12Z))[iso3]"
1316,[TG(50:1)]_FA18:2,852.8,555.8,135591.36907958984,852.8 -> 555.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,116308.38768005373,,
1317,[TG(52:6)]_FA20:0,868.7,539.7,380340.2047576904,868.7 -> 539.7,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,364667.1636505127,,
1318,[TG(52:6)]_FA20:4,868.7,547.7,815595.1662597656,868.7 -> 547.7,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,780997.2439575195,"LMGL03010214, LMGL03013607, LMGL03014391, LMGL03014778, LMGL03015115, LMGL03015444","TG(16:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(12:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1319,[TG(52:6)]_FA18:2,868.7,571.7,226550.13848876956,868.7 -> 571.7,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,181520.97508239743,"LMGL03010166, LMGL03014391, LMGL03014796, LMGL03015822, LMGL03015732, LMGL03010193, LMGL03013498","TG(17:2(9Z,12Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(14:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1320,[TG(52:5)]_FA20:0,870.8,541.8,170672.8908996582,870.8 -> 541.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,155783.4698791504,"LMGL03014844, LMGL03013585","TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(12:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
1321,[TG(52:5)]_FA20:4,870.8,549.8,410894.0462646485,870.8 -> 549.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,382977.6844482422,"LMGL03013596, LMGL03010185, LMGL03014036, LMGL03014758, LMGL03015093, LMGL03015421, LMGL03014372","TG(12:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(13:0/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/17:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1322,[TG(52:5)]_FA18:2,870.8,573.8,320898.5396728516,870.8 -> 573.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,298589.7780151367,"LMGL03014390, LMGL03013497, LMGL03010144, LMGL03010167, LMGL03014795, LMGL03015731, LMGL03010163","TG(14:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(17:1(9Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]"
1323,[TG(52:4)]_FA20:0,872.8,543.8,147763.890335083,872.8 -> 543.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,133282.8092727661,"LMGL03014438, LMGL03014811, LMGL03014828, LMGL03013584","TG(14:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(14:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(14:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(12:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1324,[TG(52:4)]_FA20:4,872.8,551.8,431442.755859375,872.8 -> 551.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,368522.8713378906,"LMGL03010160, LMGL03014022, LMGL03015070, LMGL03013584, LMGL03014352","TG(16:0/16:0/20:4(5Z,8Z,11Z,14Z))[iso3], TG(13:0/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/17:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(12:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1325,[TG(52:4)]_FA18:2,872.8,575.8,467182.3973388672,872.8 -> 575.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,400744.75256347656,"LMGL03014389, LMGL03010124, LMGL03010142, LMGL03014794, LMGL03015521, LMGL03013496, LMGL03010123, LMGL03010141","TG(14:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso3], TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]"
1326,[TG(52:3)]_FA20:0,874.8,545.8,288847.95794677734,874.8 -> 545.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,272696.8370513916,"LMGL03013583, LMGL03014405, LMGL03014793, LMGL03015462, LMGL03014422","TG(12:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(14:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(15:1(9Z)/17:2(9Z,12Z)/20:0)[iso6], TG(14:0/18:3(9Z,12Z,15Z)/20:0)[iso6]"
1327,[TG(52:3)]_FA20:4,874.8,553.8,256714.41818237305,874.8 -> 553.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,239433.27697753903,,
1328,[TG(52:3)]_FA18:2,874.8,577.8,426975.5102539063,874.8 -> 577.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,325909.48376464844,"LMGL03010122, LMGL03010121, LMGL03010106, LMGL03013495, LMGL03014793, LMGL03015170, LMGL03015520, LMGL03014388","TG(16:1(9Z)/18:0/18:2(9Z,12Z))[iso6], TG(16:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(17:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(15:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/19:0)[iso6], TG(14:0/18:2(9Z,12Z)/20:1(11Z))[iso6]"
1329,[TG(52:2)]_FA20:0,876.8,547.8,327665.4396209717,876.8 -> 547.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,273582.8954925537,"LMGL03013582, LMGL03010113, LMGL03014387, LMGL03014774, LMGL03015111, LMGL03015440","TG(12:0/20:0/20:2(11Z,14Z))[iso6], TG(16:1(9Z)/16:1(9Z)/20:0)[iso3], TG(14:0/18:2(9Z,12Z)/20:0)[iso6], TG(14:1(9Z)/18:1(9Z)/20:0)[iso6], TG(15:0/17:2(9Z,12Z)/20:0)[iso6], TG(15:1(9Z)/17:1(9Z)/20:0)[iso6]"
1330,[TG(52:2)]_FA20:4,876.8,555.8,195497.47500610352,876.8 -> 555.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,180083.47386169434,,
1331,[TG(52:2)]_FA18:2,876.8,579.8,497998.8310546875,876.8 -> 579.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,323926.5397949219,"LMGL03013494, LMGL03010104, LMGL03014387, LMGL03013958, LMGL03015169, LMGL03010090","TG(12:0/18:2(9Z,12Z)/22:0)[iso6], TG(16:0/18:0/18:2(9Z,12Z))[iso6], TG(14:0/18:2(9Z,12Z)/20:0)[iso6], TG(13:0/18:2(9Z,12Z)/21:0)[iso6], TG(15:0/18:2(9Z,12Z)/19:0)[iso6], TG(17:0/17:0/18:2(9Z,12Z))[iso3]"
1332,[TG(52:1)]_FA20:0,878.8,549.8,327296.1651916504,878.8 -> 549.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,305192.3236694336,"LMGL03010095, LMGL03013581, LMGL03014368, LMGL03014032, LMGL03014754, LMGL03015089, LMGL03015417","TG(16:0/16:1(9Z)/20:0)[iso6], TG(12:0/20:0/20:1(11Z))[iso6], TG(14:0/18:1(9Z)/20:0)[iso6], TG(13:0/19:1(9Z)/20:0)[iso6], TG(14:1(9Z)/18:0/20:0)[iso6], TG(15:0/17:1(9Z)/20:0)[iso6], TG(15:1(9Z)/17:0/20:0)[iso6]"
1333,[TG(52:1)]_FA20:4,878.8,557.8,206477.77490234372,878.8 -> 557.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,189826.5535812378,,
1334,[TG(52:1)]_FA18:2,878.8,581.8,195650.6326904297,878.8 -> 581.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,164702.73036193848,,
1335,[TG(52:0)]_FA20:0,880.8,551.8,311159.9200439453,880.8 -> 551.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,280021.3980407715,"LMGL03014348, LMGL03010080, LMGL03014018, LMGL03015066, LMGL03012677","TG(14:0/18:0/20:0)[iso6], TG(16:0/16:0/20:0)[iso3], TG(13:0/19:0/20:0)[iso6], TG(15:0/17:0/20:0)[iso6], TG(12:0/20:0/20:0)[iso3]"
1336,[TG(52:0)]_FA20:4,880.8,559.8,954619.3195495604,880.8 -> 559.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,940856.038635254,,
1337,[TG(52:0)]_FA18:2,880.8,583.8,152355.97354125977,880.8 -> 583.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,130618.37228393556,,
1338,[TG(54:8)]_FA20:0,892.7,563.7,367142.344329834,892.7 -> 563.7,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,348923.6230163574,,
1339,[TG(54:8)]_FA20:4,892.7,571.7,305720.7821960449,892.7 -> 571.7,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,285673.32067871094,"LMGL03010450, LMGL03012803, LMGL03013633, LMGL03015762, LMGL03010498, LMGL03014923, LMGL03015834","TG(17:2(9Z,12Z)/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(14:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1340,[TG(54:8)]_FA18:2,892.7,595.7,213957.19317626956,892.7 -> 595.7,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,185628.61141967773,"LMGL03013041, LMGL03010471, LMGL03010503, LMGL03014400, LMGL03014805, LMGL03016288, LMGL03013038","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3], TG(16:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso3]"
1341,[TG(54:7)]_FA20:0,894.8,565.8,697762.2328948975,894.8 -> 565.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,675032.811126709,,
1342,[TG(54:7)]_FA20:4,894.8,573.8,484065.4898986816,894.8 -> 573.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,462971.4882965088,"LMGL03010447, LMGL03010402, LMGL03010446, LMGL03013632, LMGL03015743, LMGL03014517, LMGL03014913","TG(16:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1343,[TG(54:7)]_FA18:2,894.8,597.8,131057.1707763672,894.8 -> 597.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,109979.80917358398,"LMGL03014399, LMGL03010447, LMGL03010451, LMGL03013037, LMGL03016218, LMGL03014804, LMGL03010420","TG(14:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso3]"
1344,[TG(54:6)]_FA20:0,896.8,567.8,212179.3969116211,896.8 -> 567.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,195363.95570373532,"LMGL03013593, LMGL03014891","TG(12:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
1345,[TG(54:6)]_FA20:4,896.8,575.8,596125.2098388672,896.8 -> 575.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,562578.387512207,"LMGL03010399, LMGL03014507, LMGL03010358, LMGL03013631, LMGL03014902, LMGL03015606, LMGL03010357, LMGL03010400","TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(14:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
