,Parent_Ion_new,Product_Ion_new,Intensity_new,Transition_new,Class,Sample_ID_new,Sample Name_new,Cage,Position_new,Dilution Factor,Sex2,Sex_new,Genotype_new,Brain Region,method_type_new,Blank Subtraction_new,subclasses,chain_length,saturation,between_parenthese,FA_Chain,Start,End,_tmpkey_new,Parent_Ion_old,Product_Ion_old,Intensity_old,Transition_old,Sample_ID_old,Sample Name_old,Position_old,nickname,Sex_old,Genotype_old,time point,method_type_old,Blank Subtraction_old,_tmpkey_old,Lipid
458306,926.8,627.5,56143.94445800781,926.8 -> 627.5,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,12,(57:12),18:1,926.8,627.5,TAG3089.02091.0,926.8,627.8,1294570.202545166,926.8 -> 627.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,1273539.6211242676,TAG3089.02092.0,[TG(57:12)|TG(56:5)]_FA18:1
458693,928.8,629.5,41847.18273925781,928.8 -> 629.5,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,11,(57:11),18:1,928.8,629.5,TAG3095.02098.0,928.8,629.8,278630.9945373535,928.8 -> 629.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,258259.11309814453,TAG3095.02099.0,[TG(57:11)|TG(56:4)]_FA18:1
459080,930.8,631.5,45031.72344970703,930.8 -> 631.5,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,10,(57:10),18:1,930.8,631.5,TAG3102.02105.0,930.8,631.8,204709.2165527344,930.8 -> 631.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,178776.61476135254,TAG3102.02105.0,[TG(57:10)|TG(56:3)]_FA18:1
459467,932.9,633.6,43103.04278564453,932.9 -> 633.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,9,(57:9),18:1,932.9,633.6,TAG3109.02112.0,932.9,633.9,259826.25665283203,932.9 -> 633.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,237998.85510253903,TAG3109.02113.0,[TG(57:9)|TG(56:2)]_FA18:1
459854,934.9,635.6,54206.84387207031,934.9 -> 635.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,8,(57:8),18:1,934.9,635.6,TAG3116.02118.0,934.9,635.9,957122.4373168944,934.9 -> 635.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,930565.135559082,TAG3116.02119.0,[TG(57:8)|TG(56:1)]_FA18:1
460241,936.9,637.6,159047.0105895996,936.9 -> 637.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,14,(58:14),18:1,936.9,637.6,TAG3123.02125.0,936.9,637.9,22763616.10775757,936.9 -> 637.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,22737210.925872803,TAG3123.02126.0,[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:1
461777,944.9,645.6,33981.18243408203,944.9 -> 645.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,10,(58:10),18:1,944.9,645.6,TAG3149.02152.0,944.8,645.8,154641.8119506836,944.8 -> 645.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,132812.4705505371,TAG3149.02152.0,[TG(58:10)|TG(57:3)]_FA18:1
462164,946.9,647.6,39912.74267578125,946.9 -> 647.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,9,(58:9),18:1,946.9,647.6,TAG3156.02158.0,946.8,647.8,222981.7164916992,946.8 -> 647.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,198303.03482055664,TAG3155.02159.0,[TG(58:9)|TG(57:2)]_FA18:1
462551,948.9,649.6,72401.70495605469,948.9 -> 649.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,8,(58:8),18:1,948.9,649.6,TAG3163.02165.0,948.8,649.8,283133.3383178711,948.8 -> 649.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,259840.19668579104,TAG3162.02165.0,[TG(58:8)|TG(57:1)]_FA18:1
462938,950.9,651.6,87526.12622070312,950.9 -> 651.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,7,(58:7),18:1,950.9,651.6,TAG3169.02172.0,950.8,651.8,339031.0456542969,950.8 -> 651.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,309449.2032470703,TAG3169.02172.0,[TG(58:7)|TG(57:0)]_FA18:1
463325,952.8,653.5,39422.4228515625,952.8 -> 653.5,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,13,(59:13),18:1,952.8,653.5,TAG3175.02178.0,952.8,653.8,274391.19662475586,952.8 -> 653.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,250139.0149078369,TAG3175.02179.0,[TG(59:13)|TG(58:6)]_FA18:1
463712,954.8,655.5,31791.20227050781,954.8 -> 655.5,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,12,(59:12),18:1,954.8,655.5,TAG3182.02185.0,954.8,655.8,537522.9778747559,954.8 -> 655.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,519070.6367492676,TAG3182.02185.0,[TG(59:12)|TG(58:5)]_FA18:1
464099,956.9,657.6,33218.442321777344,956.9 -> 657.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,11,(59:11),18:1,956.9,657.6,TAG3189.02192.0,956.9,657.9,145737.34893798828,956.9 -> 657.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,127516.98776245116,TAG3189.02193.0,[TG(59:11)|TG(58:4)]_FA18:1
464486,958.9,659.6,29908.762084960938,958.9 -> 659.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,10,(59:10),18:1,958.9,659.6,TAG3196.02198.0,958.9,659.9,239979.1138458252,958.9 -> 659.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,218226.89241027832,TAG3196.02199.0,[TG(59:10)|TG(58:3)]_FA18:1
464873,960.9,661.6,37992.70236206055,960.9 -> 661.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,9,(59:9),18:1,960.9,661.6,TAG3203.02205.0,960.9,661.9,365977.5849914551,960.9 -> 661.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,348111.5837402344,TAG3203.02206.0,[TG(59:9)|TG(58:2)]_FA18:1
465260,962.9,663.6,158556.47033691406,962.9 -> 663.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,15,(60:15),18:1,962.9,663.6,TAG3209.02212.0,962.9,663.9,14970011.797424316,962.9 -> 663.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,14930197.014556885,TAG3209.02213.0,[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:1
465647,964.9,665.6,38458.842834472656,964.9 -> 665.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,14,(60:14),18:1,964.9,665.6,TAG3216.02218.0,964.9,665.9,807772.2266845703,964.9 -> 665.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,787405.0053100586,TAG3216.02219.0,[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:1
466417,968.9,669.6,34056.5625,968.9 -> 669.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,12,(60:12),18:1,968.9,669.6,TAG3229.02232.0,968.9,669.9,251236.2581787109,968.9 -> 669.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,234725.77696228027,TAG3229.02233.0,[TG(60:12)|TG(59:5)]_FA18:1
466804,970.9,671.6,26802.2020111084,970.9 -> 671.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,11,(60:11),18:1,970.9,671.6,TAG3236.02238.0,970.9,671.9,124456.58856201172,970.9 -> 671.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,109214.70753479004,TAG3236.02239.0,[TG(60:11)|TG(59:4)]_FA18:1
467191,972.9,673.6,26076.081832885742,972.9 -> 673.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,10,(60:10),18:1,972.9,673.6,TAG3243.02245.0,972.9,673.9,114021.72830200195,972.9 -> 673.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,98826.10725402832,TAG3243.02246.0,[TG(60:10)|TG(59:3)]_FA18:1
467578,974.9,675.6,37899.4228515625,974.9 -> 675.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,9,(60:9),18:1,974.9,675.6,TAG3249.02252.0,974.9,675.9,131387.4109802246,974.9 -> 675.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,112312.78945922852,TAG3249.02253.0,[TG(60:9)|TG(59:2)]_FA18:1
467965,976.9,677.6,37119.102783203125,976.9 -> 677.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,8,(60:8),18:1,976.9,677.6,TAG3256.02258.0,976.9,677.9,158661.65130615234,976.9 -> 677.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,138537.64991760254,TAG3256.02259.0,[TG(60:8)|TG(59:1)]_FA18:1
468352,978.9,679.6,30433.74227905273,978.9 -> 679.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,14,(61:14),18:1,978.9,679.6,TAG3263.02265.0,978.9,679.9,157018.18798828125,978.9 -> 679.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,140742.52680969238,TAG3263.02266.0,[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:1
468739,980.9,681.6,27608.00177001953,980.9 -> 681.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,13,(61:13),18:1,980.9,681.6,TAG3269.02272.0,980.9,681.9,129689.44958496094,980.9 -> 681.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,111917.48844909668,TAG3269.02273.0,[TG(61:13)|TG(60:6)]_FA18:1
469126,982.9,683.6,58774.70364379883,982.9 -> 683.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,12,(61:12),18:1,982.9,683.6,TAG3276.02278.0,982.9,683.9,114852.08755493164,982.9 -> 683.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,99847.84642028809,TAG3276.02279.0,[TG(61:12)|TG(60:5)]_FA18:1
469513,984.9,685.6,124051.03155517578,984.9 -> 685.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,11,(61:11),18:1,984.9,685.6,TAG3283.02285.0,984.9,685.9,275112.15954589844,984.9 -> 685.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,238442.83712768555,TAG3283.02286.0,[TG(61:11)|TG(60:4)]_FA18:1
469900,986.9,687.6,34972.62268066406,986.9 -> 687.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,10,(61:10),18:1,986.9,687.6,TAG3289.02292.0,986.9,687.9,109515.38650512695,986.9 -> 687.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,94210.18548583984,TAG3289.02293.0,[TG(61:10)|TG(60:3)]_FA18:1
470287,988.9,689.6,28280.76239013672,988.9 -> 689.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,16,(62:16),18:1,988.9,689.6,TAG3296.02298.0,988.9,689.9,100495.7862854004,988.9 -> 689.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,84280.68510437012,TAG3296.02299.0,[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:1
470674,990.9,691.6,32385.402221679688,990.9 -> 691.6,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,15,(62:15),18:1,990.9,691.6,TAG3303.02305.0,990.9,691.9,151798.77114868164,990.9 -> 691.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,135537.76983642578,TAG3303.02306.0,[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:1
471061,993.0,693.7,29087.50177001953,993.0 -> 693.7,TAG,TAG18_1_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,14,(62:14),18:1,993.0,693.7,TAG3310.02312.0,992.9,693.9,124381.17013549805,992.9 -> 693.9,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,112075.50925445557,TAG3309.02313.0,[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:1
498834,818.7,521.4,100720.38708496094,818.7 -> 521.4,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,3,(48:3),18:2,818.7,521.4,TAG2729.01737.0,818.8,521.8,462342.97354125977,818.8 -> 521.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,436216.0715942383,TAG2729.01739.0,[TG(48:3)]_FA18:2
499218,820.7,523.4,210560.85620117188,820.7 -> 523.4,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,2,(48:2),18:2,820.7,523.4,TAG2735.01744.0,820.8,523.8,302114.6063232422,820.8 -> 523.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,240165.6417236328,TAG2735.01745.0,[TG(48:2)]_FA18:2
499602,822.8,525.5,47429.82373046875,822.8 -> 525.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,8,(49:8),18:2,822.8,525.5,TAG2742.01751.0,822.8,525.8,258108.95837402344,822.8 -> 525.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,236512.85708618164,TAG2742.01752.0,[TG(49:8)|TG(48:1)]_FA18:2
499986,824.8,527.5,39438.96295166016,824.8 -> 527.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,7,(49:7),18:2,824.8,527.5,TAG2749.01758.0,824.8,527.8,162421.84967041016,824.8 -> 527.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,139538.08799743652,TAG2749.01759.0,[TG(49:7)|TG(48:0)]_FA18:2
504200,846.8,549.5,297301.36279296875,846.8 -> 549.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,3,(50:3),18:2,846.8,549.5,TAG2822.01831.0,846.8,549.8,381142.7266845703,846.8 -> 549.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,325267.7424926758,TAG2822.01832.0,[TG(50:3)]_FA18:2
504584,848.8,551.5,639774.8681640625,848.8 -> 551.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,9,(51:9),18:2,848.8,551.5,TAG2829.01838.0,848.8,551.8,557102.3598632812,848.8 -> 551.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,387985.0070800781,TAG2829.01839.0,[TG(51:9)|TG(50:2)]_FA18:2
504968,850.8,553.5,72340.46545410156,850.8 -> 553.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,8,(51:8),18:2,850.8,553.5,TAG2835.01845.0,850.8,553.8,188993.17321777344,850.8 -> 553.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,161952.81134033203,TAG2835.01845.0,[TG(51:8)|TG(50:1)]_FA18:2
505352,852.8,555.5,28970.341918945312,852.8 -> 555.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,7,(51:7),18:2,852.8,555.5,TAG2842.01851.0,852.8,555.8,135591.36907958984,852.8 -> 555.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,116308.38768005373,TAG2842.01852.0,[TG(51:7)|TG(50:0)]_FA18:2
508419,868.7,571.4,33825.68228149414,868.7 -> 571.4,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,6,(52:6),18:2,868.7,571.4,TAG2895.01904.0,868.7,571.7,226550.13848876956,868.7 -> 571.7,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,181520.97508239743,TAG2895.01905.0,[TG(52:6)]_FA18:2
508805,870.8,573.5,78901.92565917969,870.8 -> 573.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,5,(52:5),18:2,870.8,573.5,TAG2902.01911.0,870.8,573.8,320898.5396728516,870.8 -> 573.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,298589.7780151367,TAG2902.01912.0,[TG(52:5)]_FA18:2
509191,872.8,575.5,400788.845703125,872.8 -> 575.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,4,(52:4),18:2,872.8,575.5,TAG2909.01918.0,872.8,575.8,467182.3973388672,872.8 -> 575.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,400744.75256347656,TAG2909.01919.0,[TG(52:4)]_FA18:2
509577,874.8,577.5,750925.296875,874.8 -> 577.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,10,(53:10),18:2,874.8,577.5,TAG2915.01925.0,874.8,577.8,426975.5102539063,874.8 -> 577.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,325909.48376464844,TAG2915.01925.0,[TG(53:10)|TG(52:3)]_FA18:2
509963,876.8,579.5,765101.7705078125,876.8 -> 579.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,9,(53:9),18:2,876.8,579.5,TAG2922.01931.0,876.8,579.8,497998.8310546875,876.8 -> 579.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,323926.5397949219,TAG2922.01932.0,[TG(53:9)|TG(52:2)]_FA18:2
510349,878.8,581.5,91027.24670410156,878.8 -> 581.5,TAG,TAG18_2_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,TAG18,0.0,TG,TG,8,(53:8),18:2,878.8,581.5,TAG2929.01938.0,878.8,581.8,195650.6326904297,878.8 -> 581.8,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,164702.73036193848,TAG2929.01939.0,[TG(53:8)|TG(52:1)]_FA18:2
