IDs,Names,Lipid,Transition,Class
"LMGL03012428, LMGL03016790, LMGL03012422","TG(20:5(5Z,8Z,11Z,14Z,17Z)/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:5,1014.9 -> 667.6,TG
"LMGL03012567, LMGL03016788, LMGL03012397, LMGL03012392","TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:1(9Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:4(5Z,8Z,11Z,14Z)/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:5,1017.0 -> 669.7,TG
"LMGL03012554, LMGL03012549, LMGL03016785, LMGL03012322, LMGL03012363","TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(19:1(9Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:3(8Z,11Z,14Z)/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:5,1019.0 -> 671.7,TG
"LMGL03012535, LMGL03012540, LMGL03012534, LMGL03012325, LMGL03012359, LMGL03016781","TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(20:2(11Z,14Z)/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:1(9Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:5,1021.0 -> 673.7,TG
"LMGL03012523, LMGL03012518, LMGL03012500, LMGL03012517, LMGL03016699, LMGL03012282, LMGL03016776, LMGL03012284","TG(20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(19:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:1(9Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:13)|TG(63:6)]_FA22:5,1022.9 -> 675.6,TG
"LMGL03012478, LMGL03012504, LMGL03012519, LMGL03012497, LMGL03012498, LMGL03012238, LMGL03012239","TG(20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(19:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:0/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:12)|TG(63:5)]_FA22:5,1024.9 -> 677.6,TG
"LMGL03016853, LMGL03012482, LMGL03012499, LMGL03012453, LMGL03012475, LMGL03012476, LMGL03012479","TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:11)|TG(63:4)]_FA22:5,1026.9 -> 679.6,TG
"LMGL03016845, LMGL03012425, LMGL03012451, LMGL03012450, LMGL03012455, LMGL03012454, LMGL03012477","TG(20:4(5Z,8Z,11Z,14Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:2(11Z,14Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:4(5Z,8Z,11Z,14Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:3(8Z,11Z,14Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:10)|TG(63:3)]_FA22:5,1029.0 -> 681.7,TG
"LMGL03016836, LMGL03012452, LMGL03012426, LMGL03012427, LMGL03012423, LMGL03012394","TG(20:3(8Z,11Z,14Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:2(11Z,14Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:3(8Z,11Z,14Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:4(5Z,8Z,11Z,14Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:9)|TG(63:2)]_FA22:5,1031.0 -> 683.7,TG
"LMGL03016826, LMGL03012396, LMGL03012424, LMGL03012360, LMGL03012395","TG(20:2(11Z,14Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:3(8Z,11Z,14Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:2(11Z,14Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:8)|TG(63:1)]_FA22:5,1033.0 -> 685.7,TG
"LMGL03016815, LMGL03012393, LMGL03012361, LMGL03012362","TG(20:1(11Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:2(11Z,14Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:7)|TG(63:0)]_FA22:5,1035.0 -> 687.7,TG
"LMGL03016803, LMGL03012323, LMGL03012324","TG(20:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(20:1(11Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(64:6)]_FA22:5,1036.9 -> 689.6,TG
"LMGL03012283, LMGL03012456","TG(20:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(21:0/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(65:12)|TG(64:5)]_FA22:5,1038.9 -> 691.6,TG
LMGL03012577,"TG(21:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:5,1041.0 -> 693.7,TG
"LMGL03012610, LMGL03012562","TG(22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(21:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:5,1043.0 -> 695.7,TG
"LMGL03012609, LMGL03012550","TG(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(21:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:5,1045.0 -> 697.7,TG
"LMGL03012607, LMGL03012605, LMGL03012520","TG(22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)), TG(21:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:5,1047.0 -> 699.7,TG
"LMGL03012601, LMGL03012599, LMGL03012536","TG(22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(21:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:5,1049.0 -> 701.7,TG
"LMGL03012603, LMGL03012590, LMGL03012597, LMGL03016860, LMGL03012501","TG(22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(21:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(21:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:13)|TG(65:6)]_FA22:5,1050.9 -> 703.6,TG
"LMGL03016878, LMGL03012583, LMGL03012593, LMGL03012596, LMGL03012480","TG(22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(21:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:12)|TG(65:5)]_FA22:5,1053.0 -> 705.7,TG
"LMGL03012565, LMGL03012591, LMGL03013175, LMGL03012582, LMGL03012586","TG(22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(22:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:11)|TG(65:4)]_FA22:5,1055.0 -> 707.7,TG
"LMGL03016876, LMGL03016880, LMGL03012575, LMGL03012574, LMGL03012573","TG(22:1(11Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:2(13Z,16Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:3(10Z,13Z,16Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:1(13Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(66:10)|TG(65:3)]_FA22:5,1057.0 -> 709.7,TG
"LMGL03016874, LMGL03012584, LMGL03012552, LMGL03012563","TG(22:1(11Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:2(13Z,16Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(22:1(13Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:9)|TG(65:2)]_FA22:5,1059.0 -> 711.7,TG
"LMGL03016871, LMGL03012564, LMGL03012537","TG(22:1(11Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:1(13Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:8)|TG(65:1)]_FA22:5,1061.0 -> 713.7,TG
"LMGL03012551, LMGL03013170, LMGL03012538","TG(22:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:1(11Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(22:1(13Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(66:7)]_FA22:5,1062.9 -> 715.6,TG
"LMGL03012521, LMGL03016866","TG(22:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(22:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(66:6)]_FA22:5,1065.0 -> 717.7,TG
LMGL03012502,"TG(22:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(66:5)]_FA22:5,1067.0 -> 719.7,TG
LMGL03012658,"TG(12:0/12:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(46:6)]_FA22:6,784.6 -> 439.3,TG
LMGL03013207,"TG(12:0/13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(47:6)]_FA22:6,798.7 -> 453.4,TG
LMGL03013266,"TG(12:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(48:7)|TG(47:0)]_FA22:6,810.8 -> 465.5,TG
"LMGL03012721, LMGL03013237","TG(13:0/13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(12:0/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(48:6)]_FA22:6,812.7 -> 467.4,TG
"LMGL03013730, LMGL03013321","TG(13:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(49:7)|TG(48:0)]_FA22:6,824.8 -> 479.5,TG
"LMGL03013294, LMGL03013701","TG(12:0/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(49:6)]_FA22:6,826.7 -> 481.4,TG
LMGL03012841,"TG(14:1(9Z)/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(50:8)|TG(49:1)]_FA22:6,836.8 -> 491.5,TG
"LMGL03013371, LMGL03013785, LMGL03014165","TG(12:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(50:7)|TG(49:0)]_FA22:6,838.8 -> 493.5,TG
"LMGL03013346, LMGL03013758, LMGL03012782","TG(12:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(50:6)]_FA22:6,840.7 -> 495.4,TG
"LMGL03014626, LMGL03013440","TG(14:1(9Z)/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(51:8)|TG(50:1)]_FA22:6,850.8 -> 505.5,TG
"LMGL03013418, LMGL03013836, LMGL03014599, LMGL03014220","TG(12:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(51:7)|TG(50:0)]_FA22:6,852.8 -> 507.5,TG
"LMGL03014193, LMGL03013395, LMGL03013811","TG(14:0/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(51:6)]_FA22:6,854.7 -> 509.4,TG
LMGL03013551,"TG(12:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(52:10)|TG(51:3)]_FA22:6,860.8 -> 515.5,TG
"LMGL03013518, LMGL03013535","TG(12:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(52:9)|TG(51:2)]_FA22:6,862.8 -> 517.5,TG
"LMGL03012953, LMGL03013500, LMGL03013905, LMGL03014677","TG(15:1(9Z)/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(12:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(52:8)|TG(51:1)]_FA22:6,864.8 -> 519.5,TG
"LMGL03015004, LMGL03013883, LMGL03013481, LMGL03014271, LMGL03014652","TG(15:0/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(52:7)|TG(51:0)]_FA22:6,866.8 -> 521.5,TG
LMGL03014016,"TG(13:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(53:10)|TG(52:3)]_FA22:6,874.8 -> 529.5,TG
"LMGL03013983, LMGL03014000, LMGL03014746","TG(13:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(53:9)|TG(52:2)]_FA22:6,876.8 -> 531.5,TG
"LMGL03014340, LMGL03013965, LMGL03014724, LMGL03015406","TG(14:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(53:8)|TG(52:1)]_FA22:6,878.8 -> 533.5,TG
"LMGL03013946, LMGL03014701, LMGL03015055, LMGL03014318, LMGL03015381, LMGL03013580","TG(13:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(53:7)|TG(52:0)]_FA22:6,880.8 -> 535.5,TG
"LMGL03013566, LMGL03015030, LMGL03013926, LMGL03014295","TG(12:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(53:6)]_FA22:6,882.8 -> 537.5,TG
"LMGL03014857, LMGL03013643","TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(54:11)|TG(53:4)]_FA22:6,886.8 -> 541.5,TG
"LMGL03014824, LMGL03014841, LMGL03014451, LMGL03013635","TG(14:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(54:10)|TG(53:3)]_FA22:6,888.8 -> 543.5,TG
"LMGL03013626, LMGL03014418, LMGL03014806, LMGL03015475, LMGL03014435","TG(12:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(54:9)|TG(53:2)]_FA22:6,890.8 -> 545.5,TG
"LMGL03014400, LMGL03014787, LMGL03010649, LMGL03015124, LMGL03015453, LMGL03013616","TG(14:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(15:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(54:8)|TG(53:1)]_FA22:6,892.8 -> 547.5,TG
