Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
TG,[TG(54:6)]_FA18:3,1608.0,896.8,601.5,10.98,Bsub-A-T2-8GEN-r003,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,14517.0,586.5,313.2,10.03,Bsub-A-T6-0-r001,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,8295.0,612.6,313.3,10.08,Bsub-A-T6-0-r001,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1377.0,610.5,313.2,10.01,Bsub-A-T6-0-r001,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,2048.0,640.6,341.3,10.26,Bsub-A-T6-0-r001,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,9969.0,638.6,339.3,10.11,Bsub-A-T6-0-r001,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1699.0,638.6,341.3,10.14,Bsub-A-T6-0-r001,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1793.0,636.6,339.3,10.02,Bsub-A-T6-0-r001,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,44398.0,824.8,551.5,11.4,Bsub-A-T6-0-r001,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,4331.0,824.8,523.5,11.4,Bsub-A-T6-0-r001,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,28658.0,822.8,551.5,11.25,Bsub-A-T6-0-r001,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,12129.0,822.8,523.5,11.22,Bsub-A-T6-0-r001,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,8964.0,836.8,563.5,11.37,Bsub-A-T6-0-r001,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,10051.0,836.8,565.5,11.32,Bsub-A-T6-0-r001,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,4016.0,836.8,537.5,11.37,Bsub-A-T6-0-r001,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,21430.0,834.8,563.5,11.19,Bsub-A-T6-0-r001,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,11611.0,834.8,535.5,11.17,Bsub-A-T6-0-r001,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,4610.0,834.8,537.5,11.22,Bsub-A-T6-0-r001,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,7105.0,852.8,551.5,11.62,Bsub-A-T6-0-r001,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1660.0,850.8,605.5,11.43,Bsub-A-T6-0-r001,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,34025.0,850.8,577.5,11.42,Bsub-A-T6-0-r001,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,18344.0,850.8,551.5,11.42,Bsub-A-T6-0-r001,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,3018.0,848.8,603.5,11.26,Bsub-A-T6-0-r001,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,21037.0,848.8,577.5,11.27,Bsub-A-T6-0-r001,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,17769.0,848.8,549.5,11.27,Bsub-A-T6-0-r001,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9709.0,848.8,551.5,11.27,Bsub-A-T6-0-r001,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1393.0,866.7,593.4,11.72,Bsub-A-T6-0-r001,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,768.0,864.8,591.5,12.03,Bsub-A-T6-0-r001,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,531.0,864.8,565.5,11.6,Bsub-A-T6-0-r001,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,4847.0,862.8,589.5,11.37,Bsub-A-T6-0-r001,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,9143.0,862.8,563.5,11.37,Bsub-A-T6-0-r001,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8704.0,878.8,577.5,11.64,Bsub-A-T6-0-r001,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6915.0,878.8,579.5,11.64,Bsub-A-T6-0-r001,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,19734.0,876.8,603.5,11.45,Bsub-A-T6-0-r001,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6477.0,876.8,579.5,11.46,Bsub-A-T6-0-r001,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,5473.0,874.8,603.5,11.3,Bsub-A-T6-0-r001,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,19388.0,874.8,577.5,11.28,Bsub-A-T6-0-r001,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,2129.0,890.8,591.5,11.54,Bsub-A-T6-0-r001,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,2144.0,888.8,589.5,11.4,Bsub-A-T6-0-r001,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2357.0,886.8,589.5,11.23,Bsub-A-T6-0-r001,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,5772.0,908.8,607.5,12.04,Bsub-A-T6-0-r001,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2671.0,906.8,607.5,11.87,Bsub-A-T6-0-r001,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7793.0,904.8,603.5,11.66,Bsub-A-T6-0-r001,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,3315.0,820.8,577.5,11.08,Bsub-A-T6-0-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,21682.0,902.8,603.5,11.46,Bsub-A-T6-0-r001,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,3315.0,820.8,577.5,11.08,Bsub-A-T6-0-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7701.0,902.8,605.5,11.47,Bsub-A-T6-0-r001,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,20461.0,900.8,603.5,11.31,Bsub-A-T6-0-r001,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,29451.0,818.8,818.8,10.95,Bsub-A-T6-0-r001,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,4555.0,836.8,551.5,11.33,Bsub-A-T6-0-r001,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.17
,TG(57:2)]_FA22:6,3891.0,864.8,577.5,11.52,Bsub-A-T6-0-r001,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,3338.0,862.8,575.5,11.35,Bsub-A-T6-0-r001,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,7432.0,820.8,575.5,11.08,Bsub-A-T6-0-r001,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,46766.0,820.8,549.5,11.09,Bsub-A-T6-0-r001,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4793.0,820.8,523.5,11.1,Bsub-A-T6-0-r001,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,1141.0,818.8,573.5,10.95,Bsub-A-T6-0-r001,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,18182.0,818.8,547.5,10.95,Bsub-A-T6-0-r001,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2213.0,846.8,601.5,11.09,Bsub-A-T6-0-r001,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,17140.0,846.8,575.5,11.12,Bsub-A-T6-0-r001,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,7534.0,846.8,549.5,11.14,Bsub-A-T6-0-r001,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1640.0,844.8,599.5,10.94,Bsub-A-T6-0-r001,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,445.0,844.8,549.5,10.99,Bsub-A-T6-0-r001,844.8 -> 549.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2898.0,872.8,601.5,11.13,Bsub-A-T6-0-r001,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,37575.0,872.8,575.5,11.12,Bsub-A-T6-0-r001,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1221.0,872.8,577.5,11.12,Bsub-A-T6-0-r001,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,690.0,870.8,575.5,10.99,Bsub-A-T6-0-r001,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1166.0,898.8,603.5,11.14,Bsub-A-T6-0-r001,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1578.0,896.8,601.5,11.0,Bsub-A-T6-0-r001,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,14545.0,586.5,313.2,10.03,Bsub-A-T6-0-r002,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,8217.0,612.6,313.3,10.08,Bsub-A-T6-0-r002,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1357.0,610.5,313.2,10.01,Bsub-A-T6-0-r002,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,2031.0,640.6,341.3,10.26,Bsub-A-T6-0-r002,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,9893.0,638.6,339.3,10.11,Bsub-A-T6-0-r002,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1691.0,638.6,341.3,10.14,Bsub-A-T6-0-r002,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1847.0,636.6,339.3,10.02,Bsub-A-T6-0-r002,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,43605.0,824.8,551.5,11.4,Bsub-A-T6-0-r002,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,4328.0,824.8,523.5,11.4,Bsub-A-T6-0-r002,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,27448.0,822.8,551.5,11.25,Bsub-A-T6-0-r002,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,12162.0,822.8,523.5,11.22,Bsub-A-T6-0-r002,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,8145.0,836.8,563.5,11.37,Bsub-A-T6-0-r002,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,10205.0,836.8,565.5,11.32,Bsub-A-T6-0-r002,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,3686.0,836.8,537.5,11.37,Bsub-A-T6-0-r002,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,18901.0,834.8,563.5,11.19,Bsub-A-T6-0-r002,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,11358.0,834.8,535.5,11.17,Bsub-A-T6-0-r002,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,4931.0,834.8,537.5,11.2,Bsub-A-T6-0-r002,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,7450.0,852.8,551.5,11.62,Bsub-A-T6-0-r002,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1811.0,850.8,605.5,11.43,Bsub-A-T6-0-r002,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,34364.0,850.8,577.5,11.42,Bsub-A-T6-0-r002,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,18319.0,850.8,551.5,11.42,Bsub-A-T6-0-r002,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,3064.0,848.8,603.5,11.26,Bsub-A-T6-0-r002,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,21692.0,848.8,577.5,11.27,Bsub-A-T6-0-r002,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,18175.0,848.8,549.5,11.27,Bsub-A-T6-0-r002,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9961.0,848.8,551.5,11.27,Bsub-A-T6-0-r002,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1411.0,866.7,593.4,11.72,Bsub-A-T6-0-r002,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,747.0,864.8,591.5,12.03,Bsub-A-T6-0-r002,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,472.0,864.8,565.5,11.6,Bsub-A-T6-0-r002,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,4735.0,862.8,589.5,11.37,Bsub-A-T6-0-r002,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,8367.0,862.8,563.5,11.37,Bsub-A-T6-0-r002,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,9013.0,878.8,577.5,11.64,Bsub-A-T6-0-r002,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,7246.0,878.8,579.5,11.64,Bsub-A-T6-0-r002,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,20322.0,876.8,603.5,11.45,Bsub-A-T6-0-r002,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6708.0,876.8,579.5,11.46,Bsub-A-T6-0-r002,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,5614.0,874.8,603.5,11.3,Bsub-A-T6-0-r002,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,18862.0,874.8,577.5,11.28,Bsub-A-T6-0-r002,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,2238.0,890.8,591.5,11.54,Bsub-A-T6-0-r002,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1928.0,888.8,589.5,11.4,Bsub-A-T6-0-r002,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2574.0,886.8,589.5,11.22,Bsub-A-T6-0-r002,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,5750.0,908.8,607.5,12.04,Bsub-A-T6-0-r002,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2644.0,906.8,607.5,11.87,Bsub-A-T6-0-r002,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7865.0,904.8,603.5,11.66,Bsub-A-T6-0-r002,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,3297.0,820.8,577.5,11.08,Bsub-A-T6-0-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,22771.0,902.8,603.5,11.46,Bsub-A-T6-0-r002,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,3297.0,820.8,577.5,11.08,Bsub-A-T6-0-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7746.0,902.8,605.5,11.47,Bsub-A-T6-0-r002,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,20953.0,900.8,603.5,11.3,Bsub-A-T6-0-r002,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,30528.0,818.8,818.8,10.95,Bsub-A-T6-0-r002,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,4338.0,836.8,551.5,11.34,Bsub-A-T6-0-r002,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.07
,TG(57:2)]_FA22:6,4052.0,864.8,577.5,11.51,Bsub-A-T6-0-r002,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,3129.0,862.8,575.5,11.34,Bsub-A-T6-0-r002,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,7353.0,820.8,575.5,11.08,Bsub-A-T6-0-r002,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,46506.0,820.8,549.5,11.09,Bsub-A-T6-0-r002,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4930.0,820.8,523.5,11.11,Bsub-A-T6-0-r002,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,1144.0,818.8,573.5,10.95,Bsub-A-T6-0-r002,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,17616.0,818.8,547.5,10.95,Bsub-A-T6-0-r002,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2105.0,846.8,601.5,11.09,Bsub-A-T6-0-r002,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,17607.0,846.8,575.5,11.12,Bsub-A-T6-0-r002,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,7980.0,846.8,549.5,11.14,Bsub-A-T6-0-r002,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1587.0,844.8,599.5,10.94,Bsub-A-T6-0-r002,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,426.0,844.8,549.5,10.98,Bsub-A-T6-0-r002,844.8 -> 549.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2883.0,872.8,601.5,11.13,Bsub-A-T6-0-r002,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,36727.0,872.8,575.5,11.12,Bsub-A-T6-0-r002,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1285.0,872.8,577.5,11.12,Bsub-A-T6-0-r002,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,737.0,870.8,575.5,10.99,Bsub-A-T6-0-r002,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1202.0,898.8,603.5,11.14,Bsub-A-T6-0-r002,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1546.0,896.8,601.5,10.98,Bsub-A-T6-0-r002,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,13895.0,586.5,313.2,10.03,Bsub-A-T6-0-r003,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,8005.0,612.6,313.3,10.08,Bsub-A-T6-0-r003,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1345.0,610.5,313.2,10.01,Bsub-A-T6-0-r003,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,2097.0,640.6,341.3,10.26,Bsub-A-T6-0-r003,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,9643.0,638.6,339.3,10.11,Bsub-A-T6-0-r003,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1627.0,638.6,341.3,10.15,Bsub-A-T6-0-r003,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1798.0,636.6,339.3,10.02,Bsub-A-T6-0-r003,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,43834.0,824.8,551.5,11.4,Bsub-A-T6-0-r003,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,4131.0,824.8,523.5,11.4,Bsub-A-T6-0-r003,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,27474.0,822.8,551.5,11.25,Bsub-A-T6-0-r003,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,11766.0,822.8,523.5,11.22,Bsub-A-T6-0-r003,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,7877.0,836.8,563.5,11.37,Bsub-A-T6-0-r003,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,10080.0,836.8,565.5,11.32,Bsub-A-T6-0-r003,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,3716.0,836.8,537.5,11.37,Bsub-A-T6-0-r003,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,25828.0,834.8,563.5,11.18,Bsub-A-T6-0-r003,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,11400.0,834.8,535.5,11.17,Bsub-A-T6-0-r003,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,5078.0,834.8,537.5,11.21,Bsub-A-T6-0-r003,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,7425.0,852.8,551.5,11.62,Bsub-A-T6-0-r003,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1716.0,850.8,605.5,11.43,Bsub-A-T6-0-r003,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,34419.0,850.8,577.5,11.42,Bsub-A-T6-0-r003,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,18054.0,850.8,551.5,11.42,Bsub-A-T6-0-r003,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,3033.0,848.8,603.5,11.26,Bsub-A-T6-0-r003,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,21104.0,848.8,577.5,11.27,Bsub-A-T6-0-r003,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,17114.0,848.8,549.5,11.27,Bsub-A-T6-0-r003,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9347.0,848.8,551.5,11.27,Bsub-A-T6-0-r003,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1375.0,866.7,593.4,11.72,Bsub-A-T6-0-r003,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,753.0,864.8,591.5,12.02,Bsub-A-T6-0-r003,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,462.0,864.8,565.5,11.6,Bsub-A-T6-0-r003,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,4275.0,862.8,589.5,11.37,Bsub-A-T6-0-r003,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,7593.0,862.8,563.5,11.37,Bsub-A-T6-0-r003,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8984.0,878.8,577.5,11.64,Bsub-A-T6-0-r003,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6857.0,878.8,579.5,11.64,Bsub-A-T6-0-r003,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,19270.0,876.8,603.5,11.45,Bsub-A-T6-0-r003,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6629.0,876.8,579.5,11.46,Bsub-A-T6-0-r003,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,5457.0,874.8,603.5,11.3,Bsub-A-T6-0-r003,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,18940.0,874.8,577.5,11.28,Bsub-A-T6-0-r003,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,2250.0,890.8,591.5,11.54,Bsub-A-T6-0-r003,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1673.0,888.8,589.5,11.4,Bsub-A-T6-0-r003,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2621.0,886.8,589.5,11.22,Bsub-A-T6-0-r003,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,5753.0,908.8,607.5,12.04,Bsub-A-T6-0-r003,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2612.0,906.8,607.5,11.87,Bsub-A-T6-0-r003,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7811.0,904.8,603.5,11.66,Bsub-A-T6-0-r003,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,3235.0,820.8,577.5,11.08,Bsub-A-T6-0-r003,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,21566.0,902.8,603.5,11.46,Bsub-A-T6-0-r003,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,3235.0,820.8,577.5,11.08,Bsub-A-T6-0-r003,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7180.0,902.8,605.5,11.47,Bsub-A-T6-0-r003,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,20617.0,900.8,603.5,11.3,Bsub-A-T6-0-r003,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,29388.0,818.8,818.8,10.95,Bsub-A-T6-0-r003,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,4340.0,836.8,551.5,11.32,Bsub-A-T6-0-r003,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.11
,TG(57:2)]_FA22:6,3906.0,864.8,577.5,11.51,Bsub-A-T6-0-r003,864.8 -> 577.5,782.8,754.8,712.8,n-7,
