Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Genotype,Brain Region,Sex,method_type,Blank Subtraction
PCo(36:5),766.6,184.1,1494155.1372070312,766.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1453004.0741729736
PCo(36:4),768.6,184.1,1427305.3647460938,768.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1387082.8415985107
PCo(36:3),770.6,184.1,1352551.856414795,770.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1308856.5133132935
PCo(36:2),772.6,184.1,1346675.295349121,772.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1308220.2128448486
PC (36:8),774.5,184.1,1428254.4309692383,774.5 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1385362.108215332
PCo(36:1),774.6,184.1,1534659.8188476562,774.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1491524.0754356384
PC (36:7),776.5,184.1,1586092.474761963,776.5 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1544586.3923950195
PCo(36:0),776.6,184.1,1475424.605621338,776.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1434571.0629730225
PC (36:6),778.5,184.1,1679083.5634155273,778.5 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1639086.9201965332
PC (36:5),780.6,184.1,2117078.837524414,780.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,2080572.894958496
PC (36:4),782.6,184.1,2184723.6154174805,782.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,2147679.5926361084
SM (d18:2/22:1),783.6,184.1,2315998.779022217,783.6 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,2276374.695968628
PC (36:3),784.6,184.1,1343225.918395996,784.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1303707.915725708
SM (d16:1/24:1),785.6,184.1,866257.1282043457,785.6 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,828333.5264434814
PC (36:2),786.6,184.1,673722.9930114746,786.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,637209.1308441162
SM (d16:1/24:0),787.7,184.1,604866.5458679199,787.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,567700.5429840088
PC (36:1),788.6,184.1,580421.2794952393,788.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,542002.9370422363
SM (d18:0/22:0),789.7,184.1,575057.0542755127,789.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,533931.2917175293
PC (36:0); PCp(38:6),790.6,184.1,565495.3728179932,790.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,524824.350189209
PC (36:0); PCp(38:6),790.6,184.1,564009.5972595215,790.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,527511.2149353027
PCo(38:6),792.6,184.1,542042.3809432983,792.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,505021.518119812
PCo(38:5),794.6,184.1,572532.3845367432,794.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,536388.3019943237
PCo(38:4),796.6,184.1,1324416.5801391602,796.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1286260.6174926758
PCo(38:3),798.6,184.1,1658744.9240112305,798.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1625067.1412353516
PC (38:9),800.5,184.1,1711167.0705871582,800.5 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1676388.3075256348
PCo(38:2),800.6,184.1,1714427.7373657227,800.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1679150.214981079
PC (38:8),802.5,184.1,1812139.113647461,802.5 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1777590.0713882446
PCo(38:1),802.7,184.1,1818460.7129516602,802.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1784001.4506835938
PC (38:7),804.6,184.1,1908615.1712036133,804.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1871319.8884429932
PCo(38:0),804.7,184.1,1923531.8029785156,804.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1888355.1008529663
PC (38:6),806.6,184.1,1987675.758178711,806.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1951295.1357879639
PC (38:5),808.6,184.1,1791273.2988891602,808.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1758356.936542511
PC (38:4),810.6,184.1,1882282.0358276367,810.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1845665.5532684326
SM (d18:2/24:1),811.7,184.1,1915034.3080444336,811.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1837419.8220062256
PC (38:3),812.6,184.1,1944783.3080444336,812.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1813083.6772460938
SM (d18:1/24:1)15Z)),813.7,184.1,1665325.3455200195,813.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1500456.5149383545
PC (38:2),814.6,184.1,1579069.3018798828,814.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1398851.3857269287
SM (d18:1/24:0),815.7,184.1,1544755.5499267578,815.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1355395.2346878052
PC (38:1),816.6,184.1,1526734.8310546875,816.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1329657.0526733398
SM (d18:0/24:0),817.7,184.1,1514129.2025146484,817.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1322095.9066619873
PCp(40:6),818.6,184.1,1543470.892150879,818.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1348578.4815216064
PC (38:0),818.7,184.1,1540335.292541504,818.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1338493.6369018555
PCo(40:6),820.6,184.1,1538280.0154418945,820.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1341303.5013504028
PCo(40:5),822.6,184.1,1511307.7018432617,822.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1318798.2638168335
PCo(40:4),824.6,184.1,1541657.267425537,824.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1334559.0718460083
PC (40:10),826.5,184.1,1588597.3434448242,826.5 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1390921.3852844238
PCo(40:3),826.6,184.1,1607690.8649597168,826.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1419643.8702545166
PC (40:9),828.6,184.1,1621786.4715881348,828.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1419769.2190475464
PCo(40:2),828.7,184.1,1612349.9651489258,828.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,1409806.431175232
PC (40:8),830.6,184.1,912447.7685546875,830.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,704921.7353439331
PCo(40:1),830.7,184.1,880966.9287261963,830.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,661148.6347122192
PC (40:7),832.6,184.1,576494.4826049805,832.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,354980.5877227783
PCo(40:0),832.7,184.1,630291.5707702637,832.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,409155.4172363281
PC (40:6),834.6,184.1,562043.6393737793,834.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,340647.00176239014
PC (40:5),836.6,184.1,500717.0267944336,836.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,287624.29580688477
PC (40:4),838.6,184.1,1157312.3801269531,838.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,60428.49267578125
PC (40:3),840.6,184.1,1275827.8666992188,840.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
SM (d18:1/26:1)17Z)),841.7,184.1,1313327.1306152344,841.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (40:2),842.7,184.1,1379619.2543945312,842.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
SM (d18:1/26:0),843.7,184.1,1441085.2766113281,843.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (40:1),844.7,184.1,1492374.822265625,844.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
SM (d18:0/26:0),845.7,184.1,1489851.6430664062,845.7 -> 184.1,SM,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCp(42:6),846.6,184.1,1451618.8735351562,846.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (40:0),846.7,184.1,1432089.041015625,846.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(42:6),848.6,184.1,1385687.6669921875,848.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCp(42:4),850.7,184.1,1361211.5109863281,850.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:11),852.6,184.1,1387356.2944335938,852.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(42:4),852.7,184.1,1375343.4538574219,852.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:10),854.6,184.1,1407823.5073242188,854.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(42:3),854.7,184.1,1406886.2644042969,854.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:9),856.6,184.1,1457257.2387695312,856.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(42:2),856.7,184.1,1459608.7119140625,856.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:8),858.6,184.1,1442708.1164550781,858.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(42:1),858.7,184.1,1451743.1223144531,858.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:7),860.6,184.1,1487589.6599121094,860.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(42:0),860.7,184.1,1455700.8530273438,860.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:6),862.6,184.1,1378144.5991210938,862.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:5),864.6,184.1,1386006.76171875,864.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:4),866.7,184.1,1367077.15234375,866.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:3),868.7,184.1,1386319.5866699219,868.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:2),870.7,184.1,1379796.3897705078,870.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:1),872.7,184.1,1253101.9288330078,872.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (42:0),874.7,184.1,402835.9885559082,874.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:12),878.6,184.1,271139.4140548706,878.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(44:5),878.7,184.1,255498.79609680176,878.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(44:4),880.7,184.1,129990.14775085449,880.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:10),882.6,184.1,96059.28789520264,882.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PCo(44:3),882.7,184.1,94430.20602416992,882.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:8),886.6,184.1,87217.56599807739,886.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:7),888.6,184.1,93887.50660324097,888.6 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:6),890.7,184.1,87268.10405731201,890.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:5),892.7,184.1,70373.40377807617,892.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:4),894.7,184.1,54009.663036346436,894.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:3),896.7,184.1,55423.32423400879,896.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:2),898.7,184.1,46375.16355133057,898.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:1),900.7,184.1,42276.1236076355,900.7 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (44:0),902.8,184.1,41685.00266265869,902.8 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (46:2),926.8,184.1,15582.381259918213,926.8 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (46:1),928.8,184.1,16100.601093292236,928.8 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (46:0),930.8,184.1,16621.00136947632,930.8 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (48:2),954.8,184.1,11687.54086303711,954.8 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (48:0),958.8,184.1,13459.360809326172,958.8 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,833.7396965026855
PC (50:0),986.9,184.1,12855.361030578613,986.9 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,0.0
PC (52:4),1006.8,184.1,20558.921237945557,1006.8 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,2636.0199546813965
PC (52:0),1014.9,184.1,20158.02152633667,1014.9 -> 184.1,PC,PC_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PC,981.8600845336914
Lyso_PE(12:0) | PE (12:0),398.2,257.2,59698.08410644531,398.2 -> 257.2,PE | PE,PE_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PE,0.0
Lyso_PE(12:0) | PE (12:0),398.2,257.2,60594.62390136719,398.2 -> 257.2,PE | PE,PE_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PE,0.0
Lyso_PE(13:0),412.2,270.2,31376.42250061035,412.2 -> 270.2,PE,PE_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PE,0.0
Lyso_PE(14:1),424.2,282.2,172430.7720336914,424.2 -> 282.2,PE,PE_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PE,132752.6297302246
PE (14:1),424.2,283.2,450053.72357177734,424.2 -> 283.2,PE,PE_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PE,0.0
Lyso_PE(14:0),426.3,284.3,101734.26803588867,426.3 -> 284.3,PE,PE_M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,Not Needed,5xFAD,diencephalon,Male,PE,0.0
