lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023_x,DOD100-M1-WT-cortex10x_01202023_x,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD100-M2-5xFAD-cerebellum10x_01202023_x,DOD100-M2-5xFAD-cortex10x_01202023_x,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023_x,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023_x,DOD99-M1-5xFAD-cortex10x_01202023_x,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023_x,DOD99-M2-WT-cortex10x_01202023_x,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023_x,M1FAD173-5xFAD-Cortex10x_01182023_x,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023_x,M2FAD173-5xFAD-Cortex10x_01192023_x,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,M5FAD173-WT-Cerebellum10x_01192023_x,M5FAD173-WT-Cortex10x_01192023_x,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023_y,DOD100-M1-WT-cortex10x_01202023_y,DOD100-M2-5xFAD-cerebellum10x_01202023_y,DOD100-M2-5xFAD-cortex10x_01202023_y,DOD100-M3-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cortex10x_01202023_y,DOD99-M2-WT-cerebellum10x_01202023_y,DOD99-M2-WT-cortex10x_01202023_y,M1FAD173-5xFAD-Cerebellum10x_01182023_y,M1FAD173-5xFAD-Cortex10x_01182023_y,M2FAD173-5xFAD-Cerebellum10x_01192023_y,M2FAD173-5xFAD-Cortex10x_01192023_y,M5FAD173-WT-Cerebellum10x_01192023_y,M5FAD173-WT-Cortex10x_01192023_y,10xBlank_01202023
Lyso_PS(22:2) | PS (22:2),0.12457112382097744,6.07002369083895,0.29917425329676917,0.584400553407419,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PS,23908.84169006348,25041.261657714844,22740.18124771118,24671.38167190552,23789.44136428833,22050.521800994877,27115.561767578125,29130.5224609375,28112.181716918945,66449.36477661133,21467.721221923828,21484.681156158447,24956.401767730717,22288.64160919189,24793.961540222168,28885.982025146484,22540.68133544922,61398.02340698242,30875.261825561523,54884.78413391113,52078.363830566406,43652.04325866699,54672.26371765137,59309.903381347656,48897.86357116699,53191.38427734375,53836.78309631348,57570.3250579834,56507.10397338867,59333.74508666992,53319.46441650391,23908.84169006348,25041.261657714844,23789.44136428833,22050.521800994877,28112.181716918945,21484.681156158447,24956.401767730717,28885.982025146484,22540.68133544922,54884.78413391113,52078.363830566406,59309.903381347656,48897.86357116699,57570.3250579834,56507.10397338867,55387.34255981445
Lyso_PS(22:2) | PS (22:2)_2,0.1269072817008913,6.055538264358842,0.31043924741605977,0.5774107706049909,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PS,17557.041305541992,23819.30160522461,25499.621520996097,24239.101497650143,24139.70188522339,21836.541564941406,19505.78123474121,32323.662155151367,30303.862174987797,70862.08526611328,22356.621253967285,22492.121616363525,19746.26153182984,21103.421562194824,19557.28126525879,31993.82243347168,24629.561714172363,60909.06359863281,30415.28187561035,48475.80354309082,52852.50367736816,44471.583557128906,55789.10424804688,59051.764221191406,53005.14367675781,56415.00346374512,53722.12368774414,56043.703552246094,57576.18423461914,56813.98387145996,51651.863998413086,17557.041305541992,23819.30160522461,24139.70188522339,21836.541564941406,30303.862174987797,22492.121616363525,19746.26153182984,31993.82243347168,24629.561714172363,48475.80354309082,52852.50367736816,59051.764221191406,53005.14367675781,56043.703552246094,57576.18423461914,58952.36463928223
Lyso_PS(22:4) | PS (22:4),0.10230067009245299,6.297292898231573,0.2021457444789121,0.6529944092257849,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PS,29972.781982421875,35207.24249267578,19941.68155670166,24650.781410217285,22896.48169708252,33751.30236816406,38141.58224487305,41204.423095703125,34449.202239990234,75608.64663696289,24391.781826019287,24961.681854248047,34120.54249572754,25375.68173217773,28885.72213745117,36506.60238647461,21168.661586761475,78144.1247253418,41710.12274169922,61765.72454833984,66779.46481323242,46928.06301879883,57637.383697509766,60545.94415283203,64020.20391845703,56045.32400512695,59425.204528808594,56100.52355957031,71628.34530639648,68772.00494384766,61976.72399902344,29972.781982421875,35207.24249267578,22896.48169708252,33751.30236816406,34449.202239990234,24961.681854248047,34120.54249572754,36506.60238647461,21168.661586761475,61765.72454833984,66779.46481323242,60545.94415283203,64020.20391845703,56100.52355957031,71628.34530639648,59931.30465698242
Lyso_PS(22:4) | PS (22:4)_2,0.10607087607537077,6.297182901116961,0.21725154417435988,0.6411421310811068,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PS,30410.0022354126,34356.562438964844,19893.581295013428,24751.242210388184,22884.84171295166,32469.6821975708,29998.962341308597,40597.042236328125,33150.90232849121,74799.24548339844,26837.021812438965,25564.20179367065,26913.48194885254,24926.40165710449,27774.26202392578,41713.60299682617,26954.961631774902,77196.16552734375,41276.48315429688,60122.82385253906,63101.56451416016,51946.243255615234,58089.00463867188,63084.02377319336,61880.30419921875,58347.26440429688,55730.90380859375,61532.20440673828,66004.14431762695,70286.604248046875,65844.42477416992,30410.0022354126,34356.562438964844,22884.84171295166,32469.6821975708,33150.90232849121,25564.20179367065,26913.48194885254,41713.60299682617,26954.961631774902,60122.82385253906,63101.56451416016,63084.02377319336,61880.30419921875,61532.20440673828,66004.14431762695,66614.364013671875
Lyso_PS(22:6) | PS (22:6),0.15059424903213048,6.567518848108838,0.4362773012035177,0.5089247380477738,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PS,36597.70245361328,40415.52313232422,23536.38172531128,27228.38168334961,18537.561279296875,37838.8429107666,41820.76330566406,50422.78393554688,41547.442932128906,97840.9271850586,28665.26245880127,27948.20212554932,22939.90170669556,29373.70195770264,34887.622497558594,51700.2041015625,34185.58190155029,71233.42541503906,43683.763122558594,75914.30545043945,82535.50540161133,62303.50341796875,77331.68566894531,91221.36721801758,71675.64501953125,105927.66784667967,85777.22644042969,65853.92449951172,80277.84616088867,83087.8656616211,74991.38555908203,36597.70245361328,40415.52313232422,18537.561279296875,37838.8429107666,41547.442932128906,27948.20212554932,22939.90170669556,51700.2041015625,34185.58190155029,75914.30545043945,82535.50540161133,91221.36721801758,71675.64501953125,65853.92449951172,80277.84616088867,62927.42401123047
Lyso_PS(22:6) | PS (22:6)_2,0.21107629773689862,6.577376322200723,0.8526428416897716,0.35580576426245203,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PS,33072.74256896973,42870.22305297852,25662.54132080078,65029.40412902832,24433.18203735352,37993.6028137207,43811.74301147461,49256.083251953125,43726.84281921387,94435.12683105467,31387.20221710205,18715.42135620117,26037.902084350582,35205.08265686035,39984.52301025391,44419.60333251953,30745.26202392578,70234.2846069336,47304.88391113281,72770.96514892578,83750.86569213867,59629.14447021485,76736.14617919922,87582.9457397461,71117.80517578125,107330.64697265624,80225.50509643555,64280.46472167969,78729.264404296875,88495.66622924805,69062.94549560547,33072.74256896973,42870.22305297852,24433.18203735352,37993.6028137207,43726.84281921387,18715.42135620117,26037.902084350582,44419.60333251953,30745.26202392578,72770.96514892578,83750.86569213867,87582.9457397461,71117.80517578125,64280.46472167969,78729.264404296875,61331.38409423828
Lyso_Sphinganine-1-phosphocholine,-0.023936279147740373,8.321824557417862,0.01118207586350195,0.9157844098850563,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,SM,194181.5760498047,182085.63330078125,154237.3735961914,177199.77014160156,153746.052734375,189485.9306640625,203941.5712890625,151694.17260742188,150175.46923828125,172750.6117553711,181463.50799560547,176523.90893554688,178589.7117919922,175613.45043945312,52212.203968048096,197308.5112915039,186465.23071289065,172758.4140625,181039.21166992188,205671.07287597656,186740.51306152344,194024.97369384769,223580.6982421875,215744.57739257807,172950.71350097656,170412.57446289062,185214.31298828125,195126.857421875,197707.0186767578,195356.9962158203,178498.99462890625,194181.5760498047,182085.63330078125,153746.052734375,189485.9306640625,150175.46923828125,176523.90893554688,178589.7117919922,197308.5112915039,186465.23071289065,205671.07287597656,186740.51306152344,215744.57739257807,172950.71350097656,195126.857421875,197707.0186767578,277995.0006103516
Lyso_Sphingosine-1-phosphocholine,-0.002299158856375526,7.450553174774903,1.0298832421540283e-4,0.9919029540705719,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,SM,93191.40753173828,94048.86730957033,81112.385498046875,92689.28552246094,81775.86724853516,94429.22619628906,94008.5673828125,82935.06634521484,85903.36688232422,90738.86682128906,98304.3677368164,91782.22644042967,100628.38635253906,92334.545654296875,52652.50328063965,103894.36724853516,98104.28723144533,94978.72668457033,91696.76708984376,127676.89025878906,110373.4071044922,119596.1078491211,124501.0693359375,132027.6318359375,96445.08605957033,99931.30859375,99880.6865234375,103619.70684814452,106322.00720214844,108098.767578125,104967.38720703124,93191.40753173828,94048.86730957033,81775.86724853516,94429.22619628906,85903.36688232422,91782.22644042967,100628.38635253906,103894.36724853516,98104.28723144533,127676.89025878906,110373.4071044922,132027.6318359375,96445.08605957033,103619.70684814452,106322.00720214844,128523.28833007812
O-(11-carboxyundecanoyl)carnitine,0.09834773068404122,11.516117290984372,0.1869027157426899,0.6655070601140552,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,1636443.1501464844,1698009.3786621094,2063324.2932128904,1698085.2265625,1474095.4887695312,1557884.4775390625,1731202.8771972656,1548128.7014160156,1767469.7470703125,1739311.9392089844,1759246.659423828,1581158.4799804688,1581315.2109375,1918406.1040039065,1817530.333251953,1628954.5754394531,1608644.2199707031,1445462.778076172,1613916.1791992188,1897017.413330078,1745685.2873535156,1776006.7917480469,1818691.209472656,1605101.083984375,1531372.3439941406,1649938.2678222656,1472280.3151855469,1609929.6301269531,1543775.736328125,1551621.4125976562,1705820.2456054688,1636443.1501464844,1698009.3786621094,1474095.4887695312,1557884.4775390625,1767469.7470703125,1581158.4799804688,1581315.2109375,1628954.5754394531,1608644.2199707031,1897017.413330078,1745685.2873535156,1605101.083984375,1531372.3439941406,1609929.6301269531,1543775.736328125,1432417.7971191406
O-(13-carboxytridecanoyl)carnitine,0.07739843146448154,12.103299617184483,0.11595991241574666,0.7334582841055182,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,2525970.9899902344,2464997.854736328,2408075.9184570312,2559040.1791992188,2110475.984375,2405194.053710937,2665642.423339844,2230760.438720703,2267488.357666016,2598514.3828125,2560222.873046875,2318483.2495117188,2310353.83984375,2535346.2927246094,2573945.6643066406,2484566.024658203,2497472.518310547,2258710.2392578125,2391943.559814453,2595080.1494140625,2437745.028076172,2475313.7912597656,2645433.884033203,2656519.479736328,2255850.57421875,2383176.061767578,2549217.232666016,2774485.9384765625,2486930.6091308594,2670320.4296875,2429390.343017578,2525970.9899902344,2464997.854736328,2110475.984375,2405194.053710937,2267488.357666016,2318483.2495117188,2310353.83984375,2484566.024658203,2497472.518310547,2595080.1494140625,2437745.028076172,2656519.479736328,2255850.57421875,2774485.9384765625,2486930.6091308594,3416885.342773437
O-(17-carboxyheptadecanoyl)carnitine,0.08370483709091994,11.660756671517156,0.1355555785693241,0.7127399677725981,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,1780632.291015625,1916627.5317382808,1854587.2724609373,1858644.235839844,1547938.091796875,1834931.7705078125,1898620.6997070312,1722163.9125976562,1767424.203125,2164544.181152344,1877667.6440429688,1733107.8115234375,1755247.0849609375,1907903.1274414065,1855567.626953125,1825409.1884765625,1787021.61328125,1661807.1337890625,1762426.8129882812,1904498.5239257808,1839317.6376953125,1809047.045410156,1958748.5366210935,1968279.7216796875,1711503.1088867188,1838888.2495117188,2000980.7578125,1904286.744140625,1813601.7524414065,1912865.08984375,1767753.1176757812,1780632.291015625,1916627.5317382808,1547938.091796875,1834931.7705078125,1767424.203125,1733107.8115234375,1755247.0849609375,1825409.1884765625,1787021.61328125,1904498.5239257808,1839317.6376953125,1968279.7216796875,1711503.1088867188,1904286.744140625,1813601.7524414065,1911734.6020507808
O-arachidonoylcarnitine,0.06376987926537794,11.691350112988209,0.07880673985835074,0.7789210395801521,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,1813997.779296875,1879959.790527344,1630397.6538085938,1829549.857910156,1606444.248046875,1829980.9995117188,1932781.3159179688,1653651.3374023438,1581450.2255859375,2044320.1259765625,1859686.2846679688,1706995.9501953125,1706509.4047851562,1834919.6635742188,1922244.0390625,1854003.634765625,1825144.9770507808,1708049.875,1757919.6630859375,1925770.7993164065,1883849.1052246091,1870650.3305664065,2052466.7138671875,1992535.3129882808,1763317.923828125,1858463.8955078125,2030648.822265625,2451500.782714844,1872888.494140625,1974712.75390625,1786689.5073242188,1813997.779296875,1879959.790527344,1606444.248046875,1829980.9995117188,1581450.2255859375,1706995.9501953125,1706509.4047851562,1854003.634765625,1825144.9770507808,1925770.7993164065,1883849.1052246091,1992535.3129882808,1763317.923828125,2451500.782714844,1872888.494140625,2433795.915527344
O-behenoylcarnitine,0.061111605220032394,10.991060934227441,0.07238924563353066,0.7878892855215517,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,1108163.3492889404,1146124.9450950625,1048316.785736084,1243186.0341529846,918663.254333496,1116577.554206848,1184270.2881202698,1016328.2003860474,1015143.6715965272,1323492.815822601,1170790.031513214,1046629.1194114684,1044821.2492179872,1101060.8301696775,1169881.9305725098,1117372.6411895752,1110679.3093795776,998638.4768371582,1087461.7204818726,1159352.5242614746,1171594.4060668943,1107051.5848388672,1214997.707458496,1183595.9450912476,1056279.627861023,1151729.6306381226,1199428.261802673,1778627.9196472168,1107254.2224349976,1204462.4834213257,1069347.894615173,1108163.3492889404,1146124.9450950625,918663.254333496,1116577.554206848,1015143.6715965272,1046629.1194114684,1044821.2492179872,1117372.6411895752,1110679.3093795776,1159352.5242614746,1171594.4060668943,1183595.9450912476,1056279.627861023,1778627.9196472168,1107254.2224349976,1460080.6394119265
"O-oleoylcarnitine, Elaidic carnitine",0.10938027747490833,12.284032642367897,0.2309748746083642,0.630801913984794,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,2524766.19921875,2410372.6762695312,3202153.1528320312,2752258.0747070312,2176943.9604492188,2773002.709960937,2801788.6118164062,3047597.2622070312,2820594.7856445312,3094329.1772460938,2503960.041015625,2794081.3002929688,2983881.759765625,2869263.9248046875,2960651.0043945312,2579686.61328125,2916051.9331054688,2913805.9169921875,2689731.6806640625,2715296.607421875,3085034.6826171875,3327537.8647460938,2859035.7294921875,2836430.014648437,3306372.66015625,3727183.8056640634,3032366.414550781,2918418.5444335938,2833547.6284179688,2306270.5888671875,2955770.5419921875,2524766.19921875,2410372.6762695312,2176943.9604492188,2773002.709960937,2820594.7856445312,2794081.3002929688,2983881.759765625,2579686.61328125,2916051.9331054688,2715296.607421875,3085034.6826171875,2836430.014648437,3306372.66015625,2918418.5444335938,2833547.6284179688,2078276.6245117188
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.06763500912684785,11.470618353801937,0.08862102403509198,0.7659376124467052,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,1594045.3452148438,1596917.227294922,1494833.484375,1599515.9545898438,1385193.285888672,1536914.521484375,1680550.531982422,1419099.778076172,1409915.178955078,1683534.466796875,1616132.1928710938,1459747.1696777344,1488814.3935546875,1588934.2338867188,1669081.0307617188,1572857.943359375,1615202.787109375,1422741.223388672,1525306.733642578,1718928.3461914062,1608873.7958984375,1642177.7680664062,1825302.4543457031,1681448.0129394531,1493512.0478515625,1534474.7985839844,1595283.7138671875,1900881.853515625,1638445.1293945312,1670595.7229003906,1574279.4704589844,1594045.3452148438,1596917.227294922,1385193.285888672,1536914.521484375,1409915.178955078,1459747.1696777344,1488814.3935546875,1572857.943359375,1615202.787109375,1718928.3461914062,1608873.7958984375,1681448.0129394531,1493512.0478515625,1900881.853515625,1638445.1293945312,2192422.580078125
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0.07317884055548282,11.874387776233629,0.10369698242175218,0.7474374230668817,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,CAR,2062470.00390625,2038076.3017578125,1945052.8605957031,2120231.123046875,1785319.7436523438,2011644.4086914065,2211295.7075195312,1832881.2912597656,1880783.5629882808,2184975.5759277344,2175415.870361328,1919857.313964844,1979413.4584960935,2119768.4240722656,2206925.8798828125,2131012.852783203,2102820.7854003906,1894330.4704589844,2011467.1862792969,2175145.553710937,2093058.2553710935,2116173.271728516,2324185.506103516,2337765.953857422,1984666.0859375,2095400.1423339844,2247760.7885742188,2539749.9416503906,2218471.28125,2335936.8615722656,2085157.050048828,2062470.00390625,2038076.3017578125,1785319.7436523438,2011644.4086914065,1880783.5629882808,1919857.313964844,1979413.4584960935,2131012.852783203,2102820.7854003906,2175145.553710937,2093058.2553710935,2337765.953857422,1984666.0859375,2539749.9416503906,2218471.28125,3003056.5654296875
PC (30:0),-0.1508361956420471,7.760048579471568,0.4484242418826767,0.5030842081382313,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PC,116663.56880187988,86169.56600952148,100420.98878479004,85446.06591796875,72801.08450317383,129933.3910522461,105900.78839111328,122156.1474609375,391338.7117919922,105742.36575317384,106600.94610595705,108587.5694580078,116630.44833374023,170340.57301330566,17507.461261749268,219265.19830322263,118589.88662719728,97039.00770568848,106894.50701904295,124928.19088745116,152744.52752685547,129019.88667297363,111930.44827270508,120522.75088500977,125665.26805114746,106470.00909423828,115846.28811645508,92519.5457763672,134713.04946899414,96920.8874206543,136296.89154052734,116663.56880187988,86169.56600952148,72801.08450317383,129933.3910522461,391338.7117919922,108587.5694580078,116630.44833374023,219265.19830322263,118589.88662719728,124928.19088745116,152744.52752685547,120522.75088500977,125665.26805114746,92519.5457763672,134713.04946899414,60246.08421325684
