Lipid,Class,E-1BMVF,E-1BrainF,E-1LiverF,E-1PlasmaF,E-1RetinaF,E-2BMVF,E-2BrainF,E-2LiverF,E-2PlasmaF,E-2RetinaF,E-3BMVF,E-3BrainF,E-3LiverF,E-3PlasmaF,E-3RetinaF,E-4BMVM,E-4BrainM,E-4LiverM,E-4PlasmaM,E-4RetinaM,E-5BMVM,E-5BrainM,E-5LiverM,E-5PlasmaM,E-5RetinaM,E-6BMVM,E-6BrainM,E-6LiverM,E-6PlasmaM,E-6RetinaM,C-1BMVF,C-1BrainF,C-1LiverF,C-1PlasmaF,C-1RetinaF,C-2BMVF,C-2BrainF,C-2LiverF,C-2PlasmaF,C-2RetinaF,C-3BMVF,C-3BrainF,C-3LiverF,C-3PlasmaF,C-3RetinaF,C-4BMVM,C-4BrainM,C-4LiverM,C-4PlasmaM,C-4RetinaM,C-5BMVM,C-5BrainM,C-5LiverM,C-5PlasmaM,C-5RetinaM,C-6BMVM,C-6BrainM,C-6LiverM,C-6PlasmaM,C-6RetinaM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
FA(25:1),FA,151403.81103515625,168059.0908203125,545919.2631835938,558305.58984375,189102.47290039062,163174.89282226562,211749.87426757812,396516.22412109375,530614.4116210938,185785.45288085938,159554.2724609375,220670.81372070312,438225.3049316406,273930.35400390625,159901.65185546875,142707.2705078125,149969.25061035156,318152.34619140625,265755.703125,197908.69189453125,147812.57153320312,139060.27075195312,361516.16259765625,294836.080078125,178667.89233398438,102452.28759765625,258922.67797851562,540166.1359863281,660881.8081054688,193138.89404296875,164288.19091796875,176822.97387695312,470864.75048828125,249700.63989257812,204785.45556640625,206688.35375976562,192849.07568359375,496615.00830078125,559827.3676757812,209490.77612304688,165375.54956054688,281906.9387207031,452309.64990234375,158629.490234375,192034.03369140625,185774.1318359375,216462.6328125,191739.77416992188,328766.38623046875,170091.99243164062,150992.869140625,209718.634765625,403970.17041015625,333997.1423339844,180200.6123046875,189634.29418945312,276862.2197265625,215230.15502929688,434259.11181640625,197246.85278320312,175807.57397460938,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(25:4),FA,293836.16162109375,205752.49487304688,235872.7373046875,292126.5595703125,204405.33447265625,252539.81640625,204423.91479492188,233294.65576171875,315262.4013671875,194090.93310546875,240051.99755859375,155509.2099609375,243029.97705078125,228529.85546875,180410.25341796875,263832.23828125,137197.8712158203,233698.736328125,293956.9621582031,218533.3349609375,286552.1418457031,151884.33129882812,225333.35693359375,218239.39453125,199661.19189453125,169057.79125976562,214700.1142578125,273412.541015625,271232.82080078125,197891.45361328125,283192.8740234375,288114.8391113281,256121.15771484375,487666.62646484375,245002.41796875,312168.05908203125,187787.61254882812,253083.71826171875,277923.51904296875,202907.3330078125,240000.55810546875,137660.84838867188,214767.01611328125,208262.615234375,209772.99462890625,220732.29833984375,155427.03100585938,215370.57666015625,254072.3759765625,191788.75439453125,240446.2568359375,297866.10302734375,311106.783203125,260971.6171875,194463.89404296875,296138.0234375,157803.73168945312,232026.05712890625,292238.37939453125,241132.7197265625,381251.51220703125,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(26:0),FA,168727.95043945312,267618.04052734375,186588.89404296875,397145.5144042969,178854.7724609375,204613.21215820312,226818.47729492188,189395.85522460938,423186.61083984375,190220.07421875,155302.091796875,245383.67724609375,181240.27221679688,282006.12158203125,177610.61328125,161940.193359375,171048.81201171875,212868.69384765625,233231.13598632812,186859.91430664062,160541.3309326172,144136.59057617188,177765.83056640625,259596.81567382812,182765.31323242188,155612.25256347656,188961.29467773438,197174.33349609375,347962.7646484375,186638.5341796875,179823.37036132812,225713.015625,191601.37084960938,238017.3583984375,186164.892578125,216538.47338867188,218602.115234375,167752.4306640625,362983.68212890625,183930.5927734375,179529.59204101562,164024.57275390625,168742.87109375,200072.85571289062,177296.07275390625,223604.31713867188,213140.2138671875,158444.03076171875,305569.8232421875,181059.73461914062,165969.17358398438,250677.9375,194672.21484375,316177.5622558594,181843.9921875,268995.5183105469,187318.43286132812,160968.77124023438,317035.21923828125,195557.59423828125,233109.236328125,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(26:1),FA,163630.4521484375,186450.47290039062,169060.2724609375,248773.19604492188,158800.21215820312,169344.49291992188,155288.931640625,168838.67114257812,282607.7380371094,154809.3701171875,167903.67211914062,134582.72827148438,166338.35229492188,250976.33837890625,140570.2900390625,151160.77001953125,119139.70703125,165663.1328125,201041.17626953125,156672.29125976562,152273.23217773438,102551.82678222656,182647.01318359375,224896.1962890625,145325.52978515625,146665.55004882812,132307.10913085938,181531.07275390625,255403.16186523438,159084.95092773438,177177.33325195312,203498.1337890625,164096.25146484375,198673.3515625,156171.30981445312,196002.85571289062,187234.55346679688,150624.49047851562,276141.525390625,168638.791015625,177031.9521484375,145435.431640625,151726.0908203125,213826.69458007812,157502.87243652344,172973.03344726562,160419.07202148438,141799.1103515625,250700.73828125,150354.51171875,159240.62939453125,211825.134765625,173104.71215820312,273375.9216308594,151049.71142578125,201193.97680664062,162317.17138671875,172103.29174804688,246454.9794921875,160834.05078125,234367.0966796875,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(26:2),FA,146145.3896484375,210939.85424804688,349969.5046386719,357159.4665527344,152992.150390625,141776.57006835938,166666.25024414062,618344.2951660156,1756766.708984375,198471.17260742188,139031.74951171875,121344.50927734375,226775.15356445312,2381418.4611816406,139387.5703125,121816.56811523438,127602.13024902344,353324.70471191406,1045046.9946289062,158836.59033203125,122606.30786132812,89889.12573242188,259476.83642578125,1772284.939453125,137862.46923828125,108273.96716308594,126535.94909667969,390244.7512207031,1324015.2333984375,207482.65551757812,147512.15014648438,247909.51904296875,361183.5056152344,315318.89990234375,326889.78515625,165104.67138671875,240968.2548828125,206836.65673828125,2264463.2749023438,223817.3154296875,137722.00927734375,138053.57080078125,175692.53271484375,3148422.4384765625,166451.01135253906,150722.29150390625,150963.90966796875,144853.57177734375,2610746.3647460938,154820.3701171875,117296.62670898438,222898.6953125,314692.98291015625,2142488.4838867188,144250.86938476562,149634.14868164062,139212.78979492188,157416.2900390625,1640298.3244628906,190096.6318359375,188853.63330078125,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(26:3),FA,133413.50952148438,130911.38891601562,166650.29150390625,251075.90014648438,138446.17041015625,134593.71044921875,116014.66857910156,183951.69067382812,232903.89599609375,139773.72973632812,140228.24829101562,98954.80712890625,147506.23071289062,174095.53173828125,123653.54870605469,124561.94995117188,88950.72668457031,157744.61291503906,157026.97045898438,142331.35034179688,127307.9287109375,81377.306640625,160178.23071289062,180347.91430664062,129994.86962890625,121046.74768066406,104332.28869628906,182753.11352539062,283166.7390136719,138361.55078125,152339.73217773438,152165.62963867188,160295.71057128906,178094.333984375,131655.90966796875,154293.2734375,133755.70947265625,142286.58984375,222708.53637695312,139504.0302734375,135166.64990234375,105530.58715820312,146587.18969726562,154959.05102539062,133962.06958007812,141443.23217773438,107090.74755859375,128915.04931640625,230713.7783203125,119890.62963867188,127738.52880859375,128813.44897460938,159717.87109375,202329.69653320312,126677.669921875,158016.37255859375,104169.16674804688,148623.41137695312,235528.37744140625,137805.70922851562,138940.24951171875,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(26:4),FA,204705.994140625,165454.27294921875,200823.25390625,310800.802734375,205751.29248046875,210477.11474609375,149253.35083007812,209957.87475585938,277614.29931640625,198817.15625,216930.53515625,149806.89038085938,203160.29443359375,333206.62451171875,190503.052734375,198635.9951171875,143061.96948242188,211998.455078125,234288.87646484375,215586.2353515625,203276.013671875,142576.78979492188,211220.9345703125,226479.896484375,205254.193359375,192471.73406982422,180527.3916015625,219537.236328125,299199.4592285156,204392.974609375,233234.37451171875,193896.99243164062,204747.75341796875,238462.5751953125,204196.9345703125,226341.07373046875,161141.69311523438,189896.89379882812,283211.11865234375,203111.1533203125,214099.1953125,129520.90991210938,179930.45385742188,220624.2353515625,207683.0556640625,206184.99560546875,136400.52978515625,188317.65283203125,272561.197265625,206243.4140625,200782.6337890625,184775.35278320312,219543.29638671875,255026.47802734375,199853.27294921875,238978.97607421875,140732.07055664062,202276.9365234375,265538.49658203125,212239.7958984375,200187.33447265625,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(26:5),FA,262349.919921875,266185.92236328125,267062.15771484375,537857.2016601562,227809.05615234375,269073.12109375,197341.47387695312,281321.5,397578.1083984375,203240.9541015625,243200.45556640625,210310.01245117188,262481.39697265625,877904.7880859375,227240.1162109375,247028.29833984375,186018.6728515625,285292.45849609375,272065.19775390625,231819.89453125,259504.154296875,195431.5126953125,251124.4814453125,248071.6357421875,211983.61669921875,181657.5732421875,243097.4990234375,287640.73876953125,375088.7844238281,210909.8349609375,313587.8046875,300294.1396484375,287287.71923828125,365339.30517578125,273802.20068359375,290201.3564453125,265902.1376953125,254796.25927734375,410086.8740234375,254963.576171875,275947.15966796875,201855.29443359375,237170.056640625,369475.486328125,243088.91943359375,261022.8798828125,235062.296875,253016.6591796875,537599.3134765625,233085.4736328125,231770.0947265625,337239.962890625,311547.6611328125,298205.1787109375,231608.2177734375,314817.84716796875,188962.11279296875,255169.337890625,344059.4228515625,234296.3759765625,386656.4873046875,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(26:6),FA,215004.85791015625,232253.3349609375,303765.7431640625,720354.2788085938,225694.1552734375,256108.099609375,244690.638671875,362905.8271484375,481478.728515625,203228.7939453125,214965.47705078125,215587.31591796875,308283.341796875,1205283.7900390625,238589.0546875,211432.95703125,315315.0830078125,316733.52099609375,251605.61767578125,275399.6591796875,237273.5771484375,385424.0673828125,292594.52001953125,234656.73583984375,272404.060546875,156963.1912841797,373248.626953125,293720.580078125,445782.8306274414,203448.333984375,227093.79541015625,246528.83740234375,358809.1064453125,370713.603515625,347715.3056640625,278742.3193359375,234616.41552734375,291811.25927734375,516238.37158203125,330087.7255859375,251080.8388671875,163088.85107421875,316286.92431640625,417174.28515625,272893.31982421875,214053.4130859375,177915.29248046875,298378.14208984375,755445.7231445312,295313.18115234375,203267.333984375,233976.7158203125,346630.9873046875,288435.59912109375,297811.0419921875,312437.05908203125,189150.2734375,257170.8203125,371042.4228515625,212031.994140625,243385.6181640625,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(27:0) | FA(28:7),FA,326270.5029296875,782513.0380859375,313143.9990234375,1069766.4091796875,410645.0546875,325390.28271484375,661037.1845703125,372973.8037109375,391841.81005859375,409566.611328125,334151.16162109375,2062269.3349609375,263243.69775390625,622660.1259765625,406766.76904296875,275402.67578125,534023.5595703125,406242.72802734375,280776.517578125,472928.0546875,287296.1201171875,282818.318359375,293517.4208984375,350904.34375,462382.3525390625,259850.79650878906,698547.4069824219,366064.205078125,420181.0927734375,463602.5537109375,612358.71875,658812.2690429688,472608.27783203125,452072.12841796875,541527.2651367188,367066.10986328125,455694.8876953125,308325.7194824219,393983.4658203125,403920.1318359375,321759.16259765625,533744.798828125,283946.4794921875,501060.2861328125,349112.4841308594,347158.4619140625,531654.8212890625,225901.23559570312,579262.1389160156,420257.72900390625,301313.15966796875,754696.46875,318471.76220703125,353670.10400390625,385089.8671875,372230.1044921875,749904.9907226562,238666.59643554688,384457.12939453125,400604.19091796875,532209.71875,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(27:0) | FA(28:7)_2,FA,282213.65966796875,724232.072265625,262089.83740234375,1017016.3798828125,366564.90380859375,261210.060546875,613351.02734375,330908.041015625,350703.2053222656,374651.1857910156,259377.28051757812,2215026.7778320312,229835.99584960938,560595.85546875,367372.9636230469,219553.69409179688,515157.0556640625,351239.90283203125,244325.63720703125,409546.47412109375,228593.85375976562,253453.91674804688,248182.99853515625,306049.41796875,401443.9873046875,203646.75744628906,712961.2514648438,312125.31982421875,366100.9069824219,382690.990234375,536296.2109375,565978.041015625,407029.6882324219,395380.29248046875,494940.3017578125,301684.0432128906,393826.60546875,270454.2185058594,341451.5078125,348705.90576171875,271163.91845703125,508642.6162109375,227558.11791992188,447605.85302734375,293958.8620605469,275851.9599609375,466749.03125,191465.25439453125,539257.7800292969,385392.4460449219,254651.81762695312,624976.6030273438,256787.677734375,302851.7014160156,357274.76416015625,326299.82177734375,710484.5869140625,206634.63500976562,327212.24169921875,354454.765625,414308.6689453125,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(27:1),FA,159606.55151367188,147282.01049804688,255289.87768554688,633312.2116699219,194131.0126953125,157537.6494140625,124779.90844726562,280721.1796875,256465.45776367188,204073.63452148438,157075.22998046875,111858.72827148438,195873.8115234375,245665.2392578125,139214.42919921875,133501.64990234375,108931.58776855469,221900.03491210938,187455.37280273438,251881.4365234375,141543.75,93616.96667480469,205279.05541992188,279609.3798828125,172873.8134765625,121814.62817382812,122295.42895507812,287130.00146484375,318217.0959472656,209348.6953125,165959.97387695312,192142.21435546875,229496.49377441406,245366.49975585938,166336.81103515625,182686.6328125,149282.4697265625,210448.29321289062,308005.7626953125,166668.31079101562,156054.74975585938,105049.62744140625,185908.2322998047,176388.37451171875,158845.53076171875,169223.11181640625,115834.94799804688,160182.93090820312,545802.2536621094,158704.970703125,153152.71118164062,152528.89208984375,241015.29736328125,264432.0988769531,140415.23022460938,183441.61474609375,101357.90747070312,188033.85424804688,290180.88232421875,213569.595703125,127586.16796875,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
FA(27:2),FA,145644.50927734375,175721.2939453125,174425.7919921875,318039.0217285156,136005.17041015625,154686.55249023438,170109.1337890625,209147.3955078125,319231.9807128906,124556.90942382812,153438.47192382812,133013.13024902344,163962.67114257812,248221.2216796875,116431.38793945312,110496.40869140625,132915.82836914062,181115.51147460938,180539.15478515625,133912.54833984375,129644.54870605469,110998.7685546875,158662.3134765625,187162.07397460938,120812.708984375,133302.8094482422,123622.14916992188,196127.47424316406,421529.203125,134942.82983398438,174859.73168945312,221163.3740234375,172470.13220214844,180198.21337890625,138601.98803710938,169269.951171875,201845.75244140625,144953.69140625,235749.39965820312,134294.58935546875,143497.84936523438,127777.74755859375,137724.89013671875,228962.63671875,131795.50927734375,140091.62890625,148605.41064453125,145660.63208007812,255258.18432617188,131646.9482421875,140775.93188476562,199253.45361328125,183353.0166015625,239755.39721679688,118969.0087890625,183032.474609375,131414.10913085938,144451.98986816406,292744.3974609375,137139.87036132812,149431.77099609375,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
