Lipid,Class,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PG(16:1) | PG (16:1),PG | PG,1470.2001037597656,1463.5801048278809,1450.0401077270508,64573.56439208984,66019.54489135742,1455.9201164245603,1604.7201080322266,65649.48458862305,1547.0800971984863,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(16:1) | PG (16:1)_2,PG | PG,1469.120101928711,1463.9001007080078,1450.0401077270508,65880.7639465332,63689.20376586914,1460.2800979614258,1505.4401092529297,65975.76446533203,1465.0601119995115,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),PG | PG | PG,269054.2827453613,1211100.3901367188,111745.08740234376,2082794.2631835935,617377.0625,833568.4702148438,1155757.3764648438,1442103.4287109375,270501.8620605469,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,PG | PG | PG,197801.63776016235,1120453.145263672,107011.74765777588,2211664.442138672,660171.5048828125,788924.75390625,1098897.3393554688,1544390.5166015625,247907.35473632807,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,PG | PG | PG,198501.51239395145,1032293.5270996094,97830.86791992188,2297427.8745117188,684750.3999023438,737858.494140625,1026135.63671875,1613862.654296875,218858.333984375,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(17:1) | PGp (18:0),PG | PG,21777.701599121094,75810.60586547852,11008.500839233398,76240.72598266602,62695.6833190918,50110.323638916016,49994.92346191406,60616.30432128906,50902.10313415527,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(17:1) | PGp (18:0)_2,PG | PG,14801.041217803957,75472.8459777832,12291.080863952637,74860.42657470703,63838.024658203125,50829.223876953125,49294.32360839844,62489.36407470703,52266.263259887695,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(17:2),PG,19385.561241149902,83332.34609985352,14886.001098632812,57492.40423583984,60963.82360839844,72752.0654296875,67634.28466796875,58913.184173583984,74178.66488647461,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:0) | PG (18:0),PG | PG,69446.00533676147,630183.5602416992,22771.621612548828,255233.4156494141,219199.39416503903,270748.4178466797,513320.7364501953,153218.15118408203,1006352.5754394532,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:0) | PG (18:0)_2,PG | PG,151972.39044189453,623498.3439941406,26621.441871643063,253911.3983154297,220012.93603515625,278998.5871582031,521076.3582763672,160355.33221435547,1004986.3320922852,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:1) | PG (18:1),PG | PG,18075.04140472412,64610.56408691406,16629.501251220703,49744.88314819336,48423.263427734375,57904.16421508789,57463.84436035156,50030.34344482422,59695.784240722656,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:1) | PG (18:1)_2,PG | PG,15275.121109008787,66471.36492919922,16074.62121963501,55122.30349731445,46652.60339355469,55557.24383544922,57780.30389404297,48653.64318847656,56918.223693847656,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:2) | PG (18:2),PG | PG,11264.480712890623,68260.40475463867,13466.78095626831,42524.42321777344,41135.48254394531,53530.50393676758,48194.72317504883,39259.50286865234,56175.00375366211,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:2) | PG (18:2)_2,PG | PG,14656.221046447754,67811.64450073242,12482.920879364014,39760.5428314209,41481.68314361572,49334.76336669922,52190.34399414063,38996.342849731445,56802.843490600586,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:3) | PG (18:3),PG | PG,26986.82182312012,131288.14923095703,15666.021049499512,93182.5678100586,88314.5673828125,122384.76724243164,118545.48843383788,81362.76644897461,183594.97329711917,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:3) | PG (18:3)_2,PG | PG,31245.822135925293,127775.82864379884,15550.881229400637,92210.64569091795,92471.20642089844,114632.96746826172,120569.24768066406,79242.22660827637,179755.27095031738,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(18:4),PG,20263.30142593384,74594.96514892578,13265.22089767456,47273.26371765137,49945.10363769531,63900.224609375,68357.3039855957,47275.16355895996,64394.94375610352,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(19:0),PG,22939.702033996586,99370.78726196288,29035.642517089844,7091.660499572754,1482.260097503662,90184.40692138672,99850.36743164062,1575.7201194763184,129053.2489013672,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(19:1),PG,18265.441387176517,68344.76486206055,20064.701293945312,1506.5800971984863,1947.4201164245603,54322.40408325195,56904.52368164063,1614.6401138305664,57384.06451416016,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:0),PG,24966.141860961918,80667.50579833984,29744.1220703125,66104.90548706055,55315.6637840271,79890.7855834961,67670.92492675781,54257.36389160156,68203.16497802734,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:1) | PG (20:1),PG | PG,62393.72423553467,195821.6142578125,75050.8251953125,134309.72912597656,120683.92822647096,178469.873046875,185498.41381835935,136511.50927734375,151699.4521484375,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:1) | PG (20:1)_2,PG | PG,67950.94521331787,196073.693359375,72926.76489257812,136436.1104736328,117789.02828216551,178875.5927734375,192032.65283203125,143339.47216796875,157208.93017578125,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:2) | PG (20:2),PG | PG,90622.92725372314,285411.64248657227,20144.241317749023,126349.82759094238,135591.2717819214,208107.29663085935,283014.3035888672,157858.75057983398,75848.12626647949,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:2) | PG (20:2)_2,PG | PG,81918.46466064453,271632.52432250977,20788.201583862305,135710.6885986328,141949.5510559082,203089.376159668,271758.5769958496,161408.87243652344,79736.98617553711,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:3) | PG (20:3),PG | PG,21389.601776123047,65918.30462646484,20446.681411743164,45412.323318481445,31054.822216033936,55877.044342041016,59028.844177246094,35008.04235839844,61253.543884277344,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:3) | PG (20:3)_2,PG | PG,23647.941619873047,69630.6644897461,19581.92126464844,43416.16328430176,30767.981941223145,52333.78366088867,55295.88366699219,36153.58251953125,62474.78518676758,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:4) | PG (20:4),PG | PG,22074.70171356201,62411.18392944336,20803.881607055664,33355.48222732544,21874.181476593018,50316.70336914063,48369.20318603516,25622.221557617188,59044.60400390625,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:4) | PG (20:4)_2,PG | PG,22651.281490325928,58297.76396179199,19744.781425476074,32439.76194763184,23845.56146621704,47936.46319580078,50528.083435058594,25481.22179031372,54664.10339355469,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:5) | PG (20:5),PG | PG,33279.34234237671,120679.02905273438,45513.02331542969,51847.24350357056,12547.22092819214,95547.9072265625,96515.82678222656,38832.68264007568,97097.947265625,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(20:5) | PG (20:5)_2,PG | PG,40075.10256958008,110495.84802246094,43231.74279785156,53899.28333663941,15377.94104385376,93829.56677246094,95290.8662109375,40695.302879333496,100433.68798828124,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(21:0),PG,29722.10232162476,72337.72518920898,20359.28140258789,65967.38375854492,84339.94592285156,73391.18536376953,69278.06475830078,64053.06430053711,55121.823150634766,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:0) | PG (22:0),PG | PG,115272.68673706056,246874.18212890625,36193.02255249024,109431.30798339844,105790.38842773438,220064.37451171875,198444.07348632807,119658.20874023438,97126.20629882812,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:0) | PG (22:0)_2,PG | PG,133046.94898986816,305872.8214111328,35623.78289794922,122322.34838867188,114068.62829589844,242537.3404541016,237688.99822998047,131945.7901611328,87367.98498535156,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:1) | PG (22:1),PG | PG,18021.96137237549,53876.0634765625,13963.400970458984,40216.4030456543,42132.60272216797,50168.22268676758,49870.204040527344,39882.40264892578,55659.60400390625,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:1) | PG (22:1)_2,PG | PG,19892.201599121094,57000.74412536621,15160.901260375977,43544.18281555176,40328.94276428223,49406.52301025391,52767.66409301758,38844.862716674805,56924.54309082031,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:2),PG,25877.062007904053,70406.7251586914,15869.980918884276,56472.00408935547,49606.223205566406,63123.42419433594,71334.88481140137,52930.98394775391,55307.94386291504,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:4) | PG (22:4),PG | PG,32203.10205078125,97652.04718017578,21209.92155456543,62163.00408935547,65470.62438964844,85420.36553955078,87246.1265258789,65949.26382446289,66790.42504882812,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:4) | PG (22:4)_2,PG | PG,29382.00225830078,95158.58618164062,20540.08139038086,62115.744689941406,63417.54382324219,88287.40698242188,86601.12637329102,67873.10481262207,67896.06561279297,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:6) | PG (22:6),PG | PG,27175.182441711426,95293.46508789062,24314.221557617188,71638.82501220703,71060.46472167969,165650.92999267578,72002.50451660156,62544.224060058594,62303.984130859375,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PG(22:6) | PG (22:6)_2,PG | PG,30767.982414245605,93761.96667480467,25812.70147705078,71281.52499389648,73096.96588134766,166309.3084716797,74045.68481445312,66782.78479003906,64106.305236816406,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0),PI | PI,24602.56173324585,72075.10531616211,11705.90083694458,63254.58444213867,61284.885009765625,67876.32531738281,86122.82629394531,30239.622676849365,51699.76379394531,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0)_2,PI | PI,21995.241653442383,77438.42562866211,13926.821025848389,64508.463775634766,65272.98348999024,65886.62432861328,81791.82601928711,32253.86252593994,53322.10321044922,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(12:0) | PI (12:0)_3,PI | PI,22679.261657714844,70420.44485473633,11940.680770874023,62476.72550964356,67985.12423706055,67827.08511352539,84666.48651123047,31480.00217437744,55023.68432617188,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(13:0),PI,41032.8224029541,94464.28717041016,23581.44152450561,65335.46453857422,79814.02612304688,83247.60638427734,129986.2890625,49637.38388442993,90002.8871459961,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(14:0) | PI (14:0),PI | PI,24732.501640319824,88409.08752441406,7737.82052230835,74173.72543334961,76086.5258178711,76960.58627319336,87671.1655883789,35135.28242111206,67115.76525878906,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(14:0) | PI (14:0)_2,PI | PI,27165.76196670532,88502.4866027832,10610.080707550049,74629.80499267578,74569.52569580078,75960.22521972656,88593.86581420898,37317.002670288086,61796.04522705078,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(14:1),PI,78919.04601287842,621943.439453125,34645.622703552246,519473.103881836,514444.1762695313,539328.4323730469,572075.638671875,195377.23229599,287219.0819091797,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(15:0) | PIo (16:0),PI | PI,26341.74208831787,519169.1562843323,15721.86092376709,514272.61895751953,438555.193145752,280641.96061325073,544975.1896972656,215788.75708007807,77248.48648071289,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(15:0) | PIo (16:0)_2,PI | PI,18559.62121963501,411753.2945327759,8702.520603179932,518677.5618286133,467257.43045043945,3125.5801887512207,554104.5033073425,176396.09419250488,74041.88470458984,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(15:1) | PIp (16:0),PI | PI,26131.481590271,81123.9048461914,11199.480709075928,65215.265716552734,60368.0033569336,67713.40435028076,83535.32638549805,42184.54336547852,73600.72549438477,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Lyso_PI(15:1) | PIp (16:0)_2,PI | PI,25674.4416885376,78987.32531738281,16357.781074523926,66313.56491088867,68678.98593139648,62624.26416015625,81324.5856628418,31244.242218017574,76934.50500488281,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
