Lipid,Group_B,Group_B,Group_B,Group_B,Group__C,Group__C,Group__C,Group__C
"[TG(54:7),TG(53:0)]_FA22:5",1794.6801147460938,1905.6201210021973,1553.440097808838,1934.8001441955569,1408.7200927734375,1743.7801132202148,2095.9601249694824,1999.5001258850095
"[TG(54:7),TG(53:0)]_FA22:6",5811.540309906006,3866.8802375793457,4099.700283050537,3126.3802223205566,2829.3002319335938,4714.920413970947,10139.9407081604,3664.340297698975
"[TG(54:8),TG(53:1)]_FA14:0",1054.0400619506836,1029.740077972412,972.7600631713868,983.6000709533693,1107.9800720214844,1121.320083618164,1676.2401275634766,982.9400825500488
"[TG(54:8),TG(53:1)]_FA16:0",1004.6600723266602,1209.5400733947754,1536.7001037597656,1016.2600631713868,1794.0801162719729,1315.300090789795,1503.0401000976562,1230.080078125
"[TG(54:8),TG(53:1)]_FA16:1",1297.1200904846191,1259.3000831604004,1337.700096130371,1256.1600875854492,1259.2600708007812,1847.440116882324,2301.720184326172,1746.240146636963
"[TG(54:8),TG(53:1)]_FA18:0",1023.620059967041,1128.4600791931152,1047.5800704956057,997.9800758361816,1097.0200729370115,1163.2800750732422,1629.760124206543,1339.6000900268557
"[TG(54:8),TG(53:1)]_FA18:1",1406.1601028442385,1129.880084991455,1284.2600860595703,1156.0000762939453,1859.6200866699216,1218.0600814819336,2008.980152130127,1263.260082244873
"[TG(54:8),TG(53:1)]_FA18:2",1371.14009475708,1481.0001068115234,2049.5001525878906,1667.7001037597656,1974.8801383972168,2552.9602088928223,2137.6401443481445,1471.7000770568848
"[TG(54:8),TG(53:1)]_FA18:3",2203.380195617676,2451.4801635742188,2060.3201293945312,3328.520198822021,2788.780235290528,2635.0602111816406,2215.6401405334477,1518.020076751709
"[TG(54:8),TG(53:1)]_FA20:4",1531.7201194763184,1598.6801109313965,1572.3201179504397,1656.9001121520996,1524.6601028442385,1525.1000900268557,2389.22013092041,1464.7601013183594
"[TG(54:8),TG(53:1)]_FA22:5",1468.5201034545898,1452.7001037597656,1412.9200897216797,1378.300090789795,1421.5800971984863,1467.5801010131836,1375.9401016235352,1467.6600952148438
"[TG(54:8),TG(53:1)]_FA22:6",2729.860195159912,1866.420139312744,2364.080146789551,2542.2801933288574,1570.1601104736328,2523.240161895752,4932.140289306641,2430.9601516723637
"[TG(54:9),TG(53:2)]_FA14:0",973.5800666809082,1045.3800582885742,970.2200622558594,990.5800704956056,971.1000747680664,970.4600791931152,1150.9400787353516,1041.640079498291
"[TG(54:9),TG(53:2)]_FA16:0",1371.8800964355469,1741.2601127624512,2101.580108642578,1142.7000885009766,3312.7401580810547,1388.9800910949707,2013.560161590576,1711.6201057434082
"[TG(54:9),TG(53:2)]_FA16:1",1052.1400871276855,1124.4600830078125,1183.0800743103027,1107.8200759887695,1083.5200843811035,1157.0400848388672,1226.060089111328,1353.6800994873047
"[TG(54:9),TG(53:2)]_FA18:0",1131.6400718688965,1147.120086669922,1008.380069732666,1039.5600700378418,1015.2200736999512,1145.1200790405271,1998.800148010254,1190.800090789795
"[TG(54:9),TG(53:2)]_FA18:1",2680.7001762390137,1510.700096130371,2897.540210723877,1483.8001136779783,2671.160171508789,2533.7201499938965,2637.060161590576,2827.3201904296875
"[TG(54:9),TG(53:2)]_FA18:2",1189.9000854492188,1230.04008102417,1742.6001358032229,1409.8400917053225,2014.280139923096,2170.6001930236816,1762.8401374816897,1174.5400886535645
"[TG(54:9),TG(53:2)]_FA18:3",1185.9600830078125,1227.7800750732422,1279.6800804138184,1167.1000938415527,1207.020076751709,1427.6801109313965,1188.6400718688965,1172.4200859069824
"[TG(54:9),TG(53:2)]_FA20:4",1292.6000862121582,1253.0000915527344,1251.7200813293457,1374.400089263916,1280.960090637207,1396.080093383789,1280.240089416504,1249.0600967407229
"[TG(54:9),TG(53:2)]_FA22:5",1397.2000923156738,1378.1200981140137,1415.0600929260254,1372.8200988769531,1418.5601081848145,1374.000099182129,1415.1200981140137,1380.280101776123
"[TG(54:9),TG(53:2)]_FA22:6",1573.0401000976562,1617.020118713379,1563.1601028442385,1550.4601020812988,1500.3800964355469,1546.040111541748,1696.480110168457,1499.280101776123
"[TG(55:10),TG(54:3)]_FA14:0",1039.980068206787,987.8600692749023,1063.0200691223145,1098.9800834655762,1116.7800827026367,1207.2000923156738,1120.700080871582,975.7400703430176
"[TG(55:10),TG(54:3)]_FA16:0",7563.540588378906,7982.800827026367,16610.26117324829,1727.6001434326172,22730.92100906372,14263.201049804688,19810.10116958618,4246.9003829956055
"[TG(55:10),TG(54:3)]_FA16:1",3260.140151977539,3082.280185699463,2889.1201934814453,1699.820125579834,1836.1001167297363,6430.500350952148,6486.760410308838,7818.780490875244
"[TG(55:10),TG(54:3)]_FA18:0",7738.940650939941,12474.400737762451,16712.121074676514,8890.460662841797,11023.880992889404,13627.580757141111,83380.14562988281,17897.120567321777
"[TG(55:10),TG(54:3)]_FA18:1",29379.56162261963,34026.56103897095,104043.00455856325,22768.041820526123,102861.40733718872,67509.14748001099,136538.90594100952,98437.76794433594
"[TG(55:10),TG(54:3)]_FA18:2",9582.200660705566,12112.100772857666,34644.262519836426,11159.400505065918,41194.30307388306,58823.36476135254,45554.52257919312,18125.82160949707
"[TG(55:10),TG(54:3)]_FA18:3",1400.9201049804688,1619.0601196289062,1371.400104522705,1255.4200859069824,1754.9601211547852,1454.4201049804688,1523.1600914001465,1223.3400802612305
"[TG(55:10),TG(54:3)]_FA20:4",1385.5200996398926,1447.7000999450684,1294.0400886535645,1364.5601081848145,1389.3600997924805,1392.3400917053225,1615.100112915039,1475.9601211547852
"[TG(55:10),TG(54:3)]_FA22:5",1552.6601066589355,1534.2201042175293,1377.7401008605957,1467.6001052856443,1374.5200958251953,1395.5401000976562,1433.180088043213,1409.8801040649414
"[TG(55:10),TG(54:3)]_FA22:6",1508.8001098632812,1515.5601119995115,1505.1601066589355,1539.2201042175293,1500.7001037597656,1493.7201080322266,1546.8801040649414,1498.9601097106934
"[TG(55:11),TG(54:4)]_FA14:0",997.7800636291504,1099.020076751709,1116.5000686645508,980.0600700378418,988.9400672912598,1030.6600761413574,1152.880084991455,998.0800743103028
"[TG(55:11),TG(54:4)]_FA16:0",8483.440776824951,7190.380451202393,15908.100688934326,3802.0402221679688,18596.82155990601,13109.240604400637,17702.42120361328,3554.600196838379
"[TG(55:11),TG(54:4)]_FA16:1",4006.540233612061,3617.800193786621,4128.060340881348,3024.2801628112798,2300.7401542663574,7558.380458831787,9971.480613708496,8989.620777130127
"[TG(55:11),TG(54:4)]_FA18:0",4292.9804039001465,5682.260486602783,8941.220851898193,6200.360450744629,7717.540500640869,8236.240394592285,33665.6626663208,6073.300518035889
"[TG(55:11),TG(54:4)]_FA18:1",83905.7477722168,50160.82326889038,152192.60968017578,47328.38367462158,153379.11390304565,95233.4069328308,162525.82945632935,99083.58804321288
"[TG(55:11),TG(54:4)]_FA18:2",31375.921787261963,40240.622829437256,159925.50875473022,56536.86415481568,157220.30653381348,257636.0748138428,202052.8759765625,78051.38460922241
"[TG(55:11),TG(54:4)]_FA18:3",3244.1802673339844,3961.74031829834,3335.4802284240723,3775.700206756592,4320.200382232666,5465.220371246338,3677.560302734375,2214.2201614379883
"[TG(55:11),TG(54:4)]_FA20:4",5107.060359954834,5676.68045425415,2963.220188140869,2839.200206756592,3769.140190124512,4876.360378265381,10514.420715332031,4310.320381164551
"[TG(55:11),TG(54:4)]_FA22:5",1871.8801383972168,1658.980125427246,1484.6801109313965,1695.720115661621,1425.5000915527344,1435.7601013183594,1813.0401306152344,1844.180145263672
"[TG(55:11),TG(54:4)]_FA22:6",1497.500099182129,1520.0801048278809,1568.2201080322266,1558.3400993347168,1499.9401054382324,1549.7001037597656,1709.5201110839844,1498.9000968933103
"[TG(55:7),TG(54:0)]_FA14:0",1102.6000633239746,1160.4200744628906,1087.0800666809082,1094.440071105957,1043.4000701904297,1077.0800704956057,1136.9200820922852,1005.720085144043
"[TG(55:7),TG(54:0)]_FA16:0",1081.7200775146484,1316.6600914001465,1373.56010055542,1052.8000793457031,1522.0001258850098,1367.8001136779783,1395.7400970458984,1277.6000785827637
"[TG(55:7),TG(54:0)]_FA16:1",1087.300064086914,1080.5200805664062,1083.4400749206543,1065.0400657653809,1050.8800735473633,1118.1000747680664,1235.64009475708,1102.500057220459
"[TG(55:7),TG(54:0)]_FA18:0",1225.0600814819336,1597.7401161193848,1131.3400840759275,1417.3400993347168,1165.3400802612305,1230.320083618164,1571.7801246643066,1055.420066833496
"[TG(55:7),TG(54:0)]_FA18:1",1126.8000793457031,1083.2000732421875,1210.180076599121,1053.9800720214844,1180.860080718994,1147.4800758361816,1127.6600799560547,1197.5200843811035
"[TG(55:7),TG(54:0)]_FA18:2",1170.560089111328,1128.3000831604004,1255.7600936889648,1203.3200912475586,1154.5200881958008,1346.2601013183594,1355.4401016235352,1201.2400856018066
"[TG(55:7),TG(54:0)]_FA18:3",1199.8000869750977,1189.1800956726074,1213.6000900268557,1235.3800773620603,1251.660068511963,1238.4600868225098,1230.900074005127,1172.9000816345217
"[TG(55:7),TG(54:0)]_FA20:4",1596.9401016235352,1484.6201057434082,1646.9601135253906,1516.1200981140137,1625.2200813293457,1630.320125579834,1752.7601165771484,1349.9800872802734
"[TG(55:7),TG(54:0)]_FA22:5",1692.2601051330566,1810.96012878418,1537.440113067627,1634.7401237487793,1438.0401039123535,1605.420124053955,1418.5600967407229,1510.3600997924805
"[TG(55:7),TG(54:0)]_FA22:6",1699.960132598877,2052.520160675049,1764.0201110839844,2032.1001434326167,1576.0001106262207,2160.400161743164,2121.2001457214355,1839.9001388549805
"[TG(55:8),TG(54:1)]_FA14:0",1023.7600708007812,1046.5600662231443,969.760066986084,1028.3000793457031,1039.920078277588,970.2800712585448,1034.1400756835938,973.6600761413574
"[TG(55:8),TG(54:1)]_FA16:0",2073.0001640319824,2522.3201446533203,2928.760227203369,1126.5600662231443,4014.820285797119,2516.340133666992,4073.90022277832,1986.1801223754885
"[TG(55:8),TG(54:1)]_FA16:1",1189.0000953674316,1260.0400886535645,1135.760082244873,1098.0400772094729,1174.1800842285156,1212.8200912475586,1370.6200790405271,1273.4600944519043
"[TG(55:8),TG(54:1)]_FA18:0",2033.7801208496091,2136.180149078369,2732.3401947021484,1510.4601135253906,2005.420139312744,2298.280200958252,8586.620555877686,3178.400249481201
"[TG(55:8),TG(54:1)]_FA18:1",2432.840167999268,1625.8001251220703,2956.5601921081543,1369.760097503662,3172.080207824707,2320.0001792907715,2797.9402084350586,2318.4601554870605
"[TG(55:8),TG(54:1)]_FA18:2",1168.0800743103027,1275.0000915527344,1344.60009765625,1219.4800872802734,1284.600082397461,1655.4400939941406,1447.0601081848145,1153.740077972412
"[TG(55:8),TG(54:1)]_FA18:3",1193.3400840759275,1203.3000869750977,1201.7600860595703,1210.9400901794434,1176.3400840759275,1205.3800888061523,1224.1600914001465,1172.520076751709
"[TG(55:8),TG(54:1)]_FA20:4",1361.7200965881348,1360.9000816345217,1367.6200904846191,1340.0600814819336,1283.5400924682615,1388.6400909423828,1344.5400848388672,1282.7600860595703
"[TG(55:8),TG(54:1)]_FA22:5",1397.2600936889648,1439.4001083374023,1376.8201026916504,1398.260097503662,1373.56010055542,1421.080093383789,1444.340106964111,1379.740089416504
"[TG(55:8),TG(54:1)]_FA22:6",1885.2401275634768,1725.880111694336,1728.8201065063477,1709.6601181030271,1637.8601188659668,1679.5201034545898,1704.3001136779783,1758.9801177978516
"[TG(55:9),TG(54:2)]_FA14:0",1112.8400840759275,1017.6800689697266,1017.700065612793,981.600067138672,1132.0000801086426,1078.7600898742676,1101.9400749206543,994.3800811767578
"[TG(55:9),TG(54:2)]_FA16:0",7745.520328521728,5500.300254821777,10588.620571136476,2153.320140838623,14518.301021575928,9250.840629577637,16694.421222686768,8567.740852355957
"[TG(55:9),TG(54:2)]_FA16:1",1704.860122680664,2261.52014541626,1541.0001068115234,1178.2000885009766,1393.220100402832,2516.0201530456543,3053.7201805114746,2466.520122528076
"[TG(55:9),TG(54:2)]_FA18:0",5361.5403175354,7378.180545806885,11973.28094482422,4243.740238189697,8152.580612182617,9013.780643463137,64631.44348144531,15970.161575317385
"[TG(55:9),TG(54:2)]_FA18:1",6894.880439758301,7668.220558166504,21887.061294555664,5689.280426025391,23039.10104751587,14545.1409034729,23253.102069854736,16828.22106552124
"[TG(55:9),TG(54:2)]_FA18:2",2482.620204925537,2687.1801948547363,4478.100387573242,1863.620128631592,6430.200397491455,7678.12064743042,5128.000308990479,2421.5802001953125
"[TG(55:9),TG(54:2)]_FA18:3",1240.5800971984863,1222.700080871582,1260.04008102417,1187.940071105957,1206.780086517334,1189.820083618164,1219.5200843811035,1173.0600814819336
"[TG(55:9),TG(54:2)]_FA20:4",1370.6600914001465,1407.4800987243652,1494.6001052856443,1510.8601188659668,1479.600112915039,1391.480094909668,1903.3801460266116,1464.0201148986816
"[TG(55:9),TG(54:2)]_FA22:5",1397.6000900268557,1427.0200958251953,1412.000099182129,1382.9600982666016,1418.2000885009766,1373.700096130371,1387.1400985717771,1460.020092010498
"[TG(55:9),TG(54:2)]_FA22:6",1500.0800895690918,1497.6401100158691,1502.4801025390625,1539.260108947754,1549.7201080322266,1557.1201171875,1580.1601104736328,1525.7401123046875
"[TG(56:10),TG(55:3)]_FA14:0",971.4600715637208,1007.220069885254,969.5600700378418,981.2800674438477,988.3200645446776,970.840061187744,971.7000770568848,973.500072479248
"[TG(56:10),TG(55:3)]_FA16:0",999.9600715637208,1129.260082244873,961.2600593566896,1008.7400665283204,1393.3801040649414,1183.020076751709,1008.220069885254,1039.8200759887695
"[TG(56:10),TG(55:3)]_FA16:1",1080.680088043213,1134.5600814819336,1170.9400825500488,1095.660083770752,1116.780086517334,1266.8600769042969,1209.3800811767578,1145.4200859069824
"[TG(56:10),TG(55:3)]_FA18:0",970.5600738525392,1135.4200897216797,1087.480079650879,997.5600700378418,1037.5000762939453,1223.240089416504,1199.0600929260254,993.2000732421876
"[TG(56:10),TG(55:3)]_FA18:1",1695.5001106262207,1442.1800994873047,1735.360126495361,1525.2201118469238,1601.5801124572754,1481.160099029541,2786.840229034424,1598.1601181030271
"[TG(56:10),TG(55:3)]_FA18:2",1377.900074005127,1495.0401191711426,1774.5001411437988,1308.3800888061523,1909.5001335144043,2136.600143432617,2110.1201133728027,1405.3201026916504
"[TG(56:10),TG(55:3)]_FA18:3",1477.8601150512695,1202.8400802612305,1306.0200958251953,1331.2800941467283,1328.2200813293457,1457.9801025390625,1425.3001022338867,1172.4200744628906
"[TG(56:10),TG(55:3)]_FA20:4",1312.4201011657717,1687.0201225280762,1333.9400939941406,1372.300090789795,1276.7800979614258,1274.5400924682615,1461.8600959777832,1449.000114440918
"[TG(56:10),TG(55:3)]_FA22:5",1377.0400924682615,1378.60009765625,1377.6000938415527,1430.700096130371,1373.8200912475586,1375.220085144043,1375.3600997924805,1380.700107574463
"[TG(56:10),TG(55:3)]_FA22:6",1591.5401077270508,1643.1801261901855,1867.1401443481443,2102.820163726806,1585.0600967407229,1814.360126495361,2033.720127105713,1802.820125579834
"[TG(56:11),TG(55:4)]_FA14:0",971.6200675964355,969.9200744628906,971.100067138672,969.4800720214844,970.7400665283204,982.640079498291,971.3400650024414,973.300064086914
"[TG(56:11),TG(55:4)]_FA16:0",1085.6600761413574,987.220058441162,999.3200645446776,964.4400634765624,1088.0400733947754,1241.3000831604004,1041.680076599121,961.1800689697266
"[TG(56:11),TG(55:4)]_FA16:1",1127.7800788879397,1055.4400749206543,1064.020076751709,1081.800064086914,1051.3200721740725,1121.5800743103027,1052.5800704956057,1083.7000732421875
"[TG(56:11),TG(55:4)]_FA18:0",970.7000694274902,974.5200653076172,1022.200080871582,1061.0800819396973,968.0800743103028,1035.0200729370115,1213.7600860595703,997.5000686645508
"[TG(56:11),TG(55:4)]_FA18:1",1198.3800811767578,1432.4001007080078,1434.8800964355469,1302.940086364746,1594.3401260375977,1398.960105895996,1783.840103149414,1216.0600776672363
"[TG(56:11),TG(55:4)]_FA18:2",1490.3001022338867,1383.7000885009766,2081.1001739501958,1509.8200988769531,1971.440116882324,2987.300273895264,2348.7801361083984,1426.2400970458984
"[TG(56:11),TG(55:4)]_FA18:3",1222.0000762939453,1230.820083618164,1184.2200736999512,1230.800090789795,1182.5800895690918,1333.5400848388672,1172.6000785827637,1172.1000785827637
"[TG(56:11),TG(55:4)]_FA20:4",1348.880100250244,1435.4401016235352,1364.5801010131836,1248.4200897216797,1343.5600967407229,1290.2400817871094,1381.3001022338867,1352.1200942993164
"[TG(56:11),TG(55:4)]_FA22:5",1379.360088348389,1376.9000930786133,1377.4800872802734,1382.1600952148438,1373.6401023864746,1415.9400939941406,1377.4800872802734,1380.0000953674316
"[TG(56:11),TG(55:4)]_FA22:6",1565.860126495361,1518.1401138305664,1502.960105895996,1551.7801094055176,1499.6001052856443,1494.1200981140137,1543.340103149414,1498.5601043701172
"[TG(56:12),TG(55:5)]_FA14:0",995.7800712585448,1000.2800636291504,1004.3000717163086,969.8000679016112,1005.1400756835938,971.0400772094728,971.900074005127,983.5800743103028
"[TG(56:12),TG(55:5)]_FA16:0",980.8600730895996,964.4000663757324,1293.4800834655762,994.9600639343262,1038.900074005127,1249.1200828552246,1208.9000930786133,1021.720069885254
"[TG(56:12),TG(55:5)]_FA16:1",1050.5600700378418,1059.9800758361816,1116.5600776672363,1060.6800575256348,1051.000072479248,1123.440086364746,1261.0801010131836,1147.2400856018066
"[TG(56:12),TG(55:5)]_FA18:0",970.5000762939452,982.6400604248048,969.8400650024414,975.8000717163086,968.1600761413574,987.9600639343262,1060.2400703430176,973.62007522583
"[TG(56:12),TG(55:5)]_FA18:1",1173.080078125,1142.04008102417,1136.7600898742676,1069.9800720214844,1348.960090637207,1197.4200744628906,1398.5600967407229,1212.000087738037
"[TG(56:12),TG(55:5)]_FA18:2",1304.6401023864746,1257.400089263916,2210.740146636963,1500.4801063537598,1955.9601440429688,2114.2201385498047,2091.2201347351074,1249.820087432861
"[TG(56:12),TG(55:5)]_FA18:3",1295.7800941467283,1282.7601051330566,1415.8001022338867,1356.8400917053225,1170.0200805664062,1242.7800827026367,1200.6400871276855,1291.1200904846191
"[TG(56:12),TG(55:5)]_FA20:4",1568.5801124572754,1563.16011428833,1660.2201118469238,1467.3601150512695,1475.5001068115234,1664.2401008605957,1952.5401611328125,1444.8601112365725
"[TG(56:12),TG(55:5)]_FA22:5",1506.2801055908203,1487.2601165771484,1385.4600982666016,1438.3001022338867,1462.280101776123,1378.0200958251953,1376.440097808838,1410.3600997924805
"[TG(56:12),TG(55:5)]_FA22:6",1527.1400985717771,1537.4801063537598,1502.6601066589355,1518.880100250244,1522.3601188659668,1494.6600952148438,1538.9601097106934,1499.500099182129
"[TG(56:13),TG(55:6)]_FA14:0",1023.5400733947754,970.4400787353516,984.1800765991212,1053.200080871582,984.8600692749023,970.3600540161132,983.5600700378418,974.0600662231444
"[TG(56:13),TG(55:6)]_FA16:0",1062.900074005127,1067.140079498291,978.400074005127,977.9600677490234,1217.560089111328,1011.1800651550292,1119.240077972412,1051.02006149292
"[TG(56:13),TG(55:6)]_FA16:1",1066.5200805664062,1055.6400833129885,1089.6400833129885,1050.2800827026367,1052.0400772094729,1212.6000862121582,1114.4400787353516,1069.460075378418
"[TG(56:13),TG(55:6)]_FA18:0",1064.280071258545,1013.8400764465332,969.3600578308104,980.500072479248,1012.9800720214844,1038.7600746154783,1020.8400802612304,972.8200645446776
"[TG(56:13),TG(55:6)]_FA18:1",1138.6800804138184,1055.9000625610352,1118.7800788879397,1094.7800750732422,1061.5800666809082,1177.4000778198242,1048.8200759887695,1112.8800773620603
"[TG(56:13),TG(55:6)]_FA18:2",1201.5400772094729,1202.4400901794434,1478.08012008667,1267.6800918579102,1482.880084991455,1838.5601272583008,1532.940113067627,1252.8000869750977
"[TG(56:13),TG(55:6)]_FA18:3",1261.8000831604004,1283.320095062256,1323.420093536377,1272.3400840759275,1286.380084991455,1193.8400764465332,1250.9401016235352,1191.6800842285156
"[TG(56:13),TG(55:6)]_FA20:4",1766.7001342773438,1891.0801467895508,1436.2200965881348,1542.9001007080078,1908.6601104736328,1939.340129852295,2608.64017868042,1637.6201095581057
"[TG(56:13),TG(55:6)]_FA22:5",1647.2001190185547,1497.1001014709473,1468.300106048584,1698.1801300048828,1397.020107269287,1685.260139465332,1549.480110168457,1778.6801300048828
"[TG(56:13),TG(55:6)]_FA22:6",1560.4601135253906,1574.6401100158691,1512.7401008605957,1499.9601020812988,1577.9201164245603,1598.5201110839844,1653.0801162719729,1499.1201133728027
[TG(56:6)]_FA14:0,997.6600723266602,1201.3200798034668,1006.3200721740724,1089.380069732666,1136.1400833129885,1081.720069885254,1071.940071105957,973.6000823974608
[TG(56:6)]_FA16:0,4391.800426483154,2053.6201553344727,8652.620475769043,1744.3601417541504,9817.120574951172,6163.180381774902,14480.26085281372,1992.5801162719729
[TG(56:6)]_FA16:1,1618.7400970458984,1527.700096130371,1537.600112915039,1465.2000885009766,1078.460075378418,2442.020160675049,2744.460193634033,2194.4201469421387
[TG(56:6)]_FA18:0,1390.2000885009766,1864.420108795166,1844.5001220703125,1243.820087432861,1741.1201210021973,1663.1601448059082,5073.800277709961,1518.4400939941406
[TG(56:6)]_FA18:1,5972.260391235352,4066.9402198791504,8530.100765228271,3886.580303192138,7832.720470428467,5877.560512542725,27750.18159866333,3882.180305480957
[TG(56:6)]_FA18:2,4087.1802711486816,4713.040344238281,15493.00122833252,6834.020389556885,10957.140872955322,19300.881130218502,14836.061264038086,5134.500293731689
[TG(56:6)]_FA18:3,2291.8601570129395,2470.260185241699,2595.880153656006,3208.0402908325195,2101.500129699707,3035.680187225342,2457.8001823425293,1642.8801040649414
[TG(56:6)]_FA20:4,12169.5008354187,13152.700645446776,11552.660888671877,12814.460746765137,9798.040908813477,15374.66082763672,36509.28211975098,12335.700721740724
[TG(56:6)]_FA22:5,14137.08074951172,13828.600872039797,5178.260345458984,7427.66072845459,5266.240440368652,7789.90055847168,17568.30143737793,15586.381034851074
[TG(56:6)]_FA22:6,3180.5802001953125,3609.1003227233887,3115.8402519226074,2973.120189666748,2280.200157165528,3058.1202430725098,5927.380485534668,2529.58016204834
"[TG(56:7),TG(55:0)]_FA14:0",1040.7400665283203,1139.660083770752,1068.420078277588,1177.1800842285156,1175.420078277588,1029.0600776672363,1069.6400756835938,1048.740062713623
"[TG(56:7),TG(55:0)]_FA16:0",6104.180461883545,5195.94034576416,10281.140480041504,4276.400386810303,12432.14084625244,6977.180507659912,14279.641040802002,4647.240348815918
"[TG(56:7),TG(55:0)]_FA16:1",2389.540142059326,2074.560127258301,2135.3801498413086,1620.8201141357422,1576.7601165771484,3296.140251159668,3986.6402893066406,3047.320171356201
"[TG(56:7),TG(55:0)]_FA18:0",1115.6200714111328,1144.2600746154783,1136.2400817871094,1140.5800857543943,968.5000762939452,1040.9400787353516,1434.020092010498,1029.800064086914
"[TG(56:7),TG(55:0)]_FA18:1",4919.440208435059,3034.0802154541016,6694.740428924561,3202.380325317383,6172.2204666137695,3907.600273132324,21919.10104370117,3020.4201583862305
"[TG(56:7),TG(55:0)]_FA18:2",4881.960430145264,5391.080436706543,15686.60124206543,7871.340465545654,13209.340782165527,21750.781936645508,18171.98119354248,5059.000392913818
"[TG(56:7),TG(55:0)]_FA18:3",2438.1201705932617,2599.060188293457,2296.380199432373,2965.280200958252,2813.860179901123,3069.380229949951,2210.76016998291,1303.7600898742676
"[TG(56:7),TG(55:0)]_FA20:4",16701.701511383057,20318.521114349365,16877.741149902344,26813.682327270508,13629.901107788086,11878.22074508667,46953.144119262695,17222.041271209717
"[TG(56:7),TG(55:0)]_FA22:5",15469.001335144045,19411.801582336426,6238.4005126953125,15841.280773162842,5466.800327301025,7676.520435333252,20787.58117675781,16462.02144241333
"[TG(56:7),TG(55:0)]_FA22:6",28754.981956481934,29698.461418151852,23225.401302337646,22488.68180847168,12018.400901794434,28107.28199005127,69058.94369888306,16682.780952453613
"[TG(56:8),TG(55:1)]_FA14:0",1013.540069580078,969.7200736999512,997.6400604248048,1029.1600646972656,990.7800750732422,1028.1400680541992,1022.320068359375,973.6600761413574
"[TG(56:8),TG(55:1)]_FA16:0",3170.960220336914,3997.640403747559,5989.800479888916,4008.560401916504,7177.760551452637,3553.3802642822266,7706.220733642578,1588.5401000976562
"[TG(56:8),TG(55:1)]_FA16:1",2160.600124359131,1863.860126495361,2432.7401809692383,2073.300121307373,1434.720100402832,3525.960193634033,4274.320259094238,2835.260238647461
"[TG(56:8),TG(55:1)]_FA18:0",1005.5200729370116,1008.5000762939452,1011.4600601196288,1019.3000831604004,1038.3000831604004,969.4400634765624,1174.4400787353516,997.100067138672
"[TG(56:8),TG(55:1)]_FA18:1",1767.400161743164,1342.2400970458984,2050.8201446533203,1553.1000900268557,2251.180191040039,1438.280101776123,4447.160350799561,1444.8601188659668
"[TG(56:8),TG(55:1)]_FA18:2",3234.5602111816406,4852.140380859375,9547.38080215454,5322.680377960205,8178.120540618896,13083.661235809326,12724.501083374023,3232.000213623047
"[TG(56:8),TG(55:1)]_FA18:3",2147.940193176269,1712.300136566162,2200.840106964112,2696.120162963867,2587.520156860352,2509.340209960937,2306.6401596069336,1171.740089416504
"[TG(56:8),TG(55:1)]_FA20:4",7585.800380706787,8934.360591888428,5500.940425872803,16543.26100540161,7223.020439147949,8121.460678100586,16142.621063232422,6193.6404457092285
"[TG(56:8),TG(55:1)]_FA22:5",3744.260242462158,4616.820335388184,2306.040138244629,3391.580291748047,2368.1801795959477,2814.000217437744,4664.320339202881,4393.280353546143
"[TG(56:8),TG(55:1)]_FA22:6",28222.04138946533,38397.5830116272,15756.461036682129,37431.02180099487,14927.360801696776,31533.781883239742,66410.26453018188,18396.48126602173
"[TG(56:9),TG(55:2)]_FA14:0",981.9800720214844,970.7800636291504,971.5200691223145,997.6200675964355,995.0800666809082,983.100067138672,978.8800773620604,973.6400680541992
"[TG(56:9),TG(55:2)]_FA16:0",1039.1200675964355,1159.2400703430176,1353.5401000976562,1163.420078277588,1091.6600799560547,1242.620101928711,1501.4601020812988,1206.5400733947754
"[TG(56:9),TG(55:2)]_FA16:1",1522.9600944519043,1532.5600929260254,1902.9601707458496,1984.6001319885252,1255.1401023864746,2133.800128936768,2666.7202224731445,2604.0001907348637
"[TG(56:9),TG(55:2)]_FA18:0",1011.680061340332,1023.1000823974608,1013.1800727844238,1010.1400680541992,1025.6800727844238,998.2200660705566,1458.360122680664,972.9800643920898
"[TG(56:9),TG(55:2)]_FA18:1",1172.240077972412,1111.8000831604004,1440.4600982666016,1110.9800834655762,1595.2201309204102,1081.0800819396973,1923.7001152038572,1141.020076751709
"[TG(56:9),TG(55:2)]_FA18:2",1542.3201141357422,1745.2801132202148,2184.240177154541,1776.5401191711426,2850.880195617676,3131.400230407715,3503.2802543640137,1825.1801223754885
"[TG(56:9),TG(55:2)]_FA18:3",1525.16011428833,2036.0801315307615,2063.9601249694824,2281.4601707458496,1947.3201293945312,2301.620143890381,2193.7801475524902,1223.6200790405271
"[TG(56:9),TG(55:2)]_FA20:4",2374.5001831054688,2463.2401390075684,2851.1001930236816,3469.3002128601074,2109.040153503418,1734.520118713379,3357.200218200684,1381.1600952148438
"[TG(56:9),TG(55:2)]_FA22:5",1594.8401107788086,1620.9401206970217,1406.9000968933103,1760.7401313781738,1409.1601066589355,1450.6801109313965,1503.60009765625,1438.2801132202148
"[TG(56:9),TG(55:2)]_FA22:6",5517.280246734619,6813.440406799316,5233.420475006104,8454.62052154541,4045.960330963135,6298.320598602295,14463.741188049316,4417.660243988037
