Lipid,Group_D,Group_D,Group_D,Group_D,Group__A,Group__A,Group__A,Group__A
PS(P-35:0),1788.0401153564453,1515.0801124572754,2189.700149536133,1577.6601066589355,1455.3001022338867,2075.300132751465,1399.6200904846191,1995.3801345825195
PS(P-35:1),1834.900127410889,1596.9801025390625,2401.380172729492,1486.700122833252,1427.9401054382324,1806.560146331787,1620.400104522705,1813.220123291016
PS(P-35:2),1475.6800994873047,1519.0601081848145,1904.360122680664,1665.7201080322266,1588.460117340088,1747.0401153564453,1479.0801048278809,1614.6600914001465
PS(P-36:0),1549.9801177978516,1469.3001136779783,1708.8601303100586,1476.3400993347168,1417.9200859069824,1741.900119781494,1401.4200973510742,1528.460105895996
PS(P-36:1),1420.7400970458984,1343.6200942993164,1383.220100402832,1350.6001014709473,1368.260097503662,1350.100082397461,1391.60009765625,1373.8400840759275
PS(P-36:2),1303.900089263916,1304.980094909668,1301.0600852966309,1303.960105895996,1299.8200798034668,1301.1200942993164,1302.5200958251953,1343.6200981140137
PS(P-36:3),1304.4400939941406,1350.8800964355469,1368.2200927734375,1303.3800735473633,1300.3400993347168,1398.3400993347168,1302.1200828552246,1300.480094909668
PS(P-36:4),1318.3600997924805,1305.0200843811035,1329.4600944519043,1322.9600944519043,1299.8000831604004,1301.080093383789,1301.4400825500488,1300.8400955200195
PS(P-36:5),1303.5400848388672,1303.720085144043,1301.6400909423828,1304.0801010131836,1428.980094909668,1300.6000900268557,1302.7200927734375,1320.0000953674316
PS(P-37:0),4830.660377502441,3564.460289001465,6396.82052230835,3124.4802284240723,2255.200164794922,8169.500549316406,2509.580173492432,5475.580413818359
PS(P-37:1),5498.040336608887,4252.660293579102,9258.3607711792,3841.8803482055664,2781.660213470459,7525.900421142578,2975.140224456787,6250.700572967529
PS(P-37:2),2928.060165405273,2182.0601387023926,3408.0802040100098,2188.500156402588,1617.6601181030271,2684.0402183532715,1827.8601150512693,2763.260223388672
PS(P-38:0),1304.1000862121582,1396.160099029541,1339.3200988769531,1303.860080718994,1309.5400924682615,1361.1800956726074,1301.7200889587402,1539.120101928711
PS(P-38:1),1344.5000953674316,1436.880100250244,1513.1200981140137,1303.6200981140137,1327.3600845336914,1503.1400985717771,1345.0800895690918,1383.0401000976562
PS(P-38:2),1425.4601020812988,1398.6401023864746,1609.8600959777832,1375.760108947754,1319.060089111328,1363.3600997924805,1330.5601043701172,1501.8201065063477
PS(P-38:3),1707.2201309204102,1802.0001068115237,2836.060203552246,1942.8401374816892,1415.8201065063477,2148.200149536133,1415.2601127624512,1959.720142364502
PS(P-38:4),1303.4601020812988,1365.860092163086,1302.5200958251953,1308.6400909423828,1340.2600860595703,1382.400104522705,1302.8600959777832,1343.1200904846191
PS(P-38:5),1303.2401008605957,1305.9600868225098,1320.5600929260254,1315.9000854492188,1299.4400825500488,1328.3800888061523,1316.3000946044922,1353.700080871582
PS(P-39:0),1355.1200904846191,1332.56010055542,1858.300136566162,1424.6201133728027,1336.960105895996,1689.1401252746582,1378.720100402832,1499.8001098632812
PS(P-39:1),2254.0601806640625,2049.0401306152344,3048.3801803588867,1569.200107574463,1435.9200973510742,2444.120182037353,1731.0401306152344,2337.7201499938965
PS(P-40:0),1599.920108795166,1441.7200927734375,1692.4401168823242,1398.8000946044922,1374.8400917053225,1679.6401176452637,1377.9201011657717,1493.2001113891602
PS(P-40:1),1535.6601104736328,1324.3200912475586,1643.0601272583008,1329.5200881958008,1403.0600967407229,1676.1401252746582,1362.4201049804688,1603.020107269287
PS(P-40:2),1421.9000930786133,1370.280101776123,1871.120140075684,1383.3801040649414,1318.5800971984863,1351.6800842285156,1358.9400939941406,1431.2800941467283
PS(P-40:3),1783.5601234436035,1994.2801246643064,2902.6602058410645,1714.6401252746582,1676.8601188659668,2365.7201499938965,1446.1401100158691,2415.6401748657227
PS(P-40:4),1527.8401107788086,1453.7200965881348,1501.0001029968262,1473.0800971984863,1360.320095062256,1456.1401023864746,1383.8800964355469,1420.3200988769531
PS(P-40:5),1825.280117034912,1367.7200889587402,1724.900119781494,1720.0401306152344,1714.4601097106934,2130.500144958496,1436.06010055542,1825.2201347351076
PS(P-41:0),1333.500087738037,1377.040096282959,1371.9000968933103,1513.5001029968262,1376.660099029541,1745.1801109313965,1301.2200889587402,1486.0001029968262
PS(P-42:0),1444.180103302002,1328.4400901794434,1707.9201164245603,1385.840103149414,1312.6200904846191,1621.140106201172,1450.6201057434082,1618.9401092529297
PS(P-42:1),1755.1201248168943,1490.5201034545898,1875.8801307678225,1689.900127410889,1426.4800987243652,2050.7201499938965,1544.900119781494,1902.8801345825195
PS(P-42:2),1511.6200981140137,1370.1800994873047,1429.9401092529297,1387.7800979614258,1335.9000930786133,1406.340087890625,1336.4201049804688,1319.5600967407229
PS(P-42:4),1476.7201042175293,1314.4200859069824,1488.60009765625,1314.260082244873,1300.6000938415527,1532.9200973510742,1332.3801040649414,1319.300090789795
SM(d16:0/14:0),1294.620086669922,1332.3201141357422,1533.420108795166,1409.9400939941406,1661.160125732422,1156.6800804138184,1311.320083618164,2004.1801414489744
SM(d16:0/16:0),1359.520092010498,1591.4801025390625,1718.2601318359375,1425.180088043213,1305.320083618164,1303.2000846862793,1317.56010055542,1884.580150604248
SM(d16:0/18:0),10922.221004486084,22296.38158416748,12753.440662384031,21920.34162139893,8371.00051498413,9208.820545196531,6472.440479278564,13572.600917816162
SM(d16:0/20:0),51300.98272323608,88577.20538330078,31253.901752471924,49089.62300109863,33107.34191131592,30038.982376098636,21121.922019958496,41289.94313812256
SM(d16:0/22:0),496163.6357879639,424824.2308883667,389615.18394470215,532681.1079711914,346552.0676345825,335351.12940216064,236353.2219657898,532148.5333404541
SM(d16:0/23:0),6076.380554199219,5029.260303497314,6419.640537261963,8635.6005859375,4636.940330505371,5896.400421142578,3810.200229644776,8002.260662078857
SM(d16:0/24:0),78894.36433029175,186291.1160888672,85628.64817047119,134257.2707824707,52289.58320236206,54351.50456237793,50432.022480010986,109534.04787826538
SM(d16:0/25:0),7042.620555877686,12744.560646057129,8663.52087020874,15111.261177062988,5164.340354919434,4879.1403465271,4519.560291290283,7701.940593719482
SM(d16:1/16:0),1343.7400932312012,1653.7601127624512,1699.700122833252,2144.0601348876958,1468.6001014709473,1721.5601234436035,1376.9000968933103,2601.020164489746
SM(d16:1/17:0),3184.820274353028,5633.880252838135,4746.120307922363,4615.040332794189,2218.900146484375,3435.7402381896973,2815.560234069824,3819.280281066895
SM(d16:1/18:0),73167.46678543091,182884.91222763064,91751.34780883788,164135.0895690918,55638.84482574463,60990.74464035034,51535.46212768555,108202.8880996704
SM(d16:1/18:1),2886.66015625,5967.040378570557,3096.6202278137207,5108.960433959961,2364.260162353516,2336.9401626586914,2331.60018157959,4003.780300140381
SM(d16:1/20:0),19396.140869140625,43381.96249008179,20447.821701049805,36792.343032836914,14619.821117401125,16599.561359405518,12381.800601959229,24381.641681671143
SM(d16:1/20:1),1991.1201629638672,2611.8601722717285,2246.3401947021484,2803.2201805114746,2077.2201499938965,2081.580142974853,1509.4401168823242,1876.2201538085935
SM(d16:1/22:0),806980.4115371704,1441284.0420074463,1417292.7565460205,2448792.667671204,927431.2067337036,870935.4705963135,614296.6336898804,1308095.5999145508
SM(d16:1/22:1),91873.36743545532,99874.04643249512,89259.38563156128,192948.4113006592,67904.94543075562,56513.38487625122,44917.98384857178,84974.70634460449
SM(d16:1/23:0),21653.10146713257,18484.62167739868,22076.46128463745,40706.04186630249,14834.441047668455,19016.84147262573,12460.840579986572,24300.64133453369
SM(d16:1/24:0),678540.8877868652,1737608.8447265625,771783.1389503479,1503312.6808052063,469653.9301223755,459888.3335418701,430611.3936538696,854486.7688446045
SM(d16:1/24:1),428810.7619171143,955984.3542747498,523994.7134170532,873049.8187904358,295443.6313858032,303760.9416007996,271498.33934021,523286.3120880127
SM(d16:1/25:0),40556.10334777832,85629.92533493042,41223.522705078125,85675.52557754517,28722.082397460938,32091.582275390625,18665.301719665527,43722.1230430603
SM(d17:0/27:0),28213.24147415161,66960.9460029602,15902.56088256836,76815.24559020996,16354.581039428713,17811.48140335083,15387.261016845703,33724.50192642212
SM(d17:1/24:1),10193.36057662964,22273.82147216797,13362.200908660889,23998.101833343502,8712.160697937012,9675.72066116333,7683.660736083984,13861.84115600586
SM(d17:1/26:1),3158.000289916992,4959.700466156006,3560.900287628174,6111.300468444824,2753.4801635742188,2600.6001586914062,2174.2201766967773,3581.2402420043945
SM(d18:0/13:0),1136.940071105957,1214.7400856018066,1382.60009765625,1358.7400970458984,1227.6400756835938,1311.660099029541,1112.6000747680664,1468.5400886535645
SM(d18:0/15:0),1309.760097503662,1860.5801429748533,2047.2001304626465,1497.4601135253906,1400.64009475708,1478.5601119995115,1377.4000968933103,1822.680145263672
SM(d18:0/17:0),3034.4201889038086,4527.860363006592,2326.820156097412,4138.040302276611,2165.4401321411133,2195.7601737976074,2171.1801376342773,3531.5402183532715
SM(d18:0/24:0),79560.32584381104,159228.47156143188,105107.3064842224,178571.15314483643,43670.28288650513,53725.3427772522,29224.2020111084,71410.08478546143
SM(d18:0/24:1),116366.62847137453,245791.418926239,123026.72496032716,231772.64193725583,82539.28372955322,84969.84397888184,46911.163860321045,111167.16608810423
SM(d18:0/26:1(17Z)),22058.241176605225,46627.26223754883,31541.50273895264,53557.46223831177,13440.900856018066,15445.520950317385,11691.74061203003,24412.242179870605
SM(d18:1/12:0),1143.3800773620603,1129.5400733947754,1251.800067901611,1253.5200843811035,1243.1400718688965,1138.1000785827637,1148.0200805664062,1493.6600914001465
SM(d18:1/17:0),2338.160167694092,3798.8002586364746,1945.160140991211,3138.0602493286133,2114.320152282715,1955.060146331787,1917.080139160156,2618.800189971924
SM(d18:1/19:0),8364.920608520508,10325.62088394165,9476.400588989258,18821.081352233887,5446.480331420898,6855.1804275512695,4280.940273284912,6749.520477294922
SM(d18:1/24:1(15Z)),212381.33361053467,497445.1773986816,284032.5225753784,473732.0510597229,158114.90872192383,170747.73405075073,136033.64882659912,270723.5762863159
SM(d18:1/25:0),6512.4206199646,11311.120929718018,6508.260643005371,12584.420864105225,3973.740329742432,4004.760364532471,3352.420177459717,6189.480575561523
SM(d18:1/26:1(17Z)),41083.62327194214,107543.62648773192,32835.142208099365,124206.70540618896,25467.301887512207,30384.981407165527,26451.06210708618,40055.38311767578
SM(d18:2/14:0),1151.180088043213,1414.9401092529297,1225.5000839233398,1191.200080871582,1112.080078125,1086.2000846862793,1201.760082244873,1250.0600929260254
SM(d18:2/15:0),1236.4000854492188,1157.0000686645508,1402.9401016235352,1267.9800834655762,1202.9400787353516,1156.9600830078125,1159.9400825500488,1369.1600875854492
SM(d18:2/18:1),1284.7400970458984,1118.500072479248,1245.5600852966309,1354.7800979614258,1194.340087890625,1234.6000862121582,1273.3000869750977,1718.380111694336
SM(d18:2/20:1),6553.640449523926,12191.480499267578,6262.800296783447,11193.981086730955,4931.340328216553,4384.760303497314,3963.820297241211,6915.86043548584
SM(d18:2/21:0),5107.780353546143,5535.50036239624,7517.860607147217,11434.36067199707,4116.640296936035,5800.880477905273,4458.340297698975,7454.020458221436
SM(d18:2/22:1),821275.1244697571,2180288.9462661743,1230920.064994812,2038189.78232193,538412.3849105835,585150.0284843445,581645.6602706909,882383.2647857666
SM(d18:2/24:1),381750.7416725159,1087277.3921661377,599992.2380752563,1145094.314716339,242796.57592010495,285610.9019622803,365152.8600730896,594992.6820526123
[TG(37:0)]_FA14:0,1170.4000816345217,1032.8200721740725,1099.4600715637207,1012.1600723266602,1326.140106201172,1171.1200790405271,1205.840087890625,1246.2400856018066
[TG(37:0)]_FA16:0,1283.4600944519043,1359.3600997924805,1241.2200813293457,1272.360092163086,1201.8000869750977,1281.1600875854492,1287.0801010131836,1419.4600982666016
[TG(37:0)]_FA18:0,990.7400665283204,1227.6200904846191,1026.5600662231443,981.2000732421876,1067.1000785827637,1009.2000694274902,1135.1600799560547,996.0000610351562
[TG(38:0)]_FA14:0,1306.0400848388672,1316.2400970458984,1234.6000900268557,1557.1601181030271,1900.080165863037,2002.3601417541504,2165.0801696777344,1926.6801414489744
[TG(38:0)]_FA16:0,2643.3001823425293,2252.440155029297,2242.920150756836,2995.580192565918,2082.400135040283,2282.7201538085938,2279.720146179199,2856.0001945495605
[TG(38:0)]_FA18:0,1038.9200706481934,1333.0401077270508,1285.9400901794434,1210.5400848388672,1131.160083770752,1093.320083618164,1103.280086517334,1085.500072479248
[TG(38:1)]_FA14:0,1029.8200645446775,1051.600082397461,1073.8800773620603,993.4400787353516,1125.1000862121582,1032.0600662231443,1123.4800910949707,1173.8000869750977
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",2084.340156555176,2611.9201698303223,2106.980140686035,2461.980155944824,2057.660140991211,2807.660182952881,2471.420192718506,2411.1201553344727
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",1244.6000862121582,1857.3801345825195,1689.680118560791,1912.380123138428,1275.300090789795,1513.4801139831543,1261.0600929260254,1332.7000885009766
"[TG(38:1)]_FA16:1 | DG(40:8),DG(39:1)_C16:1",1925.6601181030276,2123.980155944824,2009.420146942139,2115.020133972168,1994.4001350402832,2031.9601440429688,2191.5601539611816,1932.64013671875
"[TG(38:1)]_FA16:1 | DG(40:8),DG(39:1)_C16:1",1097.2000770568848,1106.6400680541992,1149.9800834655762,1087.2000846862793,1050.2000732421875,1201.460075378418,1074.800075531006,1063.0200691223145
"[TG(38:1)]_FA18:0 | DG(40:8),DG(39:1)_C18:0",1879.5201377868648,1892.9001159667969,1754.3401184082031,2016.280128479004,1860.8401260375977,1998.8201446533203,1793.980125427246,1787.4001235961914
"[TG(38:1)]_FA18:0 | DG(40:8),DG(39:1)_C18:0",987.7800712585448,971.6800651550292,996.6000785827636,974.1800689697266,989.8400688171388,968.7800598144532,1049.1600761413574,969.200065612793
"[TG(38:1)]_FA18:1 | DG(40:8),DG(39:1)_C18:1",2470.040168762207,2024.8001518249512,3169.100246429444,2442.060165405273,2764.8801803588867,2745.080173492432,2219.7801475524902,2523.4201736450195
"[TG(38:1)]_FA18:1 | DG(40:8),DG(39:1)_C18:1",1351.080093383789,1105.7200736999512,1086.040069580078,1449.520092010498,1176.3200798034668,1249.260082244873,1249.220100402832,1342.2400970458984
[TG(39:0)]_FA14:0,1092.8800773620603,1148.0600852966309,1142.800075531006,1161.7400856018066,1171.6000862121582,1352.860088348389,1338.2600860595703,1209.6800842285156
[TG(39:0)]_FA16:0,1468.660083770752,1614.0601081848145,1663.3601036071775,1745.060131072998,1367.9400939941406,1265.0200881958008,1565.4601020812988,1646.7601165771484
[TG(39:0)]_FA18:0,970.6600761413574,982.4400672912598,1032.600082397461,1022.5800743103028,971.2200736999512,1004.460075378418,969.5200729370116,1036.2600631713867
[TG(39:1)]_FA14:0,973.0800666809082,1048.5400581359863,999.0400772094728,1029.4200706481934,1049.0000762939453,1040.4400749206543,1058.460075378418,1077.3600730895996
[TG(39:1)]_FA16:0,1320.1600875854492,1173.980079650879,1306.980094909668,1463.8000984191897,1250.0600929260254,1216.4000854492188,1282.0000839233398,1152.3600845336914
[TG(39:1)]_FA16:1,1052.1800689697266,1110.500072479248,1109.660083770752,1058.0200729370115,1069.860080718994,1090.5800819396973,1080.9600677490234,1072.1400718688965
[TG(39:1)]_FA18:0,971.1800651550292,988.8600578308104,1000.7200622558594,1047.2600746154783,995.3600616455078,1005.8000679016112,968.1600685119628,968.8400688171388
[TG(39:1)]_FA18:1,1318.260097503662,1075.580062866211,1172.3000793457031,1069.9400634765625,1154.740089416504,1243.9800910949707,1096.2200736999512,1204.420078277588
[TG(40:0)]_FA14:0,1189.0200881958008,1054.9800834655762,1153.0600814819336,1336.440097808838,1973.200138092041,1890.480136871338,1812.5401420593264,2023.8401489257808
[TG(40:0)]_FA16:0,2276.8601684570312,2012.400146484375,2433.5601806640625,2701.1801986694336,1839.1001358032229,2098.5601348876958,2295.10013961792,1932.180149078369
[TG(40:0)]_FA18:0,1138.5800666809082,1053.940071105957,1163.4600715637207,1082.0800743103027,1012.8400688171388,1076.7200622558594,1148.0800857543943,969.500072479248
[TG(40:1)]_FA14:0,1037.840072631836,973.4400672912598,1221.7200927734375,1113.3600730895996,1080.2200775146484,1216.6800842285156,1175.4200820922852,1350.6001014709473
[TG(40:1)]_FA16:0,1052.1800689697266,1150.860088348389,1202.3000793457031,1229.5200805664062,1122.140079498291,1154.960090637207,1200.1200790405271,1291.0600776672363
[TG(40:1)]_FA16:1,1122.6800842285156,1146.540069580078,1094.9600715637207,1053.5600776672363,1048.1200675964355,1197.0200805664062,1100.6000747680664,1108.0600814819336
[TG(40:1)]_FA18:0,970.940071105957,1009.9400596618652,1077.7000885009766,1121.1000900268557,1016.920066833496,1055.2400703430176,990.400074005127,1010.2000770568848
[TG(40:1)]_FA18:1,1366.8000984191897,1138.6600761413574,1407.9200973510742,1196.440086364746,1192.720085144043,1212.8800964355469,1138.4400825500488,1155.0200805664062
