Lipid,Group_B,Group_B,Group_B,Group_B,Group__A,Group__A,Group__A,Group__A
"[TG(59:10),TG(58:3)]_FA16:0",1007.6800651550292,1009.5800590515136,1077.0000610351562,1051.7200736999512,1006.6000709533693,1027.1600723266602,1288.64009475708,1080.8800659179688
"[TG(59:10),TG(58:3)]_FA16:1",1108.6800804138184,1067.5800704956057,1051.5200729370115,1054.0400619506836,1047.3400764465332,1112.6600799560547,1178.3600845336914,1048.840068817139
"[TG(59:10),TG(58:3)]_FA18:0",1080.0000839233398,1202.760082244873,1012.1000785827636,1021.6200714111328,1038.0400772094729,1015.3600578308104,1120.9200744628906,1022.920066833496
"[TG(59:10),TG(58:3)]_FA18:1",1251.620086669922,1170.1200714111328,1629.380107879639,1180.940086364746,1142.1200828552246,1474.820087432861,1632.1401176452637,1668.380126953125
"[TG(59:10),TG(58:3)]_FA18:2",1324.8000869750977,1293.7000846862793,1476.920078277588,1282.6600799560547,1690.1201210021973,1525.2601013183594,1648.6800956726074,1647.760124206543
"[TG(59:10),TG(58:3)]_FA18:3",1224.6400871276855,1187.5600852966309,1201.7400741577148,1166.220085144043,1162.0600814819336,1214.3000793457031,1188.1200828552246,1169.3400764465332
"[TG(59:10),TG(58:3)]_FA20:4",1265.6600952148438,1270.7200813293457,1285.56010055542,1296.4600982666016,1246.0200843811035,1296.8000831604004,1247.7400856018066,1251.0000839233398
"[TG(59:10),TG(58:3)]_FA22:5",1437.7201118469238,1376.7800941467283,1376.6200981140137,1458.5801010131836,1375.6400985717771,1378.60009765625,1385.9801063537598,1375.5600967407229
"[TG(59:10),TG(58:3)]_FA22:6",1536.200096130371,1508.940113067627,1558.5401039123535,1653.6201210021973,1547.1401023864746,1538.460105895996,1628.7201118469238,1593.840114593506
"[TG(59:11),TG(58:4)]_FA14:0",1012.960075378418,1014.1600685119628,1078.9000778198242,1011.8800659179688,1008.740077972412,1008.6000747680664,1013.2200736999512,1055.5800666809082
"[TG(59:11),TG(58:4)]_FA16:0",1010.3000679016112,1006.0800628662108,1055.4000625610352,1011.1200714111328,1022.1400718688964,1066.4600639343262,1054.7600631713867,1027.2400703430176
"[TG(59:11),TG(58:4)]_FA16:1",1069.340072631836,1055.1800804138184,1052.6800651550293,1071.520076751709,1048.1400756835938,1066.6600723266602,1090.0200691223145,1074.600082397461
"[TG(59:11),TG(58:4)]_FA18:0",1014.1600723266602,1079.3800735473633,1028.7600708007812,1066.340072631836,1087.1400756835938,1072.5200691223145,1086.1000785827637,1045.3400650024414
"[TG(59:11),TG(58:4)]_FA18:1",1351.0001029968262,1400.4201202392578,1586.0401229858398,1181.0200843811035,1154.100082397461,1220.520092010498,1592.5401229858398,1808.7001190185547
"[TG(59:11),TG(58:4)]_FA18:2",1478.1800994873047,1690.820110321045,1517.2000885009766,1456.500099182129,1955.9001235961916,1755.1201095581057,2041.840145111084,2228.100170135498
"[TG(59:11),TG(58:4)]_FA18:3",1215.4200859069824,1166.820087432861,1191.2000846862793,1187.280086517334,1162.1200790405271,1194.1600723266602,1197.9200820922852,1219.1400909423828
"[TG(59:11),TG(58:4)]_FA20:4",1341.260097503662,1270.840087890625,1290.640079498291,1302.1400985717771,1254.480094909668,1337.1800804138184,1247.5800819396973,1278.820087432861
"[TG(59:11),TG(58:4)]_FA22:5",1410.2601013183594,1463.860092163086,1377.760097503662,1398.620101928711,1376.8201026916504,1380.0200881958008,1476.0200996398926,1377.360092163086
"[TG(59:11),TG(58:4)]_FA22:6",1554.8200988769531,1508.6601104736328,1502.7401008605957,1510.900104522705,1531.58012008667,1509.6801071166992,1567.5801010131836,1567.6601028442385
"[TG(59:12),TG(58:5)]_FA14:0",1096.3000717163086,1012.9800720214844,1047.340068817139,1039.4000701904297,1033.5200691223145,1008.9800834655762,1029.1400756835938,1012.0800743103028
"[TG(59:12),TG(58:5)]_FA16:0",1048.0800704956057,1005.3400650024414,1202.240077972412,1090.9000701904297,1230.960090637207,1081.2200813293457,1616.6601181030271,1172.640079498291
"[TG(59:12),TG(58:5)]_FA16:1",1050.7200622558594,1054.6800804138184,1062.3000793457031,1059.280071258545,1048.240062713623,1098.5400733947754,1048.920066833496,1049.8000717163086
"[TG(59:12),TG(58:5)]_FA18:0",1031.6000633239746,1189.2200813293457,1199.6400833129885,1051.0800704956057,1102.4400825500488,1368.860107421875,1283.5000801086426,1010.9800682067872
"[TG(59:12),TG(58:5)]_FA18:1",1244.5400886535645,1354.260082244873,1741.58012008667,1180.8000793457031,1136.0800895690918,1290.7201042175293,1360.3600959777832,1680.0401153564453
"[TG(59:12),TG(58:5)]_FA18:2",1454.0401153564453,1425.320095062256,2085.5201301574707,1685.760124206543,1863.7601356506348,1569.9201202392578,1755.0201225280762,2294.6401290893555
"[TG(59:12),TG(58:5)]_FA18:3",1255.2200775146484,1301.0200958251953,1206.5000839233398,1220.320083618164,1163.460075378418,1270.2800827026367,1165.6400909423828,1212.980094909668
"[TG(59:12),TG(58:5)]_FA20:4",1714.4801139831543,1853.8801345825195,1458.6001091003418,1665.7001152038574,1252.400089263916,1584.3000946044922,1529.0801162719729,1307.4600982666016
"[TG(59:12),TG(58:5)]_FA22:5",1446.4201049804688,1482.2401123046875,1463.8000984191897,1396.860088348389,1374.6000900268557,1468.3800964355469,1485.0601043701172,1442.5000953674316
"[TG(59:12),TG(58:5)]_FA22:6",1512.720100402832,1512.5001106262207,1540.640106201172,1500.8201141357422,1527.7601203918457,1497.5201110839844,1671.5401229858398,1542.1601066589355
"[TG(59:13),TG(58:6)]_FA14:0",1013.7400703430176,1012.1200637817384,1016.0200729370116,1033.6000747680664,1009.2000694274902,1009.0000801086426,1080.1600646972656,1011.4200706481934
"[TG(59:13),TG(58:6)]_FA16:0",1234.60009765625,1348.7400970458984,1132.9400749206543,1197.2200889587402,1634.0401191711426,1106.7000770568848,2701.520160675049,1787.100128173828
"[TG(59:13),TG(58:6)]_FA16:1",1095.1600799560547,1055.440071105957,1059.1600723266602,1055.2600784301758,1057.3400764465332,1062.9400749206543,1218.4200859069824,1049.560073852539
"[TG(59:13),TG(58:6)]_FA18:0",1183.5800857543943,1278.0800971984863,1372.5801010131836,1325.1000938415527,1230.0600852966309,1284.3000984191897,1506.3000984191897,1163.480079650879
"[TG(59:13),TG(58:6)]_FA18:1",1684.300121307373,1687.5601272583008,1440.4401092529297,1481.5000839233398,1252.3600959777832,1489.9800987243652,1693.1001205444336,2465.0601806640625
"[TG(59:13),TG(58:6)]_FA18:2",1299.0000801086426,1405.9400825500488,1960.0201110839844,1746.1401252746582,1777.7201042175293,1292.5400886535645,2122.3001594543457,2687.2002296447754
"[TG(59:13),TG(58:6)]_FA18:3",1301.9800872802734,1328.7200889587402,1260.8000984191897,1222.1200790405271,1218.6400909423828,1292.4800872802734,1225.5800971984863,1169.8400840759275
"[TG(59:13),TG(58:6)]_FA20:4",1880.7201347351076,2590.000156402588,1808.880107879639,2208.3001594543457,1386.020092010498,1835.1801528930664,1753.7801322937012,1560.6600952148438
"[TG(59:13),TG(58:6)]_FA22:5",1656.140106201172,2229.2201385498047,1620.7601013183594,2334.3601875305176,1731.8001251220703,1832.9401321411133,3408.840232849121,1886.4801216125488
"[TG(59:13),TG(58:6)]_FA22:6",1557.9201126098633,1545.260108947754,1557.840106964111,1591.2201080322266,1713.9601020812988,1548.220100402832,2712.240177154541,1776.0801315307615
"[TG(59:9),TG(58:2)]_FA14:0",1025.7200775146484,1034.0400772094729,1012.2800750732422,1012.2200736999512,1029.1200675964355,1009.240077972412,1012.1800765991212,1011.4400787353516
"[TG(59:9),TG(58:2)]_FA16:0",1119.4400787353516,1036.1800689697266,1084.560073852539,1111.700065612793,1248.6000938415527,1084.3400764465332,1370.2600860595703,1108.8600769042969
"[TG(59:9),TG(58:2)]_FA16:1",1114.420078277588,1055.280071258545,1052.500072479248,1118.1000785827637,1048.6400718688965,1098.3000831604004,1095.5200729370115,1050.100067138672
"[TG(59:9),TG(58:2)]_FA18:0",1036.480079650879,1076.020076751709,1011.7800712585448,1053.9200744628906,1012.9000625610352,1017.040069580078,1142.6000862121582,1045.54008102417
"[TG(59:9),TG(58:2)]_FA18:1",1273.3000946044922,1181.0800743103027,1106.500072479248,1054.080078125,1154.4000816345217,1082.4600791931152,1209.5400924682615,1240.5600776672363
"[TG(59:9),TG(58:2)]_FA18:2",1173.3200759887695,1139.820083618164,1221.3400764465332,1131.360080718994,1195.460075378418,1139.3200721740725,1150.7600746154783,1331.720100402832
"[TG(59:9),TG(58:2)]_FA18:3",1178.4200706481934,1168.0600852966309,1166.740077972412,1166.0000801086426,1178.6600723266602,1190.280071258545,1165.3400840759275,1218.0400886535645
"[TG(59:9),TG(58:2)]_FA20:4",1273.3800926208496,1253.380084991455,1259.020092010498,1289.6200942993164,1247.4800910949707,1258.5200881958008,1248.4600868225098,1247.5800895690918
"[TG(59:9),TG(58:2)]_FA22:5",1460.240104675293,1404.8000946044922,1389.180103302002,1452.9201126098633,1409.5201110839844,1394.380100250244,1418.8600959777832,1397.7400856018066
"[TG(59:9),TG(58:2)]_FA22:6",1729.5601348876953,1547.1401138305664,1615.2201194763184,1674.340103149414,1526.140106201172,1507.600112915039,1698.420124053955,1599.8401260375977
"[TG(60:10),TG(59:3)]_FA14:0",1014.1600685119628,1012.6600685119628,1013.4200630187988,1019.4400749206544,1009.3800773620604,1008.5400733947754,1012.6400756835938,1010.860080718994
"[TG(60:10),TG(59:3)]_FA16:0",1013.2800636291504,1055.060073852539,1041.880069732666,1082.7600746154783,1132.3200798034668,1017.4800796508788,1374.660083770752,1077.2400741577148
"[TG(60:10),TG(59:3)]_FA16:1",1064.6800842285156,1055.6200675964355,1050.9400672912598,1072.1400718688965,1047.5200729370115,1049.1200714111328,1135.300067901611,1065.0800704956057
"[TG(60:10),TG(59:3)]_FA18:0",1012.500072479248,1031.6800727844238,1012.3000679016112,1111.320083618164,1050.4000701904297,1035.6000747680664,1087.980079650879,1024.380069732666
"[TG(60:10),TG(59:3)]_FA18:1",1089.1400718688965,1157.6400718688965,1098.3000717163086,1053.6000785827637,1056.8600692749023,1131.0200653076172,1057.0200729370115,1167.4600791931152
"[TG(60:10),TG(59:3)]_FA18:2",1189.4000778198242,1230.1000938415527,1473.1601104736328,1278.7400741577148,1129.500072479248,1260.7000885009766,1340.760097503662,1240.7600746154783
"[TG(60:10),TG(59:3)]_FA18:3",1268.6600799560547,1242.8400840759275,1220.9400749206543,1267.4800910949707,1204.3800811767578,1213.1200828552246,1273.580093383789,1247.9400787353516
"[TG(60:10),TG(59:3)]_FA20:4",1360.9200859069824,1968.1001167297363,1361.6000862121582,2030.540138244629,1304.2000923156738,1546.0001106262207,1549.9201126098633,1396.4800987243652
"[TG(60:10),TG(59:3)]_FA22:5",1918.580139160156,1819.200134277344,1656.840114593506,1881.6201438903809,1597.7801055908203,1580.6001205444336,2798.18017578125,1644.6401138305664
"[TG(60:10),TG(59:3)]_FA22:6",2458.9601821899414,2556.4202003479004,2845.600196838379,3106.820266723633,2051.140148162842,2341.400161743164,6462.160488128662,2721.260185241699
"[TG(60:11),TG(59:4)]_FA14:0",1046.6200675964355,1013.1200675964355,1013.1600685119628,1041.840061187744,1009.2400741577148,1009.0600662231444,1012.900074005127,1011.340072631836
"[TG(60:11),TG(59:4)]_FA16:0",1007.5600662231444,1057.5200805664062,1010.1000709533693,1007.1600723266602,1019.880069732666,1075.5200843811035,1717.5000915527344,1030.3600692749023
"[TG(60:11),TG(59:4)]_FA16:1",1049.9400672912598,1075.7200736999512,1090.660083770752,1120.600067138672,1048.360065460205,1049.400074005127,1059.300075531006,1049.780071258545
"[TG(60:11),TG(59:4)]_FA18:0",1011.9000701904296,1039.480079650879,1012.9400672912598,1009.2000732421876,1012.8600730895996,1097.4200859069824,1009.8600692749023,1010.7200813293456
"[TG(60:11),TG(59:4)]_FA18:1",1056.1600723266602,1100.4000778198242,1052.300064086914,1067.0000686645508,1058.5600776672363,1124.4800758361816,1141.5400848388672,1113.5000762939453
"[TG(60:11),TG(59:4)]_FA18:2",1158.600082397461,1198.340087890625,1415.8400917053225,1306.8800773620603,1319.7200965881348,1296.7800941467283,1228.620086669922,1246.9000854492188
"[TG(60:11),TG(59:4)]_FA18:3",1249.3000946044922,1271.6800918579102,1268.820087432861,1241.4400939941406,1203.9000778198242,1213.6400833129885,1268.960090637207,1239.6600952148438
"[TG(60:11),TG(59:4)]_FA20:4",1515.3400993347168,1691.540111541748,1371.7400970458984,1397.1000862121582,1288.3400955200195,1503.9001083374023,1790.8201332092283,1529.9800987243652
"[TG(60:11),TG(59:4)]_FA22:5",1912.5401306152344,1494.2401237487793,1408.56010055542,1746.5401306152344,1388.420093536377,1710.1201057434082,2222.5001640319824,1576.7201118469238
"[TG(60:11),TG(59:4)]_FA22:6",2885.660186767578,3015.1401977539062,2848.900245666504,3296.460220336914,2245.000141143799,2755.660202026367,6354.360256195068,3550.4002380371094
"[TG(60:12),TG(59:5)]_FA14:0",1013.5000648498536,1012.2600746154784,1012.8200759887696,1012.0800743103028,1009.0000686645508,1009.1800689697266,1018.2600784301758,1011.4400634765624
"[TG(60:12),TG(59:5)]_FA16:0",1061.7600746154783,1011.0800704956056,1069.7600784301758,1007.3600654602052,1104.0400772094729,1049.1000747680664,1503.7201118469238,1211.8600845336914
"[TG(60:12),TG(59:5)]_FA16:1",1050.220069885254,1056.1400756835938,1081.1000785827637,1049.960075378418,1048.2200736999512,1049.4400634765625,1098.1600799560547,1049.1600723266602
"[TG(60:12),TG(59:5)]_FA18:0",1011.3800811767578,1018.4200706481934,1032.1600799560547,1009.3600692749023,1012.5600700378418,1013.880069732666,1011.0600738525392,1029.0800743103027
"[TG(60:12),TG(59:5)]_FA18:1",1077.0600776672363,1055.7000770568848,1052.4000816345217,1075.6800842285156,1056.4000778198242,1055.360080718994,1057.1600761413574,1055.240089416504
"[TG(60:12),TG(59:5)]_FA18:2",1127.9000816345217,1128.200080871582,1158.9600868225098,1165.680088043213,1128.8800735473633,1156.04008102417,1201.8600845336914,1385.2201080322266
"[TG(60:12),TG(59:5)]_FA18:3",1229.8800811767578,1219.4200897216797,1229.6200790405271,1208.7600860595703,1205.0800857543943,1232.680088043213,1207.8000869750977,1211.0600776672363
"[TG(60:12),TG(59:5)]_FA20:4",1430.6000900268557,1674.820140838623,1493.7000923156738,1844.1801109313965,1246.9400825500488,1518.1201171875,1486.100082397461,1402.520092010498
"[TG(60:12),TG(59:5)]_FA22:5",1468.1000938415527,1578.280117034912,1415.3800888061523,1485.880107879639,1396.6800994873047,1425.5401000976562,1506.9201126098633,1418.6601028442385
"[TG(60:12),TG(59:5)]_FA22:6",2465.880187988281,2294.5801849365234,2639.880207061768,3384.2402114868164,1959.480136871338,2169.7401237487798,7179.340400695801,2950.2402114868164
"[TG(60:13),TG(59:6)]_FA14:0",1032.0800704956057,1012.2800712585448,1013.000072479248,1011.6000747680664,1064.8600730895996,1023.1400718688964,1045.0400733947754,1010.5000648498536
"[TG(60:13),TG(59:6)]_FA16:0",1018.820068359375,1054.5800704956057,1068.7400665283203,1018.6200675964355,1029.3000793457031,1011.5600738525392,1065.2600746154783,1004.7800712585448
"[TG(60:13),TG(59:6)]_FA16:1",1049.8600616455078,1055.6200714111328,1052.0800743103027,1065.9200630187988,1069.6800651550293,1048.540069580078,1079.8800659179688,1049.5800743103027
"[TG(60:13),TG(59:6)]_FA18:0",1012.0600662231444,1011.3600730895996,1012.260082244873,1019.6000709533693,1012.380069732666,1010.9600639343262,1039.8600730895996,1010.5800743103028
"[TG(60:13),TG(59:6)]_FA18:1",1073.300075531006,1055.8600616455078,1053.1200828552246,1054.6800651550293,1057.800075531006,1099.760082244873,1057.000072479248,1089.3200721740725
"[TG(60:13),TG(59:6)]_FA18:2",1129.0400924682615,1127.9000778198242,1134.360065460205,1125.3000869750977,1129.4000778198242,1240.3800735473633,1129.3200721740725,1125.9200744628906
"[TG(60:13),TG(59:6)]_FA18:3",1191.640079498291,1239.3800926208496,1167.780086517334,1166.3400840759275,1205.620086669922,1212.6600914001465,1207.4600868225098,1210.9200820922852
"[TG(60:13),TG(59:6)]_FA20:4",1282.3000831604004,1275.0400848388672,1339.6000938415527,1275.040096282959,1272.800090789795,1247.000099182129,1247.8400802612305,1248.9400901794434
"[TG(60:13),TG(59:6)]_FA22:5",1378.3200988769531,1414.860107421875,1438.8001098632812,1386.260097503662,1375.820095062256,1379.1600914001465,1375.1200942993164,1374.7800941467283
"[TG(60:13),TG(59:6)]_FA22:6",1698.0401306152344,1632.3001251220703,1543.820110321045,1500.4401092529297,1507.60009765625,1585.2801055908203,2483.3401985168457,1706.5201225280762
"[TG(60:14),TG(59:7),TG(58:0)]_FA14:0",1039.5400772094729,1046.880069732666,1012.5800743103028,1079.3200721740725,1055.480079650879,1034.0400657653809,1012.7600746154784,1010.9600715637208
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:0",1078.6400756835938,1120.5800666809082,1177.9200820922852,1082.5600662231443,1083.840087890625,1257.3800888061523,1162.4200859069824,1307.3800888061523
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:1",1051.0800819396973,1056.140079498291,1052.020076751709,1078.3800773620603,1048.6600761413574,1079.420066833496,1048.4400596618652,1049.9600715637207
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:0",1042.3600730895996,1011.1600723266602,1011.9000701904296,1019.3600769042968,1098.820083618164,1043.0800743103027,1019.1800689697266,1011.0800819396972
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:1",1074.9600830078125,1067.6000709533691,1096.2800750732422,1054.840072631836,1056.5000648498535,1055.3800659179688,1056.6400871276855,1054.8200759887695
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:2",1128.4000816345217,1127.62007522583,1338.120086669922,1125.240077972412,1169.4800872802734,1129.2800750732422,1179.8000793457031,1134.5000762939453
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:3",1167.9800872802734,1199.580078125,1188.8000869750977,1251.920078277588,1162.480068206787,1185.4200744628906,1217.4800872802734,1169.2800827026367
"[TG(60:14),TG(59:7),TG(58:0)]_FA20:4",1297.6800842285156,1252.7000885009766,1302.2800941467283,1375.14009475708,1245.940097808838,1281.1200790405271,1261.3000869750977,1279.160083770752
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:5",1474.8601036071775,1413.5401000976562,1415.5000953674316,1450.3600997924805,1395.7600936889648,1417.7400970458984,1434.260097503662,1489.580108642578
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:6",1556.600112915039,1575.340106964111,1503.3201026916504,1500.4401054382324,1558.4801177978516,1503.5801124572754,1566.0001106262207,1579.7401161193848
"[TG(60:15),TG(59:8),TG(58:1)]_FA14:0",1013.0200691223145,1011.740077972412,1013.2400665283204,1012.7600746154784,1021.9000663757324,1037.340068817139,1012.8800659179688,1034.6600761413574
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:0",1032.0200805664062,1006.6200637817384,1025.4600677490234,1006.8000793457032,1015.0800628662108,1066.5000686645508,1095.4800758361816,1167.1000785827637
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:1",1053.720069885254,1123.8800811767578,1077.6000862121582,1138.180088043213,1053.4800643920898,1067.2000770568848,1048.4400672912598,1048.8000717163086
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:0",1012.0400657653807,1062.7600746154783,1017.880069732666,1017.4400672912598,1012.1600608825684,1022.7200775146484,1036.840072631836,1010.380069732666
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:1",1102.3400917053225,1055.6600799560547,1168.000087738037,1067.800067901611,1059.8800659179688,1070.6000785827637,1208.280086517334,1066.7000770568848
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:2",1129.7000770568848,1165.5400772094729,1185.5000762939453,1124.6600799560547,1277.8000946044922,1134.8800811767578,1170.2600860595703,1139.880084991455
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:3",1166.9000816345217,1167.0200805664062,1253.7200927734375,1187.4600868225098,1162.8000869750977,1172.020076751709,1165.3600769042969,1174.3200798034668
"[TG(60:15),TG(59:8),TG(58:1)]_FA20:4",1279.3201026916504,1311.6800918579102,1255.7800903320312,1324.1600875854492,1247.3200912475586,1321.2600898742676,1247.5400886535645,1275.8600845336914
"[TG(60:15),TG(59:8),TG(58:1)]_FA22:5",1454.2200889587402,1394.7400970458984,1391.6200904846191,1500.9801063537598,1408.9200973510742,1378.7800941467283,1380.6400985717771,1465.8801040649414
"[TG(60:15),TG(59:8),TG(58:1)]_FA22:6",1619.260108947754,1560.240104675293,1659.3201141357422,1569.5201110839844,1557.860107421875,1549.2401084899902,1827.5601272583008,1525.8601112365725
"[TG(60:8),TG(59:1)]_FA14:0",1026.6400756835938,1057.5800704956057,1033.840072631836,1012.6200828552246,1069.9200820922852,1061.3400650024414,1012.6600723266602,1051.380069732666
"[TG(60:8),TG(59:1)]_FA16:0",1041.7800636291504,1006.3400688171388,1076.8600730895996,1049.8600769042969,1060.4200706481934,1029.0600700378418,1204.860080718994,1029.9600677490234
"[TG(60:8),TG(59:1)]_FA16:1",1051.2600708007812,1058.760066986084,1051.840068817139,1079.0600814819336,1047.980079650879,1049.500072479248,1048.000072479248,1092.9200820922852
"[TG(60:8),TG(59:1)]_FA18:0",1012.3000717163086,1074.9800834655762,1049.6800804138184,1013.3600769042968,1014.12007522583,1011.8600616455078,1011.3800659179688,1010.2800674438477
"[TG(60:8),TG(59:1)]_FA18:1",1220.420093536377,1151.1400756835938,1315.7000885009766,1269.5600776672363,1102.720085144043,1120.680088043213,1264.6800804138184,1626.7201080322266
"[TG(60:8),TG(59:1)]_FA18:2",1303.840087890625,1243.0800857543943,1290.360088348389,1203.2800903320312,1389.4200897216797,1137.3600769042969,1212.3800811767578,1876.8801383972168
"[TG(60:8),TG(59:1)]_FA18:3",1209.4800872802734,1237.300090789795,1286.0600852966309,1280.240089416504,1204.4000854492188,1242.680088043213,1240.8800811767578,1277.800090789795
"[TG(60:8),TG(59:1)]_FA20:4",1484.9401054382324,1538.9600982666016,1349.1800918579102,1351.980094909668,1325.000087738037,1423.0401077270508,1428.8001022338867,1352.6601028442385
"[TG(60:8),TG(59:1)]_FA22:5",1849.820125579834,1798.8601188659668,1584.1201171875,1884.6801376342771,1563.620101928711,1806.6001243591309,1878.9201354980469,1711.560115814209
"[TG(60:8),TG(59:1)]_FA22:6",2163.7401695251465,2196.880146026612,2294.3001594543457,2424.840175628662,1929.180156707764,2230.8401527404785,4883.740398406982,2418.0001640319824
"[TG(60:9),TG(59:2)]_FA14:0",1019.4400749206544,1013.080078125,1013.3200798034668,1012.3600730895996,1009.5600700378418,1009.7200660705566,1012.6000709533693,1011.3400688171388
"[TG(60:9),TG(59:2)]_FA16:0",1067.62007522583,1012.2800674438477,1032.9800758361816,1051.2200775146484,1054.140079498291,1013.6200675964355,1241.720100402832,1098.7400588989258
"[TG(60:9),TG(59:2)]_FA16:1",1224.0000801086426,1112.2000770568848,1095.8400802612305,1052.8200721740725,1048.800067901611,1112.2600593566897,1050.7400703430176,1049.4600715637207
"[TG(60:9),TG(59:2)]_FA18:0",1087.2000694274902,1030.8800659179688,1046.900089263916,1009.760066986084,1012.900074005127,1011.7800674438477,1043.480068206787,1056.8800773620603
"[TG(60:9),TG(59:2)]_FA18:1",1136.8400802612305,1075.4200744628906,1052.4200820922852,1182.0600814819336,1081.8600692749023,1211.880084991455,1210.700096130371,1144.8400764465332
"[TG(60:9),TG(59:2)]_FA18:2",1203.5400772094729,1188.4200859069824,1654.3001136779783,1530.700096130371,1333.9200820922852,1227.700080871582,1419.7000999450684,1752.6601295471191
"[TG(60:9),TG(59:2)]_FA18:3",1245.5600814819336,1221.2200775146484,1219.8000831604004,1209.2600860595703,1308.640079498291,1252.1600799560547,1264.080093383789,1210.8400802612305
"[TG(60:9),TG(59:2)]_FA20:4",1315.3200988769531,1509.000114440918,1461.1000900268557,1526.7601127624512,1293.9600830078125,1299.1200942993164,1408.0201034545898,1342.7400932312012
"[TG(60:9),TG(59:2)]_FA22:5",1679.6201133728027,1822.8201179504397,1606.2801322937012,1758.6001358032229,1600.6601028442385,1578.1201095581057,1853.7401237487795,1902.4801216125488
"[TG(60:9),TG(59:2)]_FA22:6",2318.9601707458496,2697.120204925537,2316.2601585388184,3129.0202407836914,1944.7801361083984,2199.300148010254,4592.340305328369,3220.3802223205566
"[TG(61:10),TG(60:3)]_FA14:0",1014.0200653076172,1012.9600677490234,1012.0600738525392,1022.8800621032716,1093.0600814819336,1009.4400634765624,1033.6000709533691,1025.9800720214844
"[TG(61:10),TG(60:3)]_FA16:0",1008.4000701904296,1006.1000709533693,1004.3000679016112,1005.640064239502,1028.4200744628906,1055.3600845336914,1003.4800682067872,1003.9400596618652
"[TG(61:10),TG(60:3)]_FA16:1",1058.5000801086426,1055.6600723266602,1051.6000747680664,1050.2000732421875,1047.0400657653809,1049.000072479248,1048.5600700378418,1049.5800704956057
"[TG(61:10),TG(60:3)]_FA18:0",1012.3000564575196,1024.7000694274902,1012.4200706481934,1037.4800643920898,1012.7800712585448,1011.580078125,1029.660068511963,1011.3200798034668
"[TG(61:10),TG(60:3)]_FA18:1",1073.0200729370115,1055.5600852966309,1064.1000747680664,1082.4200859069824,1064.9200706481934,1136.260082244873,1265.100082397461,1055.0400733947754
"[TG(61:10),TG(60:3)]_FA18:2",1273.720085144043,1129.2000694274902,1328.7000885009766,1237.1200942993164,1181.240077972412,1348.0000953674316,1130.2600784301758,1167.580078125
"[TG(61:10),TG(60:3)]_FA18:3",1209.3800659179688,1209.2000923156738,1209.1000900268557,1267.820095062256,1203.400089263916,1224.7000885009766,1206.820095062256,1210.6800842285156
"[TG(61:10),TG(60:3)]_FA20:4",1291.4201011657717,1294.5400924682615,1293.5400848388672,1289.0200996398926,1288.460090637207,1312.6800918579102,1288.8800888061523,1289.6800918579102
"[TG(61:10),TG(60:3)]_FA22:5",1418.9001007080078,1408.9001007080078,1394.7400856018066,1391.3400840759275,1375.280101776123,1406.000087738037,1418.5201034545898,1375.220085144043
"[TG(61:10),TG(60:3)]_FA22:6",1526.0801239013672,1498.800106048584,1542.9000968933103,1500.500099182129,1516.0801010131836,1526.1001091003418,1543.7000999450684,1525.4001159667969
"[TG(61:11),TG(60:4)]_FA14:0",1014.1200675964355,1036.2400703430176,1012.8800735473632,1011.5200653076172,1009.2800712585448,1008.3800659179688,1031.7600784301758,1010.9800796508788
"[TG(61:11),TG(60:4)]_FA16:0",1008.4600715637208,1006.0200691223145,1018.840061187744,1006.6400718688964,1077.4000663757324,1011.8400802612304,1003.640079498291,1005.0200653076172
"[TG(61:11),TG(60:4)]_FA16:1",1050.1000747680664,1056.0600814819336,1053.2000732421875,1050.8200798034668,1047.9200706481934,1063.6400680541992,1048.8800735473633,1049.540069580078
"[TG(61:11),TG(60:4)]_FA18:0",1012.500072479248,1010.720058441162,1012.1600761413574,1009.5600700378418,1012.7400665283204,1011.0000762939452,1046.8800773620603,1011.2600746154784
"[TG(61:11),TG(60:4)]_FA18:1",1067.0800819396973,1072.9200706481934,1086.920066833496,1067.800075531006,1076.700080871582,1097.940086364746,1232.7401008605957,1304.240104675293
"[TG(61:11),TG(60:4)]_FA18:2",1128.3000793457031,1183.700080871582,1567.7001190185547,1174.0600776672363,1181.3600845336914,1143.0600776672363,1209.240089416504,1267.9800872802734
"[TG(61:11),TG(60:4)]_FA18:3",1209.180088043213,1270.6400833129885,1209.6600952148438,1215.2000923156738,1204.0000839233398,1213.7200775146484,1217.9800834655762,1211.320095062256
"[TG(61:11),TG(60:4)]_FA20:4",1291.6800956726074,1294.3600845336914,1294.2400932312012,1311.7200927734375,1288.8400764465332,1383.5000915527344,1322.1401023864746,1349.160099029541
