Lipid,Group_D,Group_D,Group_D,Group_D,Group__C,Group__C,Group__C,Group__C
Cer(d18:1/31:0),1103.220085144043,1073.280071258545,1112.2600784301758,1144.1800804138184,1065.4600715637207,1112.400074005127,1073.8000831604004,1064.4400787353516
Cer(d18:1/32:0),1079.580078125,1161.620086669922,1109.300075531006,1069.200080871582,1100.840072631836,1172.2000885009766,1129.940086364746,1100.2800750732422
Cer(d18:1/33:0),1080.6200714111328,1141.1600723266602,1150.4200820922852,1071.6200790405271,1105.9800758361816,1081.8800811767578,1179.3000831604004,1071.6000709533691
Cer(d18:1/34:0),1212.3800773620603,1207.820083618164,1189.0800666809082,1223.9200820922852,1104.5600700378418,1189.3600730895996,1208.2800750732422,1113.8800773620603
Cer(d18:1/35:0),1072.1000709533691,1150.3800888061523,1084.3800773620603,1197.7200965881348,1157.62007522583,1140.9000854492188,1149.1600799560547,1133.7200736999512
Cer(d18:2/14:0),1118.680076599121,1108.4800643920898,1130.760082244873,1173.8200759887695,1103.560073852539,1095.1200828552246,1198.8200759887695,1107.580078125
Cer(d18:2/15:0),1071.5000801086426,1073.2600784301758,1107.0200729370115,1177.8800926208496,1176.4200744628906,1081.580078125,1062.1800689697266,1140.820087432861
Cer(d18:2/16:0),1349.9000930786133,1239.480079650879,1441.2801055908203,1289.14009475708,1163.360088348389,1159.9400825500488,1098.460075378418,1212.7200813293457
Cer(d18:2/18:1),1113.5200729370115,1098.800075531006,1141.12007522583,1287.1000785827637,1064.980079650879,1081.9800834655762,1083.480079650879,1079.880069732666
Cer(d18:2/20:0),1148.3000793457031,1181.1800804138184,1263.920093536377,1260.0200843811035,1175.9400749206543,1459.080108642578,1456.680103302002,1094.5800857543943
Cer(d18:2/20:1),1150.7800750732422,1130.0000839233398,1116.2200813293457,1185.680088043213,1064.220069885254,1122.4000778198242,1064.380069732666,1099.1800727844238
Cer(d18:2/21:0),1077.0200805664062,1072.9200744628906,1096.8600769042969,1069.2000732421875,1111.9600791931152,1177.0400772094729,1105.9600677490234,1065.2800750732422
Cer(d18:2/22:0),1837.2201309204104,3126.7402725219727,2634.020217895508,2062.100151062012,1800.4401397705078,3534.1402587890625,3266.120216369629,1465.7200927734375
Cer(d18:2/23:0),1412.320110321045,1540.7201118469238,1154.3200798034668,1460.6201133728027,1093.740089416504,1515.5801010131836,1595.0801239013672,1269.4200973510742
Cer(d18:2/25:0),1108.280071258545,1072.5800743103027,1073.060073852539,1203.5000915527344,1119.980079650879,1088.2000770568848,1062.9600715637207,1109.680088043213
Cer(d18:2/27:0),1071.1800804138184,1138.6600761413574,1180.440086364746,1069.6000709533691,1065.160083770752,1064.7600746154783,1160.1000709533691,1065.300075531006
Cer(d18:2/28:0),1072.040069580078,1100.6600761413574,1072.9000778198242,1093.340087890625,1065.9000701904297,1064.1600761413574,1062.720069885254,1159.580093383789
Cer(d18:2/29:0),1104.9000778198242,1072.060073852539,1085.340072631836,1098.9800758361816,1065.2800636291504,1064.5800704956057,1063.1000785827637,1064.720069885254
Cer(d18:2/30:0),1071.5400619506836,1072.6400718688965,1101.0600814819336,1069.720069885254,1064.8200721740725,1079.2600784301758,1126.580078125,1090.6200828552246
Cer(d18:2/32:0),1071.8600769042969,1072.8200798034668,1137.9000854492188,1175.380084991455,1065.7200775146484,1065.580078125,1063.7600784301758,1065.3400764465332
Cer(d20:0/26:0),1201.8600845336914,1110.8800735473633,1210.6600914001465,1126.6600875854492,1082.7800788879397,1166.3400802612305,1268.9800720214844,1234.2200927734375
CerP(d18:0/16:0),1216.480079650879,1153.800075531006,1178.9600868225098,1135.4600830078125,1134.9800720214844,1223.6800918579102,1103.8200759887695,1074.0600776672363
CerP(d18:1/12:0),1225.4600830078125,1138.8000869750977,1238.100082397461,1207.7200965881348,1233.1600914001465,1190.160083770752,1150.4400749206543,1450.56010055542
CerP(d18:1/14:0),1119.900074005127,1284.700080871582,1440.4600982666016,1306.1800918579102,1323.0400924682615,1133.7400741577148,1246.9400939941406,1240.1000938415527
CerP(d18:1/16:0),3302.080207824707,3976.9201850891113,2203.5001487731934,3640.940231323242,2410.8201942443848,3916.3402824401855,3817.960285186768,2147.200164794922
CerP(d18:1/18:0),1800.1801261901855,2641.460235595703,1697.2001342773438,2376.9601554870605,1512.5601043701172,2737.820224761963,1904.1601371765137,1858.5801239013672
CerP(d18:1/20:0),1139.6200828552246,1072.340072631836,1123.660068511963,1132.9600830078125,1065.6000747680664,1121.220085144043,1062.8200645446775,1163.120086669922
CerP(d18:1/22:0),1113.5800743103027,1192.7800941467283,1101.2400856018066,1226.3800888061523,1065.560073852539,1255.1800842285156,1075.1800689697266,1077.7800788879397
CerP(d18:1/24:0),1107.8800735473633,1155.6600799560547,1087.2200775146484,1117.4200820922852,1065.160083770752,1064.400074005127,1225.500087738037,1097.9000816345217
CerP(d18:1/24:1(15Z)),1145.360088348389,1106.7600746154783,1100.700080871582,1130.440071105957,1064.6600799560547,1169.6400833129885,1115.2600898742676,1221.8200798034668
CerP(d18:1/26:0),1073.2200813293457,1247.1400871276855,1086.3400764465332,1101.1600914001465,1065.6800804138184,1083.3800811767578,1248.7400856018066,1141.480094909668
CerP(d18:1/26:1(17Z)),1251.7800941467283,1312.2800941467283,1291.520092010498,1276.4000854492188,1153.5400848388672,1512.0801048278809,1360.380100250244,1283.0800819396973
CerP(d18:1/2:0),1140.4600677490234,1133.5800743103027,1169.520076751709,1182.5200881958008,1095.6800727844238,1071.3200721740725,1113.6800727844238,1110.6000785827637
CerP(d18:1/8:0),1233.760082244873,1079.820068359375,1233.2400856018066,1100.440086364746,1109.4000778198242,1235.7600898742676,1111.1600761413574,1141.060073852539
DG(24:0)_C16:0,1824.54012298584,1989.780139923096,1754.0401153564453,1807.380123138428,1739.2201118469238,1917.6201362609863,1707.7401161193848,1728.380126953125
DG(24:0)_C18:0,1794.2201118469238,1945.7601356506348,2125.24015045166,2041.1801300048828,1684.3001251220703,2147.720146179199,1875.1801223754885,1752.1601295471191
DG(26:0)_C16:0,1819.3601150512693,2064.5201301574707,1785.2001304626465,1774.0201263427734,1755.7801055908203,1882.220142364502,1941.4201316833496,1716.9001350402832
DG(26:0)_C18:0,1755.2801322937012,2277.560173034668,1826.2801361083984,2218.840167999268,1783.9001388549805,2196.2601432800293,1748.500129699707,1907.8001327514648
DG(28:1)_C16:0,1685.7601051330566,1884.6801300048828,1747.5201225280762,1771.4601249694824,1756.08012008667,1784.0801315307615,1784.7801208496094,1745.6401290893557
DG(28:1)_C16:1,1884.220111846924,1885.9401321411133,1948.620147705078,2097.900157928467,2052.640151977539,1925.960132598877,1974.5401306152344,1977.5401306152344
DG(28:1)_C18:0,2749.6602096557617,3092.2801933288574,3094.8802337646484,3048.5802154541016,3285.7201919555664,2850.8001976013184,2513.4401779174805,2316.480155944824
DG(28:1)_C18:1,2966.1602096557617,2678.8801803588867,4571.580322265625,2963.200206756592,2590.420177459717,3358.620220184326,2788.66019821167,3037.0802116394043
DG(28:2)_C16:0,1676.1401176452637,2030.960147857666,1868.5001487731931,1869.4401245117188,1673.8001289367676,2012.340145111084,1841.2801361083984,1849.440128326416
DG(28:2)_C16:1,1904.7801246643064,1983.240146636963,2015.24015045166,2215.000160217285,1979.4201278686523,2061.900135040283,1994.0601196289065,2030.3801307678225
DG(28:2)_C18:0,1682.860126495361,1841.8201293945312,1738.360122680664,1817.340133666992,1769.820125579834,1861.3401374816892,1822.6601181030276,1714.3601150512695
DG(28:2)_C18:1,35772.26258850098,35290.04251098633,106114.20721435548,38304.0626373291,36912.28237915039,48097.4836730957,36260.102630615234,36450.90246582031
DG(28:2)_C18:2,2317.500175476074,2064.9001388549805,2416.520168304444,2195.820137023926,2143.3401527404785,2685.960178375244,2170.400154113769,2353.640163421631
DG(29:0)_C16:0,1908.1201248168943,1818.6001167297363,1824.4201278686523,1880.6201553344729,1757.2001190185547,2085.720146179199,1788.500129699707,1835.040126800537
DG(29:0)_C18:0,1740.2001190185547,1860.5201263427732,1758.500129699707,1728.280117034912,1922.3401489257808,1680.820125579834,1703.3801231384275,1728.6601104736328
DG(29:1)_C16:0,1719.6801147460938,1791.940128326416,1716.9401092529297,1683.0001182556152,1674.0201034545898,1745.4801330566406,1735.7601203918457,1742.5201263427734
DG(29:1)_C16:1,2013.3201332092283,1983.100128173828,1903.16011428833,2164.100151062012,2052.7001457214355,1924.16011428833,1958.8201332092283,2025.560146331787
DG(29:1)_C18:0,1806.340129852295,1837.9801216125488,1965.2201309204104,1685.4201202392578,1771.1201171875,2000.2601203918457,1768.6601219177246,1753.9001388549805
DG(29:1)_C18:1,2317.300148010254,2334.720157623291,3527.820255279541,2414.7401695251465,2632.8401832580566,2579.960189819336,2090.3201446533203,2465.2801818847656
DG(29:2)_C16:0,1797.8801193237305,1837.900127410889,1800.4001235961914,1858.620128631592,1768.8401260375977,1991.7001304626465,1806.840129852295,1742.980125427246
DG(29:2)_C16:1,1904.540126800537,1975.340129852295,1878.26012802124,1967.540134429932,2112.960159301758,2037.580150604248,1990.100128173828,1956.8201370239256
DG(29:2)_C18:0,2828.5802116394043,3624.0002822875977,2744.5201835632324,2868.560176849365,2544.660182952881,2812.4001960754395,2422.520175933838,2340.9601669311523
DG(29:2)_C18:1,2561.2401809692383,2991.7002143859863,3577.3202590942383,2447.0801582336426,2335.020160675049,2944.200206756592,2358.8401641845703,2688.080173492432
DG(29:2)_C18:2,2359.740165710449,2084.460136413574,2383.220169067383,2203.3201484680176,2207.240161895752,2422.56018447876,2360.280158996582,2305.76016998291
DG(30:0)_C16:0,1841.3201217651367,2297.2001457214355,1923.300121307373,1997.280143737793,1841.76012802124,2276.260150909424,2107.100154876709,1847.2401237487795
DG(30:0)_C18:0,1897.880123138428,1961.400131225586,1866.720142364502,1696.1601295471191,1694.9401168823242,1748.6201210021973,1809.040126800537,1829.020122528076
DG(30:1)_C16:0,2149.000156402588,3899.520263671875,2423.7401695251465,3017.220226287842,1961.860122680664,3692.38028717041,2905.520198822021,2319.2801551818848
DG(30:1)_C16:1,2182.760166168213,2087.860134124756,2072.340137481689,2362.7001724243164,2131.6401290893555,2123.6801414489746,2480.560176849365,2172.580142974853
DG(30:1)_C18:0,1972.6401290893557,1897.520122528076,2391.3201751708984,2264.480159759521,2370.380172729492,1922.4201278686523,1694.2601203918457,1942.1601295471191
DG(30:1)_C18:1,3607.000232696533,5537.600387573242,9246.54069519043,3402.5202560424805,3751.8002586364746,3967.460266113281,3436.300247192383,3709.4402465820312
DG(30:2)_C16:0,2558.820167541504,3585.1402168273926,2510.5001640319824,3463.100254058838,2201.7201499938965,5800.080410003662,3574.480281829834,2032.1601371765137
DG(30:2)_C16:1,2852.6801986694336,3612.100288391113,2914.700210571289,3732.680282592773,3849.5402488708496,2939.0202026367188,3645.92025756836,3707.460262298584
DG(30:2)_C18:0,1725.5201263427734,1752.9001235961914,1848.5001258850095,1766.600128173828,1695.5801124572754,1734.8401107788086,1777.220127105713,1776.8801155090332
DG(30:2)_C18:1,8887.840644836426,10074.42067718506,27282.42193603516,10012.140697479248,10277.080711364746,13571.721069335938,10971.580711364746,9337.32063293457
DG(30:2)_C18:2,3310.9202194213867,2784.820171356201,3167.940254211426,2905.300205230713,2561.640182495117,3487.5002517700195,2862.980178833008,3230.8002128601074
DG(30:3)_C16:0,1734.240104675293,1798.3201217651367,1671.860107421875,1740.2801361083984,1683.7401161193848,1876.100128173828,1795.140121459961,1698.4601364135742
DG(30:3)_C16:1,2711.4201889038086,5400.360427856445,2206.520156860352,6844.2805099487305,5841.140487670898,5374.040390014648,7033.300437927246,6037.100452423096
DG(30:3)_C18:0,1777.300121307373,1852.9201278686523,1907.740146636963,1754.8001136779783,1736.960117340088,1819.16011428833,1738.4201126098633,1733.340129852295
DG(30:3)_C18:1,2087.580150604248,2232.840160369873,2327.780158996582,2027.220165252685,1958.9001388549805,1994.760150909424,1943.9001235961916,1957.160144805908
DG(30:3)_C18:2,2631.7402000427246,2173.000156402588,2518.120189666748,2724.920181274414,2335.360153198242,2352.1201667785645,2347.880153656006,2524.520179748535
DG(31:0)_C16:0,2102.5201416015625,2470.2401695251465,2051.060146331787,2106.0201301574707,2011.0201263427732,2368.5001525878906,2169.400157928467,2164.6001472473145
DG(31:0)_C18:0,1825.200122833252,1742.0001220703125,1768.9801063537598,1912.02014541626,1789.3801307678225,1753.4801216125488,1687.4801292419434,1844.3201332092283
DG(31:1)_C16:0,1729.7401123046875,1860.600128173828,1773.7601280212402,1701.9601287841797,1791.5201301574707,1999.0201377868648,1795.18013381958,1799.9601249694824
DG(31:1)_C16:1,1926.160144805908,1956.080135345459,2092.460136413574,2202.7001457214355,2204.4401626586914,1992.3001441955569,2309.9801750183105,2157.3201332092285
DG(31:1)_C18:0,1827.200138092041,1822.420108795166,1814.140121459961,1740.220127105713,1920.440128326416,1842.4201354980469,1742.7601203918457,1842.040134429932
DG(31:1)_C18:1,2401.9001808166504,3408.8602561950684,7085.560508728027,2873.5802040100098,2722.200183868408,3601.1802406311035,3005.76021194458,3108.240226745605
"DG(31:2),DG(P-14:0/18:1)_C16:0",1937.280128479004,2075.9401512146,1929.860145568848,1757.0401306152344,1756.5001106262207,1853.3801307678225,1779.360122680664,1783.9001350402832
"DG(31:2),DG(P-14:0/18:1)_C16:1",1973.0801315307615,1947.4801330566409,1934.8401412963867,2015.9601440429688,1982.7401390075684,1938.540138244629,2307.7201538085938,1955.380126953125
"DG(31:2),DG(P-14:0/18:1)_C18:0",1743.6401329040527,1884.7601203918457,1969.0201416015625,1821.9401321411133,1865.9201354980469,1747.0401306152344,1783.3801155090332,1910.2401313781736
"DG(31:2),DG(P-14:0/18:1)_C18:1",2809.440193176269,2816.6001777648926,5640.1404457092285,2426.000171661377,2604.880176544189,3257.32022857666,3218.640243530273,3107.380210876465
"DG(31:2),DG(P-14:0/18:1)_C18:2",2230.920162200928,2214.560165405273,2311.480167388916,2400.3001594543457,2221.080150604248,2414.280174255371,2190.8401641845703,2193.980155944824
DG(31:3)_C16:0,1746.3201217651367,1773.6001358032229,1747.740119934082,1685.6001167297363,1696.960105895996,1767.1201362609863,1710.360126495361,1735.2401161193848
DG(31:3)_C16:1,2058.8201484680176,2059.880138397217,1887.5001258850095,1984.0201377868648,1905.16011428833,1890.3801345825195,2242.72017288208,2031.1601257324216
DG(31:3)_C18:0,1693.9601020812988,1843.5801124572756,1798.600128173828,1769.5201110839844,1907.1001358032229,1968.980136871338,1754.900119781494,1760.2401313781738
DG(31:3)_C18:1,1921.3001327514648,1946.460147857666,2235.180156707764,1916.2001304626465,1914.5401306152344,2048.220146179199,1979.6601333618164,2104.0401496887207
DG(31:3)_C18:2,2464.4001693725586,2141.4601516723637,2223.6801681518555,2192.720165252685,2126.980155944824,2219.440158843994,2293.6001586914062,2269.860176086426
DG(32:0)_C16:0,3254.1402282714844,4662.280307769775,2882.16019821167,4349.8203201293945,3145.180229187012,4507.140335083008,3680.860244750977,2918.960189819336
DG(32:0)_C18:0,1978.740146636963,2014.460132598877,1851.5801162719729,1965.360149383545,1997.160140991211,1939.940143585205,1953.6001358032229,1823.600128173828
DG(32:1)_C16:0,2544.840175628662,3925.060291290283,2792.7602005004883,3204.0202255249023,2399.0801544189453,4421.36026763916,2806.900203704834,2615.9401779174805
DG(32:1)_C16:1,2618.380199432373,4217.320346832275,2936.260227203369,4977.740367889404,4745.560371398926,4247.320243835449,5383.140407562256,5407.940448760986
DG(32:1)_C18:0,2795.380187988281,3895.680316925049,3492.4202575683594,2851.16019821167,2940.4802017211914,2963.3201866149902,2665.400173187256,2752.9801864624023
DG(32:1)_C18:1,4614.080272674561,7206.220531463623,12413.340927124023,5610.300369262695,4823.220367431641,6704.36047744751,5007.640380859375,6058.400428771973
DG(32:2)_C16:0,1932.9001388549805,2359.780174255371,2224.6001472473145,1928.760124206543,1967.6001167297363,2096.7801551818848,2071.7401542663574,1866.940128326416
DG(32:2)_C16:1,2414.7201766967773,3088.740222930908,2574.3001861572266,3917.3602714538574,3827.8402709960938,3658.160251617432,4727.000350952148,4677.220401763916
DG(32:2)_C18:0,1905.9201278686523,1873.9201354980469,1868.0601196289065,1994.3601303100584,1791.1001205444336,1876.3601417541504,1954.680126190185,1894.18013381958
DG(32:2)_C18:1,7158.800552368164,7876.460556030273,17779.801300048828,8678.920574188232,7097.680435180664,9204.920658111572,6771.240509033203,7333.76049041748
DG(32:2)_C18:2,3066.5402297973637,3470.7202529907227,2998.68021774292,5156.600318908691,3046.380214691162,6095.720413208008,5182.480308532715,4225.060272216797
DG(32:3)_C16:0,1699.440113067627,1960.260124206543,1687.1601181030271,1764.9601135253906,1778.3401222229004,1736.8201179504397,1755.5801239013672,1731.9601287841797
DG(32:3)_C16:1,1966.5201301574707,1990.8201446533203,1967.900127410889,2039.500144958496,2050.260131835937,2063.0001525878906,1920.4601249694824,2152.580142974853
